#  Guess pulse generated by entanglement.pyc
#  Blackman pulse with E0 = 425 MHz
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  1.11505752876438223E+02  4.02763925242712844E+02  0.00000000000000000E+00
  1.11605802901450730E+02  4.02384830704764454E+02  0.00000000000000000E+00
  1.11705852926463237E+02  4.02002772860269431E+02  0.00000000000000000E+00
  1.11805902951475744E+02  4.01617759719320418E+02  0.00000000000000000E+00
  1.11905952976488251E+02  4.01229799350734936E+02  0.00000000000000000E+00
  1.12006003001500758E+02  4.00838899881806526E+02  0.00000000000000000E+00
  1.12106053026513266E+02  4.00445069498055659E+02  0.00000000000000000E+00
  1.12206103051525773E+02  4.00048316442977466E+02  0.00000000000000000E+00
  1.12306153076538280E+02  3.99648649017788159E+02  0.00000000000000000E+00
  1.12406203101550787E+02  3.99246075581170260E+02  0.00000000000000000E+00
  1.12506253126563294E+02  3.98840604549015438E+02  0.00000000000000000E+00
  1.12606303151575801E+02  3.98432244394166332E+02  0.00000000000000000E+00
  1.12706353176588308E+02  3.98021003646155748E+02  0.00000000000000000E+00
  1.12806403201600816E+02  3.97606890890945579E+02  0.00000000000000000E+00
  1.12906453226613323E+02  3.97189914770662085E+02  0.00000000000000000E+00
  1.13006503251625816E+02  3.96770083983331745E+02  0.00000000000000000E+00
  1.13106553276638323E+02  3.96347407282613801E+02  0.00000000000000000E+00
  1.13206603301650830E+02  3.95921893477532024E+02  0.00000000000000000E+00
  1.13306653326663337E+02  3.95493551432204640E+02  0.00000000000000000E+00
  1.13406703351675844E+02  3.95062390065572004E+02  0.00000000000000000E+00
  1.13506753376688351E+02  3.94628418351124196E+02  0.00000000000000000E+00
  1.13606803401700859E+02  3.94191645316625227E+02  0.00000000000000000E+00
  1.13706853426713366E+02  3.93752080043837054E+02  0.00000000000000000E+00
  1.13806903451725873E+02  3.93309731668241454E+02  0.00000000000000000E+00
  1.13906953476738380E+02  3.92864609378759837E+02  0.00000000000000000E+00
  1.14007003501750887E+02  3.92416722417473011E+02  0.00000000000000000E+00
  1.14107053526763394E+02  3.91966080079337303E+02  0.00000000000000000E+00
  1.14207103551775901E+02  3.91512691711901141E+02  0.00000000000000000E+00
  1.14307153576788409E+02  3.91056566715018960E+02  0.00000000000000000E+00
  1.14407203601800916E+02  3.90597714540563629E+02  0.00000000000000000E+00
  1.14507253626813409E+02  3.90136144692138259E+02  0.00000000000000000E+00
  1.14607303651825916E+02  3.89671866724784991E+02  0.00000000000000000E+00
  1.14707353676838423E+02  3.89204890244694127E+02  0.00000000000000000E+00
  1.14807403701850930E+02  3.88735224908910311E+02  0.00000000000000000E+00
  1.14907453726863437E+02  3.88262880425037963E+02  0.00000000000000000E+00
  1.15007503751875944E+02  3.87787866550945182E+02  0.00000000000000000E+00
  1.15107553776888452E+02  3.87310193094465774E+02  0.00000000000000000E+00
  1.15207603801900959E+02  3.86829869913101220E+02  0.00000000000000000E+00
  1.15307653826913466E+02  3.86346906913718726E+02  0.00000000000000000E+00
  1.15407703851925973E+02  3.85861314052250748E+02  0.00000000000000000E+00
  1.15507753876938480E+02  3.85373101333390935E+02  0.00000000000000000E+00
  1.15607803901950987E+02  3.84882278810289904E+02  0.00000000000000000E+00
  1.15707853926963494E+02  3.84388856584248970E+02  0.00000000000000000E+00
  1.15807903951976002E+02  3.83892844804413073E+02  0.00000000000000000E+00
  1.15907953976988509E+02  3.83394253667462010E+02  0.00000000000000000E+00
  1.16008004002001016E+02  3.82893093417299951E+02  0.00000000000000000E+00
  1.16108054027013523E+02  3.82389374344744681E+02  0.00000000000000000E+00
  1.16208104052026016E+02  3.81883106787215127E+02  0.00000000000000000E+00
  1.16308154077038523E+02  3.81374301128415937E+02  0.00000000000000000E+00
  1.16408204102051030E+02  3.80862967798024215E+02  0.00000000000000000E+00
  1.16508254127063537E+02  3.80349117271371369E+02  0.00000000000000000E+00
  1.16608304152076045E+02  3.79832760069126209E+02  0.00000000000000000E+00
  1.16708354177088552E+02  3.79313906756975200E+02  0.00000000000000000E+00
  1.16808404202101059E+02  3.78792567945302949E+02  0.00000000000000000E+00
  1.16908454227113566E+02  3.78268754288869786E+02  0.00000000000000000E+00
  1.17008504252126073E+02  3.77742476486489409E+02  0.00000000000000000E+00
  1.17108554277138580E+02  3.77213745280705382E+02  0.00000000000000000E+00
  1.17208604302151087E+02  3.76682571457464746E+02  0.00000000000000000E+00
  1.17308654327163595E+02  3.76148965845792816E+02  0.00000000000000000E+00
  1.17408704352176102E+02  3.75612939317464907E+02  0.00000000000000000E+00
  1.17508754377188609E+02  3.75074502786678067E+02  0.00000000000000000E+00
  1.17608804402201116E+02  3.74533667209721102E+02  0.00000000000000000E+00
  1.17708854427213609E+02  3.73990443584643174E+02  0.00000000000000000E+00
  1.17808904452226116E+02  3.73444842950922350E+02  0.00000000000000000E+00
  1.17908954477238623E+02  3.72896876389131592E+02  0.00000000000000000E+00
  1.18009004502251130E+02  3.72346555020605535E+02  0.00000000000000000E+00
  1.18109054527263638E+02  3.71793890007103812E+02  0.00000000000000000E+00
  1.18209104552276145E+02  3.71238892550475100E+02  0.00000000000000000E+00
  1.18309154577288652E+02  3.70681573892320216E+02  0.00000000000000000E+00
  1.18409204602301159E+02  3.70121945313652077E+02  0.00000000000000000E+00
  1.18509254627313666E+02  3.69560018134557197E+02  0.00000000000000000E+00
  1.18609304652326173E+02  3.68995803713854343E+02  0.00000000000000000E+00
  1.18709354677338681E+02  3.68429313448753305E+02  0.00000000000000000E+00
  1.18809404702351188E+02  3.67860558774512015E+02  0.00000000000000000E+00
  1.18909454727363695E+02  3.67289551164092302E+02  0.00000000000000000E+00
  1.19009504752376202E+02  3.66716302127816391E+02  0.00000000000000000E+00
  1.19109554777388709E+02  3.66140823213019985E+02  0.00000000000000000E+00
  1.19209604802401216E+02  3.65563126003706316E+02  0.00000000000000000E+00
  1.19309654827413723E+02  3.64983222120198718E+02  0.00000000000000000E+00
  1.19409704852426216E+02  3.64401123218791952E+02  0.00000000000000000E+00
  1.19509754877438723E+02  3.63816840991402501E+02  0.00000000000000000E+00
  1.19609804902451231E+02  3.63230387165218929E+02  0.00000000000000000E+00
  1.19709854927463738E+02  3.62641773502350190E+02  0.00000000000000000E+00
  1.19809904952476245E+02  3.62051011799473883E+02  0.00000000000000000E+00
  1.19909954977488752E+02  3.61458113887483080E+02  0.00000000000000000E+00
  1.20010005002501259E+02  3.60863091631132818E+02  0.00000000000000000E+00
  1.20110055027513766E+02  3.60265956928685171E+02  0.00000000000000000E+00
  1.20210105052526274E+02  3.59666721711554260E+02  0.00000000000000000E+00
  1.20310155077538781E+02  3.59065397943949506E+02  0.00000000000000000E+00
  1.20410205102551288E+02  3.58461997622518766E+02  0.00000000000000000E+00
  1.20510255127563795E+02  3.57856532775990729E+02  0.00000000000000000E+00
  1.20610305152576302E+02  3.57249015464816182E+02  0.00000000000000000E+00
  1.20710355177588809E+02  3.56639457780808414E+02  0.00000000000000000E+00
  1.20810405202601316E+02  3.56027871846783171E+02  0.00000000000000000E+00
  1.20910455227613809E+02  3.55414269816198157E+02  0.00000000000000000E+00
  1.21010505252626317E+02  3.54798663872790826E+02  0.00000000000000000E+00
  1.21110555277638824E+02  3.54181066230216913E+02  0.00000000000000000E+00
  1.21210605302651331E+02  3.53561489131686756E+02  0.00000000000000000E+00
  1.21310655327663838E+02  3.52939944849601773E+02  0.00000000000000000E+00
  1.21410705352676345E+02  3.52316445685190672E+02  0.00000000000000000E+00
  1.21510755377688852E+02  3.51691003968143661E+02  0.00000000000000000E+00
  1.21610805402701359E+02  3.51063632056247059E+02  0.00000000000000000E+00
  1.21710855427713867E+02  3.50434342335017675E+02  0.00000000000000000E+00
  1.21810905452726374E+02  3.49803147217334981E+02  0.00000000000000000E+00
  1.21910955477738881E+02  3.49170059143074525E+02  0.00000000000000000E+00
  1.22011005502751388E+02  3.48535090578738732E+02  0.00000000000000000E+00
  1.22111055527763895E+02  3.47898254017089926E+02  0.00000000000000000E+00
  1.22211105552776402E+02  3.47259561976779139E+02  0.00000000000000000E+00
  1.22311155577788909E+02  3.46619027001977997E+02  0.00000000000000000E+00
  1.22411205602801417E+02  3.45976661662007587E+02  0.00000000000000000E+00
  1.22511255627813924E+02  3.45332478550967835E+02  0.00000000000000000E+00
  1.22611305652826417E+02  3.44686490287366439E+02  0.00000000000000000E+00
  1.22711355677838924E+02  3.44038709513746312E+02  0.00000000000000000E+00
  1.22811405702851431E+02  3.43389148896314225E+02  0.00000000000000000E+00
  1.22911455727863938E+02  3.42737821124567120E+02  0.00000000000000000E+00
  1.23011505752876445E+02  3.42084738910919839E+02  0.00000000000000000E+00
  1.23111555777888952E+02  3.41429914990330815E+02  0.00000000000000000E+00
  1.23211605802901460E+02  3.40773362119927697E+02  0.00000000000000000E+00
  1.23311655827913967E+02  3.40115093078633947E+02  0.00000000000000000E+00
  1.23411705852926474E+02  3.39455120666792709E+02  0.00000000000000000E+00
  1.23511755877938981E+02  3.38793457705791980E+02  0.00000000000000000E+00
  1.23611805902951488E+02  3.38130117037689388E+02  0.00000000000000000E+00
  1.23711855927963995E+02  3.37465111524835322E+02  0.00000000000000000E+00
  1.23811905952976502E+02  3.36798454049497366E+02  0.00000000000000000E+00
  1.23911955977989010E+02  3.36130157513482970E+02  0.00000000000000000E+00
  1.24012006003001517E+02  3.35460234837762130E+02  0.00000000000000000E+00
  1.24112056028014010E+02  3.34788698962091757E+02  0.00000000000000000E+00
  1.24212106053026517E+02  3.34115562844635349E+02  0.00000000000000000E+00
  1.24312156078039024E+02  3.33440839461587586E+02  0.00000000000000000E+00
  1.24412206103051531E+02  3.32764541806794455E+02  0.00000000000000000E+00
  1.24512256128064038E+02  3.32086682891376029E+02  0.00000000000000000E+00
  1.24612306153076545E+02  3.31407275743346702E+02  0.00000000000000000E+00
  1.24712356178089053E+02  3.30726333407236837E+02  0.00000000000000000E+00
  1.24812406203101560E+02  3.30043868943713846E+02  0.00000000000000000E+00
  1.24912456228114067E+02  3.29359895429202481E+02  0.00000000000000000E+00
  1.25012506253126574E+02  3.28674425955505569E+02  0.00000000000000000E+00
  1.25112556278139081E+02  3.27987473629424073E+02  0.00000000000000000E+00
  1.25212606303151588E+02  3.27299051572377607E+02  0.00000000000000000E+00
  1.25312656328164095E+02  3.26609172920024434E+02  0.00000000000000000E+00
  1.25412706353176603E+02  3.25917850821881075E+02  0.00000000000000000E+00
  1.25512756378189110E+02  3.25225098440942418E+02  0.00000000000000000E+00
  1.25612806403201617E+02  3.24530928953301157E+02  0.00000000000000000E+00
  1.25712856428214124E+02  3.23835355547767676E+02  0.00000000000000000E+00
  1.25812906453226617E+02  3.23138391425489260E+02  0.00000000000000000E+00
  1.25912956478239124E+02  3.22440049799569579E+02  0.00000000000000000E+00
  1.26013006503251631E+02  3.21740343894688522E+02  0.00000000000000000E+00
  1.26113056528264138E+02  3.21039286946721120E+02  0.00000000000000000E+00
  1.26213106553276646E+02  3.20336892202357205E+02  0.00000000000000000E+00
  1.26313156578289153E+02  3.19633172918719993E+02  0.00000000000000000E+00
  1.26413206603301660E+02  3.18928142362987273E+02  0.00000000000000000E+00
  1.26513256628314167E+02  3.18221813812008463E+02  0.00000000000000000E+00
  1.26613306653326674E+02  3.17514200551925569E+02  0.00000000000000000E+00
  1.26713356678339181E+02  3.16805315877792339E+02  0.00000000000000000E+00
  1.26813406703351689E+02  3.16095173093193466E+02  0.00000000000000000E+00
  1.26913456728364196E+02  3.15383785509864708E+02  0.00000000000000000E+00
  1.27013506753376703E+02  3.14671166447311862E+02  0.00000000000000000E+00
  1.27113556778389210E+02  3.13957329232430880E+02  0.00000000000000000E+00
  1.27213606803401717E+02  3.13242287199128668E+02  0.00000000000000000E+00
  1.27313656828414210E+02  3.12526053687941271E+02  0.00000000000000000E+00
  1.27413706853426717E+02  3.11808642045655745E+02  0.00000000000000000E+00
  1.27513756878439224E+02  3.11090065624929309E+02  0.00000000000000000E+00
  1.27613806903451732E+02  3.10370337783911111E+02  0.00000000000000000E+00
  1.27713856928464239E+02  3.09649471885861374E+02  0.00000000000000000E+00
  1.27813906953476746E+02  3.08927481298773387E+02  0.00000000000000000E+00
  1.27913956978489253E+02  3.08204379394994703E+02  0.00000000000000000E+00
  1.28014007003501746E+02  3.07480179550847197E+02  0.00000000000000000E+00
  1.28114057028514253E+02  3.06754895146250249E+02  0.00000000000000000E+00
  1.28214107053526760E+02  3.06028539564340974E+02  0.00000000000000000E+00
  1.28314157078539267E+02  3.05301126191098092E+02  0.00000000000000000E+00
  1.28414207103551774E+02  3.04572668414962322E+02  0.00000000000000000E+00
  1.28514257128564282E+02  3.03843179626460369E+02  0.00000000000000000E+00
  1.28614307153576789E+02  3.03112673217827819E+02  0.00000000000000000E+00
  1.28714357178589296E+02  3.02381162582631362E+02  0.00000000000000000E+00
  1.28814407203601803E+02  3.01648661115393679E+02  0.00000000000000000E+00
  1.28914457228614310E+02  3.00915182211216120E+02  0.00000000000000000E+00
  1.29014507253626817E+02  3.00180739265404497E+02  0.00000000000000000E+00
  1.29114557278639325E+02  2.99445345673092334E+02  0.00000000000000000E+00
  1.29214607303651832E+02  2.98709014828866430E+02  0.00000000000000000E+00
  1.29314657328664339E+02  2.97971760126393121E+02  0.00000000000000000E+00
  1.29414707353676846E+02  2.97233594958042374E+02  0.00000000000000000E+00
  1.29514757378689353E+02  2.96494532714516254E+02  0.00000000000000000E+00
  1.29614807403701860E+02  2.95754586784473645E+02  0.00000000000000000E+00
  1.29714857428714367E+02  2.95013770554158270E+02  0.00000000000000000E+00
  1.29814907453726846E+02  2.94272097407027388E+02  0.00000000000000000E+00
  1.29914957478739353E+02  2.93529580723377535E+02  0.00000000000000000E+00
  1.30015007503751860E+02  2.92786233879975214E+02  0.00000000000000000E+00
  1.30115057528764368E+02  2.92042070249685139E+02  0.00000000000000000E+00
  1.30215107553776875E+02  2.91297103201100356E+02  0.00000000000000000E+00
  1.30315157578789382E+02  2.90551346098171280E+02  0.00000000000000000E+00
  1.30415207603801889E+02  2.89804812299838204E+02  0.00000000000000000E+00
  1.30515257628814396E+02  2.89057515159660454E+02  0.00000000000000000E+00
  1.30615307653826903E+02  2.88309468025449803E+02  0.00000000000000000E+00
  1.30715357678839410E+02  2.87560684238902809E+02  0.00000000000000000E+00
  1.30815407703851918E+02  2.86811177135232299E+02  0.00000000000000000E+00
  1.30915457728864425E+02  2.86060960042803174E+02  0.00000000000000000E+00
  1.31015507753876932E+02  2.85310046282764802E+02  0.00000000000000000E+00
  1.31115557778889439E+02  2.84558449168686991E+02  0.00000000000000000E+00
  1.31215607803901946E+02  2.83806182006194774E+02  0.00000000000000000E+00
  1.31315657828914453E+02  2.83053258092605347E+02  0.00000000000000000E+00
  1.31415707853926961E+02  2.82299690716564271E+02  0.00000000000000000E+00
  1.31515757878939468E+02  2.81545493157683211E+02  0.00000000000000000E+00
  1.31615807903951975E+02  2.80790678686178126E+02  0.00000000000000000E+00
  1.31715857928964482E+02  2.80035260562508768E+02  0.00000000000000000E+00
  1.31815907953976989E+02  2.79279252037016931E+02  0.00000000000000000E+00
  1.31915957978989496E+02  2.78522666349568908E+02  0.00000000000000000E+00
  1.32016008004002003E+02  2.77765516729194417E+02  0.00000000000000000E+00
  1.32116058029014511E+02  2.77007816393729968E+02  0.00000000000000000E+00
  1.32216108054027018E+02  2.76249578549461546E+02  0.00000000000000000E+00
  1.32316158079039525E+02  2.75490816390767009E+02  0.00000000000000000E+00
  1.32416208104052032E+02  2.74731543099761552E+02  0.00000000000000000E+00
  1.32516258129064539E+02  2.73971771845941987E+02  0.00000000000000000E+00
  1.32616308154077046E+02  2.73211515785832887E+02  0.00000000000000000E+00
  1.32716358179089553E+02  2.72450788062633080E+02  0.00000000000000000E+00
  1.32816408204102061E+02  2.71689601805864186E+02  0.00000000000000000E+00
  1.32916458229114539E+02  2.70927970131017616E+02  0.00000000000000000E+00
  1.33016508254127046E+02  2.70165906139205049E+02  0.00000000000000000E+00
  1.33116558279139554E+02  2.69403422916807813E+02  0.00000000000000000E+00
  1.33216608304152061E+02  2.68640533535128270E+02  0.00000000000000000E+00
  1.33316658329164568E+02  2.67877251050042673E+02  0.00000000000000000E+00
  1.33416708354177075E+02  2.67113588501652544E+02  0.00000000000000000E+00
  1.33516758379189582E+02  2.66349558913939461E+02  0.00000000000000000E+00
  1.33616808404202089E+02  2.65585175294419344E+02  0.00000000000000000E+00
  1.33716858429214597E+02  2.64820450633799453E+02  0.00000000000000000E+00
  1.33816908454227104E+02  2.64055397905633356E+02  0.00000000000000000E+00
  1.33916958479239611E+02  2.63290030065979465E+02  0.00000000000000000E+00
  1.34017008504252118E+02  2.62524360053060491E+02  0.00000000000000000E+00
  1.34117058529264625E+02  2.61758400786921527E+02  0.00000000000000000E+00
  1.34217108554277132E+02  2.60992165169091720E+02  0.00000000000000000E+00
  1.34317158579289639E+02  2.60225666082246676E+02  0.00000000000000000E+00
  1.34417208604302147E+02  2.59458916389869501E+02  0.00000000000000000E+00
  1.34517258629314654E+02  2.58691928935916394E+02  0.00000000000000000E+00
  1.34617308654327161E+02  2.57924716544480191E+02  0.00000000000000000E+00
  1.34717358679339668E+02  2.57157292019456861E+02  0.00000000000000000E+00
  1.34817408704352175E+02  2.56389668144213374E+02  0.00000000000000000E+00
  1.34917458729364682E+02  2.55621857681254198E+02  0.00000000000000000E+00
  1.35017508754377189E+02  2.54853873371891581E+02  0.00000000000000000E+00
  1.35117558779389697E+02  2.54085727935916282E+02  0.00000000000000000E+00
  1.35217608804402204E+02  2.53317434071268195E+02  0.00000000000000000E+00
  1.35317658829414711E+02  2.52549004453709301E+02  0.00000000000000000E+00
  1.35417708854427218E+02  2.51780451736497554E+02  0.00000000000000000E+00
  1.35517758879439725E+02  2.51011788550062334E+02  0.00000000000000000E+00
  1.35617808904452232E+02  2.50243027501679592E+02  0.00000000000000000E+00
  1.35717858929464740E+02  2.49474181175149567E+02  0.00000000000000000E+00
  1.35817908954477247E+02  2.48705262130476370E+02  0.00000000000000000E+00
  1.35917958979489754E+02  2.47936282903545617E+02  0.00000000000000000E+00
  1.36018009004502261E+02  2.47167256005807616E+02  0.00000000000000000E+00
  1.36118059029514768E+02  2.46398193923957848E+02  0.00000000000000000E+00
  1.36218109054527247E+02  2.45629109119621461E+02  0.00000000000000000E+00
  1.36318159079539754E+02  2.44860014029036734E+02  0.00000000000000000E+00
  1.36418209104552261E+02  2.44090921062743035E+02  0.00000000000000000E+00
  1.36518259129564768E+02  2.43321842605265971E+02  0.00000000000000000E+00
  1.36618309154577275E+02  2.42552791014807525E+02  0.00000000000000000E+00
  1.36718359179589783E+02  2.41783778622934364E+02  0.00000000000000000E+00
  1.36818409204602290E+02  2.41014817734269855E+02  0.00000000000000000E+00
  1.36918459229614797E+02  2.40245920626186859E+02  0.00000000000000000E+00
  1.37018509254627304E+02  2.39477099548500064E+02  0.00000000000000000E+00
  1.37118559279639811E+02  2.38708366723162868E+02  0.00000000000000000E+00
  1.37218609304652318E+02  2.37939734343962044E+02  0.00000000000000000E+00
  1.37318659329664825E+02  2.37171214576216897E+02  0.00000000000000000E+00
  1.37418709354677333E+02  2.36402819556477198E+02  0.00000000000000000E+00
  1.37518759379689840E+02  2.35634561392225436E+02  0.00000000000000000E+00
  1.37618809404702347E+02  2.34866452161576774E+02  0.00000000000000000E+00
  1.37718859429714854E+02  2.34098503912983801E+02  0.00000000000000000E+00
  1.37818909454727361E+02  2.33330728664940068E+02  0.00000000000000000E+00
  1.37918959479739868E+02  2.32563138405687823E+02  0.00000000000000000E+00
  1.38019009504752376E+02  2.31795745092923738E+02  0.00000000000000000E+00
  1.38119059529764883E+02  2.31028560653509686E+02  0.00000000000000000E+00
  1.38219109554777390E+02  2.30261596983181533E+02  0.00000000000000000E+00
  1.38319159579789897E+02  2.29494865946261910E+02  0.00000000000000000E+00
  1.38419209604802404E+02  2.28728379375374146E+02  0.00000000000000000E+00
  1.38519259629814911E+02  2.27962149071155551E+02  0.00000000000000000E+00
  1.38619309654827418E+02  2.27196186801975529E+02  0.00000000000000000E+00
  1.38719359679839926E+02  2.26430504303651901E+02  0.00000000000000000E+00
  1.38819409704852433E+02  2.25665113279170811E+02  0.00000000000000000E+00
  1.38919459729864940E+02  2.24900025398408246E+02  0.00000000000000000E+00
  1.39019509754877447E+02  2.24135252297851139E+02  0.00000000000000000E+00
  1.39119559779889954E+02  2.23370805580322042E+02  0.00000000000000000E+00
  1.39219609804902461E+02  2.22606696814704435E+02  0.00000000000000000E+00
  1.39319659829914940E+02  2.21842937535669677E+02  0.00000000000000000E+00
  1.39419709854927447E+02  2.21079539243405293E+02  0.00000000000000000E+00
  1.39519759879939954E+02  2.20316513403345823E+02  0.00000000000000000E+00
  1.39619809904952461E+02  2.19553871445903610E+02  0.00000000000000000E+00
  1.39719859929964969E+02  2.18791624766202290E+02  0.00000000000000000E+00
  1.39819909954977476E+02  2.18029784723812440E+02  0.00000000000000000E+00
  1.39919959979989983E+02  2.17268362642486807E+02  0.00000000000000000E+00
  1.40020010005002490E+02  2.16507369809899245E+02  0.00000000000000000E+00
  1.40120060030014997E+02  2.15746817477383871E+02  0.00000000000000000E+00
  1.40220110055027504E+02  2.14986716859677273E+02  0.00000000000000000E+00
  1.40320160080040012E+02  2.14227079134660215E+02  0.00000000000000000E+00
  1.40420210105052519E+02  2.13467915443102896E+02  0.00000000000000000E+00
  1.40520260130065026E+02  2.12709236888411851E+02  0.00000000000000000E+00
  1.40620310155077533E+02  2.11951054536376233E+02  0.00000000000000000E+00
  1.40720360180090040E+02  2.11193379414919150E+02  0.00000000000000000E+00
  1.40820410205102547E+02  2.10436222513847696E+02  0.00000000000000000E+00
  1.40920460230115054E+02  2.09679594784606081E+02  0.00000000000000000E+00
  1.41020510255127562E+02  2.08923507140031262E+02  0.00000000000000000E+00
  1.41120560280140069E+02  2.08167970454107774E+02  0.00000000000000000E+00
  1.41220610305152576E+02  2.07412995561726575E+02  0.00000000000000000E+00
  1.41320660330165083E+02  2.06658593258445308E+02  0.00000000000000000E+00
  1.41420710355177590E+02  2.05904774300248732E+02  0.00000000000000000E+00
  1.41520760380190097E+02  2.05151549403312373E+02  0.00000000000000000E+00
  1.41620810405202604E+02  2.04398929243767498E+02  0.00000000000000000E+00
  1.41720860430215112E+02  2.03646924457468458E+02  0.00000000000000000E+00
  1.41820910455227619E+02  2.02895545639759803E+02  0.00000000000000000E+00
  1.41920960480240126E+02  2.02144803345247254E+02  0.00000000000000000E+00
  1.42021010505252633E+02  2.01394708087570223E+02  0.00000000000000000E+00
  1.42121060530265140E+02  2.00645270339174232E+02  0.00000000000000000E+00
  1.42221110555277647E+02  1.99896500531087923E+02  0.00000000000000000E+00
  1.42321160580290154E+02  1.99148409052699208E+02  0.00000000000000000E+00
  1.42421210605302662E+02  1.98401006251534625E+02  0.00000000000000000E+00
  1.42521260630315169E+02  1.97654302433041266E+02  0.00000000000000000E+00
  1.42621310655327648E+02  1.96908307860368382E+02  0.00000000000000000E+00
  1.42721360680340155E+02  1.96163032754151601E+02  0.00000000000000000E+00
  1.42821410705352662E+02  1.95418487292300824E+02  0.00000000000000000E+00
  1.42921460730365169E+02  1.94674681609787598E+02  0.00000000000000000E+00
  1.43021510755377676E+02  1.93931625798434538E+02  0.00000000000000000E+00
  1.43121560780390183E+02  1.93189329906708650E+02  0.00000000000000000E+00
  1.43221610805402690E+02  1.92447803939513676E+02  0.00000000000000000E+00
  1.43321660830415198E+02  1.91707057857986172E+02  0.00000000000000000E+00
  1.43421710855427705E+02  1.90967101579293598E+02  0.00000000000000000E+00
  1.43521760880440212E+02  1.90227944976432440E+02  0.00000000000000000E+00
  1.43621810905452719E+02  1.89489597878030651E+02  0.00000000000000000E+00
  1.43721860930465226E+02  1.88752070068149663E+02  0.00000000000000000E+00
  1.43821910955477733E+02  1.88015371286089902E+02  0.00000000000000000E+00
  1.43921960980490240E+02  1.87279511226197627E+02  0.00000000000000000E+00
  1.44022011005502748E+02  1.86544499537673175E+02  0.00000000000000000E+00
  1.44122061030515255E+02  1.85810345824382750E+02  0.00000000000000000E+00
  1.44222111055527762E+02  1.85077059644669475E+02  0.00000000000000000E+00
  1.44322161080540269E+02  1.84344650511169249E+02  0.00000000000000000E+00
  1.44422211105552776E+02  1.83613127890625975E+02  0.00000000000000000E+00
  1.44522261130565283E+02  1.82882501203710518E+02  0.00000000000000000E+00
  1.44622311155577790E+02  1.82152779824841161E+02  0.00000000000000000E+00
  1.44722361180590298E+02  1.81423973082004949E+02  0.00000000000000000E+00
  1.44822411205602805E+02  1.80696090256582949E+02  0.00000000000000000E+00
  1.44922461230615312E+02  1.79969140583175005E+02  0.00000000000000000E+00
  1.45022511255627819E+02  1.79243133249428496E+02  0.00000000000000000E+00
  1.45122561280640326E+02  1.78518077395868914E+02  0.00000000000000000E+00
  1.45222611305652833E+02  1.77793982115730302E+02  0.00000000000000000E+00
  1.45322661330665341E+02  1.77070856454790260E+02  0.00000000000000000E+00
  1.45422711355677848E+02  1.76348709411205277E+02  0.00000000000000000E+00
  1.45522761380690355E+02  1.75627549935349407E+02  0.00000000000000000E+00
  1.45622811405702862E+02  1.74907386929652716E+02  0.00000000000000000E+00
  1.45722861430715341E+02  1.74188229248444173E+02  0.00000000000000000E+00
  1.45822911455727848E+02  1.73470085697795014E+02  0.00000000000000000E+00
  1.45922961480740355E+02  1.72752965035364355E+02  0.00000000000000000E+00
  1.46023011505752862E+02  1.72036875970247792E+02  0.00000000000000000E+00
  1.46123061530765369E+02  1.71321827162825997E+02  0.00000000000000000E+00
  1.46223111555777876E+02  1.70607827224617154E+02  0.00000000000000000E+00
  1.46323161580790384E+02  1.69894884718130555E+02  0.00000000000000000E+00
  1.46423211605802891E+02  1.69183008156723020E+02  0.00000000000000000E+00
  1.46523261630815398E+02  1.68472206004455558E+02  0.00000000000000000E+00
  1.46623311655827905E+02  1.67762486675953824E+02  0.00000000000000000E+00
  1.46723361680840412E+02  1.67053858536270468E+02  0.00000000000000000E+00
  1.46823411705852919E+02  1.66346329900747946E+02  0.00000000000000000E+00
  1.46923461730865426E+02  1.65639909034884965E+02  0.00000000000000000E+00
  1.47023511755877934E+02  1.64934604154204976E+02  0.00000000000000000E+00
  1.47123561780890441E+02  1.64230423424124751E+02  0.00000000000000000E+00
  1.47223611805902948E+02  1.63527374959828137E+02  0.00000000000000000E+00
  1.47323661830915455E+02  1.62825466826138495E+02  0.00000000000000000E+00
  1.47423711855927962E+02  1.62124707037395495E+02  0.00000000000000000E+00
  1.47523761880940469E+02  1.61425103557334012E+02  0.00000000000000000E+00
  1.47623811905952977E+02  1.60726664298962817E+02  0.00000000000000000E+00
  1.47723861930965484E+02  1.60029397124447939E+02  0.00000000000000000E+00
  1.47823911955977991E+02  1.59333309844996364E+02  0.00000000000000000E+00
  1.47923961980990498E+02  1.58638410220743339E+02  0.00000000000000000E+00
  1.48024012006003005E+02  1.57944705960639482E+02  0.00000000000000000E+00
  1.48124062031015512E+02  1.57252204722342043E+02  0.00000000000000000E+00
  1.48224112056028019E+02  1.56560914112107923E+02  0.00000000000000000E+00
  1.48324162081040527E+02  1.55870841684686923E+02  0.00000000000000000E+00
  1.48424212106053034E+02  1.55181994943220161E+02  0.00000000000000000E+00
  1.48524262131065541E+02  1.54494381339137334E+02  0.00000000000000000E+00
  1.48624312156078048E+02  1.53808008272058231E+02  0.00000000000000000E+00
  1.48724362181090555E+02  1.53122883089696273E+02  0.00000000000000000E+00
  1.48824412206103062E+02  1.52439013087762078E+02  0.00000000000000000E+00
  1.48924462231115569E+02  1.51756405509872195E+02  0.00000000000000000E+00
  1.49024512256128048E+02  1.51075067547457110E+02  0.00000000000000000E+00
