# OCT iter        615;   J_T =   9.481897831316E-03;   pulse_id =          3                                                                                                                                                                                   
#               time [ns]              abs(E) [au]          arg(E) [rad/pi]
   5.0600240096038419E+01   1.5201261586282420E+00  -7.6586783380724568E-02
   5.0640256102440986E+01   1.6202919374209965E+00  -7.2262261280543916E-02
   5.0680272108843539E+01   1.7108190087732174E+00  -6.3204843155299978E-02
   5.0720288115246106E+01   1.7850004330137910E+00  -5.0930124109376348E-02
   5.0760304121648666E+01   1.8380793703880565E+00  -3.6694188617637097E-02
   5.0800320128051226E+01   1.8669501872466066E+00  -2.1509691781389992E-02
   5.0840336134453786E+01   1.8699798578839568E+00  -6.2171835127502366E-03
   5.0880352140856353E+01   1.8469665906773918E+00   8.4244489024801299E-03
   5.0920368147258905E+01   1.7992174456244650E+00   2.1644157364008768E-02
   5.0960384153661472E+01   1.7297081055849377E+00   3.2572507858115128E-02
   5.1000400160064032E+01   1.6432779773076183E+00   4.0179682739534310E-02
   5.1040416166466592E+01   1.5468013645659535E+00   4.3272459378284035E-02
   5.1080432172869152E+01   1.4492305393194647E+00   4.0619333794664751E-02
   5.1120448179271712E+01   1.3612857690374613E+00   3.1308476369375449E-02
   5.1160464185674272E+01   1.2943862159733084E+00   1.5395561528753111E-02
   5.1200480192076839E+01   1.2584381304527854E+00  -5.3950632973270123E-03
   5.1240496198479399E+01   1.2588582066511800E+00  -2.7616796804445547E-02
   5.1280512204881958E+01   1.2945300802420003E+00  -4.7235225066569159E-02
   5.1320528211284518E+01   1.3583858937625033E+00  -6.1261147698584116E-02
   5.1360544217687078E+01   1.4401385934006770E+00  -6.8546351869149535E-02
   5.1400560224089645E+01   1.5291207922842509E+00  -6.9452856798227575E-02
   5.1440576230492198E+01   1.6159509844212792E+00  -6.5106419680083308E-02
   5.1480592236894765E+01   1.6930838081823640E+00  -5.6818813551644927E-02
   5.1520608243297325E+01   1.7547794585628249E+00  -4.5800166186575293E-02
   5.1560624249699885E+01   1.7969051549857742E+00  -3.3073213837106472E-02
   5.1600640256102444E+01   1.8167706084265642E+00  -1.9491442193046778E-02
   5.1640656262505011E+01   1.8130651590956941E+00  -5.8017362974866820E-03
   5.1680672268907564E+01   1.7858956935708312E+00   7.2785962266828921E-03
   5.1720688275310131E+01   1.7368918329680623E+00   1.8986649867107793E-02
   5.1760704281712691E+01   1.6693334806145812E+00   2.8453798299587420E-02
   5.1800720288115251E+01   1.5882550994884157E+00   3.4679932555811019E-02
   5.1840736294517811E+01   1.5004722006088316E+00   3.6577729508120646E-02
   5.1880752300920378E+01   1.4144299714628106E+00   3.3146183452431331E-02
   5.1920768307322930E+01   1.3396754417637451E+00   2.3836572018649027E-02
   5.1960784313725497E+01   1.2856701480946966E+00   9.0827614667172152E-03
   5.2000800320128057E+01   1.2598340937372130E+00  -9.2875182685129270E-03
   5.2040816326530617E+01   1.2653890413264082E+00  -2.8265217044049482E-02
   5.2080832332933184E+01   1.3002822364166777E+00  -4.4660521376794174E-02
   5.2120848339335737E+01   1.3580373782042388E+00  -5.6237266265462806E-02
   5.2160864345738297E+01   1.4298948546436794E+00  -6.2166502370579746E-02
   5.2200880352140864E+01   1.5068711136628279E+00  -6.2741134355549344E-02
   5.2240896358543424E+01   1.5809843229781004E+00  -5.8837781350487839E-02
   5.2280912364945983E+01   1.6457123039489261E+00  -5.1496736827435774E-02
   5.2320928371348550E+01   1.6960387716027963E+00  -4.1704453518634034E-02
   5.2360944377751103E+01   1.7283718527078544E+00  -3.0325647208808676E-02
   5.2400960384153663E+01   1.7404781576185584E+00  -1.8117503859840525E-02
   5.2440976390556230E+01   1.7314759835206692E+00  -5.7802537874259039E-03
   5.2480992396958790E+01   1.7018782113703739E+00   5.9820274797992195E-03
   5.2521008403361343E+01   1.6536547437672471E+00   1.6406363941743350E-02
   5.2561024409763917E+01   1.5902823271863953E+00   2.4635893135611629E-02
   5.2601040416166470E+01   1.5167506464938405E+00   2.9725395833164265E-02
   5.2641056422569029E+01   1.4394780771369040E+00   3.0720548313495032E-02
   5.2681072428971596E+01   1.3660418925443802E+00   2.6854854556605596E-02
   5.2721088435374156E+01   1.3045571502807483E+00   1.7887047232737093E-02
   5.2761104441776709E+01   1.2625337962374148E+00   4.4969151347767841E-03
   5.2801120448179283E+01   1.2452769743788599E+00  -1.1526265595358033E-02
   5.2841136454581836E+01   1.2544063890242183E+00  -2.7619404912916052E-02
   5.2881152460984396E+01   1.2873758807542826E+00  -4.1266728268843915E-02
   5.2921168467386963E+01   1.3383557691818750E+00  -5.0777743426315268E-02
   5.2961184473789523E+01   1.3998897056185704E+00  -5.5542057202770542E-02
   5.3001200480192090E+01   1.4644214791766887E+00  -5.5795537988195774E-02
   5.3041216486594642E+01   1.5252350742808087E+00  -5.2229020468008099E-02
   5.3081232492997202E+01   1.5768565395365544E+00  -4.5680144983989271E-02
   5.3121248499399769E+01   1.6151481598950033E+00  -3.6968158276557667E-02
   5.3161264505802329E+01   1.6372857556804359E+00  -2.6839649650549895E-02
   5.3201280512204882E+01   1.6417200945871440E+00  -1.5978320944446352E-02
   5.3241296518607456E+01   1.6281565805452971E+00  -5.0437404717689613E-03
   5.3281312525010009E+01   1.5975526840284269E+00   5.2832830448625344E-03
   5.3321328531412568E+01   1.5521199841517104E+00   1.4264409378154949E-02
   5.3361344537815135E+01   1.4953135591402831E+00   2.1092043950967355E-02
   5.3401360544217695E+01   1.4317816963903416E+00   2.4922809287985487E-02
   5.3441376550620248E+01   1.3672222147765847E+00   2.4983538605013497E-02
   5.3481392557022822E+01   1.3080484068199543E+00   2.0773197466675313E-02
   5.3521408563425375E+01   1.2607389356309873E+00   1.2344231953961698E-02
   5.3561424569827935E+01   1.2308129174749973E+00   5.5110340308729591E-04
   5.3601440576230502E+01   1.2216154396984378E+00  -1.2943851026605420E-02
   5.3641456582633062E+01   1.2334185367723398E+00  -2.6053178734446257E-02
   5.3681472589035614E+01   1.2633677360715958E+00  -3.6889474388225880E-02
   5.3721488595438181E+01   1.3063312208565792E+00  -4.4254580811434477E-02
   5.3761504601840741E+01   1.3561631302768573E+00  -4.7750703649300598E-02
   5.3801520608243301E+01   1.4068110068820716E+00  -4.7589888561772216E-02
   5.3841536614645868E+01   1.4530062014638780E+00  -4.4317536775051403E-02
   5.3881552621048428E+01   1.4905733033260247E+00  -3.8596251157012568E-02
   5.3921568627450981E+01   1.5165038706622700E+00  -3.1087833766528336E-02
   5.3961584633853548E+01   1.5289227168685375E+00  -2.2414196890983354E-02
   5.4001600640256108E+01   1.5270248638259343E+00  -1.3165788626281842E-02
   5.4041616646658667E+01   1.5110205322992698E+00  -3.9314059032531561E-03
   5.4081632653061234E+01   1.4821003472530492E+00   4.6698041439439900E-03
   5.4121648659463787E+01   1.4424166561467737E+00   1.1969791207578235E-02
   5.4161664665866347E+01   1.3950612257331219E+00   1.7262225797739009E-02
   5.4201680672268914E+01   1.3439989392775007E+00   1.9859718576802174E-02
   5.4241696678671474E+01   1.2938918039849101E+00   1.9212825948317840E-02
   5.4281712685074027E+01   1.2497303085277947E+00   1.5088877126060845E-02
   5.4321728691476601E+01   1.2162129380219535E+00   7.7647266339174546E-03
   5.4361744697879153E+01   1.1969226199977452E+00  -1.8726125482125765E-03
   5.4401760704281727E+01   1.1935327488502292E+00  -1.2437978313232793E-02
   5.4441776710684280E+01   1.2053984494611323E+00  -2.2388649265048504E-02
   5.4481792717086840E+01   1.2297666447980893E+00  -3.0435144815115476E-02
   5.4521808723489407E+01   1.2625052574092330E+00  -3.5803960101227848E-02
   5.4561824729891967E+01   1.2990004516761360E+00  -3.8262032642631658E-02
   5.4601840736294520E+01   1.3348948273228649E+00  -3.7976465797059072E-02
   5.4641856742697087E+01   1.3665307697921767E+00  -3.5334673105824728E-02
   5.4681872749099647E+01   1.3911277023108757E+00  -3.0805890935991613E-02
   5.4721888755502206E+01   1.4067886567149019E+00  -2.4866498286981124E-02
   5.4761904761904773E+01   1.4124303867011947E+00  -1.7978632588608594E-02
   5.4801920768307326E+01   1.4077049629139604E+00  -1.0601706175662333E-02
   5.4841936774709886E+01   1.3929508196449374E+00  -3.2169168693087255E-03
   5.4881952781112453E+01   1.3691831665684433E+00   3.6523293219291515E-03
   5.4921968787515013E+01   1.3381081883289598E+00   9.4387819490191881E-03
   5.4961984793917573E+01   1.3021234377567521E+00   1.3561135644266338E-02
   5.5002000800320140E+01   1.2642507890372543E+00   1.5494139318476386E-02
   5.5042016806722692E+01   1.2279436725047093E+00   1.4878440419024584E-02
   5.5082032813125252E+01   1.1967278586644692E+00   1.1649714738184937E-02
   5.5122048819527819E+01   1.1736890863819300E+00   6.1381708330916227E-03
   5.5162064825930379E+01   1.1609116974090208E+00  -9.2820757683275551E-04
   5.5202080832332932E+01   1.1590569790427410E+00  -8.5573351831565968E-03
   5.5242096838735506E+01   1.1672657742092563E+00  -1.5727783425393722E-02
   5.5282112845138059E+01   1.1834373813156098E+00  -2.1618101312960825E-02
   5.5322128851540619E+01   1.2047573277044976E+00  -2.5730530182415494E-02
   5.5362144857943186E+01   1.2282567352507128E+00  -2.7885604417897988E-02
   5.5402160864345745E+01   1.2512309624365350E+00  -2.8135580585611896E-02
   5.5442176870748298E+01   1.2714561724526399E+00  -2.6662383329570792E-02
   5.5482192877150872E+01   1.2872358833933766E+00  -2.3703193625545606E-02
   5.5522208883553425E+01   1.2973532140989248E+00  -1.9516881440625772E-02
   5.5562224889955985E+01   1.3010060208631580E+00  -1.4384476252785031E-02
   5.5602240896358552E+01   1.2977785699009285E+00  -8.6280624583858993E-03
   5.5642256902761112E+01   1.2876690564808591E+00  -2.6309985185161327E-03
   5.5682272909163665E+01   1.2711583711387535E+00   3.1551752441331665E-03
   5.5722288915566232E+01   1.2492807100660894E+00   8.2274034670874342E-03
   5.5762304921968791E+01   1.2236458576438047E+00   1.2076297862700558E-02
   5.5802320928371351E+01   1.1963672732478792E+00   1.4258199695910826E-02
   5.5842336934773918E+01   1.1698689823884589E+00   1.4483379300409594E-02
   5.5882352941176471E+01   1.1465777120100489E+00   1.2697841755704859E-02
   5.5922368947579045E+01   1.1285522432912585E+00   9.1265341905273252E-03
   5.5962384953981598E+01   1.1171458914297134E+00   4.2491023878457324E-03
   5.6002400960384158E+01   1.1128117831490996E+00  -1.2957627659711921E-03
   5.6042416966786725E+01   1.1151186938784454E+00  -6.8442284177306512E-03
   5.6082432973189285E+01   1.1229581808951947E+00  -1.1824818881981993E-02
   5.6122448979591837E+01   1.1348440585849193E+00  -1.5818722190283591E-02
   5.6162464985994411E+01   1.1491841951678441E+00  -1.8559287116356890E-02
   5.6202480992396964E+01   1.1644471258287035E+00  -1.9897465885318572E-02
   5.6242496998799524E+01   1.1792152162888667E+00  -1.9766425518213296E-02
   5.6282513005202091E+01   1.1921707318629353E+00  -1.8165971392022629E-02
   5.6322529011604651E+01   1.2020803237612918E+00  -1.5169543301757684E-02
   5.6362545018007204E+01   1.2078281996499802E+00  -1.0943574023215132E-02
   5.6402561024409771E+01   1.2085131635128157E+00  -5.7644925452310855E-03
   5.6442577030812330E+01   1.2035885467580609E+00  -2.1189574044326674E-05
   5.6482593037214890E+01   1.1930013252228502E+00   5.8033774984372561E-03
   5.6522609043617457E+01   1.1772826713824007E+00   1.1172005081700215E-02
   5.6562625050020017E+01   1.1575536123541224E+00   1.5550846578210332E-02
   5.6602641056422570E+01   1.1354296937120625E+00   1.8477919366133772E-02
   5.6642657062825137E+01   1.1128321579962035E+00   1.9632140013313395E-02
   5.6682673069227697E+01   1.0917368464444572E+00   1.8888796943923560E-02
   5.6722689075630257E+01   1.0739118448403921E+00   1.6346017718273768E-02
   5.6762705082032824E+01   1.0607031446155188E+00   1.2311827238357467E-02
   5.6802721088435376E+01   1.0529151260730558E+00   7.2540108746048937E-03
   5.6842737094837936E+01   1.0507981430816058E+00   1.7293629336661291E-03
   5.6882753101240503E+01   1.0541136112403324E+00  -3.6852773641658861E-03
   5.6922769107643063E+01   1.0622228187999956E+00  -8.4454857843476953E-03
   5.6962785114045616E+01   1.0741550859845368E+00  -1.2075063478733947E-02
   5.7002801120448190E+01   1.0886461476781388E+00  -1.4194426370222514E-02
   5.7042817126850743E+01   1.1041732705505045E+00  -1.4549086573476037E-02
   5.7082833133253303E+01   1.1190264615687369E+00  -1.3037282147083464E-02
   5.7122849139655870E+01   1.1314399203483774E+00  -9.7291394660755960E-03
   5.7162865146058429E+01   1.1397775015705021E+00  -4.8695597991986611E-03
   5.7202881152460982E+01   1.1427392972898009E+00   1.1382479803352229E-03
   5.7242897158863556E+01   1.1395456097039309E+00   7.7664547226276477E-03
   5.7282913165266109E+01   1.1300602958186787E+00   1.4408737128440489E-02
   5.7322929171668676E+01   1.1148310132836612E+00   2.0434172755385820E-02
   5.7362945178071236E+01   1.0950415033101253E+00   2.5245561082324959E-02
   5.7402961184473796E+01   1.0723857468713121E+00   2.8339662124207264E-02
   5.7442977190876363E+01   1.0488839034029698E+00   2.9366153198731339E-02
   5.7482993197278915E+01   1.0266654431146836E+00   2.8179783056053429E-02
   5.7523009203681475E+01   1.0077461151198821E+00   2.4877158540309131E-02
   5.7563025210084042E+01   9.9382247698098891E-01   1.9807659502842311E-02
   5.7603041216486602E+01   9.8610149785344359E-01   1.3549278465590859E-02
   5.7643057222889162E+01   9.8517591218654099E-01   6.8459955561140347E-03
   5.7683073229291729E+01   9.9095222706361563E-01   5.1288583539165931E-04
   5.7723089235694282E+01   1.0026389140555987E+00  -4.6746163483073859E-03
   5.7763105242096842E+01   1.0188037257473606E+00  -8.0846479494569353E-03
   5.7803121248499409E+01   1.0375051389106482E+00  -9.3049630689650449E-03
   5.7843137254901968E+01   1.0564912136879576E+00  -8.1793341912825782E-03
   5.7883153261304521E+01   1.0734439952416202E+00  -4.8049803706955987E-03
   5.7923169267707095E+01   1.0862364593220735E+00   4.9887147975646005E-04
   5.7963185274109648E+01   1.0931667539896572E+00   7.2380387912655900E-03
   5.8003201280512208E+01   1.0931409189630428E+00   1.4795111724621611E-02
   5.8043217286914775E+01   1.0857867215911725E+00   2.2479788718056701E-02
   5.8083233293317335E+01   1.0714933132156355E+00   2.9576664460415941E-02
   5.8123249299719888E+01   1.0513806102667083E+00   3.5393093969944285E-02
   5.8163265306122462E+01   1.0272066968580171E+00   3.9312013132145031E-02
   5.8203281312525014E+01   1.0012208186501992E+00   4.0854729657600668E-02
   5.8243297318927574E+01   9.7596534099898924E-01   3.9755178658109923E-02
   5.8283313325330141E+01   9.5402676552672006E-01   3.6037910033277644E-02
   5.8323329331732701E+01   9.3774076635014247E-01   3.0077271029020955E-02
   5.8363345338135254E+01   9.2887566718472714E-01   2.2602040346486434E-02
   5.8403361344537821E+01   9.2834928524961124E-01   1.4613661319686541E-02
   5.8443377350940381E+01   9.3605483384135546E-01   7.2187490736549788E-03
   5.8483393357342941E+01   9.5085618905313152E-01   1.4238948475818289E-03
   5.8523409363745508E+01   9.7075918380703929E-01  -2.0349242501965501E-03
   5.8563425370148060E+01   9.9320719897388143E-01  -2.7777966996444413E-03
   5.8603441376550620E+01   1.0154235827803708E+00  -7.7812998812036300E-04
   5.8643457382953187E+01   1.0347357885011716E+00   3.6966216193985340E-03
   5.8683473389355747E+01   1.0488447227641238E+00   1.0163186459445904E-02
   5.8723489395758314E+01   1.0560267581138985E+00   1.7994680330914500E-02
   5.8763505402160874E+01   1.0552690146714654E+00   2.6477176919684358E-02
   5.8803521408563427E+01   1.0463439626440594E+00   3.4851612252210992E-02
   5.8843537414966001E+01   1.0298308351274896E+00   4.2347678745348415E-02
   5.8883553421368553E+01   1.0070897290479222E+00   4.8219525607496067E-02
   5.8923569427771113E+01   9.8018869381289742E-01   5.1795191478135064E-02
   5.8963585434173680E+01   9.5177403000608773E-01   5.2551742762048048E-02
   5.9003601440576240E+01   9.2486224452925569E-01   5.0221723307745339E-02
   5.9043617446978793E+01   9.0252835171656409E-01   4.4917223937033776E-02
   5.9083633453381360E+01   8.8748673212932894E-01   3.7224700078088320E-02
   5.9123649459783920E+01   8.8161998596252855E-01   2.8196170330121832E-02
   5.9163665466186480E+01   8.8558655739046910E-01   1.9182312280133351E-02
   5.9203681472589047E+01   8.9866197575626361E-01   1.1539112179056860E-02
   5.9243697478991606E+01   9.1888771269387115E-01   6.3314108893027018E-03
   5.9283713485394159E+01   9.4346120031144942E-01   4.1594614438207307E-03
   5.9323729491796726E+01   9.6921366407996212E-01   5.1452688713481652E-03
   5.9363745498199286E+01   9.9304031871910858E-01   9.0266423902843548E-03
   5.9403761504601846E+01   1.0122208513342299E+00   1.5283220819190020E-02
   5.9443777511004413E+01   1.0246294928654383E+00   2.3244466773124268E-02
   5.9483793517406966E+01   1.0288600791478610E+00   3.2162942610654416E-02
   5.9523809523809526E+01   1.0242932456369751E+00   4.1256486487791309E-02
   5.9563825530212092E+01   1.0111257244179455E+00   4.9730866497037327E-02
   5.9603841536614652E+01   9.9037280828392438E-01   5.6797014376847012E-02
   5.9643857543017205E+01   9.6384452713840241E-01   6.1698942725266694E-02
   5.9683873549419779E+01   9.3408153516130465E-01   6.3770903340629279E-02
   5.9723889555822332E+01   9.0421755445565388E-01   6.2541373565226127E-02
   5.9763905562224892E+01   8.7771827890209730E-01   5.7887137426816081E-02
   5.9803921568627459E+01   8.5795282981544152E-01   5.0201198346838852E-02
   5.9843937575030019E+01   8.4761462363255058E-01   4.0480312303379708E-02
   5.9883953581432571E+01   8.4812865122490511E-01   3.0215868306343631E-02
   5.9923969587835145E+01   8.5928271348123619E-01   2.1059317364928328E-02
   5.9963985594237698E+01   8.7927068667648356E-01   1.4400194033772646E-02
   6.0004001600640258E+01   9.0512666933034180E-01   1.1071425608523736E-02
   6.0044017607042825E+01   9.3333886590646853E-01   1.1289874839806787E-02
   6.0084033613445385E+01   9.6041525056959021E-01   1.4777185444221727E-02
   6.0124049619847952E+01   9.8328531197298652E-01   2.0940858623760966E-02
   6.0164065626250505E+01   9.9953371942723623E-01   2.9029787578888071E-02
   6.0204081632653065E+01   1.0075123288648076E+00   3.8235026241686190E-02
   6.0244097639055632E+01   1.0063808585085283E+00   4.7740936718005819E-02
   6.0284113645458191E+01   9.9611333172293415E-01   5.6743415813498989E-02
   6.0324129651860751E+01   9.7749234932839235E-01   6.4453380329265897E-02
   6.0364145658263318E+01   9.5209848758312743E-01   7.0104267552957830E-02
   6.0404161664665871E+01   9.2228427542233260E-01   7.2985170511510877E-02
   6.0444177671068431E+01   8.9109830629758702E-01   7.2524044350027628E-02
   6.0484193677470998E+01   8.6209802540524494E-01   6.8438554226699075E-02
   6.0524209683873558E+01   8.3897747502769793E-01   6.0938153866448623E-02
   6.0564225690276110E+01   8.2497802136928045E-01   5.0890537524552970E-02
   6.0604241696678685E+01   8.2218014707542475E-01   3.9801019998541527E-02
   6.0644257703081237E+01   8.3094051626561938E-01   2.9502365750723087E-02
   6.0684273709483797E+01   8.4976741247106646E-01   2.1654846328036235E-02
   6.0724289715886364E+01   8.7571140478243759E-01   1.7327549466016334E-02
   6.0764305722288924E+01   9.0505950265266399E-01   1.6860102495290009E-02
   6.0804321728691477E+01   9.3402679367206209E-01   1.9981168974392095E-02
   6.0844337735094051E+01   9.5925859606653097E-01   2.6032401216863923E-02
   6.0884353741496604E+01   9.7811380222169408E-01   3.4172398119356198E-02
   6.0924369747899163E+01   9.8878286485858302E-01   4.3512234118911454E-02
   6.0964385754301730E+01   9.9030729420562968E-01   5.3185167157056588E-02
   6.1004401760704290E+01   9.8255322520344812E-01   6.2370438398584804E-02
   6.1044417767106843E+01   9.6617398120328768E-01   7.0292348063240723E-02
   6.1084433773509410E+01   9.4258013088394044E-01   7.6214780133411264E-02
   6.1124449779911970E+01   9.1391636661588660E-01   7.9453388436740768E-02
   6.1164465786314530E+01   8.8301832033037397E-01   7.9431817203954355E-02
   6.1204481792717097E+01   8.5328982633709771E-01   7.5806827660602302E-02
   6.1244497799119650E+01   8.2841560246521173E-01   6.8662980843902002E-02
   6.1284513805522209E+01   8.1184219384906420E-01   5.8712797954818596E-02
   6.1324529811924776E+01   8.0606915338472562E-01   4.7354398940515463E-02
   6.1364545818327336E+01   8.1197888083022396E-01   3.6438100510976706E-02
   6.1404561824729896E+01   8.2853990519758147E-01   2.7771405275129314E-02
   6.1444577831132463E+01   8.5306520561539068E-01   2.2621798849591819E-02
   6.1484593837535016E+01   8.8188366683990516E-01   2.1483880417695729E-02
   6.1524609843937590E+01   9.1109856845453618E-01   2.4151831635735109E-02
   6.1564625850340143E+01   9.3718234055857030E-01   2.9951509166239180E-02
   6.1604641856742703E+01   9.5733181014886670E-01   3.7978126964055343E-02
   6.1644657863145270E+01   9.6962209865751181E-01   4.7266839657407286E-02
   6.1684673869547829E+01   9.7302825853044395E-01   5.6889099239672482E-02
   6.1724689875950382E+01   9.6737521076439836E-01   6.5993300935062643E-02
   6.1764705882352949E+01   9.5326115299828729E-01   7.3811439864205394E-02
   6.1804721888755509E+01   9.3198552873328544E-01   7.9651706617932846E-02
   6.1844737895158069E+01   9.0549572761561914E-01   8.2897833190388015E-02
   6.1884753901560636E+01   8.7634134015711640E-01   8.3039927396579560E-02
   6.1924769907963196E+01   8.4759035168192398E-01   7.9762708211089675E-02
   6.1964785914365748E+01   8.2262844738159391E-01   7.3101824084876380E-02
   6.2004801920768315E+01   8.0475997016786738E-01   6.3629649085378603E-02
   6.2044817927170875E+01   7.9660233360705812E-01   5.2554185419899098E-02
   6.2084833933573435E+01   7.9942708315481492E-01   4.1581126579092069E-02
   6.2124849939976002E+01   8.1274541566969938E-01   3.2504226486405732E-02
   6.2164865946378555E+01   8.3438062689589731E-01   2.6709307419607260E-02
   6.2204881952781115E+01   8.6099998009057044E-01   2.4863307217462546E-02
   6.2244897959183682E+01   8.8884071103076545E-01   2.6901045432261565E-02
   6.2284913965586242E+01   9.1435563465713399E-01   3.2216014180563204E-02
   6.2324929971988794E+01   9.3464733420886859E-01   3.9901436270909675E-02
   6.2364945978391368E+01   9.4768909840384519E-01   4.8946609888344393E-02
   6.2404961984793921E+01   9.5238411129101241E-01   5.8363696808404128E-02
   6.2444977991196481E+01   9.4851909895572128E-01   6.7255329138984188E-02
   6.2484993997599048E+01   9.3666036652552953E-01   7.4841534443127633E-02
   6.2525010004001608E+01   9.1803252112510336E-01   8.0463349646199681E-02
   6.2565026010404161E+01   8.9441045152192911E-01   8.3580284950635214E-02
   6.2605042016806735E+01   8.6803609414764293E-01   8.3781816453858349E-02
   6.2645058023209288E+01   8.4154000652889227E-01   8.0835690950668365E-02
   6.2685074029611847E+01   8.1781083763450757E-01   7.4788378530767516E-02
   6.2725090036014414E+01   7.9973572634719481E-01   6.6101962004126880E-02
   6.2765106042416974E+01   7.8976770961780796E-01   5.5754651932134698E-02
   6.2805122048819527E+01   7.8938578649545588E-01   4.5187878111588461E-02
   6.2845138055222094E+01   7.9865101749663159E-01   3.6030171155447578E-02
   6.2885154061624654E+01   8.1609461824181362E-01   2.9683362878982943E-02
   6.2925170068027221E+01   8.3902063917038849E-01   2.6980532856310718E-02
   6.2965186074429781E+01   8.6408450294819161E-01   2.8070895958107016E-02
   6.3005202080832341E+01   8.8791321011855917E-01   3.2520537055437636E-02
   6.3045218087234908E+01   9.0759732455099296E-01   3.9514903709039942E-02
   6.3085234093637460E+01   9.2099696074199033E-01   4.8059909969279613E-02
   6.3125250100040020E+01   9.2687532510342940E-01   5.7134908306997148E-02
   6.3165266106442587E+01   9.2489690973548078E-01   6.5792412911708412E-02
   6.3205282112845147E+01   9.1553021529375067E-01   7.3215285532421695E-02
   6.3245298119247700E+01   8.9989560264572699E-01   7.8743826248360474E-02
   6.3285314125650274E+01   8.7959967558683794E-01   8.1884230393230173E-02
   6.3325330132052827E+01   8.5659116017947967E-01   8.2311402900003522E-02
   6.3365346138455386E+01   8.3305217329752146E-01   7.9882692541645955E-02
   6.3405362144857953E+01   8.1130382228938058E-01   7.4679022729134445E-02
   6.3445378151260513E+01   7.9367072986077869E-01   6.7076549786486223E-02
   6.3485394157663066E+01   7.8224309751643151E-01   5.7819010634382530E-02
   6.3525410164065640E+01   7.7852464813719691E-01   4.8021515383445450E-02
   6.3565426170468193E+01   7.8305414825814601E-01   3.9033885480866309E-02
   6.3605442176870753E+01   7.9516914614361667E-01   3.2164068958648262E-02
   6.3645458183273320E+01   8.1305350907437757E-01   2.8369988014023045E-02
   6.3685474189675880E+01   8.3407339604604225E-01   2.8063208334413572E-02
   6.3725490196078432E+01   8.5527204753610642E-01   3.1089787197718013E-02
   6.3765506202480999E+01   8.7386099909193649E-01   3.6848189524229684E-02
   6.3805522208883559E+01   8.8759967109708915E-01   4.4461332891466962E-02
   6.3845538215286119E+01   8.9502449189957178E-01   5.2939969475597135E-02
   6.3885554221688686E+01   8.9553103663014766E-01   6.1311188435681584E-02
   6.3925570228091239E+01   8.8933038560488220E-01   6.8709323769787015E-02
   6.3965586234493799E+01   8.7731038619970236E-01   7.4434333329641347E-02
   6.4005602240896366E+01   8.6084256690625072E-01   7.7982774302525940E-02
   6.4045618247298918E+01   8.4158321027470573E-01   7.9056340983634787E-02
   6.4085634253701485E+01   8.2131291020490504E-01   7.7556243676790010E-02
   6.4125650260104052E+01   8.0183520777773576E-01   7.3577297360820609E-02
   6.4165666266506605E+01   7.8491523054470280E-01   6.7417018785782143E-02
   6.4205682272909158E+01   7.7220288657673219E-01   5.9603575653453623E-02
   6.4245698279311739E+01   7.6508076097624134E-01   5.0919802535412902E-02
   6.4285714285714292E+01   7.6442352464159435E-01   4.2374065883155836E-02
   6.4325730292116859E+01   7.7033748655667800E-01   3.5074328406998992E-02
   6.4365746298519412E+01   7.8200750911437822E-01   3.0016462137267431E-02
   6.4405762304921979E+01   7.9775473735136315E-01   2.7865793187701739E-02
   6.4445778311324545E+01   8.1531020701437384E-01   2.8825999530688259E-02
   6.4485794317727098E+01   8.3221341861635756E-01   3.2636008356625765E-02
   6.4525810324129651E+01   8.4621523154003797E-01   3.8667944838237558E-02
   6.4565826330532218E+01   8.5559498182914995E-01   4.6070231261755128E-02
   6.4605842336934785E+01   8.5934876059429655E-01   5.3910592461398163E-02
   6.4645858343337338E+01   8.5724064141547796E-01   6.1296541555709877E-02
   6.4685874349739905E+01   8.4972991077002313E-01   6.7466471162001690E-02
   6.4725890356142457E+01   8.3780433930280285E-01   7.1849696083760489E-02
   6.4765906362545024E+01   8.2276658500883293E-01   7.4094109960620519E-02
   6.4805922368947591E+01   8.0603227746589967E-01   7.4062117571419020E-02
   6.4845938375350144E+01   7.8899249230365354E-01   7.1802756718672062E-02
   6.4885954381752711E+01   7.7296260497307701E-01   6.7518058666939676E-02
   6.4925970388155278E+01   7.5919119676262392E-01   6.1546140119987679E-02
   6.4965986394557831E+01   7.4886114172253448E-01   5.4372722995572401E-02
   6.5006002400960384E+01   7.4301014526259546E-01   4.6655720988032126E-02
   6.5046018407362951E+01   7.4234491847303896E-01   3.9219321488514543E-02
   6.5086034413765518E+01   7.4700391261174115E-01   3.2972211484786032E-02
   6.5126050420168070E+01   7.5638601262143434E-01   2.8745831924577452E-02
   6.5166066426570637E+01   7.6915351026410783E-01   2.7108805978527301E-02
   6.5206082432973190E+01   7.8343584911044117E-01   2.8239112084685759E-02
   6.5246098439375757E+01   7.9716706329826659E-01   3.1902075601417293E-02
   6.5286114445778324E+01   8.0844719472008586E-01   3.7524718139642935E-02
   6.5326130452180877E+01   8.1583422132645855E-01   4.4323019588977226E-02
   6.5366146458583430E+01   8.1851473417155673E-01   5.1439254758966060E-02
   6.5406162464986011E+01   8.1633937349055963E-01   5.8062961717452795E-02
   6.5446178471388563E+01   8.0973626669449295E-01   6.3522847220761319E-02
   6.5486194477791116E+01   7.9953792535519375E-01   6.7342942981151718E-02
