# OCT iter        615;   J_T =   9.481897831316E-03;   pulse_id =          4                                                                                                                                                                                   
#               time [ns]              abs(E) [au]          arg(E) [rad/pi]
   2.3789515806322530E+01   2.2200925388739101E-01  -1.1213848032097404E-01
   2.3829531812725090E+01   2.1112098141952826E-01  -4.8546053388074564E-02
   2.3869547819127654E+01   2.2358880298255857E-01   1.4686804265200280E-02
   2.3909563825530213E+01   2.5522637158333572E-01   5.7873290715791031E-02
   2.3949579831932777E+01   2.9770198143636351E-01   7.7432958556901438E-02
   2.3989595838335337E+01   3.4380413795110787E-01   7.8882235534501424E-02
   2.4029611844737897E+01   3.8854530476884702E-01   6.8275568968539882E-02
   2.4069627851140460E+01   4.2855068747292913E-01   4.9965360570247773E-02
   2.4109643857543020E+01   4.6146619539290196E-01   2.6824156120565219E-02
   2.4149659863945580E+01   4.8563364977696788E-01   7.7639108509688351E-04
   2.4189675870348143E+01   4.9994275447796183E-01  -2.6804733405542406E-02
   2.4229691876750703E+01   5.0377494683069912E-01  -5.4836264701704440E-02
   2.4269707883153266E+01   4.9699172289284504E-01  -8.2343289780492948E-02
   2.4309723889555826E+01   4.7994555454964632E-01  -1.0830741636456720E-01
   2.4349739895958386E+01   4.5350895344887265E-01  -1.3150755930129562E-01
   2.4389755902360950E+01   4.1913330229394047E-01  -1.5031723211281303E-01
   2.4429771908763509E+01   3.7896874542919284E-01  -1.6242733297734935E-01
   2.4469787915166069E+01   3.3609963457095171E-01  -1.6451430848153764E-01
   2.4509803921568629E+01   2.9494576093840025E-01  -1.5213416693831699E-01
   2.4549819927971189E+01   2.6168108015281366E-01  -1.2097699669558493E-01
   2.4589835934373752E+01   2.4371994967585736E-01  -7.1626025569148613E-02
   2.4629851940776312E+01   2.4652773160402278E-01  -1.5534047538828557E-02
   2.4669867947178872E+01   2.6938089125450854E-01   3.0277225524068679E-02
   2.4709883953581436E+01   3.0607691085488542E-01   5.7045915029667688E-02
   2.4749899959983996E+01   3.4942256410283307E-01   6.5985198142142695E-02
   2.4789915966386555E+01   3.9372281670532872E-01   6.1736363192589072E-02
   2.4829931972789119E+01   4.3493135772265634E-01   4.8558662047065763E-02
   2.4869947979191679E+01   4.7019422936144450E-01   2.9563549824699206E-02
   2.4909963985594242E+01   4.9748844097294104E-01   6.9271547448949604E-03
   2.4949979991996802E+01   5.1542669026815602E-01  -1.7783290023493267E-02
   2.4989995998399362E+01   5.2317146352483068E-01  -4.3353089933557770E-02
   2.5030012004801925E+01   5.2040818122835464E-01  -6.8733050255320491E-02
   2.5070028011204485E+01   5.0734841600224123E-01  -9.2890288202525595E-02
   2.5110044017607045E+01   4.8475181503322490E-01  -1.1466676071275363E-01
   2.5150060024009608E+01   4.5397044717899510E-01  -1.3262058714240091E-01
   2.5190076030412168E+01   4.1703427032333895E-01  -1.4483645145594864E-01
   2.5230092036814728E+01   3.7680872710527619E-01  -1.4873588908843594E-01
   2.5270108043217292E+01   3.3724180666799042E-01  -1.4107906151479008E-01
   2.5310124049619851E+01   3.0358734831380096E-01  -1.1877344287740883E-01
   2.5350140056022411E+01   2.8206406828872099E-01  -8.1540923491074391E-02
   2.5390156062424971E+01   2.7794836144682200E-01  -3.5715742107416480E-02
   2.5430172068827531E+01   2.9247857798588828E-01   6.7371717221937112E-03
   2.5470188075230094E+01   3.2196342844765402E-01   3.6294188916330156E-02
   2.5510204081632654E+01   3.6036182420523688E-01   5.0649551406686630E-02
   2.5550220088035214E+01   4.0197086100958623E-01   5.2129520493021470E-02
   2.5590236094437778E+01   4.4234991382370881E-01   4.4139653258437002E-02
   2.5630252100840337E+01   4.7823528116162012E-01   2.9635687044830827E-02
   2.5670268107242901E+01   5.0726546745392631E-01   1.0868175817162378E-02
   2.5710284113645461E+01   5.2778257504047665E-01  -1.0475932340535982E-02
   2.5750300120048021E+01   5.3872930097020333E-01  -3.3078173963715422E-02
   2.5790316126450584E+01   5.3960951852657979E-01  -5.5821540762230323E-02
   2.5830332132853144E+01   5.3048381994360227E-01  -7.7653163177260176E-02
   2.5870348139255704E+01   5.1198413696525680E-01  -9.7461314124750870E-02
   2.5910364145658267E+01   4.8534438387458900E-01  -1.1395259536767800E-01
   2.5950380152060827E+01   4.5245539215411429E-01  -1.2552698766820025E-01
   2.5990396158463387E+01   4.1595805253863016E-01  -1.3018442402729635E-01
   2.6030412164865950E+01   3.7937155660947303E-01  -1.2559464389385896E-01
   2.6070428171268514E+01   3.4716615086923608E-01  -1.0966320973077669E-01
   2.6110444177671070E+01   3.2446589248799546E-01  -8.2061469895362560E-02
   2.6150460184073633E+01   3.1585842129549035E-01  -4.6377241894087290E-02
   2.6190476190476193E+01   3.2338740571380042E-01  -1.0280432933417856E-02
   2.6230492196878753E+01   3.4537501204823362E-01   1.8369122662558687E-02
   2.6270508203281317E+01   3.7746361943139967E-01   3.5643377755219377E-02
   2.6310524209683877E+01   4.1463813297715452E-01   4.1675553543997060E-02
   2.6350540216086436E+01   4.5248735525613587E-01   3.8538035954636125E-02
   2.6390556222488996E+01   4.8753250978597601E-01   2.8625874843124999E-02
   2.6430572228891560E+01   5.1715127257077564E-01   1.4027338271269795E-02
   2.6470588235294116E+01   5.3944061748493610E-01  -3.5742686534711520E-03
   2.6510604241696679E+01   5.5312409257643902E-01  -2.2819267529917975E-02
   2.6550620248099243E+01   5.5750953751053167E-01  -4.2555443713176877E-02
   2.6590636254501806E+01   5.5247961453234840E-01  -6.1728099515437382E-02
   2.6630652260904363E+01   5.3849927318077462E-01  -7.9281226340796235E-02
   2.6670668267306926E+01   5.1663234732295582E-01  -9.4067305718435718E-02
   2.6710684273709489E+01   4.8856740969104057E-01  -1.0477034689367824E-01
   2.6750700280112046E+01   4.5665552989841235E-01  -1.0987057202695684E-01
   2.6790716286514609E+01   4.2394873767078067E-01  -1.0773188757534420E-01
   2.6830732292917173E+01   3.9417613841048726E-01  -9.6976493702017066E-02
   2.6870748299319729E+01   3.7148785451017996E-01  -7.7330950138874893E-02
   2.6910764305722292E+01   3.5971672806476473E-01  -5.0768775823388596E-02
   2.6950780312124856E+01   3.6115873501675400E-01  -2.1879105821312334E-02
   2.6990796318527412E+01   3.7558071836011042E-01   3.7195454338014482E-03
   2.7030812324929975E+01   4.0037033049721016E-01   2.1946518896154364E-02
   2.7070828331332539E+01   4.3167832461978783E-01   3.1415612248709847E-02
   2.7110844337735095E+01   4.6556238487156337E-01   3.2773155375786379E-02
   2.7150860344137659E+01   4.9858684166775419E-01   2.7558038639594939E-02
   2.7190876350540218E+01   5.2798653935785778E-01   1.7456123480148352E-02
   2.7230892356942782E+01   5.5165102260166066E-01   3.9967196897368528E-03
   2.7270908363345338E+01   5.6807788586256636E-01  -1.1506747994055051E-02
   2.7310924369747902E+01   5.7634376660706133E-01  -2.7919196681537632E-02
   2.7350940376150465E+01   5.7609580170231756E-01  -4.4218700407119393E-02
   2.7390956382553021E+01   5.6755360987435766E-01  -5.9429365840136500E-02
   2.7430972388955585E+01   5.5151262533579515E-01  -7.2561472596329876E-02
   2.7470988395358148E+01   5.2934405093395298E-01  -8.2567105070540603E-02
   2.7511004401760704E+01   5.0298888023828114E-01  -8.8329864083419571E-02
   2.7551020408163268E+01   4.7493692913092739E-01  -8.8729125555217489E-02
   2.7591036414565831E+01   4.4815847440210238E-01  -8.2846975893785410E-02
   2.7631052420968388E+01   4.2591346733184726E-01  -7.0382689024340833E-02
   2.7671068427370951E+01   4.1133269021940677E-01  -5.2212771555487238E-02
   2.7711084433773514E+01   4.0674372289230998E-01  -3.0730402340157111E-02
   2.7751100440176071E+01   4.1297415352829409E-01  -9.4223817868268368E-03
   2.7791116446578634E+01   4.2908105368146870E-01   8.3297565942617342E-03
   2.7831132452981198E+01   4.5272355139715731E-01   2.0374327711875508E-02
   2.7871148459383754E+01   4.8088691640272618E-01   2.6079009700386863E-02
   2.7911164465786317E+01   5.1051703496793399E-01   2.5920302486632855E-02
   2.7951180472188881E+01   5.3888241795936953E-01   2.0922780183407829E-02
   2.7991196478591441E+01   5.6372119491742723E-01   1.2266361515917050E-02
   2.8031212484994001E+01   5.8328440418742278E-01   1.0939639860736039E-03
   2.8071228491396560E+01   5.9634697544950710E-01  -1.1551177007142806E-02
   2.8111244497799124E+01   6.0221353648000986E-01  -2.4724483075160768E-02
   2.8151260504201684E+01   6.0072200239334483E-01  -3.7554205580311674E-02
   2.8191276510604244E+01   5.9223982557975374E-01  -4.9210404989776836E-02
   2.8231292517006807E+01   5.7764800742375333E-01  -5.8879795459539488E-02
   2.8271308523409363E+01   5.5831058044759430E-01  -6.5756960562019601E-02
   2.8311324529811927E+01   5.3602772005058152E-01  -6.9067480803285827E-02
   2.8351340536214490E+01   5.1296511505272291E-01  -6.8145967585826001E-02
   2.8391356542617046E+01   4.9153899407275065E-01  -6.2593027661147507E-02
   2.8431372549019610E+01   4.7422101605730277E-01  -5.2509696141236815E-02
   2.8471388555422173E+01   4.6323146960800565E-01  -3.8733461908245718E-02
   2.8511404561824730E+01   4.6014475337623484E-01  -2.2901698704271663E-02
   2.8551420568227293E+01   4.6553345606131763E-01  -7.1727629996634372E-03
   2.8591436574629856E+01   4.7883192123287999E-01   6.3452336479650597E-03
   2.8631452581032420E+01   4.9850250481095493E-01   1.6142894352564365E-02
   2.8671468587434976E+01   5.2240496202134457E-01   2.1540534589437416E-02
   2.8711484593837540E+01   5.4818713863567525E-01   2.2585488535617638E-02
   2.8751500600240103E+01   5.7357991154479515E-01   1.9797197875968960E-02
   2.8791516606642659E+01   5.9657947922510257E-01   1.3926217812129370E-02
   2.8831532613045223E+01   6.1554987934908301E-01   5.7928799263156708E-03
   2.8871548619447783E+01   6.2927995030931472E-01  -3.7977522285911197E-03
   2.8911564625850342E+01   6.3701353725993837E-01  -1.4089618982407388E-02
   2.8951580632252906E+01   6.3845911274473688E-01  -2.4380802915464447E-02
   2.8991596638655466E+01   6.3377993930432530E-01  -3.4015181253501864E-02
   2.9031612645058026E+01   6.2356656473196870E-01  -4.2370105969392058E-02
   2.9071628651460586E+01   6.0879623837873031E-01  -4.8847551074392495E-02
   2.9111644657863149E+01   5.9078526182985647E-01  -5.2877305125830609E-02
   2.9151660664265705E+01   5.7113748416576293E-01  -5.3944057633119678E-02
   2.9191676670668269E+01   5.5168356489279169E-01  -5.1652835402671050E-02
   2.9231692677070832E+01   5.3439254069410791E-01  -4.5842652333178288E-02
   2.9271708683473388E+01   5.2122673774415940E-01  -3.6735993352996786E-02
   2.9311724689875952E+01   5.1391824372568151E-01  -2.5066890980186798E-02
   2.9351740696278515E+01   5.1368541170210269E-01  -1.2087083669229479E-02
   2.9391756702681079E+01   5.2097134953196655E-01   6.2941188223933093E-04
   2.9431772709083635E+01   5.3531939690826524E-01   1.1543284010462933E-02
   2.9471788715486198E+01   5.5545067366659373E-01   1.9499220186301253E-02
   2.9511804721888762E+01   5.7950513725883401E-01   2.3902692277521634E-02
   2.9551820728291318E+01   6.0534204523129165E-01   2.4692453974224100E-02
   2.9591836734693882E+01   6.3080937707820328E-01   2.2193149188069236E-02
   2.9631852741096445E+01   6.5394353658402005E-01   1.6949020658513170E-02
   2.9671868747499001E+01   6.7309987840846452E-01   9.5954926584990441E-03
   2.9711884753901565E+01   6.8702840249253194E-01   7.8158141677039299E-04
   2.9751900760304128E+01   6.9490866408947427E-01  -8.8652857893642498E-03
   2.9791916766706684E+01   6.9635531259893457E-01  -1.8745084746468833E-02
   2.9831932773109248E+01   6.9140511745918232E-01  -2.8272801187773654E-02
   2.9871948779511808E+01   6.8049712421814690E-01  -3.6856750092582033E-02
   2.9911964785914368E+01   6.6445726143617567E-01  -4.3876402995764979E-02
   2.9951980792316927E+01   6.4449503029265787E-01  -4.8671328943356247E-02
   2.9991996798719491E+01   6.2221115416688921E-01  -5.0558679913168827E-02
   3.0032012805122054E+01   5.9959981563010578E-01  -4.8903804626405582E-02
   3.0072028811524611E+01   5.7900714826197597E-01  -4.3269754201599710E-02
   3.0112044817927174E+01   5.6298541752431097E-01  -3.3648622684759120E-02
   3.0152060824329737E+01   5.5398338503303735E-01  -2.0708696285453819E-02
   3.0192076830732294E+01   5.5387740355305370E-01  -5.8938809338953627E-03
   3.0232092837134857E+01   5.6348109823246917E-01   8.8002215803856254E-03
   3.0272108843537421E+01   5.8227123874244668E-01   2.1354943027882864E-02
   3.0312124849939977E+01   6.0848624542682894E-01   3.0274646630045598E-02
   3.0352140856342540E+01   6.3952831436205215E-01   3.4846077920787644E-02
   3.0392156862745104E+01   6.7245478544788528E-01   3.5064106690038656E-02
   3.0432172869147660E+01   7.0438456102784308E-01   3.1389775070226444E-02
   3.0472188875550223E+01   7.3276297365270138E-01   2.4511464832755028E-02
   3.0512204881952787E+01   7.5550567697528859E-01   1.5184868487236901E-02
   3.0552220888355343E+01   7.7106190819134957E-01   4.1545525226182331E-03
   3.0592236894757907E+01   7.7843099423327144E-01  -7.8659019022060631E-03
   3.0632252901160470E+01   7.7715648709458651E-01  -2.0178163685592578E-02
   3.0672268907563026E+01   7.6731635310035662E-01  -3.2064247753397106E-02
   3.0712284913965590E+01   7.4952397650962310E-01  -4.2744170465866767E-02
   3.0752300920368150E+01   7.2495079490142045E-01  -5.1337736880417185E-02
   3.0792316926770713E+01   6.9537450991221650E-01  -5.6848168125832405E-02
   3.0832332933173273E+01   6.6324256210681776E-01  -5.8199981881557623E-02
   3.0872348939575833E+01   6.3171073731047556E-01  -5.4385746918173800E-02
   3.0912364945978396E+01   6.0456360301478418E-01  -4.4786486301177493E-02
   3.0952380952380953E+01   5.8586432791827314E-01  -2.9665757060894676E-02
   3.0992396958783516E+01   5.7920769794256632E-01  -1.0619953585329129E-02
   3.1032412965186079E+01   5.8670263371870390E-01   9.4838957223727181E-03
   3.1072428971588636E+01   6.0820149167398119E-01   2.7359394757247846E-02
   3.1112444977991199E+01   6.4131338784299352E-01   4.0457989715397796E-02
   3.1152460984393763E+01   6.8216265440560730E-01   4.7590557100022954E-02
   3.1192476990796319E+01   7.2634998041635512E-01   4.8782595011719748E-02
   3.1232492997198882E+01   7.6967049810750998E-01   4.4774678111469769E-02
   3.1272509003601446E+01   8.0849797877295748E-01   3.6579429583119674E-02
   3.1312525010004002E+01   8.3993651197462771E-01   2.5228341904981761E-02
   3.1352541016406565E+01   8.6185278524501363E-01   1.1674739539683655E-02
   3.1392557022809129E+01   8.7285867929207150E-01  -3.2122576585364576E-03
   3.1432573029211685E+01   8.7228024266725435E-01  -1.8609068084377872E-02
   3.1472589035614249E+01   8.6013343701526279E-01  -3.3679095025687042E-02
   3.1512605042016812E+01   8.3712166588047432E-01  -4.7506552673866637E-02
   3.1552621048419372E+01   8.0466827100411698E-01  -5.9031431421875238E-02
   3.1592637054821932E+01   7.6499410542123769E-01  -6.7000730818276732E-02
   3.1632653061224495E+01   7.2123855316091112E-01  -6.9972856447863829E-02
   3.1672669067627055E+01   6.7758515780682771E-01  -6.6457099615109261E-02
   3.1712685074029615E+01   6.3926195205399683E-01  -5.5325627747223320E-02
   3.1752701080432175E+01   6.1213753632205115E-01  -3.6596680765393151E-02
   3.1792717086834738E+01   6.0158232590297611E-01  -1.2316473714794541E-02
   3.1832733093237294E+01   6.1070736948008841E-01   1.3379242858289665E-02
   3.1872749099639858E+01   6.3901565746234623E-01   3.5734965717277821E-02
   3.1912765106042421E+01   6.8260771880729232E-01   5.1385490856692174E-02
   3.1952781112444978E+01   7.3569746072057995E-01   5.9174082400551990E-02
   3.1992797118847541E+01   7.9220121517133890E-01   5.9605880399753189E-02
   3.2032813125250108E+01   8.4667681160317676E-01   5.3940952586786127E-02
   3.2072829131652661E+01   8.9467454190120821E-01   4.3580059791451561E-02
   3.2112845138055228E+01   9.3278813574020270E-01   2.9800501086161477E-02
   3.2152861144457788E+01   9.5860049229427680E-01   1.3701098582007182E-02
   3.2192877150860348E+01   9.7060875068756147E-01  -3.7597426357589428E-03
   3.2232893157262907E+01   9.6815908614064450E-01  -2.1692068988430228E-02
   3.2272909163665467E+01   9.5140474777068074E-01  -3.9191892415860123E-02
   3.2312925170068034E+01   9.2129921579988239E-01  -5.5255376593969972E-02
   3.2352941176470587E+01   8.7963911206833512E-01  -6.8692970785784013E-02
   3.2392957182873154E+01   8.2917318229068260E-01  -7.8054473859032483E-02
   3.2432973189275714E+01   7.7378517329805918E-01  -8.1604557236213709E-02
   3.2472989195678274E+01   7.1871430498977640E-01  -7.7456527842006281E-02
   3.2513005202080834E+01   6.7064267495321472E-01  -6.4080250133318792E-02
   3.2553021208483401E+01   6.3721443228195163E-01  -4.1399779974257096E-02
   3.2593037214885953E+01   6.2539491461839147E-01  -1.2128513733481705E-02
   3.2633053221288520E+01   6.3882214598425613E-01   1.8178999336981572E-02
   3.2673069227691080E+01   6.7598323041334585E-01   4.3489283793352637E-02
   3.2713085234093640E+01   7.3100456103369338E-01   6.0118679496233479E-02
   3.2753101240496200E+01   7.9615388401418508E-01   6.7369336184680190E-02
   3.2793117246898767E+01   8.6393348742791953E-01   6.6372892955345292E-02
   3.2833133253301320E+01   9.2802153185884373E-01   5.8852078047940834E-02
   3.2873149259703887E+01   9.8346262399544238E-01   4.6470254287991834E-02
   3.2913165266106446E+01   1.0265801405066715E+00   3.0632173077322810E-02
   3.2953181272509006E+01   1.0548373708637286E+00   1.2493465619747381E-02
   3.2993197278911566E+01   1.0667174428917330E+00  -6.9590884138891517E-03
   3.3033213285314126E+01   1.0616362670035622E+00  -2.6811337552861001E-02
   3.3073229291716693E+01   1.0398926537956084E+00  -4.6124990328415293E-02
   3.3113245298119253E+01   1.0026639809735871E+00  -6.3840683375751994E-02
   3.3153261304521813E+01   9.5206348199897706E-01  -7.8678177379135419E-02
   3.3193277310924373E+01   8.9128232649978600E-01  -8.9039164739580137E-02
   3.3233293317326932E+01   8.2483693045275930E-01  -9.2950707624563714E-02
   3.3273309323729492E+01   7.5889668073274053E-01  -8.8175371415253945E-02
   3.3313325330132059E+01   7.0149472899743981E-01  -7.2780747671485041E-02
   3.3353341336534612E+01   6.6202454688981915E-01  -4.6533517051549220E-02
   3.3393357342937179E+01   6.4909533623142024E-01  -1.2737778500139643E-02
   3.3433373349339739E+01   6.6688569147013077E-01   2.1687002955630207E-02
   3.3473389355742299E+01   7.1281028596458063E-01   4.9539993080220009E-02
   3.3513405362144859E+01   7.7903754169595074E-01   6.6960468280336208E-02
   3.3553421368547426E+01   8.5603175208021431E-01   7.3740866607622663E-02
   3.3593437374949985E+01   9.3504867528999336E-01   7.1557206887112312E-02
   3.3633453381352545E+01   1.0089904860906833E+00   6.2487016235324988E-02
   3.3673469387755105E+01   1.0724160360166055E+00   4.8375484994073709E-02
   3.3713485394157672E+01   1.1213291003339354E+00   3.0708641281907031E-02
   3.3753501400560225E+01   1.1529762368783882E+00   1.0677378939852758E-02
   3.3793517406962792E+01   1.1657003640428967E+00  -1.0711785251164795E-02
   3.3833533413365352E+01   1.1588461067085101E+00  -3.2525407888191263E-02
   3.3873549419767912E+01   1.1327110881869609E+00  -5.3798319656442495E-02
   3.3913565426170472E+01   1.0885479867305190E+00  -7.3428713338339224E-02
   3.3953581432573031E+01   1.0286363265690404E+00  -9.0062779445786778E-02
   3.3993597438975591E+01   9.5645918213537340E-01  -1.0196395019631185E-01
   3.4033613445378151E+01   8.7703166076935479E-01  -1.0689232723802716E-01
   3.4073629451780718E+01   7.9739971301323120E-01  -1.0212318677061200E-01
   3.4113645458183271E+01   7.2713634973278918E-01  -8.4987758811507372E-02
   3.4153661464585838E+01   6.7806425861701791E-01  -5.4606125738165784E-02
   3.4193677470988398E+01   6.6162368960189721E-01  -1.4683646620048660E-02
   3.4233693477390958E+01   6.8353944241213882E-01   2.5888824584804872E-02
   3.4273709483793517E+01   7.4018431702830045E-01   5.7857532811026909E-02
   3.4313725490196084E+01   8.2106397263562403E-01   7.6853171026250180E-02
   3.4353741496598644E+01   9.1409239668383713E-01   8.3300067891473206E-02
   3.4393757503001204E+01   1.0087426559358372E+00   7.9641711166002369E-02
   3.4433773509403764E+01   1.0967599775762844E+00   6.8469382843905038E-02
   3.4473789515806331E+01   1.1719136655524747E+00   5.1907627264088707E-02
   3.4513805522208884E+01   1.2296279126980310E+00   3.1584554797518261E-02
   3.4553821528611451E+01   1.2667117753621813E+00   8.7659567617247060E-03
   3.4593837535014011E+01   1.2811913655255516E+00  -1.5496220949546495E-02
   3.4633853541416570E+01   1.2722115465697492E+00  -4.0234057528655137E-02
   3.4673869547819130E+01   1.2399873830728216E+00  -6.4447602058351192E-02
   3.4713885554221697E+01   1.1858074968445214E+00  -8.6985634637244819E-02
   3.4753901560624250E+01   1.1121167387790827E+00  -1.0640028878916101E-01
   3.4793917567026817E+01   1.0227381269146394E+00  -1.2075009221608655E-01
   3.4833933573429377E+01   9.2333668384503187E-01  -1.2734422363686373E-01
   3.4873949579831937E+01   8.2225432059819525E-01  -1.2253394702608465E-01
   3.4913965586234497E+01   7.3167737163807123E-01  -1.0208199345120300E-01
   3.4953981592637057E+01   6.6810893097837232E-01  -6.3557924733468843E-02
   3.4993997599039623E+01   6.4881541663899833E-01  -1.1672067651593504E-02
   3.5034013605442176E+01   6.8208832536267450E-01   3.9705483031368907E-02
   3.5074029611844743E+01   7.6065925002670687E-01   7.7096597549342366E-02
   3.5114045618247303E+01   8.6788687745802262E-01   9.6352530708879530E-02
   3.5154061624649863E+01   9.8713210403941887E-01   1.0006873738861227E-01
   3.5194077631052423E+01   1.1053538059736101E+00   9.2370960497926660E-02
   3.5234093637454990E+01   1.2129418702522263E+00   7.6715474745353202E-02
   3.5274109643857543E+01   1.3028502271490598E+00   5.5601201861947405E-02
   3.5314125650260110E+01   1.3699699725492771E+00   3.0804572282492452E-02
   3.5354141656662669E+01   1.4107795127080551E+00   3.6475249908393568E-03
   3.5394157663065229E+01   1.4231587888528527E+00  -2.4795720400970278E-02
   3.5434173669467789E+01   1.4062850713260602E+00  -5.3543468438874156E-02
   3.5474189675870356E+01   1.3605750025447512E+00  -8.1573988244098741E-02
   3.5514205682272909E+01   1.2876781199490019E+00  -1.0768195138262582E-01
   3.5554221688675476E+01   1.1905681675507420E+00  -1.3028058907794818E-01
   3.5594237695078036E+01   1.0738368849918678E+00  -1.4708640801973433E-01
   3.5634253701480596E+01   9.4439914327623953E-01  -1.5460587055500807E-01
   3.5674269707883155E+01   8.1298786328598893E-01  -1.4744296300219720E-01
   3.5714285714285722E+01   6.9680630585992809E-01  -1.1824610465480438E-01
   3.5754301720688282E+01   6.2172173177500367E-01  -6.2030086765315282E-02
   3.5794317727090842E+01   6.1500724793021466E-01   1.1092498175078376E-02
   3.5834333733493402E+01   6.8295794476602545E-01   7.4430864286354897E-02
   3.5874349739895962E+01   8.0447043146338215E-01   1.1138796256745558E-01
   3.5914365746298522E+01   9.5203803987097047E-01   1.2389496431192357E-01
   3.5954381752701082E+01   1.1048302594855899E+00   1.1936560440274727E-01
   3.5994397759103649E+01   1.2487453458601510E+00   1.0380201079249964E-01
   3.6034413765506201E+01   1.3739966365324288E+00   8.1118620081351678E-02
   3.6074429771908768E+01   1.4735793560909258E+00   5.3811579799924708E-02
   3.6114445778311328E+01   1.5425437677928866E+00   2.3549189590985693E-02
   3.6154461784713888E+01   1.5776715866395743E+00  -8.4535719589267800E-03
   3.6194477791116448E+01   1.5773164898404004E+00  -4.1202826102485240E-02
   3.6234493797519015E+01   1.5413011210904790E+00  -7.3764869602571809E-02
   3.6274509803921568E+01   1.4708415520308722E+00  -1.0512359200549559E-01
   3.6314525810324135E+01   1.3685247891947760E+00  -1.3400559685909369E-01
   3.6354541816726694E+01   1.2384220261099337E+00  -1.5860135521322410E-01
   3.6394557823129261E+01   1.0865188696151602E+00  -1.7605308139110237E-01
   3.6434573829531814E+01   9.2187160838244353E-01  -1.8147717171685121E-01
   3.6474589835934381E+01   7.5941479180029514E-01  -1.6633070428351179E-01
   3.6514605842336941E+01   6.2574211496283527E-01  -1.1786321357372193E-01
   3.6554621848739501E+01   5.6322275685724110E-01  -3.1000005794925300E-02
   3.6594637855142061E+01   6.0526266028219067E-01   6.2911691633409789E-02
   3.6634653861544621E+01   7.3441488756294260E-01   1.2289192946460263E-01
   3.6674669867947181E+01   9.0751294839381369E-01   1.4588925852679199E-01
   3.6714685874349740E+01   1.0924986337008353E+00   1.4472806562531851E-01
   3.6754701880752307E+01   1.2701078978620690E+00   1.2929701961579482E-01
   3.6794717887154867E+01   1.4280405368572457E+00   1.0532239232265098E-01
   3.6834733893557427E+01   1.5577701163664446E+00   7.6081772392336017E-02
   3.6874749899959987E+01   1.6532571401839009E+00   4.3571483457882816E-02
   3.6914765906362547E+01   1.7104628657502892E+00   9.1267589565207346E-03
   3.6954781912765107E+01   1.7271487338610543E+00  -2.6247301987277687E-02
   3.6994797919167674E+01   1.7027531340147863E+00  -6.1679660529280700E-02
   3.7034813925570226E+01   1.6382774178436321E+00  -9.6288299880753325E-02
   3.7074829931972793E+01   1.5361880008461015E+00  -1.2902875616244333E-01
   3.7114845938375353E+01   1.4003976805718346E+00  -1.5847195721160173E-01
   3.7154861944777920E+01   1.2364642163059583E+00  -1.8239957853958114E-01
   3.7194877951180473E+01   1.0523137917218939E+00  -1.9698103093461455E-01
   3.7234893957583040E+01   8.6026869559030716E-01  -1.9505721998026596E-01
   3.7274909963985600E+01   6.8233100848789929E-01  -1.6324716119171531E-01
   3.7314925970388160E+01   5.6060416898628107E-01  -8.3988703485107327E-02
   3.7354941976790720E+01   5.5245394792805891E-01   3.0160630027803281E-02
   3.7394957983193287E+01   6.6609004316265674E-01   1.1764967526956124E-01
   3.7434973989595839E+01   8.4847800491712433E-01   1.5601383019903459E-01
   3.7474989995998406E+01   1.0531454306201737E+00   1.6150278712735400E-01
   3.7515006002400966E+01   1.2542869764381779E+00   1.4872691310823433E-01
   3.7555022008803526E+01   1.4368834467406393E+00   1.2564677400673438E-01
   3.7595038015206086E+01   1.5909980118061127E+00   9.6476970689692534E-02
   3.7635054021608646E+01   1.7096416803083421E+00   6.3606896488046336E-02
   3.7675070028011206E+01   1.7880327586527478E+00   2.8531441944804892E-02
   3.7715086034413766E+01   1.8233320898172047E+00  -7.6949008265496371E-03
   3.7755102040816332E+01   1.8145108536149088E+00  -4.4214397721382977E-02
   3.7795118047218885E+01   1.7622322071122578E+00  -8.0208938075381639E-02
   3.7835134053621452E+01   1.6687293892647068E+00  -1.1476160002415131E-01
   3.7875150060024012E+01   1.5377232852782603E+00  -1.4667949478539768E-01
   3.7915166066426579E+01   1.3744816918794636E+00  -1.7419372404178937E-01
   3.7955182072829132E+01   1.1862347354121210E+00  -1.9436648813976273E-01
   3.7995198079231699E+01   9.8346603651414266E-01  -2.0183336244488134E-01
   3.8035214085634259E+01   7.8346600884069884E-01  -1.8625502226504673E-01
   3.8075230092036819E+01   6.1907734320369101E-01  -1.2978726904097759E-01
   3.8115246098439378E+01   5.4796877887239592E-01  -2.3010810614928979E-02
   3.8155262104841945E+01   6.1280797680800814E-01   8.6511944298953702E-02
   3.8195278111244498E+01   7.7722521363403907E-01   1.4698750727172707E-01
   3.8235294117647065E+01   9.8235864139667062E-01   1.6516515833664636E-01
   3.8275310124049625E+01   1.1928706626344676E+00   1.5928778095217944E-01
   3.8315326130452185E+01   1.3895782407139443E+00   1.4018406530973793E-01
   3.8355342136854745E+01   1.5605926052548036E+00   1.1345022074032773E-01
   3.8395358143257312E+01   1.6977400113084271E+00   8.2113755193627833E-02
   3.8435374149659864E+01   1.7953152133616750E+00   4.7971448513476310E-02
   3.8475390156062431E+01   1.8496622540465182E+00   1.2223495405191418E-02
   3.8515406162464991E+01   1.8590195706492894E+00  -2.4204665511878293E-02
   3.8555422168867551E+01   1.8234235085606125E+00  -6.0474395060045774E-02
