# OCT iter         41;   J_T =   9.081251971854E-06;   pulse_id =          2                                                                                                                                                                                   
#               time [ns]              abs(E) [au]        phase(E) [rad/pi]
   3.6811811811811815E+01   1.6970016262014320E-01  -1.4428980922035305E-02
   3.6861861861861861E+01   1.6713337544094281E-01  -1.4541525346606746E-02
   3.6911911911911915E+01   1.6457486803982244E-01  -1.4651697674442200E-02
   3.6961961961961961E+01   1.6202655016677889E-01  -1.4750889911247095E-02
   3.7012012012012015E+01   1.5949096630651546E-01  -1.4831682596683651E-02
   3.7062062062062061E+01   1.5697103016543668E-01  -1.4887964762674382E-02
   3.7112112112112115E+01   1.5446980367518948E-01  -1.4914918462939299E-02
   3.7162162162162168E+01   1.5199033464399656E-01  -1.4908908047515502E-02
   3.7212212212212215E+01   1.4953555609114710E-01  -1.4867321842950584E-02
   3.7262262262262269E+01   1.4710824035898107E-01  -1.4788413591482884E-02
   3.7312312312312315E+01   1.4471099359741380E-01  -1.4671183437017682E-02
   3.7362362362362369E+01   1.4234627198419486E-01  -1.4515324962308515E-02
   3.7412412412412415E+01   1.4001640036173876E-01  -1.4321248084258387E-02
   3.7462462462462469E+01   1.3772357657990217E-01  -1.4090170209975493E-02
   3.7512512512512515E+01   1.3546985001708117E-01  -1.3824252645064102E-02
   3.7562562562562569E+01   1.3325706947806826E-01  -1.3526748131039792E-02
   3.7612612612612615E+01   1.3108680276520260E-01  -1.3202120166635595E-02
   3.7662662662662669E+01   1.2896023655713557E-01  -1.2856096125870848E-02
   3.7712712712712715E+01   1.2687806987124406E-01  -1.2495623826721182E-02
   3.7762762762762769E+01   1.2484041671107980E-01  -1.2128713896162631E-02
   3.7812812812812815E+01   1.2284673327341607E-01  -1.1764166031559583E-02
   3.7862862862862862E+01   1.2089578247139139E-01  -1.1411193624994088E-02
   3.7912912912912915E+01   1.1898564403364031E-01  -1.1078975670519183E-02
   3.7962962962962962E+01   1.1711377283184059E-01  -1.0776175231900725E-02
   3.8013013013013015E+01   1.1527710225987267E-01  -1.0510468543947424E-02
   3.8063063063063069E+01   1.1347218429856236E-01  -1.0288127547567191E-02
   3.8113113113113116E+01   1.1169535404891294E-01  -1.0113691823681154E-02
   3.8163163163163169E+01   1.0994290443927336E-01  -9.9897548630487800E-03
   3.8213213213213223E+01   1.0821125663578968E-01  -9.9168763073188750E-03
   3.8263263263263269E+01   1.0649711324421049E-01  -9.8936183005000986E-03
   3.8313313313313316E+01   1.0479758428591589E-01  -9.9166922656553046E-03
   3.8363363363363369E+01   1.0311027962394016E-01  -9.9811936444031309E-03
   3.8413413413413416E+01   1.0143336542940577E-01  -1.0080897149797628E-02
   3.8463463463463469E+01   9.9765585890906047E-02  -1.0208583989878572E-02
   3.8513513513513516E+01   9.8106254272906937E-02  -1.0356374879925556E-02
   3.8563563563563569E+01   9.6455219373309184E-02  -1.0516047648780384E-02
   3.8613613613613616E+01   9.4812814328066500E-02  -1.0679324817083160E-02
   3.8663663663663669E+01   9.3179794624590029E-02  -1.0838123590157119E-02
   3.8713713713713716E+01   9.1557271296502055E-02  -1.0984767257520921E-02
   3.8763763763763762E+01   8.9946643838904522E-02  -1.1112162204897798E-02
   3.8813813813813816E+01   8.8349535698754866E-02  -1.1213948062499148E-02
   3.8863863863863862E+01   8.6767733544533793E-02  -1.1284629672443683E-02
   3.8913913913913916E+01   8.5203130145168796E-02  -1.1319698600624544E-02
   3.8963963963963970E+01   8.3657669762367992E-02  -1.1315749168139981E-02
   3.9014014014014023E+01   8.2133294570440718E-02  -1.1270589988817995E-02
   3.9064064064064070E+01   8.0631890762697264E-02  -1.1183347481797792E-02
   3.9114114114114123E+01   7.9155233603137171E-02  -1.1054553554438629E-02
   3.9164164164164170E+01   7.7704931593794060E-02  -1.0886206358004542E-02
   3.9214214214214216E+01   7.6282370971244948E-02  -1.0681791310907070E-02
   3.9264264264264270E+01   7.4888662729556313E-02  -1.0446249849512791E-02
   3.9314314314314316E+01   7.3524595117319735E-02  -1.0185885715682465E-02
   3.9364364364364370E+01   7.2190594940214084E-02  -9.9082028311756314E-03
   3.9414414414414416E+01   7.0886700942682970E-02  -9.6216744615897267E-03
   3.9464464464464470E+01   6.9612552034805375E-02  -9.3354497280889043E-03
   3.9514514514514516E+01   6.8367392231439103E-02  -9.0590097475510573E-03
   3.9564564564564570E+01   6.7150092993777791E-02  -8.8017909349944815E-03
   3.9614614614614617E+01   6.5959192358883811E-02  -8.5727965847503911E-03
   3.9664664664664663E+01   6.4792948973513731E-02  -8.3802193059570578E-03
   3.9714714714714717E+01   6.3649408065444654E-02  -8.2310960894649825E-03
   3.9764764764764770E+01   6.2526475605370460E-02  -8.1310149228078984E-03
   3.9814814814814817E+01   6.1421996503503759E-02  -8.0838874231441270E-03
   3.9864864864864870E+01   6.0333832661239269E-02  -8.0917965830188520E-03
   3.9914914914914924E+01   5.9259937022977251E-02  -8.1549231386964412E-03
   3.9964964964964970E+01   5.8198420370675408E-02  -8.2715489345156715E-03
   4.0015015015015024E+01   5.7147608374878811E-02  -8.4381314746886128E-03
   4.0065065065065070E+01   5.6106087256030807E-02  -8.6494409240159588E-03
   4.0115115115115117E+01   5.5072737223421285E-02  -8.8987492199598256E-03
   4.0165165165165170E+01   5.4046753571707094E-02  -9.1780605754255666E-03
   4.0215215215215217E+01   5.3027655879121886E-02  -9.4783732254815987E-03
   4.0265265265265271E+01   5.2015286148189385E-02  -9.7899634598695596E-03
   4.0315315315315317E+01   5.1009796965263927E-02  -1.0102684421173153E-02
   4.0365365365365371E+01   5.0011630855420541E-02  -1.0406273498765269E-02
   4.0415415415415417E+01   4.9021492012397049E-02  -1.0690663140677363E-02
   4.0465465465465471E+01   4.8040311532578046E-02  -1.0946290360447215E-02
   4.0515515515515517E+01   4.7069207218724873E-02  -1.1164400058900740E-02
   4.0565565565565564E+01   4.6109438977220224E-02  -1.1337336542819584E-02
   4.0615615615615617E+01   4.5162360834901195E-02  -1.1458816434010911E-02
   4.0665665665665671E+01   4.4229370657747354E-02  -1.1524174739162530E-02
   4.0715715715715724E+01   4.3311858759976028E-02  -1.1530574472665377E-02
   4.0765765765765771E+01   4.2411156732333324E-02  -1.1477169206204608E-02
   4.0815815815815824E+01   4.1528487966687788E-02  -1.1365207574656718E-02
   4.0865865865865871E+01   4.0664921478511140E-02  -1.1198069369682453E-02
   4.0915915915915924E+01   3.9821330695913822E-02  -1.0981224585871177E-02
   4.0965965965965971E+01   3.8998358863351866E-02  -1.0722109707363123E-02
   4.1016016016016025E+01   3.8196392577656280E-02  -1.0429919536158048E-02
   4.1066066066066071E+01   3.7415544723440330E-02  -1.0115317699673099E-02
   4.1116116116116117E+01   3.6655647708569258E-02  -9.7900742158524168E-03
   4.1166166166166171E+01   3.5916257437914212E-02  -9.4666436142110729E-03
   4.1216216216216218E+01   3.5196667938360841E-02  -9.1577015497489311E-03
   4.1266266266266271E+01   3.4495936003142144E-02  -8.8756610918833689E-03
   4.1316316316316318E+01   3.3812914706392312E-02  -8.6321915428727494E-03
   4.1366366366366371E+01   3.3146294194580761E-02  -8.4377625560516679E-03
   4.1416416416416418E+01   3.2494647827149836E-02  -8.3012345257542173E-03
   4.1466466466466471E+01   3.1856481538228128E-02  -8.2295129650577000E-03
   4.1516516516516518E+01   3.1230284233269078E-02  -8.2272802972833455E-03
   4.1566566566566571E+01   3.0614577111987864E-02  -8.2968136760322182E-03
   4.1616616616616625E+01   3.0007960002141749E-02  -8.4378926359232592E-03
   4.1666666666666671E+01   2.9409153068620401E-02  -8.6477960111309583E-03
   4.1716716716716725E+01   2.8817032595948786E-02  -8.9213839646333001E-03
   4.1766766766766771E+01   2.8230659897143753E-02  -9.2512583184968210E-03
   4.1816816816816825E+01   2.7649302749715245E-02  -9.6279926834832302E-03
   4.1866866866866872E+01   2.7072449079141307E-02  -1.0040423044831633E-02
   4.1916916916916925E+01   2.6499812887941603E-02  -1.0475989267960626E-02
   4.1966966966966972E+01   2.5931332658896553E-02  -1.0921118189865771E-02
   4.2017017017017018E+01   2.5367162644987239E-02  -1.1361639294850640E-02
   4.2067067067067072E+01   2.4807657602235092E-02  -1.1783224195423084E-02
   4.2117117117117118E+01   2.4253351633759020E-02  -1.2171841058795594E-02
   4.2167167167167172E+01   2.3704931904135931E-02  -1.2514214614028145E-02
   4.2217217217217218E+01   2.3163208062018562E-02  -1.2798281405741338E-02
   4.2267267267267272E+01   2.2629078283356422E-02  -1.3013628581823996E-02
   4.2317317317317318E+01   2.2103492921775741E-02  -1.3151902865990982E-02
   4.2367367367367372E+01   2.1587416827085894E-02  -1.3207174716688677E-02
   4.2417417417417418E+01   2.1081791463693576E-02  -1.3176241337568808E-02
   4.2467467467467472E+01   2.0587498020012866E-02  -1.3058851560986073E-02
   4.2517517517517526E+01   2.0105322736486284E-02  -1.2857836064381085E-02
   4.2567567567567572E+01   1.9635925680168746E-02  -1.2579128240846634E-02
   4.2617617617617626E+01   1.9179814144343148E-02  -1.2231664552058562E-02
   4.2667667667667672E+01   1.8737321740802223E-02  -1.1827158378725331E-02
   4.2717717717717726E+01   1.8308594073334791E-02  -1.1379748044320567E-02
   4.2767767767767772E+01   1.7893581633615218E-02  -1.0905527354812558E-02
   4.2817817817817826E+01   1.7492040253557856E-02  -1.0421974970453381E-02
   4.2867867867867872E+01   1.7103539098465594E-02  -9.9473063542084763E-03
   4.2917917917917919E+01   1.6727475817655376E-02  -9.4997780487784851E-03
   4.2967967967967972E+01   1.6363098113111284E-02  -9.0969778674473509E-03
   4.3018018018018019E+01   1.6009530672339328E-02  -8.7551357518453731E-03
   4.3068068068068072E+01   1.5665806165744429E-02  -8.4884884168291066E-03
   4.3118118118118119E+01   1.5330898850926439E-02  -8.3087267160863627E-03
   4.3168168168168172E+01   1.5003759265728854E-02  -8.2245485024496304E-03
   4.3218218218218219E+01   1.4683348527281127E-02  -8.2413324274650743E-03
   4.3268268268268272E+01   1.4368670874364806E-02  -8.3609405059360316E-03
   4.3318318318318326E+01   1.4058803276528769E-02  -8.5816501751274261E-03
   4.3368368368368373E+01   1.3752921162678445E-02  -8.8982106337694468E-03
   4.3418418418418426E+01   1.3450319570958748E-02  -9.3020138313333837E-03
   4.3468468468468473E+01   1.3150429269552620E-02  -9.7813677070707535E-03
   4.3518518518518526E+01   1.2852827627878477E-02  -1.0321858029769574E-02
   4.3568568568568573E+01   1.2557244218415246E-02  -1.0906785164603356E-02
   4.3618618618618626E+01   1.2263561295408145E-02  -1.1517662886018146E-02
   4.3668668668668673E+01   1.1971809427376818E-02  -1.2134767516435805E-02
   4.3718718718718726E+01   1.1682158658894593E-02  -1.2737726764183697E-02
   4.3768768768768773E+01   1.1394905649421931E-02  -1.3306138280679109E-02
   4.3818818818818826E+01   1.1110457290312433E-02  -1.3820207863462605E-02
   4.3868868868868873E+01   1.0829311342972835E-02  -1.4261396215987555E-02
   4.3918918918918919E+01   1.0552034678291751E-02  -1.4613061187025357E-02
   4.3968968968968973E+01   1.0279239735020429E-02  -1.4861079554406851E-02
   4.4019019019019019E+01   1.0011559855657385E-02  -1.4994428961981816E-02
   4.4069069069069073E+01   9.7496242025948022E-03  -1.5005707016729925E-02
   4.4119119119119119E+01   9.4940330016851076E-03  -1.4891561426036988E-02
   4.4169169169169173E+01   9.2453338986066471E-03  -1.4653003153546141E-02
   4.4219219219219227E+01   9.0040002362487513E-03  -1.4295574693609349E-02
   4.4269269269269280E+01   8.7704120576988474E-03  -1.3829348429172461E-02
   4.4319319319319327E+01   8.5448405978965983E-03  -1.3268736128398658E-02
   4.4369369369369373E+01   8.3274369380012796E-03  -1.2632100029963282E-02
   4.4419419419419427E+01   8.1182253545682478E-03  -1.1941168209260805E-02
   4.4469469469469473E+01   7.9171017016580556E-03  -1.1220270970174676E-02
   4.4519519519519527E+01   7.7238369266712532E-03  -1.0495429329378891E-02
   4.4569569569569573E+01   7.5380855564663582E-03  -9.7933394247293470E-03
   4.4619619619619627E+01   7.3593987218320443E-03  -9.1403060934165063E-03
   4.4669669669669673E+01   7.1872410413847182E-03  -8.5611835303152934E-03
   4.4719719719719727E+01   7.0210104851534481E-03  -8.0783801491820795E-03
   4.4769769769769773E+01   6.8600602030307089E-03  -7.7109786795486876E-03
   4.4819819819819820E+01   6.7037212450325638E-03  -7.4740121116889258E-03
   4.4869869869869873E+01   6.5513251201114427E-03  -7.3779229288812344E-03
   4.4919919919919920E+01   6.4022252297684318E-03  -7.4282189930900237E-03
   4.4969969969969974E+01   6.2558163562397053E-03  -7.6253262473892098E-03
   4.5020020020020020E+01   6.1115515627643748E-03  -7.9646274601606042E-03
   4.5070070070070074E+01   5.9689560548697642E-03  -8.4366684082166077E-03
   4.5120120120120127E+01   5.8276377384945286E-03  -9.0275084397624800E-03
   4.5170170170170181E+01   5.6872943791020083E-03  -9.7191910263356371E-03
   4.5220220220220227E+01   5.5477174068371505E-03  -1.0490311093525880E-02
   4.5270270270270274E+01   5.4087925223862653E-03  -1.1316658799397281E-02
   4.5320320320320327E+01   5.2704973369100301E-03  -1.2171923135815129E-02
   4.5370370370370374E+01   5.1328963307712607E-03  -1.3028442439284544E-02
   4.5420420420420427E+01   4.9961334452760381E-03  -1.3857991906692901E-02
   4.5470470470470474E+01   4.8604226357076320E-03  -1.4632599956504386E-02
   4.5520520520520527E+01   4.7260367190404074E-03  -1.5325385357783364E-02
   4.5570570570570574E+01   4.5932948517938502E-03  -1.5911405241741557E-02
   4.5620620620620628E+01   4.4625489773881637E-03  -1.6368500382262223E-02
   4.5670670670670674E+01   4.3341695915323098E-03  -1.6678118682994233E-02
   4.5720720720720720E+01   4.2085311902759562E-03  -1.6826091116009370E-02
   4.5770770770770774E+01   4.0859977879745485E-03  -1.6803327215309062E-02
   4.5820820820820821E+01   3.9669089188100149E-03  -1.6606390760497605E-02
   4.5870870870870874E+01   3.8515665605437484E-03  -1.6237911890529040E-02
   4.5920920920920928E+01   3.7402234355632764E-03  -1.5706791094503399E-02
   4.5970970970970974E+01   3.6330731432849010E-03  -1.5028154745245213E-02
   4.6021021021021028E+01   3.5302425506823420E-03  -1.4223032020016632E-02
   4.6071071071071081E+01   3.4317868068030675E-03  -1.3317739312344541E-02
   4.6121121121121128E+01   3.3376872489038613E-03  -1.2342979587330475E-02
   4.6171171171171174E+01   3.2478523339793380E-03  -1.1332688381320606E-02
   4.6221221221221228E+01   3.1621215680772449E-03  -1.0322682126920450E-02
   4.6271271271271274E+01   3.0802722310790506E-03  -9.3491845801642361E-03
   4.6321321321321328E+01   3.0020285250096155E-03  -8.4473200266033267E-03
   4.6371371371371374E+01   2.9270726289832073E-03  -7.6496654121354420E-03
   4.6421421421421428E+01   2.8550570405896452E-03  -6.9849469794208939E-03
   4.6471471471471475E+01   2.7856175330248259E-03  -6.4769515746316798E-03
   4.6521521521521528E+01   2.7183860628878839E-03  -6.1437011913614420E-03
   4.6571571571571575E+01   2.6530030205913187E-03  -5.9969150427789048E-03
   4.6621621621621621E+01   2.5891283125394388E-03  -6.0417600466019039E-03
   4.6671671671671675E+01   2.5264508865851824E-03  -6.2768709628665273E-03
   4.6721721721721721E+01   2.4646964439405286E-03  -6.6946073462839806E-03
   4.6771771771771775E+01   2.4036332076819221E-03  -7.2815065675809346E-03
   4.6821821821821828E+01   2.3430757297882867E-03  -8.0188899875591139E-03
   4.6871871871871882E+01   2.2828868090189790E-03  -8.8835817854029334E-03
   4.6921921921921928E+01   2.2229776586286509E-03  -9.8487054513256827E-03
   4.6971971971971982E+01   2.1633065068760978E-03  -1.0884530018697597E-02
   4.7022022022022028E+01   2.1038758376365403E-03  -1.1959345375002791E-02
   4.7072072072072082E+01   2.0447284874403819E-03  -1.3040352383000060E-02
   4.7122122122122128E+01   1.9859428135243998E-03  -1.4094558304824643E-02
   4.7172172172172175E+01   1.9276271393020006E-03  -1.5089670685106676E-02
   4.7222222222222229E+01   1.8699136727073572E-03  -1.5994983200568517E-02
   4.7272272272272275E+01   1.8129520819797919E-03  -1.6782245033123210E-02
   4.7322322322322329E+01   1.7569029045537427E-03  -1.7426501297282290E-02
   4.7372372372372375E+01   1.7019309587936438E-03  -1.7906886406599938E-02
   4.7422422422422429E+01   1.6481989254076047E-03  -1.8207345709013389E-02
   4.7472472472472475E+01   1.5958612646134527E-03  -1.8317254238841760E-02
   4.7522522522522529E+01   1.5450586347648253E-03  -1.8231896252848750E-02
   4.7572572572572575E+01   1.4958848970003263E-03  -1.7934641226137728E-02
   4.7622622622622629E+01   1.4484358826453349E-03  -1.7416774513000301E-02
   4.7672672672672675E+01   1.4028158402478402E-03  -1.6696272930283813E-02
   4.7722722722722729E+01   1.3590905006239779E-03  -1.5798724052605226E-02
   4.7772772772772782E+01   1.3172856451216064E-03  -1.4756064678973167E-02
   4.7822822822822829E+01   1.2773878588503553E-03  -1.3604969325309279E-02
   4.7872872872872883E+01   1.2393472850035418E-03  -1.2385000252684301E-02
   4.7922922922922929E+01   1.2030820630055780E-03  -1.1136654837385433E-02
   4.7972972972972983E+01   1.1684840303833369E-03  -9.8994539575653212E-03
   4.8023023023023029E+01   1.1354252087323181E-03  -8.7102047716979703E-03
   4.8073073073073076E+01   1.1037645842541838E-03  -7.6015447799336801E-03
   4.8123123123123129E+01   1.0733547315134662E-03  -6.6008365605737468E-03
   4.8173173173173176E+01   1.0440479063220176E-03  -5.7294410047855496E-03
   4.8223223223223229E+01   1.0157013358489885E-03  -5.0023581861610399E-03
   4.8273273273273276E+01   9.8818154500621776E-04  -4.4281946275677338E-03
   4.8323323323323329E+01   9.6136766287587092E-04  -4.0093966899910740E-03
   4.8373373373373376E+01   9.3515373997728364E-04  -3.7426826036117346E-03
   4.8423423423423429E+01   9.0945016979365832E-04  -3.6196087420441530E-03
   4.8473473473473476E+01   8.8418434424658370E-04  -3.6272163021252549E-03
   4.8523523523523529E+01   8.5930068472543056E-04  -3.7487193376348656E-03
   4.8573573573573576E+01   8.3476018258543596E-04  -3.9642110236340023E-03
   4.8623623623623629E+01   8.1053956188521532E-04  -4.2513795646855019E-03
   4.8673673673673683E+01   7.8663014901554824E-04  -4.5862364620153978E-03
   4.8723723723723730E+01   7.6303650473135592E-04  -4.9438667512220428E-03
   4.8773773773773783E+01   7.3977484884773614E-04  -5.2992127173671312E-03
   4.8823823823823830E+01   7.1687129009358132E-04  -5.6278993581730680E-03
   4.8873873873873883E+01   6.9435986552547559E-04  -5.9071017648717021E-03
   4.8923923923923930E+01   6.7228039631030492E-04  -6.1164422806041030E-03
   4.8973973973973976E+01   6.5067617911247311E-04  -6.2388898838013221E-03
   4.9024024024024030E+01   6.2959155309555133E-04  -6.2616173799891995E-03
   4.9074074074074076E+01   6.0906940888715868E-04  -6.1767559446845631E-03
   4.9124124124124130E+01   5.8914873399742215E-04  -5.9819742154359591E-03
   4.9174174174174176E+01   5.6986231459001861E-04  -5.6808037311310428E-03
   4.9224224224224230E+01   5.5123473124214437E-04  -5.2826371960060497E-03
   4.9274274274274276E+01   5.3328079164469415E-04  -4.8023430754959937E-03
   4.9324324324324330E+01   5.1600453232728851E-04  -4.2594699407834781E-03
   4.9374374374374376E+01   4.9939889259390251E-04  -3.6770548164475254E-03
   4.9424424424424430E+01   4.8344611777672512E-04  -3.0800968567207343E-03
   4.9474474474474484E+01   4.6811888960497308E-04  -2.4938040444837375E-03
   4.9524524524524530E+01   4.5338211570018712E-04  -1.9417584061705224E-03
   4.9574574574574584E+01   4.3919524649650032E-04  -1.4441674999461467E-03
   4.9624624624624630E+01   4.2551493498081065E-04  -1.0163723761136617E-03
   4.9674674674674684E+01   4.1229781973933089E-04  -6.6776428642710453E-04
   4.9724724724724730E+01   3.9950319914425041E-04  -4.0122728007854129E-04
   4.9774774774774784E+01   3.8709537485289873E-04  -2.1317714342824421E-04
   4.9824824824824830E+01   3.7504547363773560E-04  -9.4215324263790981E-05
   4.9874874874874884E+01   3.6333260322765854E-04  -3.0364932880013387E-05
   4.9924924924924930E+01   3.5194425473796220E-04  -4.8079843376401703E-06
   4.9974974974974977E+01   3.4087592608722143E-04   0.0000000000000000E+00
# pulse generated by run 1498332 (fbR0004)
