#                  t [au]                       00                       01                       0i                       0r                       10                       11                       1i                       1r                       i0                       i1                       ii                       ir                       r0                       r1                       ri                       rr
  3.95205320531942606E+08  0.00000000000000000E+00  9.86131967329036629E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.21110142915096478E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.75701838001641759E-03  0.00000000000000000E+00  0.00000000000000000E+00
  3.97274458335774779E+08  0.00000000000000000E+00  9.87098238946625406E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.10911213047960918E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.81063974914405447E-03  0.00000000000000000E+00  0.00000000000000000E+00
  3.99343596139606953E+08  0.00000000000000000E+00  9.88019239593538767E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.01203175177450831E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.86044288928466817E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.01412733943439126E+08  0.00000000000000000E+00  9.88862121494781476E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  9.23289435517628265E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.90498415061379138E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.03481871747271240E+08  0.00000000000000000E+00  9.89595903793212384E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  8.46111995878730781E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.94297624857493333E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.05551009551103413E+08  0.00000000000000000E+00  9.90192697908312436E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  7.83395598039144866E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.97334611187351431E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.07620147354935586E+08  0.00000000000000000E+00  9.90628853388600517E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  7.37586189003390340E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.99528472194560437E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.09689285158767760E+08  0.00000000000000000E+00  9.90885977988620326E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  7.10573527156321307E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.00828674039969920E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.11758422962599874E+08  0.00000000000000000E+00  9.90951789119076887E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  7.03603258522027784E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.01217829628885314E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.13827560766432047E+08  0.00000000000000000E+00  9.90820759030843212E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  7.17210904555557003E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.00713192419036367E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.15896698570264220E+08  0.00000000000000000E+00  9.90494522945272626E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  7.51180878819239679E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.99366826712715425E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.17965836374096394E+08  0.00000000000000000E+00  9.89982027602441805E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  8.04532764936869045E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.97264474878479151E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.20034974177928567E+08  0.00000000000000000E+00  9.89299407065105885E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  8.75536099349819366E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.94523194199421349E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.22104111981760681E+08  0.00000000000000000E+00  9.88469582734799568E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  9.61753848446338794E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.91287878133805807E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.24173249785592854E+08  0.00000000000000000E+00  9.87521595016879306E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.06011369249860241E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.87726805873899899E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.26242387589425027E+08  0.00000000000000000E+00  9.86489684506269504E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.16700517078284736E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.84026378650934373E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.28311525393257201E+08  0.00000000000000000E+00  9.85412150551249311E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.27839974310800224E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.80385201828090749E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.30380663197089314E+08  0.00000000000000000E+00  9.84330024205004817E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.38998991782217710E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.77007661738647266E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.32449801000921488E+08  0.00000000000000000E+00  9.83285600544072103E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.49734281418430117E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.74097131470067439E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.34518938804753661E+08  0.00000000000000000E+00  9.82320881812780655E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.59606289051986358E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.71848928263960911E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.36588076608585835E+08  0.00000000000000000E+00  9.81475987586811982E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.68195809633051550E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.70443145050479966E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.38657214412418008E+08  0.00000000000000000E+00  9.80787590934306008E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.75120341049188610E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.70037496140004502E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.40726352216250122E+08  0.00000000000000000E+00  9.80287440244114294E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.80049562110568377E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.70760354545691382E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.42795490020082295E+08  0.00000000000000000E+00  9.80001024903493612E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.82719329706452077E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.72704212649224032E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.44864627823914468E+08  0.00000000000000000E+00  9.79946439323270191E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.82943620769277469E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.75919860043631396E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.46933765627746642E+08  0.00000000000000000E+00  9.80133493980221315E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.80623897317655803E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.80411628865021238E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.49002903431578815E+08  0.00000000000000000E+00  9.80563114303726890E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.75755447764217101E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.86134092049168153E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.51072041235410929E+08  0.00000000000000000E+00  9.81227058586312872E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.68430354234317785E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.92990599089818749E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.53141179039243102E+08  0.00000000000000000E+00  9.82107974935586769E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.58836851967342485E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.00833986832465441E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.55210316843075275E+08  0.00000000000000000E+00  9.83179804973981275E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.47254979621400835E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.09469706452711886E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.57279454646907449E+08  0.00000000000000000E+00  9.84408528964688556E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.34048563644707745E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.18661467149226406E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.59348592450739563E+08  0.00000000000000000E+00  9.85753233780355620E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.19653729692483918E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.28139325105077397E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.61417730254571736E+08  0.00000000000000000E+00  9.87167472151230796E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.04564282345505494E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.37609961487668039E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.63486868058403909E+08  0.00000000000000000E+00  9.88600869457699205E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  8.93144337598463303E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.46768716697670859E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.65556005862236083E+08  0.00000000000000000E+00  9.90000923482452277E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  7.44594852088125304E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.55312799732984683E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.67625143666068256E+08  0.00000000000000000E+00  9.91314933488588679E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  6.05551663907678926E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.62954987300126819E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.69694281469900370E+08  0.00000000000000000E+00  9.92491988163749173E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  4.81364106699295243E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.69437076992766434E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.71763419273732543E+08  0.00000000000000000E+00  9.93484937712298399E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.76963863307270414E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.74542365530137771E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.73832557077564716E+08  0.00000000000000000E+00  9.94252273938967424E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.96666122594602295E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.78106483576212376E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.75901694881396890E+08  0.00000000000000000E+00  9.94759843690844026E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.43989605919329739E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.80026025064110699E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.77970832685229003E+08  0.00000000000000000E+00  9.94982325532834166E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.21502896771937508E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.80264550012787475E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.80039970489061177E+08  0.00000000000000000E+00  9.94904406921194862E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.30703605430263546E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.78855702518682538E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.82109108292893350E+08  0.00000000000000000E+00  9.94521609180686883E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.71935725875871535E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.75903356124195930E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.84178246096725523E+08  0.00000000000000000E+00  9.93840719934242389E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.44349143442137249E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.71578863202720554E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.86247383900557697E+08  0.00000000000000000E+00  9.92879806826372779E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  4.45903687446242130E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.66115629985878149E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.88316521704389811E+08  0.00000000000000000E+00  9.91667801886515266E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  5.73418458961555671E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.59801352456607562E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.90385659508221984E+08  0.00000000000000000E+00  9.90243662103525990E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  7.22665468312663848E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.52968321404706221E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.92454797312054157E+08  0.00000000000000000E+00  9.88655128107337799E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  8.88504956447743605E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.45982232888736045E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.94523935115886331E+08  0.00000000000000000E+00  9.86957118658343235E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.06505820942862060E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.39229924807595048E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.96593072919718504E+08  0.00000000000000000E+00  9.85209813333936757E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.24591225651156136E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.33106410165582470E-03  0.00000000000000000E+00  0.00000000000000000E+00
  4.98662210723550618E+08  0.00000000000000000E+00  9.83476488823496808E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.42434960891042947E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.28001508811030099E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.00731348527382791E+08  0.00000000000000000E+00  9.81821185105029470E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.59359517676716349E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.24286312801353412E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.02800486331214964E+08  0.00000000000000000E+00  9.80306286054451692E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.74707171642240408E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.22299678204240445E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.04869624135047138E+08  0.00000000000000000E+00  9.78990104384185322E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.87865462506158869E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.22334936592017036E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.06938761938879251E+08  0.00000000000000000E+00  9.77924562957235843E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.98291663165848821E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.24627072690354330E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.09007899742711425E+08  0.00000000000000000E+00  9.77153063304025404E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.05535295140443046E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.29340718265770484E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.11077037546543598E+08  0.00000000000000000E+00  9.76708627511625127E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.09257779860526939E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.36559450305258174E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.13146175350375772E+08  0.00000000000000000E+00  9.76612391601078822E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.09248381431985410E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.46277025645637217E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.15215313154207945E+08  0.00000000000000000E+00  9.76872517223773218E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.05435697897146212E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.58391298724876045E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.17284450958040059E+08  0.00000000000000000E+00  9.77483574288718460E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.97894095353493699E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.72701617667178665E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.19353588761872232E+08  0.00000000000000000E+00  9.78426430408594672E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.86844651212151429E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.88910447093267044E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.21422726565704405E+08  0.00000000000000000E+00  9.79668664380894505E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.72650375376295385E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.06629808222148902E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.23491864369536579E+08  0.00000000000000000E+00  9.81165500972184690E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.55805704253251312E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.25392860323839468E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.25561002173368692E+08  0.00000000000000000E+00  9.82861243809183383E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.36920502578172735E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.44670593375044068E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.27630139977200866E+08  0.00000000000000000E+00  9.84691163018801663E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.16699050172268635E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.63893196472566804E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.29699277781033039E+08  0.00000000000000000E+00  9.86583775240056582E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  9.59147219685916978E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.82475256384162080E-03  0.00000000000000000E+00  0.00000000000000000E+00
  5.31768415584865212E+08  0.00000000000000000E+00  9.88463436573576160E-01  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  7.53812768958959500E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.99843573759446451E-03  0.00000000000000000E+00  0.00000000000000000E+00
