#                  t [au]                       00                       01                       0i                       0r                       10                       11                       1i                       1r                       i0                       i1                       ii                       ir                       r0                       r1                       ri                       rr
  5.69012896053844094E+08  9.48727629897024194E-01  0.00000000000000000E+00  2.10694171152786026E-02  2.35275862217402707E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.14180436976587341E-02  0.00000000000000000E+00  4.47764126534406885E-04  1.37426863504920647E-03  4.24359341362710255E-03  0.00000000000000000E+00  8.21155988584643869E-05  2.84408893782638495E-04
  5.71082033857676268E+08  9.44574398562551210E-01  0.00000000000000000E+00  2.29619599308266732E-02  2.40713900759342934E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.32916816921575065E-02  0.00000000000000000E+00  5.32730879581758588E-04  1.43991395903523374E-03  4.39157317559962703E-03  0.00000000000000000E+00  9.25086140603136541E-05  3.08094178581513911E-04
  5.73151171661508441E+08  9.41048534327568964E-01  0.00000000000000000E+00  2.45023911135850703E-02  2.49916060402993918E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.48010088338572778E-02  0.00000000000000000E+00  6.06982225437143722E-04  1.51003568707428143E-03  4.59523509821108816E-03  0.00000000000000000E+00  1.03114367654455886E-04  3.33537742569152342E-04
  5.75220309465340614E+08  9.38266409988205541E-01  0.00000000000000000E+00  2.56350425712528161E-02  2.62924962769146191E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.58908658430762224E-02  0.00000000000000000E+00  6.63926913907751572E-04  1.58328017179696474E-03  4.85658427258632650E-03  0.00000000000000000E+00  1.13774083431040151E-04  3.60866528039402944E-04
  5.77289447269172668E+08  9.36316584011451680E-01  0.00000000000000000E+00  2.63189913780920853E-02  2.79650859021709271E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.65213892684649996E-02  0.00000000000000000E+00  6.98202888317875619E-04  1.65800941537791241E-03  5.17593346266813619E-03  0.00000000000000000E+00  1.24197919667078403E-04  3.90183065730680936E-04
  5.79358585073004842E+08  9.35256337092384760E-01  0.00000000000000000E+00  2.65294120803435743E-02  2.99868070848193077E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.66693673486543791E-02  0.00000000000000000E+00  7.06370305924792553E-04  1.73251747383168487E-03  5.55180956517180822E-03  0.00000000000000000E+00  1.33948930434888748E-04  4.21556494759668253E-04
  5.81427722876837015E+08  9.35109242706155142E-01  0.00000000000000000E+00  2.62584691958404406E-02  3.23215060824787919E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.63291188727067527E-02  0.00000000000000000E+00  6.87383407676316061E-04  1.80526752191529196E-03  5.98089686057618267E-03  0.00000000000000000E+00  1.42451958846804075E-04  4.55018868022571098E-04
  5.83496860680669188E+08  9.35863817727230707E-01  0.00000000000000000E+00  2.55157695616516841E-02  3.49199024704305088E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.55129139645245348E-02  0.00000000000000000E+00  6.42766845875375730E-04  1.87511486814121364E-03  6.45802771888701662E-03  0.00000000000000000E+00  1.49030582831817965E-04  4.90568483802020510E-04
  5.85565998484501362E+08  9.37473285264066702E-01  0.00000000000000000E+00  2.43283811007840023E-02  3.77205987892571034E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.42509421124955590E-02  0.00000000000000000E+00  5.76462818186524633E-04  1.94148183343996971E-03  6.97623473340256393E-03  0.00000000000000000E+00  1.52970998412920231E-04  5.28181260273483935E-04
  5.87635136288333535E+08  9.39856473984465590E-01  0.00000000000000000E+00  2.27404046012979026E-02  4.06517293777221289E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.25908122539511327E-02  0.00000000000000000E+00  4.94362919784550208E-04  2.00445631915104798E-03  7.52687978880654460E-03  0.00000000000000000E+00  1.53607058097792061E-04  5.67830136660462640E-04
  5.89704274092165709E+08  9.42899871729589556E-01  0.00000000000000000E+00  2.08120643040025886E-02  4.36333072805481469E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.05965486115812398E-02  0.00000000000000000E+00  4.03585940739996461E-04  2.06479646598037693E-03  8.09987463689648517E-03  0.00000000000000000E+00  1.50416355391713214E-04  6.09511227750360752E-04
  5.91773411895997882E+08  9.46460840733377884E-01  0.00000000000000000E+00  1.86182681000540626E-02  4.65802789293622444E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.83470311362610092E-02  0.00000000000000000E+00  3.11602469199551678E-04  2.12383767455263809E-03  8.68400374471659832E-03  0.00000000000000000E+00  1.43114106165405391E-04  6.53274142723833749E-04
  5.93842549699830055E+08  9.50371982164917029E-01  0.00000000000000000E+00  1.62465850107137329E-02  4.94062318721513911E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.59338271188437623E-02  0.00000000000000000E+00  2.25332519740688384E-04  2.18331344535163327E-03  9.26735344858709877E-03  0.00000000000000000E+00  1.31730365515608355E-04  6.99252739102279521E-04
  5.95911687503662109E+08  9.54446605201936027E-01  0.00000000000000000E+00  1.37946007818020491E-02  5.20276277672613620E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.34583753497160268E-02  0.00000000000000000E+00  1.50348886451793118E-04  2.24511567066485156E-03  9.83784216132122663E-03  0.00000000000000000E+00  1.16657289409010758E-04  7.47691881959779278E-04
  5.97980825307494283E+08  9.58485208835924030E-01  0.00000000000000000E+00  1.13666437680870723E-02  5.43683595192698699E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.10285180253616028E-02  0.00000000000000000E+00  9.03047816678287390E-05  2.31103082265193696E-03  1.03838353325779210E-02  0.00000000000000000E+00  9.86567318446262675E-05  7.98965749944869990E-04
  6.00049963111326456E+08  9.62282824301484263E-01  0.00000000000000000E+00  9.06992161925082065E-03  5.63643670042438070E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  8.75442707979777295E-03  0.00000000000000000E+00  4.66711114893019087E-05  2.38249393960669438E-03  1.08948172308103407E-02  0.00000000000000000E+00  7.88240098816235985E-05  8.53584007241484977E-04
  6.02119100915158629E+08  9.65636996572290962E-01  0.00000000000000000E+00  7.01017023361054630E-03  5.79679993202094224E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  6.74403605924764598E-03  0.00000000000000000E+00  1.88211685452956281E-05  2.46040115464601526E-03  1.13620808570132573E-02  0.00000000000000000E+00  5.85102965511079910E-05  9.12183726060705052E-04
  6.04188238718990803E+08  9.68356111601068492E-01  0.00000000000000000E+00  5.28698284580842587E-03  5.91517907251861656E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  5.09815843162430594E-03  0.00000000000000000E+00  4.44579456842194401E-06  2.54501348712679208E-03  1.17793889919318336E-02  0.00000000000000000E+00  3.92126718442171307E-05  9.75507103495137072E-04
  6.06257376522822976E+08  9.70267710653939353E-01  0.00000000000000000E+00  3.98904985533786709E-03  5.99113280572419193E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.90553868778851154E-03  0.00000000000000000E+00  2.28768045128013815E-07  2.63597062516148558E-03  1.21435550060790525E-02  0.00000000000000000E+00  2.24461807684780756E-05  1.04436741714177689E-03
  6.08326514326655149E+08  9.71226383754287159E-01  0.00000000000000000E+00  3.18958929616811699E-03  6.02669320911536441E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.23813342536692032E-03  0.00000000000000000E+00  2.66891025521853832E-06  2.73241545984882197E-03  1.24548927852469980E-02  0.00000000000000000E+00  9.61530649275108901E-06  1.11960785320444232E-03
  6.10395652130487323E+08  9.71120809899895909E-01  0.00000000000000000E+00  2.94227469942486951E-03  6.02639527746414317E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.14694636742258223E-03  0.00000000000000000E+00  8.90939718020725724E-06  2.83321101837875683E-03  1.27174915402168357E-02  0.00000000000000000E+00  1.90244526507105777E-06  1.20205935473723471E-03
  6.12464789934319496E+08  9.69879519364132081E-01  0.00000000000000000E+00  3.27796480201171959E-03  5.99715830364560849E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.65873697783259191E-03  0.00000000000000000E+00  1.74306467835738602E-05  2.93721442076399532E-03  1.29392832196929628E-02  0.00000000000000000E+00  1.88163207673108177E-07  1.29250410191526386E-03
  6.14533927738151670E+08  9.67474996822547562E-01  0.00000000000000000E+00  4.20250494490312723E-03  5.94802178381668989E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  4.77388380590476006E-03  0.00000000000000000E+00  2.84821549024426686E-05  3.04356065281013262E-03  1.31318867145561423E-02  0.00000000000000000E+00  5.01266274594140189E-06  1.39165045779851581E-03
  6.16603065541983724E+08  9.63925822939766808E-01  0.00000000000000000E+00  5.69580427467723110E-03  5.88975104903897203E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  6.46561236232460340E-03  0.00000000000000000E+00  4.41683420096099176E-05  3.15190470060422402E-03  1.33102321946182694E-02  0.00000000000000000E+00  1.65808959771530902E-05  1.50012324096831552E-03
  6.18672203345815897E+08  9.59296661652345173E-01  0.00000000000000000E+00  7.71230169443759637E-03  5.83433908637686661E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  8.68069939468693423E-03  0.00000000000000000E+00  6.81580606876760559E-05  3.26257513312810683E-03  1.34919883116969615E-02  0.00000000000000000E+00  3.48063431208373036E-05  1.61847032350477733E-03
  6.20741341149648070E+08  9.53696031819179946E-01  0.00000000000000000E+00  1.01828264917886817E-02  5.79443941671572201E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.13416512001076383E-02  0.00000000000000000E+00  1.05048631905523622E-04  3.37660525845827342E-03  1.36968319568516374E-02  0.00000000000000000E+00  5.93819137233523103E-05  1.74718331125407918E-03
  6.22810478953480244E+08  9.47271943155332585E-01  0.00000000000000000E+00  1.30177489097253029E-02  5.78276920077912780E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.43502361185810483E-02  0.00000000000000000E+00  1.59473655177462802E-04  3.49562768327277415E-03  1.39456123506146480E-02  0.00000000000000000E+00  8.98618575090399843E-05  1.88672706899266894E-03
  6.24879616757312417E+08  9.40205613730340617E-01  0.00000000000000000E+00  1.61112146738904352E-02  5.81152134384974907E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.75921444529755604E-02  0.00000000000000000E+00  2.35090166765418939E-04  3.62164134654447030E-03  1.42594667976937203E-02  0.00000000000000000E+00  1.25736770277454441E-04  2.03757071764722490E-03
  6.26948754561144590E+08  9.32703606261568341E-01  0.00000000000000000E+00  1.93461775774793864E-02  5.89181949099305477E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.09424653504986721E-02  0.00000000000000000E+00  3.33607474117361236E-04  3.75668296070738377E-03  1.46589439008812800E-02  0.00000000000000000E+00  1.66485060921722923E-04  2.20021192281732308E-03
  6.29017892364976764E+08  9.24988811430548896E-01  0.00000000000000000E+00  2.25998946583497277E-02  6.03324152121992308E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.42716190712775684E-02  0.00000000000000000E+00  4.54022460347359730E-04  3.90245326193018258E-03  1.51631821184626658E-02  0.00000000000000000E+00  2.11588436173474015E-04  2.37518704167505139E-03
  6.31087030168808937E+08  9.17290760549219208E-01  0.00000000000000000E+00  2.57495340413199901E-02  6.24342717887096509E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.74513694219203457E-02  0.00000000000000000E+00  5.92203127946042455E-04  4.05995916387929395E-03  1.57891791027244370E-02  0.00000000000000000E+00  2.60505468916594858E-04  2.56306194518784829E-03
  6.33156167972641110E+08  9.09835763816303711E-01  0.00000000000000000E+00  2.86775660561104026E-02  6.52777580676002205E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.03605646210886385E-02  0.00000000000000000E+00  7.40916141390955143E-04  4.22923370911097978E-03  1.65511728301198369E-02  0.00000000000000000E+00  3.12605249398790769E-04  2.76440176970127460E-03
  6.35225305776473165E+08  9.02837345876873143E-01  0.00000000000000000E+00  3.12766589563827357E-02  6.88923255631801543E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.28903101735128420E-02  0.00000000000000000E+00  8.90331055961795918E-04  4.40918616413722535E-03  1.74601418466459983E-02  0.00000000000000000E+00  3.67071400771606395E-04  2.97972196938106225E-03
  6.37294443580305338E+08  8.96487393825245671E-01  0.00000000000000000E+00  3.34538727695399274E-02  7.32815712660722651E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.49483550776989726E-02  0.00000000000000000E+00  1.02896241408668770E-03  4.59761600591969931E-03  1.85234213360137533E-02  0.00000000000000000E+00  4.22794214636250062E-04  3.20942723023603070E-03
  6.39363581384137511E+08  8.90948354143843546E-01  0.00000000000000000E+00  3.51340273139180564E-02  7.84226835658784899E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.64625609077730284E-02  0.00000000000000000E+00  1.14494124126402722E-03  4.79139972407813253E-03  1.97444257011881695E-02  0.00000000000000000E+00  4.78274170207471593E-04  3.45374844112384619E-03
  6.41432719187969685E+08  8.86346726303291033E-01  0.00000000000000000E+00  3.62622012047307887E-02  8.42666032647788887E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.73834091992442524E-02  0.00000000000000000E+00  1.22745033113724473E-03  4.98683218591273146E-03  2.11224674655874009E-02  0.00000000000000000E+00  5.31562566968030647E-04  3.71269041663482759E-03
  6.43501856991801858E+08  8.82768013938324048E-01  0.00000000000000000E+00  3.68053865877166278E-02  9.07388981329619593E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.76855743526956638E-02  0.00000000000000000E+00  1.26812261781870353E-03  5.18007906513788530E-03  2.26526661221105770E-02  0.00000000000000000E+00  5.80263560610324897E-04  3.98600394227380250E-03
  6.45570994795634031E+08  8.80253220007476522E-01  0.00000000000000000E+00  3.67533706979673719E-02  9.77413947043760667E-03  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.73686378591911797E-02  0.00000000000000000E+00  1.26219583127193456E-03  5.36767754933310283E-03  2.43259478938273078E-02  0.00000000000000000E+00  6.21616078125136642E-04  4.27319461235374769E-03
  6.47640132599466205E+08  8.78796917195518668E-01  0.00000000000000000E+00  3.61189351571751041E-02  1.05154644903843707E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.64570399850373122E-02  0.00000000000000000E+00  1.20924251215638037E-03  5.54701238786938552E-03  2.61291465228378136E-02  0.00000000000000000E+00  6.52664048056323851E-04  4.57357770094871021E-03
  6.49709270403298378E+08  8.78346891734839597E-01  0.00000000000000000E+00  3.49374567144355233E-02  1.12841316419888173E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.49993569372779034E-02  0.00000000000000000E+00  1.11335045436832415E-03  5.71669517479186495E-03  2.80452242225810548E-02  0.00000000000000000E+00  6.70510056728613373E-04  4.88638306297250764E-03
  6.51778408207130551E+08  8.78805345789091086E-01  0.00000000000000000E+00  3.32659631421282631E-02  1.20650578389750237E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.30669598442852805E-02  0.00000000000000000E+00  9.82707773378167695E-04  5.87678683380583270E-03  3.00536388131528373E-02  0.00000000000000000E+00  6.72632703770233869E-04  5.21090726139734547E-03
  6.53847546010962605E+08  8.80031644179031680E-01  0.00000000000000000E+00  3.11816537370668348E-02  1.28423507114616038E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.07520660615750244E-02  0.00000000000000000E+00  8.28637632329819272E-04  6.02882516170441356E-03  3.21308859290855495E-02  0.00000000000000000E+00  6.57234013117661393E-04  5.54670257461117432E-03
  6.55916683814794779E+08  8.81846595866746186E-01  0.00000000000000000E+00  2.87798470307309914E-02  1.35999463689348305E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.81651460762151057E-02  0.00000000000000000E+00  6.64215848470394322E-04  6.17564802470810335E-03  3.42512424574933569E-02  0.00000000000000000E+00  6.23572951645459130E-04  5.89378537503929337E-03
  6.57985821618626952E+08  8.84038257959875562E-01  0.00000000000000000E+00  2.61712820093973168E-02  1.43223303066354474E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.54316147308059938E-02  0.00000000000000000E+00  5.02675161682897276E-04  6.32103422157375989E-03  3.63877279416516125E-02  0.00000000000000000E+00  5.72236813237336469E-04  6.25284085512364720E-03
  6.60054959422459126E+08  8.86369229198103903E-01  0.00000000000000000E+00  2.34786858109197610E-02  1.49953170297357028E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.26877267226791926E-02  0.00000000000000000E+00  3.55839864596602746E-04  6.46921329803084363E-03  3.85132842162438163E-02  0.00000000000000000E+00  5.05305466571021457E-04  6.62539839310265482E-03
  6.62124097226291299E+08  8.88585352692032426E-01  0.00000000000000000E+00  2.08325399205285915E-02  1.56068533572942189E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.00756229687628941E-02  0.00000000000000000E+00  2.32835210768893118E-04  6.62431791326387968E-03  4.06021506443537752E-02  0.00000000000000000E+00  4.26374458659075815E-04  7.01395283431940127E-03
  6.64193235030123472E+08  8.90425670420877724E-01  0.00000000000000000E+00  1.83660326467272837E-02  1.61478005163871383E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.77375403523886491E-02  0.00000000000000000E+00  1.39275262892416994E-04  6.78986369361413503E-03  4.26313847740974125E-02  0.00000000000000000E+00  3.40420456131309071E-04  7.42201187686707467E-03
  6.66262372833955646E+08  8.91633366973793029E-01  0.00000000000000000E+00  1.62092758085384189E-02  1.66126421711461428E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.58092991978854742E-02  0.00000000000000000E+00  7.70554596558341743E-05  6.96833932578450142E-03  4.45824489982843061E-02  0.00000000000000000E+00  2.53513906347926368E-04  7.85405815854707187E-03
  6.68331510637787819E+08  8.91967316128133847E-01  0.00000000000000000E+00  1.44829785989191717E-02  1.70000607395625475E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.44133093826700892E-02  0.00000000000000000E+00  4.47737425090953119E-05  7.16097344654663664E-03  4.64427569123561021E-02  0.00000000000000000E+00  1.72405624885977368E-04  8.31542542439921324E-03
  6.70400648441619992E+08  8.91213716076387441E-01  0.00000000000000000E+00  1.32918954469789866E-02  1.73133241397261314E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.36514691631216475E-02  0.00000000000000000E+00  3.86933156656439438E-05  7.36771649845414326E-03  4.82070532104856980E-02  0.00000000000000000E+00  1.04032495912432548E-04  8.81209965324992149E-03
  6.72469786245452046E+08  8.89197186877992318E-01  0.00000000000000000E+00  1.27184767404242369E-02  1.75604308194111727E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.35984477072333323E-02  0.00000000000000000E+00  5.40602937829420119E-05  7.58743919870243089E-03  4.98784928150382001E-02  0.00000000000000000E+00  5.49992409934413009E-05  9.35046630640398030E-03
  6.74538924049284220E+08  8.85790628223979803E-01  0.00000000000000000E+00  1.28172294190250190E-02  1.77539734948680208E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.42959189316936453E-02  0.00000000000000000E+00  8.65192099437427320E-05  7.81831044193453950E-03  5.14692922766085414E-02  0.00000000000000000E+00  3.10959451530511740E-05  9.93703205677549072E-03
  6.76608061853116393E+08  8.80923116392103633E-01  0.00000000000000000E+00  1.36103191460795782E-02  1.79107015397589192E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.57483295938278811E-02  0.00000000000000000E+00  1.33343099120688505E-04  8.05828310331374760E-03  5.30008511963698387E-02  0.00000000000000000E+00  3.69039359146190138E-05  1.05781519934927907E-02
  6.78677199656948566E+08  8.74585170535957968E-01  0.00000000000000000E+00  1.50849039811037644E-02  1.80507872431958059E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  1.79207252831209037E-02  0.00000000000000000E+00  1.94220048073564058E-04  8.30559293377775010E-03  5.45032826522711122E-02  0.00000000000000000E+00  7.55266931413960948E-05  1.12797906293395055E-02
  6.80746337460780740E+08  8.66830845831196739E-01  0.00000000000000000E+00  1.71925780047582494E-02  1.81968295697505708E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.07390216787593645E-02  0.00000000000000000E+00  2.71413109888213138E-04  8.55916873810367435E-03  5.60143453289329019E-02  0.00000000000000000E+00  1.48460467610962211E-04  1.20473372709808072E-02
  6.82815475264612913E+08  8.57776309462950248E-01  0.00000000000000000E+00  1.98511305051862590E-02  1.83726567448866951E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.40929057598772214E-02  0.00000000000000000E+00  3.69224327517394580E-04  8.81886391063220303E-03  5.75778293200400332E-02  0.00000000000000000E+00  2.55595290044192231E-04  1.28854846788476231E-02
  6.84884613068445086E+08  8.47594808843863068E-01  0.00000000000000000E+00  2.29486115411498270E-02  1.86020115345421969E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  2.78413054207053527E-02  0.00000000000000000E+00  4.92827328019290268E-04  9.08544938410249352E-03  5.92415035915105012E-02  0.00000000000000000E+00  3.95315768947964092E-04  1.37981665871412095E-02
  6.86953750872277260E+08  8.36508224076110252E-01  0.00000000000000000E+00  2.63494657937714434E-02  1.89072165065641215E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.18201081414865028E-02  0.00000000000000000E+00  6.46662673150198556E-04  9.36035171034330787E-03  6.10547768979514058E-02  0.00000000000000000E+00  5.64656914672076330E-04  1.47885372859324453E-02
  6.89022888676109433E+08  8.24775676560859816E-01  0.00000000000000000E+00  2.99022853828578503E-02  1.93079183623486826E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.58515759592512029E-02  0.00000000000000000E+00  8.32691335945154386E-04  9.64516983563661404E-03  6.30662483496090137E-02  0.00000000000000000E+00  7.59466365524993177E-04  1.58589678479483139E-02
  6.91092026479941487E+08  8.12679909345074281E-01  0.00000000000000000E+00  3.34485690494583238E-02  1.98200003347716279E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  3.97547287197804813E-02  0.00000000000000000E+00  1.04885363606294947E-03  9.94105085331658915E-03  6.53213250845788990E-02  0.00000000000000000E+00  9.74532050167548243E-04  1.70110309267708718E-02
  6.93161164283773661E+08  8.00512332535719739E-01  0.00000000000000000E+00  3.68317833579949114E-02  2.04547317277050597E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  4.33558760789791720E-02  0.00000000000000000E+00  1.28807089987076221E-03  1.02480393147002056E-02  6.78600631699748241E-02  0.00000000000000000E+00  1.20365241764006157E-03  1.82454504973968493E-02
  6.95230302087605834E+08  7.88557717714162387E-01  0.00000000000000000E+00  3.99060141396128942E-02  2.12181977681507872E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  4.64984839274084419E-02  0.00000000000000000E+00  1.53805280652628872E-03  1.05645292063043707E-02  7.07153486329117897E-02  0.00000000000000000E+00  1.43965161880455568E-03  1.95620041860999905E-02
  6.97299439891438007E+08  7.77079519608321778E-01  0.00000000000000000E+00  4.25435731615081414E-02  2.21110256314371312E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  4.90516609239553605E-02  0.00000000000000000E+00  1.78204422039961673E-03  1.08869386496613808E-02  7.39114861264157097E-02  0.00000000000000000E+00  1.67436944610821936E-03  2.09593822321741258E-02
  6.99368577695270181E+08  7.66306705750031902E-01  0.00000000000000000E+00  4.46410729716071389E-02  2.31283979331862247E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  5.09167291566828897E-02  0.00000000000000000E+00  2.00048133662026088E-03  1.12096953528986586E-02  7.74632122202625062E-02  0.00000000000000000E+00  1.89867954225348854E-03  2.24350257364383208E-02
  7.01437715499102354E+08  7.56422802676781414E-01  0.00000000000000000E+00  4.61236782680221752E-02  2.42603260150393851E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  5.20315712251489537E-02  0.00000000000000000E+00  2.17335610291329116E-03  1.15255707989108686E-02  8.13751072952426935E-02  0.00000000000000000E+00  2.10260355301090419E-03  2.39849840649118962E-02
  7.03506853302934527E+08  7.47557647505639578E-01  0.00000000000000000E+00  4.69474542020506050E-02  2.54921432207028363E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  5.23726885606879897E-02  0.00000000000000000E+00  2.28294154983684763E-03  1.18263414879998339E-02  8.56413512668827009E-02  0.00000000000000000E+00  2.27558883877591574E-03  2.56038433674051977E-02
  7.05575991106766701E+08  7.39782098740087157E-01  0.00000000000000000E+00  4.70999278385207387E-02  2.68051728942996781E-02  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  0.00000000000000000E+00  5.19551253090926660E-02  0.00000000000000000E+00  2.31643829426169019E-03  1.21036965654231880E-02  9.02457578429151919E-02  0.00000000000000000E+00  2.40700056980601169E-03  2.72847819455749561E-02
