# OCT iter         41;   J_T =   9.081251971854E-06;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]              abs(E) [au]        phase(E) [rad/pi]
   1.8543543543543542E+01   5.1185754758925783E-01  -2.0538862311350468E-02
   1.8593593593593596E+01   5.1390375434099156E-01  -1.9275943689794444E-02
   1.8643643643643646E+01   5.1583283389228896E-01  -1.7760871921089695E-02
   1.8693693693693696E+01   5.1763598323143700E-01  -1.6009390018220229E-02
   1.8743743743743746E+01   5.1931263701680863E-01  -1.4044693995251600E-02
   1.8793793793793796E+01   5.2087248812068898E-01  -1.1896774192583764E-02
   1.8843843843843846E+01   5.2233704160352201E-01  -9.6013221196033557E-03
   1.8893893893893896E+01   5.2374055628214033E-01  -7.1982329384577895E-03
   1.8943943943943943E+01   5.2513026664850682E-01  -4.7297566520788032E-03
   1.8993993993993996E+01   5.2656581877969688E-01  -2.2383818610490101E-03
   1.9044044044044046E+01   5.2811789967918410E-01   2.3542494026440217E-04
   1.9094094094094096E+01   5.2986609458737821E-01   2.6554604073900250E-03
   1.9144144144144146E+01   5.3189607206017919E-01   4.9918105619762626E-03
   1.9194194194194196E+01   5.3429626509583394E-01   7.2224599061407315E-03
   1.9244244244244246E+01   5.3715427326610221E-01   9.3343074403185611E-03
   1.9294294294294296E+01   5.4055323743678430E-01   1.1323473157729415E-02
   1.9344344344344346E+01   5.4456842206086797E-01   1.3194860283674836E-02
   1.9394394394394393E+01   5.4926417975335273E-01   1.4961023436174505E-02
   1.9444444444444446E+01   5.5469138415490049E-01   1.6640461277933366E-02
   1.9494494494494496E+01   5.6088532710662586E-01   1.8255491032973682E-02
   1.9544544544544546E+01   5.6786401474412673E-01   1.9829869590261562E-02
   1.9594594594594597E+01   5.7562678612549856E-01   2.1386310850019113E-02
   1.9644644644644647E+01   5.8415322338779230E-01   2.2944026697361754E-02
   1.9694694694694697E+01   5.9340241187031595E-01   2.4516404140519327E-02
   1.9744744744744747E+01   6.0331271494632288E-01   2.6108931953218600E-02
   1.9794794794794797E+01   6.1380231663780471E-01   2.7717505687200519E-02
   1.9844844844844843E+01   6.2477082159218833E-01   2.9327261002524623E-02
   1.9894894894894897E+01   6.3610216155567478E-01   3.0912098179213972E-02
   1.9944944944944947E+01   6.4766892955768562E-01   3.2435051902987073E-02
   1.9994994994994997E+01   6.5933805545241542E-01   3.3849620715540561E-02
   2.0045045045045047E+01   6.7097747713867206E-01   3.5102097274188331E-02
   2.0095095095095097E+01   6.8246319766251862E-01   3.6134838364601449E-02
   2.0145145145145147E+01   6.9368591028350068E-01   3.6890293628364108E-02
   2.0195195195195197E+01   7.0455628500301160E-01   3.7315490816421069E-02
   2.0245245245245247E+01   7.1500809075315064E-01   3.7366573576000199E-02
   2.0295295295295297E+01   7.2499859485008988E-01   3.7012927406984440E-02
   2.0345345345345347E+01   7.3450610662406290E-01   3.6240430423975248E-02
   2.0395395395395397E+01   7.4352503805404979E-01   3.5053440497175965E-02
   2.0445445445445447E+01   7.5205932847455825E-01   3.3475278506848213E-02
   2.0495495495495497E+01   7.6011540362912955E-01   3.1547170324454220E-02
   2.0545545545545547E+01   7.6769592025063726E-01   2.9325831143581647E-02
   2.0595595595595597E+01   7.7479535405705502E-01   2.6880066601780071E-02
   2.0645645645645647E+01   7.8139806488214691E-01   2.4286878697506429E-02
   2.0695695695695697E+01   7.8747892860914326E-01   2.1627571072446297E-02
   2.0745745745745747E+01   7.9300610888860423E-01   1.8984247957958375E-02
   2.0795795795795797E+01   7.9794518918611235E-01   1.6436926680817334E-02
   2.0845845845845847E+01   8.0226377835470819E-01   1.4061290440630755E-02
   2.0895895895895897E+01   8.0593583844836614E-01   1.1926954848422398E-02
   2.0945945945945947E+01   8.0894528018107403E-01   1.0096049646771885E-02
   2.0995995995995997E+01   8.1128870213128434E-01   8.6219357385007890E-03
   2.1046046046046047E+01   8.1297739321246976E-01   7.5479637178321934E-03
   2.1096096096096097E+01   8.1403880570719744E-01   6.9062886206330406E-03
   2.1146146146146148E+01   8.1451764487872025E-01   6.7168398035875113E-03
   2.1196196196196198E+01   8.1447657984399702E-01   6.9865752190727062E-03
   2.1246246246246248E+01   8.1399645068653248E-01   7.7091238646699103E-03
   2.1296296296296298E+01   8.1317579726042388E-01   8.8648613195409492E-03
   2.1346346346346348E+01   8.1212958299127558E-01   1.0421404089002773E-02
   2.1396396396396398E+01   8.1098709945209868E-01   1.2334475708262698E-02
   2.1446446446446448E+01   8.0988915698909314E-01   1.4549100317689367E-02
   2.1496496496496498E+01   8.0898474164427614E-01   1.7001107691302798E-02
   2.1546546546546548E+01   8.0842732355760238E-01   1.9618964907181631E-02
   2.1596596596596598E+01   8.0837094157407119E-01   2.2325958659077653E-02
   2.1646646646646648E+01   8.0896609189684676E-01   2.5042719754581867E-02
   2.1696696696696698E+01   8.1035536043089995E-01   2.7690003003447355E-02
   2.1746746746746748E+01   8.1266871096977156E-01   3.0191527216556970E-02
   2.1796796796796798E+01   8.1601841867320113E-01   3.2476579362954665E-02
   2.1846846846846848E+01   8.2049383384639796E-01   3.4482046684197333E-02
   2.1896896896896898E+01   8.2615643487032120E-01   3.6153607949274857E-02
   2.1946946946946948E+01   8.3303588156586661E-01   3.7446003797202712E-02
   2.1996996996996998E+01   8.4112787774732989E-01   3.8322574491303302E-02
   2.2047047047047048E+01   8.5039448408516338E-01   3.8754505421276383E-02
   2.2097097097097098E+01   8.6076706839139583E-01   3.8720339540564294E-02
   2.2147147147147152E+01   8.7215144453161997E-01   3.8206219535810257E-02
   2.2197197197197198E+01   8.8443414336980430E-01   3.7207013639821332E-02
   2.2247247247247248E+01   8.9748841787470479E-01   3.5728059284875040E-02
   2.2297297297297298E+01   9.1117867437013855E-01   3.3786892973260936E-02
   2.2347347347347348E+01   9.2536255422902891E-01   3.1414178800259929E-02
   2.2397397397397398E+01   9.3989070511845674E-01   2.8653177472234555E-02
   2.2447447447447448E+01   9.5460510084816241E-01   2.5557473040716195E-02
   2.2497497497497498E+01   9.6933730297554388E-01   2.2187161388107356E-02
   2.2547547547547552E+01   9.8390811107293885E-01   1.8604133456299181E-02
   2.2597597597597602E+01   9.9812959622123421E-01   1.4867321355448333E-02
   2.2647647647647648E+01   1.0118097052848436E+00   1.1028758716153605E-02
   2.2697697697697699E+01   1.0247587354444452E+00   7.1310652313111003E-03
   2.2747747747747749E+01   1.0367963097458222E+00   3.2065888946210559E-03
   2.2797797797797799E+01   1.0477572611599864E+00  -7.2195714136684939E-04
   2.2847847847847849E+01   1.0574951329328575E+00  -4.6398381527602882E-03
   2.2897897897897899E+01   1.0658827332043905E+00  -8.5382543667237992E-03
   2.2947947947947949E+01   1.0728101091757858E+00  -1.2412522054218706E-02
   2.2997997997998002E+01   1.0781811360006699E+00  -1.6260913760446357E-02
   2.3048048048048052E+01   1.0819103878800587E+00  -2.0084316545790071E-02
   2.3098098098098099E+01   1.0839219281106314E+00  -2.3886568704280419E-02
   2.3148148148148149E+01   1.0841511275642228E+00  -2.7675088896627290E-02
   2.3198198198198199E+01   1.0825497417403065E+00  -3.1461273844737431E-02
   2.3248248248248249E+01   1.0790934772438445E+00  -3.5260141869234977E-02
   2.3298298298298299E+01   1.0737904175106276E+00  -3.9088841460221728E-02
   2.3348348348348349E+01   1.0666881843376377E+00  -4.2963902028138913E-02
   2.3398398398398399E+01   1.0578777416120013E+00  -4.6897428384302518E-02
   2.3448448448448453E+01   1.0474923411794406E+00  -5.0892759526084394E-02
   2.3498498498498503E+01   1.0357011624916428E+00  -5.4940340932448366E-02
   2.3548548548548553E+01   1.0226984531483521E+00  -5.9014619882361098E-02
   2.3598598598598599E+01   1.0086900836094523E+00  -6.3072623887392903E-02
   2.3648648648648649E+01   9.9388004153730403E-01  -6.7054545042284683E-02
   2.3698698698698699E+01   9.7845930468464259E-01  -7.0886220055547983E-02
   2.3748748748748749E+01   9.6259877531987281E-01  -7.4483005044117839E-02
   2.3798798798798799E+01   9.4644679944085364E-01  -7.7754328830081890E-02
   2.3848848848848853E+01   9.3013063230271309E-01  -8.0608239408620885E-02
   2.3898898898898903E+01   9.1376042803739876E-01  -8.2955509339534911E-02
   2.3948948948948953E+01   8.9743413735809552E-01  -8.4713219493991590E-02
   2.3998998998999003E+01   8.8124206241329350E-01  -8.5808034878349898E-02
   2.4049049049049049E+01   8.6527049109855692E-01  -8.6179485309433410E-02
   2.4099099099099099E+01   8.4960445993239231E-01  -8.5783421716369421E-02
   2.4149149149149149E+01   8.3432998205038256E-01  -8.4595505335734150E-02
   2.4199199199199199E+01   8.1953593517003342E-01  -8.2614256012398357E-02
   2.4249249249249250E+01   8.0531538705075290E-01  -7.9862999765286116E-02
   2.4299299299299303E+01   7.9176575013525075E-01  -7.6390105007536957E-02
   2.4349349349349353E+01   7.7898709177174130E-01  -7.2267159298328526E-02
   2.4399399399399403E+01   7.6707829588375820E-01  -6.7585101838441727E-02
   2.4449449449449453E+01   7.5613145555975303E-01  -6.2448654776844748E-02
   2.4499499499499500E+01   7.4622557744718987E-01  -5.6969597248529340E-02
   2.4549549549549550E+01   7.3742106706884503E-01  -5.1259486222105799E-02
   2.4599599599599600E+01   7.2975632904208898E-01  -4.5422398100186778E-02
   2.4649649649649650E+01   7.2324717078457257E-01  -3.9548216108183792E-02
   2.4699699699699703E+01   7.1788878468076589E-01  -3.3706970350046862E-02
   2.4749749749749753E+01   7.1365927683284502E-01  -2.7944754285563644E-02
   2.4799799799799803E+01   7.1052335825983437E-01  -2.2281752128858197E-02
   2.4849849849849853E+01   7.0843507970097142E-01  -1.6712846775136198E-02
   2.4899899899899903E+01   7.0733926616452847E-01  -1.1211069763451202E-02
   2.4949949949949954E+01   7.0717224415905611E-01  -5.7337773954843274E-03
   2.5000000000000000E+01   7.0786311085954212E-01  -2.3094086380372352E-04
   2.5050050050050050E+01   7.0933683652318225E-01   5.3455444014169785E-03
   2.5100100100100100E+01   7.1151985854601985E-01   1.1032921269695972E-02
   2.5150150150150154E+01   7.1434776877713502E-01   1.6850371527562438E-02
   2.5200200200200204E+01   7.1777366531619013E-01   2.2794549804143957E-02
   2.5250250250250254E+01   7.2177517711202244E-01   2.8838235918693611E-02
   2.5300300300300304E+01   7.2635830924517120E-01   3.4931837637141423E-02
   2.5350350350350354E+01   7.3155703681107676E-01   4.1006983519018901E-02
   2.5400400400400404E+01   7.3742868476092394E-01   4.6981247315280548E-02
   2.5450450450450450E+01   7.4404615854527334E-01   5.2763160362038673E-02
   2.5500500500500500E+01   7.5148869516663797E-01   5.8257002859606971E-02
   2.5550550550550550E+01   7.5983283431550264E-01   6.3367252991755857E-02
   2.5600600600600604E+01   7.6914482975876641E-01   6.8002842672690994E-02
   2.5650650650650654E+01   7.7947496084008172E-01   7.2081411684840835E-02
   2.5700700700700704E+01   7.9085345787163908E-01   7.5533567487124337E-02
   2.5750750750750754E+01   8.0328728467059551E-01   7.8306852002728758E-02
   2.5800800800800804E+01   8.1675697813125370E-01   8.0368852618876122E-02
   2.5850850850850854E+01   8.3121312839285877E-01   8.1708819075783520E-02
   2.5900900900900901E+01   8.4657273791183729E-01   8.2337326057457305E-02
   2.5950950950950951E+01   8.6271635234344379E-01   8.2283908806347394E-02
   2.6001001001001004E+01   8.7948721323235968E-01   8.1593059897649589E-02
   2.6051051051051054E+01   8.9669354042239613E-01   8.0319337030973215E-02
   2.6101101101101108E+01   9.1411441153930784E-01   7.8522458358960850E-02
   2.6151151151151154E+01   9.3150879736262793E-01   7.6263114887715464E-02
   2.6201201201201201E+01   9.4862650566326878E-01   7.3599886688696867E-02
   2.6251251251251254E+01   9.6521941459524874E-01   7.0587267985374527E-02
   2.6301301301301301E+01   9.8105156446883168E-01   6.7274544046719745E-02
   2.6351351351351354E+01   9.9590728024499064E-01   6.3705204334838825E-02
   2.6401401401401401E+01   1.0095971920287463E+00   5.9916698960246255E-02
   2.6451451451451454E+01   1.0219624794823550E+00   5.5940544833335201E-02
   2.6501501501501505E+01   1.0328777184958888E+00   5.1802939029302511E-02
   2.6551551551551558E+01   1.0422524052074646E+00   4.7526054518623476E-02
   2.6601601601601605E+01   1.0500307964550506E+00   4.3130062559076400E-02
   2.6651651651651651E+01   1.0561894180056726E+00   3.8635697061685834E-02
   2.6701701701701705E+01   1.0607316702509506E+00   3.4066936851301535E-02
   2.6751751751751751E+01   1.0636794730035055E+00   2.9453223249792035E-02
   2.6801801801801805E+01   1.0650627217538191E+00   2.4830619564794824E-02
   2.6851851851851851E+01   1.0649082106667984E+00   2.0241479496092927E-02
   2.6901901901901905E+01   1.0632302822068600E+00   1.5732495903210686E-02
   2.6951951951951955E+01   1.0600255148589730E+00   1.1351376677299220E-02
   2.7002002002002008E+01   1.0552731477857815E+00   7.1427407193323921E-03
   2.7052052052052055E+01   1.0489417683202913E+00   3.1440468777642508E-03
   2.7102102102102101E+01   1.0410013481525073E+00  -6.1760312653293852E-04
   2.7152152152152155E+01   1.0314383997007834E+00  -4.1271247751111578E-03
   2.7202202202202201E+01   1.0202712108057364E+00  -7.3812560297754964E-03
   2.7252252252252255E+01   1.0075620543376340E+00  -1.0386619744262479E-02
   2.7302302302302305E+01   9.9342401056531004E-01  -1.3156559248735487E-02
   2.7352352352352355E+01   9.7802140308190522E-01  -1.5707525466851974E-02
   2.7402402402402405E+01   9.6156444482167680E-01  -1.8055822257011755E-02
   2.7452452452452459E+01   9.4430001966207644E-01  -2.0215280450260296E-02
   2.7502502502502505E+01   9.2650114220762481E-01  -2.2195992662808899E-02
   2.7552552552552552E+01   9.0845733591119859E-01  -2.4003756890983451E-02
   2.7602602602602605E+01   8.9046709038425764E-01  -2.5639552250712214E-02
   2.7652652652652652E+01   8.7283216333083391E-01  -2.7098374803501132E-02
   2.7702702702702705E+01   8.5585237623537114E-01  -2.8367143344452974E-02
   2.7752752752752755E+01   8.3981918950143597E-01  -2.9422027531302953E-02
   2.7802802802802805E+01   8.2500687819756735E-01  -3.0226200437976410E-02
   2.7852852852852855E+01   8.1166132222239395E-01  -3.0729378901045892E-02
   2.7902902902902909E+01   7.9998775515010878E-01  -3.0870373916485831E-02
   2.7952952952952955E+01   7.9013971381330006E-01  -3.0583200237835419E-02
   2.8003003003003002E+01   7.8221151680923873E-01  -2.9806278842764138E-02
   2.8053053053053056E+01   7.7623584021465919E-01  -2.8493258193597323E-02
   2.8103103103103102E+01   7.7218666182324514E-01  -2.6623351590194768E-02
   2.8153153153153156E+01   7.6998651391161288E-01  -2.4209070428972437E-02
   2.8203203203203206E+01   7.6951609521282804E-01  -2.1299820038021871E-02
   2.8253253253253259E+01   7.7062411089201477E-01  -1.7980786172560888E-02
   2.8303303303303306E+01   7.7313571495528632E-01  -1.4367540502260828E-02
   2.8353353353353359E+01   7.7685886131809012E-01  -1.0597537574861329E-02
   2.8403403403403406E+01   7.8158884574514809E-01  -6.8200103826126790E-03
   2.8453453453453452E+01   7.8711198261797111E-01  -3.1857059024760766E-03
   2.8503503503503506E+01   7.9320949654971218E-01   1.6243694957962014E-04
   2.8553553553553552E+01   7.9966232302789397E-01   3.0970040096478823E-03
   2.8603603603603606E+01   8.0625681248494374E-01   5.5119437892946566E-03
   2.8653653653653656E+01   8.1279064040119597E-01   7.3265072608271085E-03
   2.8703703703703709E+01   8.1907784287542407E-01   8.4873801700572852E-03
   2.8753753753753756E+01   8.2495197905369166E-01   8.9691161827683084E-03
   2.8803803803803810E+01   8.3026692376823530E-01   8.7729799673722814E-03
   2.8853853853853856E+01   8.3489549937269880E-01   7.9243527816762836E-03
   2.8903903903903910E+01   8.3872677812147323E-01   6.4689558238215173E-03
   2.8953953953953956E+01   8.4166319068512607E-01   4.4682788958019977E-03
   2.9004004004004003E+01   8.4361846999102552E-01   1.9947073953359776E-03
   2.9054054054054056E+01   8.4451701495963960E-01  -8.7313371666913116E-04
   2.9104104104104106E+01   8.4429466749098103E-01  -4.0543787701020888E-03
   2.9154154154154160E+01   8.4290038362025566E-01  -7.4689910943978987E-03
   2.9204204204204206E+01   8.4029801964398254E-01  -1.1039844154955162E-02
   2.9254254254254260E+01   8.3646751281654630E-01  -1.4693952891721766E-02
   2.9304304304304306E+01   8.3140506180717400E-01  -1.8363126085018385E-02
   2.9354354354354360E+01   8.2512236201812927E-01  -2.1984346713154204E-02
   2.9404404404404406E+01   8.1764534767535191E-01  -2.5500127057541021E-02
   2.9454454454454456E+01   8.0901308766060220E-01  -2.8858956258680589E-02
   2.9504504504504506E+01   7.9927740668044134E-01  -3.2015806385724738E-02
   2.9554554554554556E+01   7.8850348993870456E-01  -3.4932539354726802E-02
   2.9604604604604610E+01   7.7677129514731169E-01  -3.7578000538185233E-02
   2.9654654654654657E+01   7.6417719624769398E-01  -3.9927612631098654E-02
   2.9704704704704710E+01   7.5083505643014803E-01  -4.1962386631607167E-02
   2.9754754754754757E+01   7.3687594889709196E-01  -4.3667416126253994E-02
   2.9804804804804810E+01   7.2244600588994057E-01  -4.5030075686470342E-02
   2.9854854854854857E+01   7.0770230174804027E-01  -4.6038262620216576E-02
   2.9904904904904907E+01   6.9280714408121413E-01  -4.6679070165800203E-02
   2.9954954954954957E+01   6.7792153293556967E-01  -4.6938240664238504E-02
   3.0005005005005007E+01   6.6319875295781971E-01  -4.6800619895868513E-02
   3.0055055055055060E+01   6.4877904006493292E-01  -4.6251640937379747E-02
   3.0105105105105107E+01   6.3478602389688243E-01  -4.5279649325537706E-02
   3.0155155155155160E+01   6.2132525721412679E-01  -4.3878693167587697E-02
   3.0205205205205207E+01   6.0848470612962657E-01  -4.2051289870946258E-02
   3.0255255255255260E+01   5.9633669997228733E-01  -3.9810673015658028E-02
   3.0305305305305307E+01   5.8494061156715926E-01  -3.7182116659645187E-02
   3.0355355355355357E+01   5.7434549612080066E-01  -3.4203100467294259E-02
   3.0405405405405407E+01   5.6459204603301216E-01  -3.0922272660611320E-02
   3.0455455455455457E+01   5.5571346597007687E-01  -2.7397345516813474E-02
   3.0505505505505511E+01   5.4773516577047754E-01  -2.3692190866610677E-02
   3.0555555555555557E+01   5.4067344138798579E-01  -1.9873479939859086E-02
   3.0605605605605611E+01   5.3453351888222977E-01  -1.6007235921351910E-02
   3.0655655655655657E+01   5.2930744994817491E-01  -1.2155647325158905E-02
   3.0705705705705711E+01   5.2497236597070618E-01  -8.3744338261224852E-03
   3.0755755755755757E+01   5.2148953053063829E-01  -4.7109699634040802E-03
   3.0805805805805807E+01   5.1880449506702553E-01  -1.2032642934930460E-03
   3.0855855855855861E+01   5.1684848235655045E-01   2.1202243507352915E-03
   3.0905905905905907E+01   5.1554092642663352E-01   5.2400568157782495E-03
   3.0955955955955961E+01   5.1479291795598803E-01   8.1447674070656215E-03
   3.1006006006006007E+01   5.1451117227768883E-01   1.0829529443820584E-02
   3.1056056056056061E+01   5.1460207533937230E-01   1.3294745426723523E-02
   3.1106106106106107E+01   5.1497537907198365E-01   1.5544724496543228E-02
   3.1156156156156161E+01   5.1554720240441199E-01   1.7586542293193150E-02
   3.1206206206206208E+01   5.1624212511499823E-01   1.9429111622648435E-02
   3.1256256256256258E+01   5.1699431016775865E-01   2.1082440320682683E-02
   3.1306306306306311E+01   5.1774772890915632E-01   2.2557022737645968E-02
   3.1356356356356358E+01   5.1845567183186470E-01   2.3863304868456142E-02
   3.1406406406406411E+01   5.1907979325242759E-01   2.5011177534947231E-02
   3.1456456456456458E+01   5.1958895672077021E-01   2.6009481409102572E-02
   3.1506506506506511E+01   5.1995812129059571E-01   2.6865544022271027E-02
   3.1556556556556558E+01   5.2016744443000396E-01   2.7584802730530177E-02
   3.1606606606606611E+01   5.2020168772831343E-01   2.8170589243185100E-02
   3.1656656656656658E+01   5.2004991307939030E-01   2.8624152976040654E-02
   3.1706706706706711E+01   5.1970536833730074E-01   2.8944978427516980E-02
   3.1756756756756761E+01   5.1916540044646498E-01   2.9131407886509988E-02
   3.1806806806806808E+01   5.1843121424978955E-01   2.9181522849516743E-02
   3.1856856856856862E+01   5.1750732228755092E-01   2.9094177918801440E-02
   3.1906906906906908E+01   5.1640060073520144E-01   2.8870033977581061E-02
   3.1956956956956962E+01   5.1511896510141419E-01   2.8512415935645154E-02
   3.2007007007007012E+01   5.1366978483204917E-01   2.8027832333669747E-02
   3.2057057057057065E+01   5.1205824401128319E-01   2.7426040317190873E-02
   3.2107107107107112E+01   5.1028590421885756E-01   2.6719612545953609E-02
   3.2157157157157165E+01   5.0834972195856809E-01   2.5923048241090266E-02
   3.2207207207207212E+01   5.0624171560470710E-01   2.5051550971225474E-02
   3.2257257257257258E+01   5.0394937675963214E-01   2.4119654043859840E-02
   3.2307307307307312E+01   5.0145679918713659E-01   2.3139898869729478E-02
   3.2357357357357358E+01   4.9874638025010182E-01   2.2121758793729421E-02
   3.2407407407407412E+01   4.9580085826667036E-01   2.1070955349862839E-02
   3.2457457457457458E+01   4.9260540061100827E-01   1.9989246702897163E-02
   3.2507507507507512E+01   4.8914945819152050E-01   1.8874693084909348E-02
   3.2557557557557558E+01   4.8542814881360391E-01   1.7722334682070653E-02
   3.2607607607607612E+01   4.8144301373186660E-01   1.6525164055204482E-02
   3.2657657657657658E+01   4.7720209248541146E-01   1.5275244094238603E-02
   3.2707707707707705E+01   4.7271936334501041E-01   1.3964815957376173E-02
   3.2757757757757759E+01   4.6801368403056426E-01   1.2587258181774870E-02
   3.2807807807807812E+01   4.6310742686355560E-01   1.1137794091369425E-02
   3.2857857857857866E+01   4.5802502637216425E-01   9.6138934370237870E-03
   3.2907907907907912E+01   4.5279164382361548E-01   8.0153679184926385E-03
   3.2957957957957966E+01   4.4743210675855888E-01   6.3442101227259400E-03
   3.3008008008008012E+01   4.4197021238935341E-01   4.6042631944155496E-03
   3.3058058058058066E+01   4.3642840546117839E-01   2.8008278795807096E-03
   3.3108108108108112E+01   4.3082776877742346E-01   9.4031136238537539E-04
   3.3158158158158159E+01   4.2518821126220968E-01  -9.7000048477615156E-04
   3.3208208208208212E+01   4.1952871313412682E-01  -2.9220042416914188E-03
   3.3258258258258259E+01   4.1386749359586583E-01  -4.9066763357290899E-03
   3.3308308308308312E+01   4.0822200027769140E-01  -6.9138538529800479E-03
   3.3358358358358359E+01   4.0260867306660036E-01  -8.9319795173911816E-03
   3.3408408408408413E+01   3.9704249606827835E-01  -1.0947907728827241E-02
   3.3458458458458459E+01   3.9153640752594465E-01  -1.2946863959548922E-02
   3.3508508508508513E+01   3.8610067740727821E-01  -1.4912625312846952E-02
   3.3558558558558559E+01   3.8074237863321753E-01  -1.6827950456073812E-02
   3.3608608608608613E+01   3.7546506815074299E-01  -1.8675240342816320E-02
   3.3658658658658659E+01   3.7026876112684770E-01  -2.0437366517973583E-02
   3.3708708708708713E+01   3.6515023280679987E-01  -2.2098570232291587E-02
   3.3758758758758766E+01   3.6010362810600255E-01  -2.3645319504377385E-02
   3.3808808808808813E+01   3.5512130934701097E-01  -2.5067015263866864E-02
   3.3858858858858866E+01   3.5019483655910305E-01  -2.6356460185706511E-02
   3.3908908908908913E+01   3.4531595793799680E-01  -2.7510039642313452E-02
   3.3958958958958966E+01   3.4047749186403414E-01  -2.8527606142321259E-02
   3.4009009009009013E+01   3.3567400390484747E-01  -2.9412099142461123E-02
   3.4059059059059059E+01   3.3090221721582724E-01  -3.0168964833864213E-02
   3.4109109109109113E+01   3.2616113590605161E-01  -3.0805461144782491E-02
   3.4159159159159159E+01   3.2145190130588619E-01  -3.1329939915221316E-02
   3.4209209209209213E+01   3.1677743466391151E-01  -3.1751191375837096E-02
   3.4259259259259260E+01   3.1214194233893905E-01  -3.2077917902040537E-02
   3.4309309309309313E+01   3.0755036885312631E-01  -3.2318377999754219E-02
   3.4359359359359360E+01   3.0300787918882904E-01  -3.2480211857468660E-02
   3.4409409409409413E+01   2.9851943631672928E-01  -3.2570431046405807E-02
   3.4459459459459460E+01   2.9408951649160481E-01  -3.2595531221659882E-02
   3.4509509509509513E+01   2.8972197759153073E-01  -3.2561671252762082E-02
   3.4559559559559560E+01   2.8542006916311863E-01  -3.2474857020782809E-02
   3.4609609609609613E+01   2.8118655085764233E-01  -3.2341073444713826E-02
   3.4659659659659667E+01   2.7702387154946834E-01  -3.2166322762416544E-02
   3.4709709709709713E+01   2.7293435615673906E-01  -3.1956547924513058E-02
   3.4759759759759767E+01   2.6892035104331546E-01  -3.1717443524211450E-02
   3.4809809809809813E+01   2.6498429048544941E-01  -3.1454179101481620E-02
   3.4859859859859867E+01   2.6112866359662623E-01  -3.1171077419434309E-02
   3.4909909909909913E+01   2.5735588028729339E-01  -3.0871300779123655E-02
   3.4959959959959967E+01   2.5366805316571633E-01  -3.0556600181129465E-02
   3.5010010010010014E+01   2.5006672700011673E-01  -3.0227175070247744E-02
   3.5060060060060060E+01   2.4655259643148994E-01  -2.9881676747525003E-02
   3.5110110110110114E+01   2.4312525499680748E-01  -2.9517368667331467E-02
   3.5160160160160160E+01   2.3978301420948209E-01  -2.9130434904124796E-02
   3.5210210210210214E+01   2.3652282147398357E-01  -2.8716407517709399E-02
   3.5260260260260260E+01   2.3334029181226282E-01  -2.8270667540320805E-02
   3.5310310310310314E+01   2.3022985305296578E-01  -2.7788965208420793E-02
   3.5360360360360360E+01   2.2718498966129461E-01  -2.7267903994817343E-02
   3.5410410410410414E+01   2.2419855883719939E-01  -2.6705339699045628E-02
   3.5460460460460467E+01   2.2126314532795160E-01  -2.6100658792883032E-02
   3.5510510510510514E+01   2.1837141923137451E-01  -2.5454916964445799E-02
   3.5560560560560567E+01   2.1551646372944247E-01  -2.4770836552743928E-02
   3.5610610610610614E+01   2.1269204631161495E-01  -2.4052677661639689E-02
   3.5660660660660668E+01   2.0989281627245729E-01  -2.3306010108012986E-02
   3.5710710710710714E+01   2.0711442154136567E-01  -2.2537420731501733E-02
   3.5760760760760768E+01   2.0435354771534545E-01  -2.1754192588010979E-02
   3.5810810810810814E+01   2.0160789026555836E-01  -2.0963989571417985E-02
   3.5860860860860868E+01   1.9887607641196881E-01  -2.0174573073321274E-02
   3.5910910910910914E+01   1.9615755569809490E-01  -1.9393567807452241E-02
   3.5960960960960961E+01   1.9345247788875505E-01  -1.8628283473611545E-02
   3.6011011011011014E+01   1.9076157388858983E-01  -1.7885589063684312E-02
   3.6061061061061061E+01   1.8808605066276216E-01  -1.7171828657939984E-02
   3.6111111111111114E+01   1.8542750552955556E-01  -1.6492762508107849E-02
   3.6161161161161161E+01   1.8278785962134492E-01  -1.5853515585040674E-02
   3.6211211211211214E+01   1.8016930561905184E-01  -1.5258517611736187E-02
   3.6261261261261261E+01   1.7757426170129756E-01  -1.4711423448234532E-02
   3.6311311311311314E+01   1.7500532238611929E-01  -1.4215009672407040E-02
   3.6361361361361368E+01   1.7246519764791149E-01  -1.3771051153735713E-02
   3.6411411411411414E+01   1.6995663413740333E-01  -1.3380189066251763E-02
   3.6461461461461468E+01   1.6748231604463029E-01  -1.3041807903398464E-02
   3.6511511511511515E+01   1.6504474748482520E-01  -1.2753942631184359E-02
   3.6561561561561568E+01   1.6264612254809807E-01  -1.2513237493911703E-02
   3.6611611611611615E+01   1.6028819266385946E-01  -1.2314974971531794E-02
   3.6661661661661668E+01   1.5797214314748759E-01  -1.2153187278190284E-02
   3.6711711711711715E+01   1.5569849138048847E-01  -1.2020854357215061E-02
   3.6761761761761768E+01   1.5346701793421591E-01  -1.1910182710887111E-02
   3.6811811811811815E+01   1.5127673924402488E-01  -1.1812949954721912E-02
   3.6861861861861861E+01   1.4912592656265788E-01  -1.1720892054987881E-02
   3.6911911911911915E+01   1.4701217141539877E-01  -1.1626104921099535E-02
   3.6961961961961961E+01   1.4493249326254423E-01  -1.1521430095712638E-02
   3.7012012012012015E+01   1.4288348113794239E-01  -1.1400795902337153E-02
