# OCT iter        711;   J_T =   9.957421717913E-04;   pulse_id =          2                                                                                                                                                                                   
#               time [ns]              abs(E) [au]        phase(E) [rad/pi]
   1.8493493493493492E+01   2.2105844562671679E+00   2.6209812501616747E-01
   1.8543543543543542E+01   2.0674875317770747E+00   2.3297610958756215E-01
   1.8593593593593596E+01   1.8775323271010893E+00   2.0389904859134195E-01
   1.8643643643643646E+01   1.6435494367619135E+00   1.7518615599553686E-01
   1.8693693693693696E+01   1.3708654669028557E+00   1.4708208144278578E-01
   1.8743743743743746E+01   1.0666414933334813E+00   1.1974754623890062E-01
   1.8793793793793796E+01   7.3916340540251491E-01   9.3391318115447389E-02
   1.8843843843843846E+01   3.9739236145223045E-01   6.9145631522005327E-02
   1.8893893893893896E+01   5.1195953360850331E-02   8.3349999200623637E-02
   1.8943943943943943E+01   2.9125986479585564E-01  -9.9896106089054726E-01
   1.8993993993993996E+01   6.1841215297488261E-01   9.7856183536439367E-01
   1.9044044044044046E+01   9.2206687180545688E-01   9.5312792166105931E-01
   1.9094094094094096E+01   1.1947884437518150E+00   9.2730937889855358E-01
   1.9144144144144146E+01   1.4312850387350020E+00   9.0172638121632298E-01
   1.9194194194194196E+01   1.6286393555096159E+00   8.7670916486906680E-01
   1.9244244244244246E+01   1.7862296592991533E+00   8.5249004537916273E-01
   1.9294294294294296E+01   1.9054220200686953E+00   8.2924229397718741E-01
   1.9344344344344346E+01   1.9891385690940526E+00   8.0708733363146956E-01
   1.9394394394394393E+01   2.0413703850147922E+00   7.8608902985295104E-01
   1.9444444444444446E+01   2.0666578277553733E+00   7.6623950446656586E-01
   1.9494494494494496E+01   2.0695354686346539E+00   7.4744220424991392E-01
   1.9544544544544546E+01   2.0539505207788364E+00   7.2950299769506799E-01
   1.9594594594594597E+01   2.0227124548249016E+00   7.1214308554056249E-01
   1.9644644644644647E+01   1.9770908505315647E+00   6.9504347152868984E-01
   1.9694694694694697E+01   1.9167028410085249E+00   6.7791827504474467E-01
   1.9744744744744747E+01   1.8397854957396234E+00   6.6059877896885710E-01
   1.9794794794794797E+01   1.7438372632909795E+00   6.4310178479826730E-01
   1.9844844844844843E+01   1.6264809670708977E+00   6.2566171339265009E-01
   1.9894894894894897E+01   1.4863064348157939E+00   6.0872636283421255E-01
   1.9944944944944947E+01   1.3234448688974687E+00   5.9294975470689593E-01
   1.9994994994994997E+01   1.1397445006362352E+00   5.7926791448049653E-01
   2.0045045045045047E+01   9.3864336740183196E-01   5.6925030292873957E-01
   2.0095095095095097E+01   7.2510187722442865E-01   5.6626406634380566E-01
   2.0145145145145147E+01   5.0644838964691785E-01   5.7962433248414158E-01
   2.0195195195195197E+01   2.9841450328712082E-01   6.4442336238063114E-01
   2.0245245245245247E+01   1.7406302916316624E-01   9.0662591226155065E-01
   2.0295295295295297E+01   2.7889719873786734E-01  -8.1252940807166707E-01
   2.0345345345345347E+01   4.6997580390525895E-01  -7.4232256381716177E-01
   2.0395395395395397E+01   6.6550440164209013E-01  -7.2981795558775842E-01
   2.0445445445445447E+01   8.5060584052153465E-01  -7.3580006040057699E-01
   2.0495495495495497E+01   1.0202339551173536E+00  -7.5003112234535885E-01
   2.0545545545545547E+01   1.1716665249686880E+00  -7.6886178670692984E-01
   2.0595595595595597E+01   1.3029805033866233E+00  -7.9068438506799399E-01
   2.0645645645645647E+01   1.4125882011703381E+00  -8.1465056917954837E-01
   2.0695695695695697E+01   1.4991124222177401E+00  -8.4021249636115869E-01
   2.0745745745745747E+01   1.5614172015268337E+00  -8.6693086738160574E-01
   2.0795795795795797E+01   1.5987092416660107E+00  -8.9438666520273580E-01
   2.0845845845845847E+01   1.6106579326438430E+00  -9.2213752377293379E-01
   2.0895895895895897E+01   1.5975041416815274E+00  -9.4969306871392911E-01
   2.0945945945945947E+01   1.5601430316932421E+00  -9.7649674191984948E-01
   2.0995995995995997E+01   1.5001722604966661E+00   9.9809246603464197E-01
   2.1046046046046047E+01   1.4198979487451282E+00   9.7482330083493407E-01
   2.1096096096096097E+01   1.3222954478754663E+00   9.5458784823918674E-01
   2.1146146146146148E+01   1.2109386257705521E+00   9.3848343086530772E-01
   2.1196196196196198E+01   1.0899441681521638E+00   9.2792535585510061E-01
   2.1246246246246248E+01   9.6402528209239557E-01   9.2484574061556846E-01
   2.1296296296296298E+01   8.3880771322832137E-01   9.3200439433957161E-01
   2.1346346346346348E+01   7.2160663228077260E-01   9.5331966711282745E-01
   2.1396396396396398E+01   6.2272954413189741E-01   9.9359521032704357E-01
   2.1446446446446448E+01   5.5634603555224316E-01  -9.4433671123395335E-01
   2.1496496496496498E+01   5.3724984652230279E-01  -8.6662410127897649E-01
   2.1546546546546548E+01   5.7108592468190433E-01  -7.9065561760680758E-01
   2.1596596596596598E+01   6.4902655576770596E-01  -7.3161099252632167E-01
   2.1646646646646648E+01   7.5569250017235667E-01  -6.9251171406883982E-01
   2.1696696696696698E+01   8.7769591815398595E-01  -6.6936575025647083E-01
   2.1746746746746748E+01   1.0054986820519136E+00  -6.5734683423938378E-01
   2.1796796796796798E+01   1.1323619560353950E+00  -6.5273790316169455E-01
   2.1846846846846848E+01   1.2532508788932699E+00  -6.5294473046024848E-01
   2.1896896896896898E+01   1.3642281674951768E+00  -6.5614957269798235E-01
   2.1946946946946948E+01   1.4622139645690275E+00  -6.6102217106834149E-01
   2.1996996996996998E+01   1.5449533232839310E+00  -6.6653307519688532E-01
   2.2047047047047048E+01   1.6110852135373044E+00  -6.7184443229805202E-01
   2.2097097097097098E+01   1.6602423084792333E+00  -6.7625408311368507E-01
   2.2147147147147152E+01   1.6931227507133280E+00  -6.7917890199916708E-01
   2.2197197197197198E+01   1.7114716186389123E+00  -6.8016998503774506E-01
   2.2247247247247248E+01   1.7179041768835555E+00  -6.7895254140452921E-01
   2.2297297297297298E+01   1.7155169385247535E+00  -6.7547615758777435E-01
   2.2347347347347348E+01   1.7072912618191662E+00  -6.6994904791208587E-01
   2.2397397397397398E+01   1.6954024767579932E+00  -6.6282274668754804E-01
   2.2447447447447448E+01   1.6806582011771527E+00  -6.5470556731592056E-01
   2.2497497497497498E+01   1.6623096261541712E+00  -6.4621747613575353E-01
   2.2547547547547552E+01   1.6383497795449486E+00  -6.3783490760844097E-01
   2.2597597597597602E+01   1.6061940123280458E+00  -6.2978065796904781E-01
   2.2647647647647648E+01   1.5634787671243038E+00  -6.2198510971777077E-01
   2.2697697697697699E+01   1.5087119927533026E+00  -6.1410653099585155E-01
   2.2747747747747749E+01   1.4416304557316950E+00  -6.0557748085482610E-01
   2.2797797797797799E+01   1.3632654821972423E+00  -5.9564608571367128E-01
   2.2847847847847849E+01   1.2758166893703036E+00  -5.8339373463588562E-01
   2.2897897897897899E+01   1.1824697748463235E+00  -5.6772504254215550E-01
   2.2947947947947949E+01   1.0872886127216694E+00  -5.4734361937720888E-01
   2.2997997997998002E+01   9.9527523203551727E-01  -5.2076323549481218E-01
   2.3048048048048052E+01   9.1259763088465662E-01  -4.8648134209426064E-01
   2.3098098098098099E+01   8.4676245630972025E-01  -4.4354928216175049E-01
   2.3148148148148149E+01   8.0612897658132243E-01  -3.9271368971296000E-01
   2.3198198198198199E+01   7.9801292607663499E-01  -3.3759919568276120E-01
   2.3248248248248249E+01   8.2571936021868142E-01  -2.8431403895575802E-01
   2.3298298298298299E+01   8.8680011784637880E-01  -2.3879726209686217E-01
   2.3348348348348349E+01   9.7427565519836989E-01  -2.0428398001453077E-01
   2.3398398398398399E+01   1.0794066971554175E+00  -1.8109970898821101E-01
   2.3448448448448453E+01   1.1937642965571218E+00  -1.6792770639760221E-01
   2.3498498498498503E+01   1.3100558716633399E+00  -1.6296318502328955E-01
   2.3548548548548553E+01   1.4222371464966559E+00  -1.6448593407247758E-01
   2.3598598598598599E+01   1.5253997510611874E+00  -1.7103579781817055E-01
   2.3648648648648649E+01   1.6156452944427611E+00  -1.8141592557607228E-01
   2.3698698698698699E+01   1.6899977340840280E+00  -1.9464384386349676E-01
   2.3748748748748749E+01   1.7463507833295746E+00  -2.0989740868240672E-01
   2.3798798798798799E+01   1.7834349615194165E+00  -2.2646981520447387E-01
   2.3848848848848853E+01   1.8007890402969693E+00  -2.4373584681335339E-01
   2.3898898898898903E+01   1.7987230253722282E+00  -2.6112802997210111E-01
   2.3948948948948953E+01   1.7782621981187998E+00  -2.7812080657007732E-01
   2.3998998998999003E+01   1.7410641065702477E+00  -2.9422106337091108E-01
   2.4049049049049049E+01   1.6893033798604704E+00  -3.0896348513953187E-01
   2.4099099099099099E+01   1.6255240204350263E+00  -3.2190878818343799E-01
   2.4149149149149149E+01   1.5524670447722326E+00  -3.3264175217082648E-01
   2.4199199199199199E+01   1.4728942224229771E+00  -3.4076433986414445E-01
   2.4249249249249250E+01   1.3894450240256035E+00  -3.4587817499146689E-01
   2.4299299299299303E+01   1.3045778289750023E+00  -3.4755255231032695E-01
   2.4349349349349353E+01   1.2206468275414684E+00  -3.4528232110050522E-01
   2.4399399399399403E+01   1.1401397075896684E+00  -3.3845770918360263E-01
   2.4449449449449453E+01   1.0660383459512199E+00  -3.2639633605498936E-01
   2.4499499499499500E+01   1.0021625342040588E+00  -3.0851783340855160E-01
   2.4549549549549550E+01   9.5322871256004671E-01  -2.8473570985275570E-01
   2.4599599599599600E+01   9.2427937347472566E-01  -2.5601059692310923E-01
   2.4649649649649650E+01   9.1932786256052823E-01  -2.2470454841419113E-01
   2.4699699699699703E+01   9.3969345051087294E-01  -1.9419603624147536E-01
   2.4749749749749753E+01   9.8310103181549024E-01  -1.6772522159353964E-01
   2.4799799799799803E+01   1.0442196336146787E+00  -1.4729379183109473E-01
   2.4849849849849853E+01   1.1161530293637414E+00  -1.3337845938010590E-01
   2.4899899899899903E+01   1.1919080971889180E+00  -1.2534181687941523E-01
   2.4949949949949954E+01   1.2653353880600819E+00  -1.2200165231937347E-01
   2.5000000000000000E+01   1.3315729067929727E+00  -1.2203979767567631E-01
   2.5050050050050050E+01   1.3871872484328649E+00  -1.2421571987099597E-01
   2.5100100100100100E+01   1.4301508674865109E+00  -1.2745518838676204E-01
   2.5150150150150154E+01   1.4597126825233879E+00  -1.3087998303422432E-01
   2.5200200200200204E+01   1.4761749118962129E+00  -1.3381536697618482E-01
   2.5250250250250254E+01   1.4805821043534140E+00  -1.3578841041368481E-01
   2.5300300300300304E+01   1.4743468601247043E+00  -1.3651592729224704E-01
   2.5350350350350354E+01   1.4588676108302228E+00  -1.3587430879950549E-01
   2.5400400400400404E+01   1.4352206587159217E+00  -1.3384420377838641E-01
   2.5450450450450450E+01   1.4040135849798656E+00  -1.3042981966734421E-01
   2.5500500500500500E+01   1.3654598333683976E+00  -1.2556232940368453E-01
   2.5550550550550550E+01   1.3196810620576016E+00  -1.1900476427056514E-01
   2.5600600600600604E+01   1.2671849843859377E+00  -1.1027974930930833E-01
   2.5650650650650654E+01   1.2094201215212208E+00  -9.8645266906485937E-02
   2.5700700700700704E+01   1.1492752950091862E+00  -8.3154758975310036E-02
   2.5750750750750754E+01   1.0913520392069418E+00  -6.2857213657049715E-02
   2.5800800800800804E+01   1.0417790824397455E+00  -3.7193559882426133E-02
   2.5850850850850854E+01   1.0073139617416089E+00  -6.5508535315960854E-03
   2.5900900900900901E+01   9.9367996808889014E-01   2.7318642301971154E-02
   2.5950950950950951E+01   1.0036891328586255E+00   6.1512015263587787E-02
   2.6001001001001004E+01   1.0362808890817394E+00   9.2963116600996237E-02
   2.6051051051051054E+01   1.0871951744870489E+00   1.1953969026553708E-01
   2.6101101101101108E+01   1.1507299350431908E+00   1.4046068144642446E-01
   2.6151151151151154E+01   1.2214078568845277E+00   1.5599637117618856E-01
   2.6201201201201201E+01   1.2948795891378164E+00   1.6693198175817514E-01
   2.6251251251251254E+01   1.3680848473517673E+00   1.7415390767262379E-01
   2.6301301301301301E+01   1.4389722518344046E+00   1.7843913058455374E-01
   2.6351351351351354E+01   1.5060582096290531E+00   1.8039561589578670E-01
   2.6401401401401401E+01   1.5680111643238195E+00   1.8048576874334418E-01
   2.6451451451451454E+01   1.6233666474313169E+00   1.7908422717383360E-01
   2.6501501501501505E+01   1.6704171560819603E+00   1.7654042478534532E-01
   2.6551551551551558E+01   1.7072731730808168E+00   1.7323008201542581E-01
   2.6601601601601605E+01   1.7320578814704897E+00   1.6958955039524612E-01
   2.6651651651651651E+01   1.7431808458613649E+00   1.6613345548202896E-01
   2.6701701701701705E+01   1.7396344563665846E+00   1.6345922759477610E-01
   2.6751751751751751E+01   1.7212662646647960E+00   1.6224202835919560E-01
   2.6801801801801805E+01   1.6889936616312737E+00   1.6322099012086713E-01
   2.6851851851851851E+01   1.6449388817850812E+00   1.6717343688641678E-01
   2.6901901901901905E+01   1.5924681552719175E+00   1.7486855910121621E-01
   2.6951951951951955E+01   1.5361157261837999E+00   1.8698709329481886E-01
   2.7002002002002008E+01   1.4813590435064179E+00   2.0399278646394209E-01
   2.7052052052052055E+01   1.4341907449262774E+00   2.2595416228917281E-01
   2.7102102102102101E+01   1.4004323970294326E+00   2.5235397571968354E-01
   2.7152152152152155E+01   1.3848064523518842E+00   2.8198489862825443E-01
   2.7202202202202201E+01   1.3899563949296534E+00   3.1305922536109954E-01
   2.7252252252252255E+01   1.4157823358078960E+00   3.4357284539796934E-01
   2.7302302302302305E+01   1.4594201352517162E+00   3.7177843785422199E-01
   2.7352352352352355E+01   1.5158714161807383E+00   3.9652641422114016E-01
   2.7402402402402405E+01   1.5789639585853243E+00   4.1734512933417905E-01
   2.7452452452452459E+01   1.6422723625511020E+00   4.3431769183828989E-01
   2.7502502502502505E+01   1.6998067021126204E+00   4.4788909706263424E-01
   2.7552552552552552E+01   1.7464580779442342E+00   4.5869832433083230E-01
   2.7602602602602605E+01   1.7782642396583725E+00   4.6746563300985439E-01
   2.7652652652652652E+01   1.7925516543295752E+00   4.7492775593107539E-01
   2.7702702702702705E+01   1.7879795632144324E+00   4.8180372511887293E-01
   2.7752752752752755E+01   1.7644899926697430E+00   4.8877724167541708E-01
   2.7802802802802805E+01   1.7231644067850806E+00   4.9648779497486001E-01
   2.7852852852852855E+01   1.6659998887538474E+00   5.0552824649589556E-01
   2.7902902902902909E+01   1.5956390431919092E+00   5.1645038417359634E-01
   2.7952952952952955E+01   1.5151105310743194E+00   5.2978137441575135E-01
   2.8003003003003002E+01   1.4276501787412283E+00   5.4605139028492644E-01
   2.8053053053053056E+01   1.3366602137571493E+00   5.6582346743207568E-01
   2.8103103103103102E+01   1.2458120579122862E+00   5.8969951658116082E-01
   2.8153153153153156E+01   1.1592062361501694E+00   6.1825511743298911E-01
   2.8203203203203206E+01   1.0813973893512057E+00   6.5184615056499096E-01
   2.8253253253253259E+01   1.0170347744106591E+00   6.9027071189626199E-01
   2.8303303303303306E+01   9.6996631749927542E-01   7.3240677837061663E-01
   2.8353353353353359E+01   9.4200726401148727E-01   7.7613076879887910E-01
   2.8403403403403406E+01   9.3203889458517419E-01   8.1878946910541861E-01
   2.8453453453453452E+01   9.3614055919325512E-01   8.5805553436760484E-01
   2.8503503503503506E+01   9.4877399111071892E-01   8.9258886884633915E-01
   2.8553553553553552E+01   9.6430369923713588E-01   9.2213470445392354E-01
   2.8603603603603606E+01   9.7812122942356361E-01   9.4720281511077276E-01
   2.8653653653653656E+01   9.8712492355061709E-01   9.6866117974065047E-01
   2.8703703703703709E+01   9.8968742017600519E-01   9.8743938021761013E-01
   2.8753753753753756E+01   9.8534715498810166E-01  -9.9562568862111389E-01
   2.8803803803803810E+01   9.7441967613121827E-01  -9.7983728032875106E-01
   2.8853853853853856E+01   9.5765682875738889E-01  -9.6462151144429586E-01
   2.8903903903903910E+01   9.3602337508949107E-01  -9.4947766358374308E-01
   2.8953953953953956E+01   9.1061317635536521E-01  -9.3392074053061025E-01
   2.9004004004004003E+01   8.8268866100357202E-01  -9.1743791116260931E-01
   2.9054054054054056E+01   8.5379802985817121E-01  -8.9948031223888736E-01
   2.9104104104104106E+01   8.2590395315050180E-01  -8.7951189693609011E-01
   2.9154154154154160E+01   8.0144357986527071E-01  -8.5713210065115486E-01
   2.9204204204204206E+01   7.8323539591672831E-01  -8.3226703734147789E-01
   2.9254254254254260E+01   7.7417160277532016E-01  -8.0537186695696306E-01
   2.9304304304304306E+01   7.7671505964479015E-01  -7.7752027809948110E-01
   2.9354354354354360E+01   7.9235518420586437E-01  -7.5025145621971312E-01
   2.9404404404404406E+01   8.2127278164951467E-01  -7.2517800222350370E-01
   2.9454454454454456E+01   8.6238803510122974E-01  -7.0355067631455948E-01
   2.9504504504504506E+01   9.1374256143128507E-01  -6.8601379608086310E-01
   2.9554554554554556E+01   9.7299804387047018E-01  -6.7262167624835933E-01
   2.9604604604604610E+01   1.0378467945295562E+00  -6.6301653308172315E-01
   2.9654654654654657E+01   1.1062470027241187E+00  -6.5663414356723093E-01
   2.9704704704704710E+01   1.1764934324259670E+00  -6.5286135105150944E-01
   2.9754754754754757E+01   1.2471730464184223E+00  -6.5112927765682105E-01
   2.9804804804804810E+01   1.3170563033810831E+00  -6.5095453080264976E-01
   2.9854854854854857E+01   1.3849653307036711E+00  -6.5194611747793818E-01
   2.9904904904904907E+01   1.4496515883747632E+00  -6.5379250309557624E-01
   2.9954954954954957E+01   1.5097091844703623E+00  -6.5623891460058092E-01
   3.0005005005005007E+01   1.5635433786641193E+00  -6.5906173990637773E-01
   3.0055055055055060E+01   1.6094051478419777E+00  -6.6204460711326141E-01
   3.0105105105105107E+01   1.6454918572633321E+00  -6.6495894591973104E-01
   3.0155155155155160E+01   1.6701025763079278E+00  -6.6755031327905379E-01
   3.0205205205205207E+01   1.6818267223367747E+00  -6.6953056212834394E-01
   3.0255255255255260E+01   1.6797386829350169E+00  -6.7057520556377348E-01
   3.0305305305305307E+01   1.6635700728399410E+00  -6.7032519506695087E-01
   3.0355355355355357E+01   1.6338351505579585E+00  -6.6839282115061804E-01
   3.0405405405405407E+01   1.5918920821027118E+00  -6.6437252802461511E-01
   3.0455455455455457E+01   1.5399306492097891E+00  -6.5785901390073898E-01
   3.0505505505505511E+01   1.4808829222760238E+00  -6.4847675352234346E-01
   3.0555555555555557E+01   1.4182556363281809E+00  -6.3592612619538003E-01
   3.0605605605605611E+01   1.3558824672538918E+00  -6.2004966623420088E-01
   3.0655655655655657E+01   1.2975963088679754E+00  -6.0091453755288160E-01
   3.0705705705705711E+01   1.2468351173379657E+00  -5.7889226096645019E-01
   3.0755755755755757E+01   1.2062270737086827E+00  -5.5469866693973591E-01
   3.0805805805805807E+01   1.1772438842632718E+00  -5.2935191217747912E-01
   3.0855855855855861E+01   1.1600327321803732E+00  -5.0403274300756440E-01
   3.0905905905905907E+01   1.1534994921156045E+00  -4.7988427504871467E-01
   3.0955955955955961E+01   1.1556210265782543E+00  -4.5782840096316946E-01
   3.1006006006006007E+01   1.1638736874601088E+00  -4.3846460645327129E-01
   3.1056056056056061E+01   1.1756420256142452E+00  -4.2206566765960302E-01
   3.1106106106106107E+01   1.1885181443604824E+00  -4.0863921887345644E-01
   3.1156156156156161E+01   1.2004696460559983E+00  -3.9801182416116287E-01
   3.1206206206206208E+01   1.2099001712190567E+00  -3.8990498777791621E-01
   3.1256256256256258E+01   1.2156415270962808E+00  -3.8399070174051714E-01
   3.1306306306306311E+01   1.2169115562735986E+00  -3.7992636130869539E-01
   3.1356356356356358E+01   1.2132604584241271E+00  -3.7737392617309912E-01
   3.1406406406406411E+01   1.2045177953984327E+00  -3.7600882964520654E-01
   3.1456456456456458E+01   1.1907452832186782E+00  -3.7552300088919455E-01
   3.1506506506506511E+01   1.1721965241285848E+00  -3.7562494849422595E-01
   3.1556556556556558E+01   1.1492830856598291E+00  -3.7603873050427106E-01
   3.1606606606606611E+01   1.1225458223127622E+00  -3.7650292075636527E-01
   3.1656656656656658E+01   1.0926303303777285E+00  -3.7677031556240070E-01
   3.1706706706706711E+01   1.0602654637536519E+00  -3.7660900328601182E-01
   3.1756756756756761E+01   1.0262436878684806E+00  -3.7580542684688645E-01
   3.1806806806806808E+01   9.9140167863723816E-01  -3.7417007835087546E-01
   3.1856856856856862E+01   9.5659912144928472E-01  -3.7154632729731341E-01
   3.1906906906906908E+01   9.2269340407578238E-01  -3.6782243453808805E-01
   3.1956956956956962E+01   8.9050818208083549E-01  -3.6294590724420855E-01
   3.2007007007007012E+01   8.6079496736162109E-01  -3.5693800401765552E-01
   3.2057057057057065E+01   8.3418910941211843E-01  -3.4990469345313546E-01
   3.2107107107107112E+01   8.1116454385136827E-01  -3.4203939178417964E-01
   3.2157157157157165E+01   7.9199459559505858E-01  -3.3361329613128476E-01
   3.2207207207207212E+01   7.7672754893705009E-01  -3.2495172292629043E-01
   3.2257257257257258E+01   7.6518434122761714E-01  -3.1639912031772871E-01
   3.2307307307307312E+01   7.5698137243311758E-01  -3.0827958754801732E-01
   3.2357357357357358E+01   7.5157544146620481E-01  -3.0086159235944931E-01
   3.2407407407407412E+01   7.4832266487777910E-01  -2.9433404518046868E-01
   3.2457457457457458E+01   7.4654093580053948E-01  -2.8879687024845624E-01
   3.2507507507507512E+01   7.4556648446496587E-01  -2.8426487179048776E-01
   3.2557557557557558E+01   7.4479829609891579E-01  -2.8068087700639183E-01
   3.2607607607607612E+01   7.4372785416041687E-01  -2.7793340853067389E-01
   3.2657657657657658E+01   7.4195465623429158E-01  -2.7587494211203717E-01
   3.2707707707707705E+01   7.3918973266402166E-01  -2.7433821782444290E-01
   3.2757757757757759E+01   7.3525011951867358E-01  -2.7314939428530932E-01
   3.2807807807807812E+01   7.3004727338346620E-01  -2.7213775897939579E-01
   3.2857857857857866E+01   7.2357211864972071E-01  -2.7114222284801642E-01
   3.2907907907907912E+01   7.1587901224698691E-01  -2.7001505583516666E-01
   3.2957957957957966E+01   7.0707048959337970E-01  -2.6862340178590299E-01
   3.3008008008008012E+01   6.9728422425805214E-01  -2.6684914948460042E-01
   3.3058058058058066E+01   6.8668315871258334E-01  -2.6458778494080354E-01
   3.3108108108108112E+01   6.7544921386361878E-01  -2.6174691540902867E-01
   3.3158158158158159E+01   6.6378036304270371E-01  -2.5824521022507885E-01
   3.3208208208208212E+01   6.5189021165870153E-01  -2.5401249857819985E-01
   3.3258258258258259E+01   6.4000865167006904E-01  -2.4899164543066946E-01
   3.3308308308308312E+01   6.2838178197327643E-01  -2.4314254953949818E-01
   3.3358358358358359E+01   6.1726922182434518E-01  -2.3644815373923136E-01
   3.3408408408408413E+01   6.0693728189103124E-01  -2.2892175448593305E-01
   3.3458458458458459E+01   5.9764722020241090E-01  -2.2061424014005357E-01
   3.3508508508508513E+01   5.8963892774968973E-01  -2.1161935421387829E-01
   3.3558558558558559E+01   5.8311167118382234E-01  -2.0207491595506999E-01
   3.3608608608608613E+01   5.7820465916119912E-01  -1.9215836630767194E-01
   3.3658658658658659E+01   5.7498082437643283E-01  -1.8207611247786706E-01
   3.3708708708708713E+01   5.7341702635756120E-01  -1.7204769328220096E-01
   3.3758758758758766E+01   5.7340281845113517E-01  -1.6228726134372415E-01
   3.3808808808808813E+01   5.7474825357804715E-01  -1.5298568116611647E-01
   3.3858858858858866E+01   5.7719944775606946E-01  -1.4429633277718393E-01
   3.3908908908908913E+01   5.8045931811504670E-01  -1.3632661054939788E-01
   3.3958958958958966E+01   5.8421037545121879E-01  -1.2913561623451053E-01
   3.4009009009009013E+01   5.8813666308127222E-01  -1.2273723693937540E-01
   3.4059059059059059E+01   5.9194263322405405E-01  -1.1710702852809717E-01
   3.4109109109109113E+01   5.9536761627992663E-01  -1.1219113776482345E-01
   3.4159159159159159E+01   5.9819532974153322E-01  -1.0791572122899545E-01
   3.4209209209209213E+01   6.0025849055358149E-01  -1.0419572667716206E-01
   3.4259259259259260E+01   6.0143903965731016E-01  -1.0094231929444990E-01
   3.4309309309309313E+01   6.0166480253128596E-01  -9.8068577697861592E-02
   3.4359359359359360E+01   6.0090362637065142E-01  -9.5493340481903971E-02
   3.4409409409409413E+01   5.9915615392679133E-01  -9.3143275696812924E-02
   3.4459459459459460E+01   5.9644839409907868E-01  -9.0953398205160282E-02
   3.4509509509509513E+01   5.9282510873325767E-01  -8.8866385191589389E-02
   3.4559559559559560E+01   5.8834475567328759E-01  -8.6831133939552121E-02
   3.4609609609609613E+01   5.8307634634984762E-01  -8.4801054695735220E-02
   3.4659659659659667E+01   5.7709815797965858E-01  -8.2732582131119614E-02
   3.4709709709709713E+01   5.7049786344873998E-01  -8.0584317597428609E-02
   3.4759759759759767E+01   5.6337337375947627E-01  -7.8317088801971052E-02
   3.4809809809809813E+01   5.5583356961833874E-01  -7.5895050421409108E-02
   3.4859859859859867E+01   5.4799813918582196E-01  -7.3287768810291129E-02
   3.4909909909909913E+01   5.3999591936795921E-01  -7.0473055699185189E-02
   3.4959959959959967E+01   5.3196142155916515E-01  -6.7440157288439412E-02
   3.5010010010010014E+01   5.2402956394794298E-01  -6.4192784979715659E-02
   3.5060060060060060E+01   5.1632898219657586E-01  -6.0751414508971820E-02
   3.5110110110110114E+01   5.0897459722993077E-01  -5.7154306585711953E-02
   3.5160160160160160E+01   5.0206033137404560E-01  -5.3456834251091240E-02
   3.5210210210210214E+01   4.9565293624073881E-01  -4.9728941031777621E-02
   3.5260260260260260E+01   4.8978779921382071E-01  -4.6050868594462627E-02
   3.5310310310310314E+01   4.8446733351814170E-01  -4.2507617605954846E-02
   3.5360360360360360E+01   4.7966217321627119E-01  -3.9182856318082465E-02
   3.5410410410410414E+01   4.7531496788729566E-01  -3.6153094473622964E-02
   3.5460460460460467E+01   4.7134619587243876E-01  -3.3482864109538768E-02
   3.5510510510510514E+01   4.6766116961718474E-01  -3.1221419199087264E-02
   3.5560560560560567E+01   4.6415733336617232E-01  -2.9401154295201338E-02
   3.5610610610610614E+01   4.6073104645054569E-01  -2.8037635846163315E-02
   3.5660660660660668E+01   4.5728325983058499E-01  -2.7130909653684351E-02
   3.5710710710710714E+01   4.5372376520680346E-01  -2.6667629235271696E-02
   3.5760760760760768E+01   4.4997396213067326E-01  -2.6623540818706517E-02
   3.5810810810810814E+01   4.4596830235721074E-01  -2.6965934280786471E-02
   3.5860860860860868E+01   4.4165470716569111E-01  -2.7655788831557428E-02
   3.5910910910910914E+01   4.3699430795807759E-01  -2.8649473559595000E-02
   3.5960960960960961E+01   4.3196084385222594E-01  -2.9899981076300555E-02
   3.6011011011011014E+01   4.2653998201699306E-01  -3.1357762906879132E-02
   3.6061061061061061E+01   4.2072873031530766E-01  -3.2971292513553324E-02
   3.6111111111111114E+01   4.1453500944478033E-01  -3.4687507011600664E-02
   3.6161161161161161E+01   4.0797736094924847E-01  -3.6452276877580951E-02
   3.6211211211211214E+01   4.0108470005778835E-01  -3.8211031177613895E-02
   3.6261261261261261E+01   3.9389598393066838E-01  -3.9909631032550436E-02
   3.6311311311311314E+01   3.8645965682500649E-01  -4.1495542004430105E-02
   3.6361361361361368E+01   3.7883275034215774E-01  -4.2919310952429651E-02
   3.6411411411411414E+01   3.7107955349175359E-01  -4.4136307212397780E-02
   3.6461461461461468E+01   3.6326981720288026E-01  -4.5108643386044624E-02
   3.6511511511511515E+01   3.5547651458470336E-01  -4.5807149456660458E-02
   3.6561561561561568E+01   3.4777323551366157E-01  -4.6213238472042568E-02
   3.6611611611611615E+01   3.4023134615854661E-01  -4.6320477552064976E-02
   3.6661661661661668E+01   3.3291708522129632E-01  -4.6135670919337124E-02
   3.6711711711711715E+01   3.2588879367833301E-01  -4.5679278595557225E-02
   3.6761761761761768E+01   3.1919447924836492E-01  -4.4985039695420087E-02
   3.6811811811811815E+01   3.1286989814714100E-01  -4.4098742235515478E-02
   3.6861861861861861E+01   3.0693729538893127E-01  -4.3076174424507709E-02
   3.6911911911911915E+01   3.0140488526674553E-01  -4.1980390924453881E-02
