# OCT iter        711;   J_T =   9.957421717913E-04;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]              abs(E) [au]        phase(E) [rad/pi]
   3.6761761761761768E+01   1.2164370360145557E-01  -7.5022031305052250E-02
   3.6811811811811815E+01   1.1957846991912877E-01  -7.4155849244468733E-02
   3.6861861861861861E+01   1.1749959441028532E-01  -7.3337761372437665E-02
   3.6911911911911915E+01   1.1542034368100633E-01  -7.2587293876102438E-02
   3.6961961961961961E+01   1.1335298406595222E-01  -7.1915791615205449E-02
   3.7012012012012015E+01   1.1130798576244767E-01  -7.1327859194069490E-02
   3.7062062062062061E+01   1.0929362528873132E-01  -7.0823438276523404E-02
   3.7112112112112115E+01   1.0731600209659713E-01  -7.0400107776746157E-02
   3.7162162162162168E+01   1.0537941508831779E-01  -7.0055149554132293E-02
   3.7212212212212215E+01   1.0348698573531798E-01  -6.9786961778686277E-02
   3.7262262262262269E+01   1.0164137662354968E-01  -6.9595521186446005E-02
   3.7312312312312315E+01   9.9845443503252293E-02  -6.9481773639222894E-02
   3.7362362362362369E+01   9.8102676225900437E-02  -6.9446038841948568E-02
   3.7412412412412415E+01   9.6417325626189390E-02  -6.9485715409062260E-02
   3.7462462462462469E+01   9.4794172318136763E-02  -6.9592734107301768E-02
   3.7512512512512515E+01   9.3237960234496736E-02  -6.9751301637426044E-02
   3.7562562562562569E+01   9.1752582169069341E-02  -6.9936482189577570E-02
   3.7612612612612615E+01   9.0340156048521136E-02  -7.0114066128259211E-02
   3.7662662662662669E+01   8.9000159670802548E-02  -7.0241977620793317E-02
   3.7712712712712715E+01   8.7728791505792741E-02  -7.0273202171602517E-02
   3.7762762762762769E+01   8.6518694041930216E-02  -7.0159922026566762E-02
   3.7812812812812815E+01   8.5359118660447361E-02  -6.9858299001622673E-02
   3.7862862862862862E+01   8.4236537975635989E-02  -6.9333202871410288E-02
   3.7912912912912915E+01   8.3135637769258669E-02  -6.8562184366612683E-02
   3.7962962962962962E+01   8.2040560784655714E-02  -6.7538129563526339E-02
   3.8013013013013015E+01   8.0936239336343821E-02  -6.6270263835658552E-02
   3.8063063063063069E+01   7.9809647006688994E-02  -6.4783436311890055E-02
   3.8113113113113116E+01   7.8650819213721496E-02  -6.3115852334308553E-02
   3.8163163163163169E+01   7.7453531258708089E-02  -6.1315595909064859E-02
   3.8213213213213223E+01   7.6215572057191691E-02  -5.9436386868845476E-02
   3.8263263263263269E+01   7.4938604215803672E-02  -5.7533057720633329E-02
   3.8313313313313316E+01   7.3627650287408863E-02  -5.5657229118500101E-02
   3.8363363363363369E+01   7.2290286536263848E-02  -5.3853623008277028E-02
   3.8413413413413416E+01   7.0935656172484915E-02  -5.2157382414435426E-02
   3.8463463463463469E+01   6.9573431184400264E-02  -5.0592663086938695E-02
   3.8513513513513516E+01   6.8212853522750819E-02  -4.9172620778064564E-02
   3.8563563563563569E+01   6.6861971378395557E-02  -4.7900742664795000E-02
   3.8613613613613616E+01   6.5527155416738814E-02  -4.6773280204204355E-02
   3.8663663663663669E+01   6.4212936498280582E-02  -4.5782365219906633E-02
   3.8713713713713716E+01   6.2922156787189404E-02  -4.4919269358249976E-02
   3.8763763763763762E+01   6.1656378257503759E-02  -4.4177231229313205E-02
   3.8813813813813816E+01   6.0416454610405131E-02  -4.3553339705941725E-02
   3.8863863863863862E+01   5.9203150837205086E-02  -4.3049117080632311E-02
   3.8913913913913916E+01   5.8017692157451485E-02  -4.2669663801018630E-02
   3.8963963963963970E+01   5.6862140256382032E-02  -4.2421469618876488E-02
   3.9014014014014023E+01   5.5739526101960174E-02  -4.2309227298753180E-02
   3.9064064064064070E+01   5.4653709828733417E-02  -4.2332173911905822E-02
   3.9114114114114123E+01   5.3608983244478436E-02  -4.2480606406432121E-02
   3.9164164164164170E+01   5.2609473404481792E-02  -4.2733250790327734E-02
   3.9214214214214216E+01   5.1658440533557073E-02  -4.3056089166197957E-02
   3.9264264264264270E+01   5.0757584883406703E-02  -4.3403057176674205E-02
   3.9314314314314316E+01   4.9906480503243152E-02  -4.3718729226515013E-02
   3.9364364364364370E+01   4.9102237317233274E-02  -4.3942754990710847E-02
   3.9414414414414416E+01   4.8339457971368661E-02  -4.4015472720697259E-02
   3.9464464464464470E+01   4.7610508546304546E-02  -4.3883887594234498E-02
   3.9514514514514516E+01   4.6906071717188698E-02  -4.3507131101828765E-02
   3.9564564564564570E+01   4.6215907518850963E-02  -4.2860626828060730E-02
   3.9614614614614617E+01   4.5529718728363450E-02  -4.1938440655367976E-02
   3.9664664664664663E+01   4.4838008891439927E-02  -4.0753613482728282E-02
   3.9714714714714717E+01   4.4132830261750966E-02  -3.9336580366937934E-02
   3.9764764764764770E+01   4.3408341851539141E-02  -3.7732013080335490E-02
   3.9814814814814817E+01   4.2661128341173540E-02  -3.5994561104121338E-02
   3.9864864864864870E+01   4.1890263096429223E-02  -3.4184018122675172E-02
   3.9914914914914924E+01   4.1097128806864440E-02  -3.2360432365567987E-02
   3.9964964964964970E+01   4.0285034732400533E-02  -3.0579634805360641E-02
   4.0015015015015024E+01   3.9458688846946872E-02  -2.8889593864268731E-02
   4.0065065065065070E+01   3.8623595467099162E-02  -2.7327920507271886E-02
   4.0115115115115117E+01   3.7785453547261628E-02  -2.5920736523889498E-02
   4.0165165165165170E+01   3.6949627097755663E-02  -2.4682974789279798E-02
   4.0215215215215217E+01   3.6120746957896951E-02  -2.3620006179626788E-02
   4.0265265265265271E+01   3.5302483209700523E-02  -2.2730301557977419E-02
   4.0315315315315317E+01   3.4497502002187187E-02  -2.2008670861602780E-02
   4.0365365365365371E+01   3.3707592996723629E-02  -2.1449512419012638E-02
   4.0415415415415417E+01   3.2933928388151554E-02  -2.1049484660700526E-02
   4.0465465465465471E+01   3.2177395701561730E-02  -2.0809091515438929E-02
   4.0515515515515517E+01   3.1438937335200888E-02  -2.0732841773596543E-02
   4.0565565565565564E+01   3.0719831311182163E-02  -2.0827873503197501E-02
   4.0615615615615617E+01   3.0021859205145520E-02  -2.1101191119538374E-02
   4.0665665665665671E+01   2.9347326598604385E-02  -2.1555909661755197E-02
   4.0715715715715724E+01   2.8698925667819432E-02  -2.2187107098235990E-02
   4.0765765765765771E+01   2.8079455421393135E-02  -2.2978021882790380E-02
   4.0815815815815824E+01   2.7491439269140109E-02  -2.3897369152024610E-02
   4.0865865865865871E+01   2.6936698641083247E-02  -2.4898455976291794E-02
   4.0915915915915924E+01   2.6415951974849819E-02  -2.5920538590405079E-02
   4.0965965965965971E+01   2.5928507897931601E-02  -2.6892499004009269E-02
   4.1016016016016025E+01   2.5472108778628003E-02  -2.7738486261318505E-02
   4.1066066066066071E+01   2.5042957455378951E-02  -2.8384769537521018E-02
   4.1116116116116117E+01   2.4635930130735968E-02  -2.8766795775962174E-02
   4.1166166166166171E+01   2.4244948354673449E-02  -2.8835408148564671E-02
   4.1216216216216218E+01   2.3863459094562556E-02  -2.8561368837065733E-02
   4.1266266266266271E+01   2.3484958604438780E-02  -2.7937674641988500E-02
   4.1316316316316318E+01   2.3103494566157658E-02  -2.6979550253564372E-02
   4.1366366366366371E+01   2.2714090126555710E-02  -2.5722349890799138E-02
   4.1416416416416418E+01   2.2313049418918349E-02  -2.4217831294269861E-02
   4.1466466466466471E+01   2.1898122920682314E-02  -2.2529374293041544E-02
   4.1516516516516518E+01   2.1468529273737772E-02  -2.0726724194218320E-02
   4.1566566566566571E+01   2.1024845907221801E-02  -1.8880787813403757E-02
   4.1616616616616625E+01   2.0568793000831184E-02  -1.7058931921183906E-02
   4.1666666666666671E+01   2.0102943757351614E-02  -1.5321149411312882E-02
   4.1716716716716725E+01   1.9630398628616080E-02  -1.3717369950200533E-02
   4.1766766766766771E+01   1.9154462057945316E-02  -1.2286090537287877E-02
   4.1816816816816825E+01   1.8678357402318366E-02  -1.1054376785126271E-02
   4.1866866866866872E+01   1.8205009010735403E-02  -1.0039134909838730E-02
   4.1916916916916925E+01   1.7736910343911321E-02  -9.2493883738845942E-03
   4.1966966966966972E+01   1.7276084475768647E-02  -8.6891372142214700E-03
   4.2017017017017018E+01   1.6824129881007156E-02  -8.3602660001549992E-03
   4.2067067067067072E+01   1.6382332052654724E-02  -8.2649293859143810E-03
   4.2117117117117118E+01   1.5951812173344650E-02  -8.4069005753831735E-03
   4.2167167167167172E+01   1.5533679285502229E-02  -8.7915170680356747E-03
   4.2217217217217218E+01   1.5129152880154487E-02  -9.4240816301217577E-03
   4.2267267267267272E+01   1.4739628393603862E-02  -1.0306845047299241E-02
   4.2317317317317318E+01   1.4366667886562493E-02  -1.1434976301272036E-02
   4.2367367367367372E+01   1.4011910826981722E-02  -1.2792177702732742E-02
   4.2417417417417418E+01   1.3676913764138045E-02  -1.4346784250273054E-02
   4.2467467467467472E+01   1.3362940907038644E-02  -1.6049248758621210E-02
   4.2517517517517526E+01   1.3070738143521722E-02  -1.7831809209825404E-02
   4.2567567567567572E+01   1.2800328747126289E-02  -1.9610836552058891E-02
   4.2617617617617626E+01   1.2550868194340883E-02  -2.1291893702524985E-02
   4.2667667667667672E+01   1.2320587507710284E-02  -2.2776990333252201E-02
   4.2717717717717726E+01   1.2106840400849687E-02  -2.3973036554398548E-02
   4.2767767767767772E+01   1.1906252081253253E-02  -2.4800228563157504E-02
   4.2817817817817826E+01   1.1714950824024909E-02  -2.5199126073578292E-02
   4.2867867867867872E+01   1.1528851133014863E-02  -2.5135487423725133E-02
   4.2917917917917919E+01   1.1343951757564603E-02  -2.4602402458815422E-02
   4.2967967967967972E+01   1.1156613260210358E-02  -2.3619754713274887E-02
   4.3018018018018019E+01   1.0963786673046762E-02  -2.2231427403307098E-02
   4.3068068068068072E+01   1.0763174585651961E-02  -2.0500882003867568E-02
   4.3118118118118119E+01   1.0553316393212603E-02  -1.8505790732934058E-02
   4.3168168168168172E+01   1.0333598702854363E-02  -1.6332344079951031E-02
   4.3218218218218219E+01   1.0104199192333393E-02  -1.4069740693789905E-02
   4.3268268268268272E+01   9.8659773443135531E-03  -1.1805245601038006E-02
   4.3318318318318326E+01   9.6203286079588699E-03  -9.6200975457412310E-03
   4.3368368368368373E+01   9.3690199264350460E-03  -7.5864598524254048E-03
   4.3418418418418426E+01   9.1140244088850179E-03  -5.7655305318647871E-03
   4.3468468468468473E+01   8.8573713130352099E-03  -4.2068408315377665E-03
   4.3518518518518526E+01   8.6010244926951595E-03  -2.9486658426317444E-03
   4.3568568568568573E+01   8.3467981723620872E-03  -2.0193457339213895E-03
   4.3618618618618626E+01   8.0963136323212778E-03  -1.4391850588059149E-03
   4.3668668668668673E+01   7.8509946448357942E-03  -1.2224856081594158E-03
   4.3718718718718726E+01   7.6120940174859405E-03  -1.3792062426691148E-03
   4.3768768768768773E+01   7.3807391786962894E-03  -1.9157586352257807E-03
   4.3818818818818826E+01   7.1579821058421937E-03  -2.8345574094959945E-03
   4.3868868868868873E+01   6.9448385361013144E-03  -4.1321475859545055E-03
   4.3918918918918919E+01   6.7423034775234633E-03  -5.7960152850740718E-03
   4.3968968968968973E+01   6.5513343748695016E-03  -7.8005156088968037E-03
   4.4019019019019019E+01   6.3727993881138477E-03  -1.0102671853814030E-02
   4.4069069069069073E+01   6.2073953210854639E-03  -1.2638839935414474E-02
   4.4119119119119119E+01   6.0555467102952091E-03  -1.5323304581876331E-02
   4.4169169169169173E+01   5.9173031166285086E-03  -1.8049701669535637E-02
   4.4219219219219227E+01   5.7922543607581700E-03  -2.0695715071265493E-02
   4.4269269269269280E+01   5.6794822444468165E-03  -2.3130838116290048E-02
   4.4319319319319327E+01   5.5775619793887090E-03  -2.5226283004891534E-02
   4.4369369369369373E+01   5.4846180624015198E-03  -2.6865587464268106E-02
   4.4419419419419427E+01   5.3984297179971493E-03  -2.7954291593174460E-02
   4.4469469469469473E+01   5.3165727172316537E-03  -2.8427296279936270E-02
   4.4519519519519527E+01   5.2365793199709186E-03  -2.8253067554242412E-02
   4.4569569569569573E+01   5.1560970528544258E-03  -2.7434515422364390E-02
   4.4619619619619627E+01   5.0730295384216481E-03  -2.6006944971236703E-02
   4.4669669669669673E+01   4.9856473184125161E-03  -2.4033825616326460E-02
   4.4719719719719727E+01   4.8926620745136842E-03  -2.1601230544445307E-02
   4.4769769769769773E+01   4.7932626773049894E-03  -1.8811720138588631E-02
   4.4819819819819820E+01   4.6871154526625320E-03  -1.5778267839647159E-02
   4.4869869869869873E+01   4.5743337801930134E-03  -1.2618632024813158E-02
   4.4919919919919920E+01   4.4554237587084789E-03  -9.4504116874122284E-03
   4.4969969969969974E+01   4.3312134276912440E-03  -6.3869054994884419E-03
   4.5020020020020020E+01   4.2027731448562840E-03  -3.5338195816160644E-03
   4.5070070070070074E+01   4.0713343403755492E-03  -9.8682314848330547E-04
   4.5120120120120127E+01   3.9382130731876767E-03   1.1700863895011771E-03
   4.5170170170170181E+01   3.8047436286760008E-03   2.8654931411366633E-03
   4.5220220220220227E+01   3.6722258350464832E-03   4.0408949265559792E-03
   4.5270270270270274E+01   3.5418878879722826E-03   4.6506847316949837E-03
   4.5320320320320327E+01   3.4148643781802841E-03   4.6620884026055773E-03
   4.5370370370370374E+01   3.2921871183623492E-03   4.0554201057530536E-03
   4.5420420420420427E+01   3.1747845422246202E-03   2.8250115388449766E-03
   4.5470470470470474E+01   3.0634842166463315E-03   9.8107120873542741E-04
   4.5520520520520527E+01   2.9590126674824795E-03  -1.4474856287791957E-03
   4.5570570570570574E+01   2.8619874861871251E-03  -4.4095227657457089E-03
   4.5620620620620628E+01   2.7728986169112844E-03  -7.8281628529093244E-03
   4.5670670670670674E+01   2.6920786515594632E-03  -1.1598298944921400E-02
   4.5720720720720720E+01   2.6196654249903682E-03  -1.5586362417715072E-02
   4.5770770770770774E+01   2.5555634559350682E-03  -1.9633442058738442E-02
   4.5820820820820821E+01   2.4994128999569864E-03  -2.3562325260151631E-02
   4.5870870870870874E+01   2.4505748487507664E-03  -2.7188180408825896E-02
   4.5920920920920928E+01   2.4081396756236080E-03  -3.0331655871701460E-02
   4.5970970970970974E+01   2.3709610875142237E-03  -3.2832469935175884E-02
   4.6021021021021028E+01   2.3377137066438692E-03  -3.4561384427204758E-02
   4.6071071071071081E+01   2.3069677745677520E-03  -3.5428861624633566E-02
   4.6121121121121128E+01   2.2772720632013312E-03  -3.5389523551385332E-02
   4.6171171171171174E+01   2.2472356975847155E-03  -3.4442446858656925E-02
   4.6221221221221228E+01   2.2156010094217618E-03  -3.2628041314271994E-02
   4.6271271271271274E+01   2.1813019775590039E-03  -3.0022624961740071E-02
   4.6321321321321328E+01   2.1435054618123583E-03  -2.6731834315286047E-02
   4.6371371371371374E+01   2.1016347264169559E-03  -2.2883803924754677E-02
   4.6421421421421428E+01   2.0553764189077187E-03  -1.8622748802406917E-02
   4.6471471471471475E+01   2.0046732073728266E-03  -1.4103287588595420E-02
   4.6521521521521528E+01   1.9497048035204440E-03  -9.4856086087204469E-03
   4.6571571571571575E+01   1.8908602648202788E-03  -4.9314198695286872E-03
   4.6621621621621621E+01   1.8287044067773687E-03  -6.0052816849807250E-04
   4.6671671671671675E+01   1.7639409535875283E-03   3.3521572115091905E-03
   4.6721721721721721E+01   1.6973747578784429E-03   6.7794237148190526E-03
   4.6771771771771775E+01   1.6298750441342145E-03   9.5445960630435572E-03
   4.6821821821821828E+01   1.5623411766360726E-03   1.1524662774268923E-02
   4.6871871871871882E+01   1.4956719214278911E-03   1.2613932419414041E-02
   4.6921921921921928E+01   1.4307385766864761E-03   1.2728441224916178E-02
   4.6971971971971982E+01   1.3683617281372914E-03   1.1811262557621089E-02
   4.7022022022022028E+01   1.3092908261178916E-03   9.8387101555467218E-03
   4.7072072072072082E+01   1.2541854014574011E-03   6.8271421526030730E-03
   4.7122122122122128E+01   1.2035966905178325E-03   2.8396486516685938E-03
   4.7172172172172175E+01   1.1579488632177430E-03  -2.0086077379156907E-03
   4.7222222222222229E+01   1.1175199891753417E-03  -7.5480805978279612E-03
   4.7272272272272275E+01   1.0824242003870800E-03  -1.3557379731681158E-02
   4.7322322322322329E+01   1.0525978412686881E-03  -1.9772045947628224E-02
   4.7372372372372375E+01   1.0277931897107679E-03  -2.5899812505814079E-02
   4.7422422422422429E+01   1.0075830806912777E-03  -3.1640993503019292E-02
   4.7472472472472475E+01   9.9137830630046525E-04  -3.6711106810084437E-02
   4.7522522522522529E+01   9.7845737149451447E-04  -4.0862052925244752E-02
   4.7572572572572575E+01   9.6850815485000389E-04  -4.3830242723303423E-02
   4.7622622622622629E+01   9.6086966261191937E-04  -4.5374670393261110E-02
   4.7672672672672675E+01   9.5422276145848927E-04  -4.5403097855959487E-02
   4.7722722722722729E+01   9.4743638822735734E-04  -4.3949462347684945E-02
   4.7772772772772782E+01   9.3959191054492606E-04  -4.1129213765847841E-02
   4.7822822822822829E+01   9.2998003893077523E-04  -3.7109841391087500E-02
   4.7872872872872883E+01   9.1809118848591113E-04  -3.2092014048866246E-02
   4.7922922922922929E+01   9.0360485983137246E-04  -2.6297188136064492E-02
   4.7972972972972983E+01   8.8637792848043841E-04  -1.9959032834545268E-02
   4.8023023023023029E+01   8.6643075169430474E-04  -1.3317159564968477E-02
   4.8073073073073076E+01   8.4393055703973336E-04  -6.6122274096102685E-03
   4.8123123123123129E+01   8.1917223406933505E-04  -8.1717475542163770E-05
   4.8173173173173176E+01   7.9255699586878894E-04   6.0442722736690430E-03
   4.8223223223223229E+01   7.6456942644179571E-04   1.1547838820265114E-02
   4.8273273273273276E+01   7.3575331222861440E-04   1.6229264047476034E-02
   4.8323323323323329E+01   7.0668649539984917E-04   1.9914610353321559E-02
   4.8373373373373376E+01   6.7795488177559084E-04   2.2465060041880206E-02
   4.8423423423423429E+01   6.5012577117701264E-04   2.3787648085903220E-02
   4.8473473473473476E+01   6.2372092497883650E-04   2.3846336266786370E-02
   4.8523523523523529E+01   5.9919028288535304E-04   2.2671550470180730E-02
   4.8573573573573576E+01   5.7688794242712874E-04   2.0365603901529233E-02
   4.8623623623623629E+01   5.5705273362988692E-04   1.7101265731937033E-02
   4.8673673673673683E+01   5.3979612314664560E-04   1.3111519874849004E-02
   4.8723723723723730E+01   5.2509988920234913E-04   8.6704090069800073E-03
   4.8773773773773783E+01   5.1282482121525904E-04   4.0673208169845565E-03
   4.8823823823823830E+01   5.0272980996798400E-04  -4.2083065208391694E-04
   4.8873873873873883E+01   4.9449870763101564E-04  -4.5543477020398449E-03
   4.8923923923923930E+01   4.8777098386595827E-04  -8.1482464783858982E-03
   4.8973973973973976E+01   4.8217194160067416E-04  -1.1080569441598968E-02
   4.9024024024024030E+01   4.7733903552566592E-04  -1.3291973843512517E-02
   4.9074074074074076E+01   4.7294220418002820E-04  -1.4778725115679759E-02
   4.9124124124124130E+01   4.6869753033626261E-04  -1.5581822141677309E-02
   4.9174174174174176E+01   4.6437460076607711E-04  -1.5774709124695630E-02
   4.9224224224224230E+01   4.5979852015144609E-04  -1.5451321614307942E-02
   4.9274274274274276E+01   4.5484771588238698E-04  -1.4715462452236814E-02
   4.9324324324324330E+01   4.4944860561739382E-04  -1.3671928635218109E-02
   4.9374374374374376E+01   4.4356803895821402E-04  -1.2419475096358070E-02
   4.9424424424424430E+01   4.3720427480998511E-04  -1.1045572322874994E-02
   4.9474474474474484E+01   4.3037717146104996E-04  -9.6229187239298183E-03
   4.9524524524524530E+01   4.2311825815256930E-04  -8.2077282038052670E-03
   4.9574574574574584E+01   4.1546140404876395E-04  -6.8398615691835666E-03
   4.9624624624624630E+01   4.0743486109540714E-04  -5.5448576467995257E-03
   4.9674674674674684E+01   3.9905547884216481E-04  -4.3378191842693625E-03
   4.9724724724724730E+01   3.9032582116297428E-04  -3.2289195065357663E-03
   4.9774774774774784E+01   3.8123472104728019E-04  -2.2300453674474023E-03
   4.9824824824824830E+01   3.7176148013192735E-04  -1.3618252658865891E-03
   4.9874874874874884E+01   3.6188347407638472E-04  -6.6005876770551747E-04
   4.9924924924924930E+01   3.5158640722988429E-04  -1.8039334022170499E-04
   4.9974974974974977E+01   3.4087592608722143E-04   0.0000000000000000E+00
# pulse generated by run 1472803 (fbR0002)
