# OCT iter       1000;   J_T =   5.367238810491E-03;   pulse_id =          2                                                                                                                                                                                   
#             freq. [MHz]     Re(ampl) [arb.units]     Im(ampl) [arb.units]                                                                                                                                                                                    
 -2.64000000000000000E+03  1.11261176898915855E-07  9.14018892820755582E-08
 -2.62666666666666652E+03 -1.61253611881510591E-07 -7.84463888892119896E-08
 -2.61333333333333348E+03  1.76994982838548237E-07  9.38439089618520884E-08
 -2.60000000000000000E+03 -2.34947167464659845E-07 -8.35338710701362147E-08
 -2.58666666666666652E+03  2.58131217151500171E-07  9.43597738057738298E-08
 -2.57333333333333348E+03 -3.21106398910193287E-07 -8.52537895375043766E-08
 -2.56000000000000000E+03  3.46902323431626945E-07  9.26958486125669643E-08
 -2.54666666666666697E+03 -4.11044621854526423E-07 -8.45490064187943776E-08
 -2.53333333333333303E+03  4.35665726158492984E-07  9.28218326693495836E-08
 -2.52000000000000000E+03 -5.00824898911837784E-07 -8.53136032743016091E-08
 -2.50666666666666697E+03  5.25298262652577920E-07  9.68785696366490628E-08
 -2.49333333333333303E+03 -5.95304382248428680E-07 -8.53524781064075569E-08
 -2.48000000000000000E+03  6.22305859991226468E-07  9.60629154238777471E-08
 -2.46666666666666697E+03 -6.97969998459002855E-07 -7.13130880220564200E-08
 -2.45333333333333303E+03  7.23935947367796659E-07  7.26758051630510258E-08
 -2.44000000000000000E+03 -7.96489330044643889E-07 -2.74162118708984280E-08
 -2.42666666666666697E+03  8.09709255017222258E-07  1.29810926250863882E-08
 -2.41333333333333303E+03 -8.65132176189416708E-07  5.43232396742340930E-08
 -2.40000000000000000E+03  8.56046028335431437E-07 -9.02997246036773897E-08
 -2.38666666666666697E+03 -8.89835196782026791E-07  1.84285805193678048E-07
 -2.37333333333333303E+03  8.65750074310788548E-07 -2.59380203814207488E-07
 -2.36000000000000000E+03 -8.94524375969747779E-07  4.03038021694072676E-07
 -2.34666666666666697E+03  8.83229045770368609E-07 -5.55345487303045671E-07
 -2.33333333333333303E+03 -9.40200965288130454E-07  7.90359620097444512E-07
 -2.32000000000000000E+03  9.77111648977239105E-07 -1.06315279099320087E-06
 -2.30666666666666697E+03 -1.09565547848783085E-06  1.42188748902892250E-06
 -2.29333333333333303E+03  1.20776165246379026E-06 -1.82468543720380659E-06
 -2.28000000000000000E+03 -1.40997725554176166E-06  2.28936515890648416E-06
 -2.26666666666666697E+03  1.61040867816554560E-06 -2.76486706815224016E-06
 -2.25333333333333303E+03 -1.90502697246446224E-06  3.24993434951953569E-06
 -2.24000000000000000E+03  2.19117708905267284E-06 -3.67983954212154497E-06
 -2.22666666666666697E+03 -2.56600813114636860E-06  4.05828305621265791E-06
 -2.21333333333333303E+03  2.90625559565928554E-06 -4.30943994187827208E-06
 -2.20000000000000000E+03 -3.30921391876812579E-06  4.46550665708690533E-06
 -2.18666666666666697E+03  3.62591503068647783E-06 -4.44371494571575196E-06
 -2.17333333333333303E+03 -3.95574301674754751E-06  4.31625507881712376E-06
 -2.16000000000000000E+03  4.13116852024876308E-06 -3.99924525401105189E-06
 -2.14666666666666697E+03 -4.26038363246091873E-06  3.60465256859987792E-06
 -2.13333333333333303E+03  4.17469019917881770E-06 -3.05995594588042647E-06
 -2.12000000000000000E+03 -3.99858049240660302E-06  2.50897758571434771E-06
 -2.10666666666666697E+03  3.58407880824846220E-06 -1.90483971669887823E-06
 -2.09333333333333303E+03 -3.08070375935559859E-06  1.40406144817211619E-06
 -2.08000000000000000E+03  2.38496233559893392E-06 -9.87664466326529446E-07
 -2.06666666666666697E+03 -1.68013651899913373E-06  7.93241466449760041E-07
 -2.05333333333333303E+03  9.15795956701588420E-07 -8.12111795726284838E-07
 -2.04000000000000000E+03 -2.93813967962371835E-07  1.12311674686448486E-06
 -2.02666666666666697E+03 -2.22227328065279791E-07 -1.68635988973532745E-06
 -2.01333333333333303E+03  4.67312257851806615E-07  2.48072257800169807E-06
 -2.00000000000000000E+03 -5.37058331059299347E-07 -3.38826471664733830E-06
 -1.98666666666666697E+03  3.47611302210584923E-07  4.28821181744503520E-06
 -1.97333333333333303E+03 -8.12966544249264846E-08 -4.99915470517359416E-06
 -1.96000000000000000E+03 -3.02357604461035116E-07  5.39852014250450603E-06
