# OCT iter       1000;   J_T =   5.367238810491E-03;   pulse_id =          2                                                                                                                                                                                   
#               time [ns]              abs(E) [au]        phase(E) [rad/pi]
   2.7364864864864863E+01   8.2213067039321708E-01  -1.0991277255674475E-02
   2.7439939939939940E+01   8.2057017189474868E-01  -1.0144526893651822E-02
   2.7515015015015010E+01   8.1858379791119784E-01  -9.4904057556146337E-03
   2.7590090090090087E+01   8.1614283837811052E-01  -9.0342648967396046E-03
   2.7665165165165163E+01   8.1322290593346591E-01  -8.7688894854698017E-03
   2.7740240240240237E+01   8.0980680609443689E-01  -8.6752469261985321E-03
   2.7815315315315313E+01   8.0588574585663031E-01  -8.7241509287113439E-03
   2.7890390390390390E+01   8.0145913180825357E-01  -8.8787254509093711E-03
   2.7965465465465460E+01   7.9653324771109302E-01  -9.0975885399088279E-03
   2.8040540540540537E+01   7.9111896196796772E-01  -9.3385982558974647E-03
   2.8115615615615614E+01   7.8522853921477487E-01  -9.5628185975749017E-03
   2.8190690690690687E+01   7.7887177096495741E-01  -9.7381647437365989E-03
   2.8265765765765764E+01   7.7205197094289935E-01  -9.8420962643104171E-03
   2.8340840840840841E+01   7.6476272720330118E-01  -9.8628292406421660E-03
   2.8415915915915910E+01   7.5698645920926977E-01  -9.7988385573751606E-03
   2.8490990990990987E+01   7.4869566791358499E-01  -9.6568446821791078E-03
   2.8566066066066067E+01   7.3985729144308165E-01  -9.4489020177467055E-03
   2.8641141141141137E+01   7.3043989426661360E-01  -9.1895006299057436E-03
   2.8716216216216214E+01   7.2042268632958062E-01  -8.8936621090794244E-03
   2.8791291291291291E+01   7.0980477092356853E-01  -8.5768072672969525E-03
   2.8866366366366361E+01   6.9861272859849910E-01  -8.2567146418570624E-03
   2.8941441441441441E+01   6.8690479302999774E-01  -7.9572557704975632E-03
   2.9016516516516518E+01   6.7477051234776442E-01  -7.7129239288362241E-03
   2.9091591591591595E+01   6.6232583282531299E-01  -7.5726403107889235E-03
   2.9166666666666664E+01   6.4970475509847714E-01  -7.6010985701653305E-03
   2.9241741741741741E+01   6.3704973719716984E-01  -7.8761236850306143E-03
   2.9316816816816818E+01   6.2450346162961845E-01  -8.4812085164600436E-03
   2.9391891891891891E+01   6.1220416178728088E-01  -9.4934520648624326E-03
   2.9466966966966968E+01   6.0028539436591399E-01  -1.0968322409475879E-02
   2.9542042042042045E+01   5.8887928505912779E-01  -1.2923690872133322E-02
   2.9617117117117115E+01   5.7812051552916233E-01  -1.5326144903349393E-02
   2.9692192192192191E+01   5.6814741492105825E-01  -1.8082526360081837E-02
   2.9767267267267268E+01   5.5909700388626193E-01  -2.1038965414992408E-02
   2.9842342342342342E+01   5.5109273648537793E-01  -2.3988523288388446E-02
   2.9917417417417418E+01   5.4422639894754232E-01  -2.6687125802065722E-02
   2.9992492492492495E+01   5.3853809993715596E-01  -2.8876019097233127E-02
   3.0067567567567565E+01   5.3399941997945377E-01  -3.0307802646310712E-02
   3.0142642642642642E+01   5.3050394141471258E-01  -3.0772453836879429E-02
   3.0217717717717719E+01   5.2786680962691213E-01  -3.0119737921424666E-02
   3.0292792792792792E+01   5.2583192114574795E-01  -2.8274842755510430E-02
   3.0367867867867869E+01   5.2408358291372559E-01  -2.5244780156978213E-02
   3.0442942942942945E+01   5.2226038309478584E-01  -2.1114119419094055E-02
   3.0518018018018015E+01   5.1997228604398893E-01  -1.6030358124737014E-02
   3.0593093093093092E+01   5.1682526602185952E-01  -1.0181906069283918E-02
   3.0668168168168169E+01   5.1245784074380918E-01  -3.7745770275586449E-03
   3.0743243243243242E+01   5.0658896317813074E-01   2.9859929781142209E-03
   3.0818318318318319E+01   4.9906886660126548E-01   9.9000411253165888E-03
   3.0893393393393396E+01   4.8991875490667763E-01   1.6766137084142627E-02
   3.0968468468468465E+01   4.7934648287740189E-01   2.3365099314587686E-02
   3.1043543543543542E+01   4.6773411310292373E-01   2.9444788363408601E-02
   3.1118618618618619E+01   4.5560457759489592E-01   3.4716328407718711E-02
   3.1193693693693692E+01   4.4358127095724353E-01   3.8869281870373952E-02
   3.1268768768768769E+01   4.3235176337377818E-01   4.1607612065139944E-02
   3.1343843843843846E+01   4.2263694235419419E-01   4.2702396701148650E-02
   3.1418918918918916E+01   4.1515706373540368E-01   4.2052553035952962E-02
   3.1493993993993993E+01   4.1058369957910801E-01   3.9740501371255933E-02
   3.1569069069069069E+01   4.0947368606411166E-01   3.6065087842052160E-02
   3.1644144144144143E+01   4.1219408955098913E-01   3.1532696440554980E-02
   3.1719219219219219E+01   4.1885845670685035E-01   2.6796137172263385E-02
   3.1794294294294296E+01   4.2929679172679192E-01   2.2551065311800022E-02
   3.1869369369369366E+01   4.4307179157989895E-01   1.9420282678125182E-02
   3.1944444444444443E+01   4.5953662071657919E-01   1.7861552185190359E-02
   3.2019519519519520E+01   4.7791557250262573E-01   1.8120859669315245E-02
   3.2094594594594589E+01   4.9738692406889923E-01   2.0232054243168252E-02
   3.2169669669669666E+01   5.1715647676842746E-01   2.4048810864682236E-02
   3.2244744744744743E+01   5.3652144712025018E-01   2.9290142180918577E-02
   3.2319819819819820E+01   5.5492760682964448E-01   3.5583783892015081E-02
   3.2394894894894897E+01   5.7201583530396216E-01   4.2499511315215059E-02
   3.2469969969969974E+01   5.8764565437351179E-01   4.9574002001678219E-02
   3.2545045045045043E+01   6.0188412127817326E-01   5.6336152037046353E-02
   3.2620120120120120E+01   6.1496171764454988E-01   6.2342130392368876E-02
   3.2695195195195197E+01   6.2721251717903115E-01   6.7221447241568089E-02
   3.2770270270270267E+01   6.3901926597421943E-01   7.0723632003311207E-02
   3.2845345345345343E+01   6.5077113937116582E-01   7.2748536305825034E-02
   3.2920420420420420E+01   6.6282528436477384E-01   7.3347630545063963E-02
   3.2995495495495490E+01   6.7545972688004619E-01   7.2696403795840664E-02
   3.3070570570570567E+01   6.8881913003241024E-01   7.1050086116170891E-02
   3.3145645645645644E+01   7.0287367581078941E-01   6.8698284393969078E-02
   3.3220720720720720E+01   7.1741701622392384E-01   6.5927750482380781E-02
   3.3295795795795797E+01   7.3211364762555697E-01   6.2992875242321042E-02
   3.3370870870870874E+01   7.4657797681769433E-01   6.0089116350537722E-02
   3.3445945945945944E+01   7.6044710048267350E-01   5.7328680759114167E-02
   3.3521021021021021E+01   7.7341416714808953E-01   5.4725662090261598E-02
   3.3596096096096097E+01   7.8521867382024901E-01   5.2201029784398896E-02
   3.3671171171171167E+01   7.9562303064810225E-01   4.9611741417577689E-02
   3.3746246246246244E+01   8.0441399566696570E-01   4.6796455933553437E-02
   3.3821321321321321E+01   8.1144353599074726E-01   4.3622176039632608E-02
   3.3896396396396391E+01   8.1668585820142325E-01   4.0018249624319956E-02
   3.3971471471471467E+01   8.2026902992034012E-01   3.5993922251558334E-02
   3.4046546546546544E+01   8.2245717100561300E-01   3.1643688853161656E-02
   3.4121621621621621E+01   8.2359645253396230E-01   2.7143989638081376E-02
   3.4196696696696698E+01   8.2406151802813810E-01   2.2737318702736944E-02
   3.4271771771771775E+01   8.2422825807615263E-01   1.8695003219860874E-02
   3.4346846846846844E+01   8.2446483226133926E-01   1.5256296471299002E-02
   3.4421921921921921E+01   8.2510722183863705E-01   1.2558262363028774E-02
   3.4496996996996998E+01   8.2639459452599506E-01   1.0586635872056062E-02
   3.4572072072072068E+01   8.2838067686399852E-01   9.1772904958469133E-03
   3.4647147147147145E+01   8.3087561485057038E-01   8.0751314672711273E-03
   3.4722222222222221E+01   8.3346850190808663E-01   7.0246542416259909E-03
   3.4797297297297291E+01   8.3562994851289618E-01   5.8486690620859942E-03
   3.4872372372372375E+01   8.3684091685128692E-01   4.4831044622442541E-03
   3.4947447447447452E+01   8.3668819885624657E-01   2.9652929219917750E-03
   3.5022522522522522E+01   8.3490986459761984E-01   1.3959887504788693E-03
   3.5097597597597598E+01   8.3141820751905882E-01  -1.0263431553334493E-04
   3.5172672672672675E+01   8.2632836141335742E-01  -1.4234326119298218E-03
   3.5247747747747745E+01   8.1998156845845205E-01  -2.5063598955059403E-03
   3.5322822822822822E+01   8.1291926946491533E-01  -3.3656901467258426E-03
   3.5397897897897899E+01   8.0577810041285292E-01  -4.1022564609851766E-03
   3.5472972972972968E+01   7.9912952512404478E-01  -4.8865748468277688E-03
   3.5548048048048045E+01   7.9333334333574190E-01  -5.9094300774381560E-03
   3.5623123123123122E+01   7.8847008342070590E-01  -7.3158960525015792E-03
   3.5698198198198199E+01   7.8436803930851562E-01  -9.1502144195052468E-03
   3.5773273273273276E+01   7.8069032791407400E-01  -1.1332116507051843E-02
   3.5848348348348352E+01   7.7703415052448965E-01  -1.3667056259772600E-02
   3.5923423423423422E+01   7.7301712855955462E-01  -1.5879507560757095E-02
   3.5998498498498499E+01   7.6835161457754531E-01  -1.7658179666488874E-02
   3.6073573573573576E+01   7.6290928202288977E-01  -1.8708891396233655E-02
   3.6148648648648646E+01   7.5675794879762237E-01  -1.8813291040039780E-02
   3.6223723723723722E+01   7.5013957229991635E-01  -1.7884210142849844E-02
   3.6298798798798799E+01   7.4337863742526400E-01  -1.5997525674126965E-02
   3.6373873873873869E+01   7.3675783201743494E-01  -1.3379483719059044E-02
   3.6448948948948946E+01   7.3043347375513512E-01  -1.0345797205745175E-02
   3.6524024024024023E+01   7.2444670130533362E-01  -7.2159553158692913E-03
   3.6599099099099099E+01   7.1882040079118592E-01  -4.2410557721500632E-03
   3.6674174174174176E+01   7.1366769932526408E-01  -1.5717845589949446E-03
   3.6749249249249253E+01   7.0923087364823978E-01   7.3488095910663356E-04
   3.6824324324324323E+01   7.0582564577622697E-01   2.6910509209505610E-03
   3.6899399399399400E+01   7.0373655507437594E-01   4.3521398729663404E-03
   3.6974474474474476E+01   7.0313630377075975E-01   5.7881462032359334E-03
   3.7049549549549546E+01   7.0406813642545785E-01   7.0408798110310061E-03
   3.7124624624624623E+01   7.0647160429985179E-01   8.0709259256182327E-03
   3.7199699699699700E+01   7.1020555402903729E-01   8.7256101390975095E-03
   3.7274774774774770E+01   7.1505264030437266E-01   8.7678968388081591E-03
   3.7349849849849846E+01   7.2073993926259761E-01   7.9758405292854485E-03
   3.7424924924924923E+01   7.2701329242872914E-01   6.2706222581895548E-03
   3.7500000000000000E+01   7.3374072713406902E-01   3.8030964797576179E-03
   3.7575075075075077E+01   7.4095783064491627E-01   9.5088741731462066E-04
   3.7650150150150154E+01   7.4878355901083238E-01  -1.7685014058606415E-03
   3.7725225225225223E+01   7.5722860228094657E-01  -3.8206883580417465E-03
   3.7800300300300300E+01   7.6601231666405611E-01  -4.7613974386811536E-03
   3.7875375375375377E+01   7.7451857017132375E-01  -4.3047334166990943E-03
   3.7950450450450447E+01   7.8193762621983764E-01  -2.3637666636533885E-03
   3.8025525525525524E+01   7.8751764412153735E-01   9.1877728254133924E-04
   3.8100600600600600E+01   7.9078223956259985E-01   5.1565516753610966E-03
   3.8175675675675670E+01   7.9161940492721994E-01   9.7556886660612775E-03
   3.8250750750750747E+01   7.9026437252455051E-01   1.4026000986455844E-02
   3.8325825825825824E+01   7.8725751608527128E-01   1.7345213681239743E-02
   3.8400900900900901E+01   7.8339540057424917E-01   1.9309449226759128E-02
   3.8475975975975977E+01   7.7960677370305909E-01   1.9806583838108117E-02
   3.8551051051051054E+01   7.7671412813552365E-01   1.8997562545350569E-02
   3.8626126126126124E+01   7.7516892365616696E-01   1.7238201766369185E-02
   3.8701201201201201E+01   7.7492154567431504E-01   1.4985375381723415E-02
   3.8776276276276278E+01   7.7551445618996939E-01   1.2712557392840872E-02
   3.8851351351351347E+01   7.7633592526651685E-01   1.0838940171136813E-02
   3.8926426426426424E+01   7.7687424022547635E-01   9.6723617092233250E-03
   3.9001501501501501E+01   7.7683592905519883E-01   9.3743683139030903E-03
   3.9076576576576571E+01   7.7610094802987939E-01   9.9592419080103134E-03
   3.9151651651651648E+01   7.7459285378351472E-01   1.1328114451624512E-02
   3.9226726726726724E+01   7.7217282480193128E-01   1.3321012618689954E-02
   3.9301801801801801E+01   7.6862002205650037E-01   1.5760153048346170E-02
   3.9376876876876878E+01   7.6368966463216348E-01   1.8466641782483608E-02
   3.9451951951951955E+01   7.5719952062363238E-01   2.1252877262183646E-02
   3.9527027027027025E+01   7.4910080115561506E-01   2.3908351358635688E-02
   3.9602102102102101E+01   7.3951762576831248E-01   2.6197416095217970E-02
   3.9677177177177178E+01   7.2875919773203102E-01   2.7876744211410006E-02
   3.9752252252252248E+01   7.1730862118926553E-01   2.8727521070015985E-02
   3.9827327327327325E+01   7.0578333630752077E-01   2.8590834395055921E-02
   3.9902402402402402E+01   6.9486222677733134E-01   2.7395587083285971E-02
   3.9977477477477471E+01   6.8518786019565325E-01   2.5172830466537462E-02
   4.0052552552552548E+01   6.7726705792307551E-01   2.2054857671547887E-02
   4.0127627627627625E+01   6.7139549955641542E-01   1.8260561544486267E-02
   4.0202702702702702E+01   6.6762119572301371E-01   1.4070837807864408E-02
   4.0277777777777779E+01   6.6574766638826854E-01   9.7989486612806362E-03
   4.0352852852852855E+01   6.6537041649724193E-01   5.7598871079788689E-03
   4.0427927927927925E+01   6.6594037151432295E-01   2.2401621890817277E-03
   4.0503003003003002E+01   6.6684819473503254E-01  -5.3283817531905853E-04
   4.0578078078078079E+01   6.6751793352085953E-01  -2.4222325452086060E-03
   4.0653153153153148E+01   6.6748971767032628E-01  -3.4102958256747385E-03
   4.0728228228228225E+01   6.6646885740399098E-01  -3.6160886405865768E-03
   4.0803303303303302E+01   6.6433006154526120E-01  -3.2919802840457703E-03
   4.0878378378378372E+01   6.6108651257071971E-01  -2.7932770527536129E-03
   4.0953453453453449E+01   6.5684928894108940E-01  -2.5248875534233991E-03
   4.1028528528528533E+01   6.5180020222809931E-01  -2.8787106907690774E-03
   4.1103603603603602E+01   6.4618289363070924E-01  -4.1784314549110687E-03
   4.1178678678678679E+01   6.4029926812176352E-01  -6.6424142069498194E-03
   4.1253753753753756E+01   6.3449523163675015E-01  -1.0365232534657345E-02
   4.1328828828828826E+01   6.2913046140391549E-01  -1.5311729925567133E-02
   4.1403903903903903E+01   6.2453932135814527E-01  -2.1318168460117765E-02
   4.1478978978978979E+01   6.2099387562919928E-01  -2.8100451875274855E-02
   4.1554054054054049E+01   6.1867542901439221E-01  -3.5273803001741613E-02
   4.1629129129129126E+01   6.1765528915972612E-01  -4.2387522210009410E-02
   4.1704204204204203E+01   6.1788409650949738E-01  -4.8972904692387235E-02
   4.1779279279279280E+01   6.1919154141676647E-01  -5.4596046843703151E-02
   4.1854354354354356E+01   6.2130003138563339E-01  -5.8904550720351501E-02
   4.1929429429429433E+01   6.2385344559136169E-01  -6.1659684998472949E-02
   4.2004504504504503E+01   6.2645623775667503E-01  -6.2751271902488873E-02
   4.2079579579579580E+01   6.2871292777511156E-01  -6.2197557759138038E-02
   4.2154654654654657E+01   6.3025768139416527E-01  -6.0134167682237137E-02
   4.2229729729729726E+01   6.3076918363486867E-01  -5.6795556647908335E-02
   4.2304804804804803E+01   6.2997393286292180E-01  -5.2491443393958469E-02
   4.2379879879879880E+01   6.2764595131957579E-01  -4.7580906332214810E-02
   4.2454954954954950E+01   6.2360970390406889E-01  -4.2447397873508423E-02
   4.2530030030030026E+01   6.1774783565316660E-01  -3.7477340436851400E-02
   4.2605105105105103E+01   6.1001131843356304E-01  -3.3042897384023918E-02
   4.2680180180180180E+01   6.0042984953523382E-01  -2.9487425000241412E-02
   4.2755255255255257E+01   5.8912307693198362E-01  -2.7111695412940905E-02
   4.2830330330330334E+01   5.7631405658574786E-01  -2.6160342463848879E-02
   4.2905405405405403E+01   5.6234316163374709E-01  -2.6809524817035937E-02
   4.2980480480480480E+01   5.4767579377180342E-01  -2.9156811910227648E-02
   4.3055555555555557E+01   5.3289499052020051E-01  -3.3212597243110265E-02
   4.3130630630630627E+01   5.1867250977675250E-01  -3.8890510421527080E-02
   4.3205705705705704E+01   5.0571763912088374E-01  -4.5994531766069581E-02
   4.3280780780780781E+01   4.9470862852784953E-01  -5.4204075200299899E-02
   4.3355855855855850E+01   4.8621548381461471E-01  -6.3064294419562933E-02
   4.3430930930930927E+01   4.8062533417679648E-01  -7.1993750848429017E-02
   4.3506006006006004E+01   4.7808349913130010E-01  -8.0320477308501295E-02
   4.3581081081081081E+01   4.7846361226927681E-01  -8.7347926639051512E-02
   4.3656156156156158E+01   4.8137612199030694E-01  -9.2438263477943303E-02
   4.3731231231231234E+01   4.8621543152220581E-01  -9.5091135070007216E-02
   4.3806306306306304E+01   4.9223527456881006E-01  -9.4998227245228606E-02
   4.3881381381381381E+01   4.9863509029104153E-01  -9.2065477216188588E-02
   4.3956456456456458E+01   5.0464003854605533E-01  -8.6407275631403754E-02
   4.4031531531531527E+01   5.0956232220130160E-01  -7.8323395779571189E-02
   4.4106606606606604E+01   5.1283814656873783E-01  -6.8268607309087861E-02
   4.4181681681681681E+01   5.1404097801632109E-01  -5.6819993824475397E-02
   4.4256756756756751E+01   5.1287790766805896E-01  -4.4641892825036077E-02
   4.4331831831831828E+01   5.0918143944924221E-01  -3.2446207829549122E-02
   4.4406906906906904E+01   5.0291067916321974E-01  -2.0947606147855069E-02
   4.4481981981981981E+01   4.9416995036261668E-01  -1.0816885328310693E-02
   4.4557057057057058E+01   4.8324023824259860E-01  -2.6377641505942592E-03
   4.4632132132132135E+01   4.7060671078580441E-01   3.1298980186906687E-03
   4.4707207207207205E+01   4.5696178693452394E-01   6.1823451004613160E-03
   4.4782282282282281E+01   4.4316965436598493E-01   6.4043128872866076E-03
   4.4857357357357358E+01   4.3019008744277359E-01   3.9026294248409132E-03
   4.4932432432432428E+01   4.1897120158030576E-01  -9.6818816696958576E-04
   4.5007507507507505E+01   4.1033004493185721E-01  -7.6088048713314812E-03
   4.5082582582582582E+01   4.0484608927456284E-01  -1.5228458708760419E-02
   4.5157657657657651E+01   4.0279308094082772E-01  -2.2954235507454786E-02
   4.5232732732732728E+01   4.0412552983866135E-01  -2.9971585352604788E-02
   4.5307807807807805E+01   4.0851871429761250E-01  -3.5649358915782872E-02
   4.5382882882882882E+01   4.1544465929195473E-01  -3.9608160360080892E-02
   4.5457957957957959E+01   4.2426058723320581E-01  -4.1720300863314401E-02
   4.5533033033033036E+01   4.3429142409701849E-01  -4.2059858448060240E-02
   4.5608108108108105E+01   4.4489688695400431E-01  -4.0833721189541108E-02
   4.5683183183183182E+01   4.5552008071297456E-01  -3.8318613960639014E-02
   4.5758258258258259E+01   4.6571743497496187E-01  -3.4815665947756681E-02
   4.5833333333333329E+01   4.7517143619089053E-01  -3.0622742028502899E-02
   4.5908408408408405E+01   4.8368943832595207E-01  -2.6019295987406734E-02
   4.5983483483483482E+01   4.9119333396490050E-01  -2.1258098287594646E-02
   4.6058558558558552E+01   4.9770477307650501E-01  -1.6560264467600876E-02
   4.6133633633633629E+01   5.0332869272973957E-01  -1.2112156331780874E-02
   4.6208708708708706E+01   5.0823549192477524E-01  -8.0636763932458496E-03
   4.6283783783783782E+01   5.1264108834300270E-01  -4.5273022495733685E-03
   4.6358858858858859E+01   5.1678507584868916E-01  -1.5768643505452765E-03
   4.6433933933933936E+01   5.2090925123907328E-01   7.5452308168640981E-04
   4.6509009009009006E+01   5.2523999109091934E-01   2.4767020281943925E-03
   4.6584084084084083E+01   5.2997712479208015E-01   3.6428675477027427E-03
   4.6659159159159159E+01   5.3528946957582402E-01   4.3457440220482256E-03
   4.6734234234234229E+01   5.4131465323223305E-01   4.7082413488476168E-03
   4.6809309309309306E+01   5.4815977575525376E-01   4.8693316585690866E-03
   4.6884384384384383E+01   5.5590032069291873E-01   4.9678019568269796E-03
   4.6959459459459453E+01   5.6457680754883866E-01   5.1273464593444094E-03
   4.7034534534534529E+01   5.7419068630064762E-01   5.4458454747474015E-03
   4.7109609609609606E+01   5.8470183351580673E-01   5.9900780426419909E-03
   4.7184684684684683E+01   5.9602938936399197E-01   6.7954075005146912E-03
   4.7259759759759760E+01   6.0805610426054191E-01   7.8689445411866364E-03
   4.7334834834834837E+01   6.2063488182748261E-01   9.1946027137374126E-03
   4.7409909909909906E+01   6.3359573131183411E-01   1.0739004493950184E-02
   4.7484984984984983E+01   6.4675210588145426E-01   1.2457772751346742E-02
   4.7560060060060060E+01   6.5990699503076078E-01   1.4301908753756606E-02
   4.7635135135135130E+01   6.7286012294047215E-01   1.6223698285466739E-02
   4.7710210210210207E+01   6.8541741574233372E-01   1.8181252847380720E-02
   4.7785285285285283E+01   6.9740256109044119E-01   2.0140793137712675E-02
   4.7860360360360353E+01   7.0866878360793162E-01   2.2076280928930464E-02
   4.7935435435435437E+01   7.1910794767066499E-01   2.3966822590636844E-02
   4.8010510510510514E+01   7.2865443805683272E-01   2.5793012811849102E-02
   4.8085585585585591E+01   7.3728286516083597E-01   2.7533699549107400E-02
   4.8160660660660660E+01   7.4500072247686155E-01   2.9164385985982904E-02
   4.8235735735735737E+01   7.5183868011100841E-01   3.0657768767723661E-02
   4.8310810810810814E+01   7.5784152316676867E-01   3.1986067108329713E-02
   4.8385885885885884E+01   7.6306179141977770E-01   3.3124186321766919E-02
   4.8460960960960961E+01   7.6755654612472213E-01   3.4052610770457924E-02
   4.8536036036036037E+01   7.7138625852652398E-01   3.4759228459786323E-02
   4.8611111111111107E+01   7.7461423776875959E-01   3.5239833809187625E-02
   4.8686186186186184E+01   7.7730539452108238E-01   3.5497541844499457E-02
   4.8761261261261261E+01   7.7952403935979353E-01   3.5541569842031231E-02
   4.8836336336336338E+01   7.8133120345582163E-01   3.5385777964301666E-02
   4.8911411411411414E+01   7.8278219874472255E-01   3.5047147480860873E-02
   4.8986486486486491E+01   7.8392478431207901E-01   3.4544205747320540E-02
   4.9061561561561561E+01   7.8479772616728161E-01   3.3895402944543296E-02
   4.9136636636636638E+01   7.8542918740198953E-01   3.3117592524846869E-02
   4.9211711711711715E+01   7.8583453483110088E-01   3.2224938553567901E-02
   4.9286786786786784E+01   7.8601372515867318E-01   3.1228618341351239E-02
   4.9361861861861861E+01   7.8594908818680398E-01   3.0137531516101164E-02
   4.9436936936936938E+01   7.8560464819962839E-01   2.8959913109941081E-02
   4.9512012012012008E+01   7.8492789143999775E-01   2.7705421555072773E-02
   4.9587087087087085E+01   7.8385417718172912E-01   2.6387091502854957E-02
   4.9662162162162161E+01   7.8231313270741776E-01   2.5022592539318433E-02
   4.9737237237237238E+01   7.8023576144878970E-01   2.3634489105604225E-02
   4.9812312312312315E+01   7.7756087858861422E-01   2.2249532756582126E-02
   4.9887387387387392E+01   7.7423986749570683E-01   2.0897290556795227E-02
   4.9962462462462462E+01   7.7023940164260463E-01   1.9608526018868633E-02
   5.0037537537537538E+01   7.6554239357012432E-01   1.8413688412356435E-02
   5.0112612612612615E+01   7.6014777663293676E-01   1.7341693649113313E-02
   5.0187687687687685E+01   7.5406972075767353E-01   1.6418990452659429E-02
   5.0262762762762762E+01   7.4733662019785851E-01   1.5668782206116148E-02
   5.0337837837837839E+01   7.3998985428583186E-01   1.5110257236035233E-02
   5.0412912912912908E+01   7.3208209283310166E-01   1.4757756680372042E-02
   5.0487987987987985E+01   7.2367489565849275E-01   1.4619930707814839E-02
   5.0563063063063062E+01   7.1483552997202970E-01   1.4699040348958812E-02
   5.0638138138138139E+01   7.0563320228457649E-01   1.4990606976395780E-02
   5.0713213213213216E+01   6.9613514389974940E-01   1.5483577614527826E-02
   5.0788288288288292E+01   6.8640309907747998E-01   1.6161077005638149E-02
   5.0863363363363362E+01   6.7649070621485285E-01   1.7001694242858571E-02
   5.0938438438438439E+01   6.6644206874029288E-01   1.7981145575817304E-02
   5.1013513513513516E+01   6.5629156321724758E-01   1.9074096718523541E-02
   5.1088588588588586E+01   6.4606471290500622E-01   2.0255926847188434E-02
   5.1163663663663662E+01   6.3577982279473610E-01   2.1504260231821726E-02
   5.1238738738738739E+01   6.2545003989971026E-01   2.2800155655155908E-02
   5.1313813813813809E+01   6.1508554550038419E-01   2.4128904270394803E-02
   5.1388888888888886E+01   6.0469566195229729E-01   2.5480428861276973E-02
   5.1463963963963963E+01   5.9429072794641191E-01   2.6849299566476144E-02
   5.1539039039039039E+01   5.8388364293554496E-01   2.8234390062065566E-02
   5.1614114114114116E+01   5.7349100313055990E-01   2.9638203963607765E-02
   5.1689189189189193E+01   5.6313375950706879E-01   3.1065911578460711E-02
   5.1764264264264263E+01   5.5283733714427008E-01   3.2524155291646296E-02
   5.1839339339339340E+01   5.4263117599420996E-01   3.4019706655074304E-02
   5.1914414414414416E+01   5.3254769107978650E-01   3.5558085551290267E-02
   5.1989489489489493E+01   5.2262070482551559E-01   3.7142275685866595E-02
   5.2064564564564563E+01   5.1288347066054429E-01   3.8771684013459415E-02
   5.2139639639639647E+01   5.0336647562974013E-01   4.0441486978664509E-02
   5.2214714714714717E+01   4.9409526677991705E-01   4.2142477376500037E-02
   5.2289789789789786E+01   4.8508857548202555E-01   4.3861469971934859E-02
   5.2364864864864870E+01   4.7635700126900643E-01   4.5582246451789536E-02
   5.2439939939939940E+01   4.6790245519189178E-01   4.7286933667186545E-02
   5.2515015015015017E+01   4.5971845719822091E-01   4.8957632529858165E-02
   5.2590090090090101E+01   4.5179125106804147E-01   5.0578068329017609E-02
   5.2665165165165170E+01   4.4410157207703638E-01   5.2135030562268717E-02
   5.2740240240240240E+01   4.3662680645041069E-01   5.3619413879921050E-02
   5.2815315315315324E+01   4.2934323965822468E-01   5.5026750473522110E-02
   5.2890390390390394E+01   4.2222810967959190E-01   5.6357217473968893E-02
   5.2965465465465464E+01   4.1526125183581203E-01   5.7615187147838531E-02
   5.3040540540540547E+01   4.0842622111517851E-01   5.8808444154407787E-02
   5.3115615615615617E+01   4.0171087846579207E-01   5.9947214165392948E-02
   5.3190690690690687E+01   3.9510750532514982E-01   6.1043134539556183E-02
   5.3265765765765771E+01   3.8861255197319838E-01   6.2108262374711995E-02
   5.3340840840840848E+01   3.8222612943018597E-01   6.3154174259997975E-02
   5.3415915915915917E+01   3.7595133224994781E-01   6.4191180204801870E-02
   5.3490990990991001E+01   3.6979344774175610E-01   6.5227660354389164E-02
   5.3566066066066071E+01   3.6375908279383229E-01   6.6269537715118315E-02
   5.3641141141141141E+01   3.5785523343933445E-01   6.7319915839441746E-02
   5.3716216216216225E+01   3.5208833606164402E-01   6.8378925134624360E-02
   5.3791291291291294E+01   3.4646336485104423E-01   6.9443823015087752E-02
   5.3866366366366364E+01   3.4098306411758239E-01   7.0509374191522992E-02
   5.3941441441441448E+01   3.3564741227654898E-01   7.1568498699547622E-02
   5.4016516516516518E+01   3.3045339785722383E-01   7.2613125919474372E-02
   5.4091591591591595E+01   3.2539514660752306E-01   7.3635147448248922E-02
   5.4166666666666671E+01   3.2046438164656293E-01   7.4627335235510961E-02
   5.4241741741741748E+01   3.1565114070943473E-01   7.5584093696322754E-02
   5.4316816816816818E+01   3.1094463176478970E-01   7.6501946490870304E-02
   5.4391891891891902E+01   3.0633409206715656E-01   7.7379711961677672E-02
   5.4466966966966972E+01   3.0180952929231486E-01   7.8218381191357711E-02
   5.4542042042042041E+01   2.9736226128338755E-01   7.9020763401847063E-02
   5.4617117117117125E+01   2.9298522115209635E-01   7.9790992946277339E-02
   5.4692192192192195E+01   2.8867304283851292E-01   8.0533995675258319E-02
   5.4767267267267265E+01   2.8442197678956455E-01   8.1254993170448458E-02
   5.4842342342342349E+01   2.8022969977934276E-01   8.1959090530333803E-02
   5.4917417417417418E+01   2.7609507744428252E-01   8.2650958992937631E-02
   5.4992492492492495E+01   2.7201791900584388E-01   8.3334599320627520E-02
   5.5067567567567572E+01   2.6799874018966724E-01   8.4013161751766541E-02
   5.5142642642642649E+01   2.6403853161234492E-01   8.4688803717461167E-02
   5.5217717717717719E+01   2.6013852189159253E-01   8.5362582274793597E-02
