#        t [ns]                  pop[00]                  pop[01]                  pop[10]                  pop[11]
     107.453727   3.9523866132645011E-02   1.4287984399365564E-03   2.2742909971029762E-01   6.3963355877228900E-01
     107.653827   3.6451540328490885E-02   1.1409663274619150E-03   2.4274880509114416E-01   6.3728866028386955E-01
     107.853927   3.3530292561457654E-02   1.1345121464476119E-03   2.5675948150875616E-01   6.3477959258226235E-01
     108.054027   3.0806331706101531E-02   1.3718009817385620E-03   2.6920256224274713E-01   6.3233390371108145E-01
     108.254127   2.8318170972506017E-02   1.8251123197812189E-03   2.7985654544571287E-01   6.3012959574023553E-01
     108.454227   2.6100417988878487E-02   2.4778829414198369E-03   2.8852484751575080E-01   6.2828903317529294E-01
     108.654327   2.4186816670430135E-02   3.3240690539390726E-03   2.9502921706677981E-01   6.2687529426644284E-01
     108.854427   2.2611887718421941E-02   4.3659777638899817E-03   2.9921337967474726E-01   6.2588941888167926E-01
     109.054527   2.1410871356814104E-02   5.6110572492741708E-03   3.0095574585442852E-01   6.2527104785068333E-01
     109.254627   2.0618130155314239E-02   7.0681557258529459E-03   3.0018441864296208E-01   6.2490782633034092E-01
     109.454727   2.0264523793814996E-02   8.7437368752257064E-03   2.9688635944063885E-01   6.2465752685469844E-01
     109.654827   2.0374396021784501E-02   1.0638519813724880E-02   2.9110599078774746E-01   6.2438146819274298E-01
     109.854927   2.0962722463605882E-02   1.2744972326789004E-02   2.8293410154805659E-01   6.2398179897606221E-01
     110.055028   2.2032757864255435E-02   1.5045957928256999E-02   2.7249252897067644E-01   6.2343206543353680E-01
     110.255128   2.3574315455707890E-02   1.7514553693237157E-02   2.5992238230303255E-01   6.2279140179621073E-01
     110.455228   2.5562694944487090E-02   2.0114649915916230E-02   2.4538339817460414E-01   6.2219694856098429E-01
     110.655328   2.7958270439512718E-02   2.2801664637607209E-02   2.2906832747768605E-01   6.2183591152519579E-01
     110.855428   3.0706811438634424E-02   2.5522920730215878E-02   2.1122822614881256E-01   6.2190666669140227E-01
     111.055528   3.3740660778040672E-02   2.8217951431706089E-02   1.9219604072625104E-01   6.2258320113878418E-01
     111.255628   3.6980862634850925E-02   3.0819578463279925E-02   1.7239494742835842E-01   6.2399387477998036E-01
     111.455728   4.0340180334914058E-02   3.3256355828361527E-02   1.5232703740088804E-01   6.2621558367212804E-01
     111.655828   4.3726704347880799E-02   3.5456138143635428E-02   1.3254842175791900E-01   6.2927704465297551E-01
     111.855928   4.7047597854291218E-02   3.7350082766145723E-02   1.1363919288036137E-01   6.3316520297199330E-01
     112.056028   5.0212617431306984E-02   3.8876657517041606E-02   9.6173418748423098E-02   6.3783090849569990E-01
     112.256128   5.3137205757215818E-02   3.9985504665450061E-02   8.0693141950187550E-02   6.4318933288673763E-01
     112.456228   5.5744859897244009E-02   4.0640810167374065E-02   6.7689503956512354E-02   6.4911363831800528E-01
     112.656328   5.7968379808713819E-02   4.0823549854511448E-02   5.7587970582478637E-02   6.5543081312935303E-01
     112.856428   5.9750171556871276E-02   4.0532142121382821E-02   5.0729020792951683E-02   6.6193315784642659E-01
     113.056528   6.1042790056326575E-02   3.9781575637952454E-02   4.7341108750851686E-02   6.6840582973266505E-01
     113.256628   6.1811019970716148E-02   3.8601612555884082E-02   4.7514602711910374E-02   6.7465367716667768E-01
     113.456728   6.2035469803016149E-02   3.7034773519293830E-02   5.1188470257361958E-02   6.8051209096555421E-01
     113.656828   6.1716196631232408E-02   3.5134363786761331E-02   5.8153397420528205E-02   6.8584397045612233E-01
     113.856928   6.0874711114752393E-02   3.2962309332880517E-02   6.8068189558499081E-02   6.9053453799939168E-01
     114.057029   5.9553601215046277E-02   3.0586633992513847E-02   8.0486206598515617E-02   6.9448988930192124E-01
     114.257129   5.7813818090703149E-02   2.8078749161001570E-02   9.4888313597164209E-02   6.9763903221953161E-01
     114.457229   5.5729993103185972E-02   2.5510611850396443E-02   1.1071589909270244E-01   6.9994120339437638E-01
     114.657329   5.3384399095794878E-02   2.2951375310465667E-02   1.2739867325567811E-01   7.0140039717500835E-01
     114.857429   5.0860503825694632E-02   2.0463321964574198E-02   1.4437838939031164E-01   7.0208105324586401E-01
     115.057529   4.8237203765520341E-02   1.8097778495241516E-02   1.6113263894018970E-01   7.0211298528136901E-01
     115.257629   4.5584605746018032E-02   1.5892345280434896E-02   1.7719810428791466E-01   7.0167940378505433E-01
     115.457729   4.2961807486979531E-02   1.3870346346179748E-02   1.9218703408991519E-01   7.0099326080071733E-01
     115.657829   4.0416713972602630E-02   1.2042375955279197E-02   2.0579156666414652E-01   7.0027235467140447E-01
     115.857929   3.7987580934702142E-02   1.0409144262532541E-02   2.1777613492799969E-01   6.9972019484181580E-01
     116.058029   3.5705730041201228E-02   8.9648497718247504E-03   2.2796226621338023E-01   6.9951372489064723E-01
     116.258129   3.3598778077463809E-02   7.7006531401485724E-03   2.3621043586072096E-01   6.9979568598493014E-01
     116.458229   3.1693764084299580E-02   6.6080281219336014E-03   2.4240300087840810E-01   7.0066852716382888E-01
     116.658329   3.0019668893793153E-02   5.6817123538785491E-03   2.4643294036121766E-01   7.0218665671297320E-01
     116.858429   2.8608911766720001E-02   4.9218887432419256E-03   2.4820340474220259E-01   7.0434506334114066E-01
     117.058529   2.7497468885450835E-02   4.3353409121579915E-03   2.4763955203464508E-01   7.0706648737807498E-01
     117.258629   2.6723380283643343E-02   3.9356428278348975E-03   2.4470734276866402E-01   7.1019482022396307E-01
     117.458729   2.6323686665525144E-02   3.7426970911716216E-03   2.3942949159002042E-01   7.1350407191987841E-01
     117.658829   2.6330214841171158E-02   3.7818818396203363E-03   2.3189123000589290E-01   7.1672681925686599E-01
     117.858929   2.6764914196517980E-02   4.0827964195770438E-03   2.2223535523256421E-01   7.1959698693120067E-01
     118.059030   2.7635466882023414E-02   4.6774811664807734E-03   2.1065059389175930E-01   7.2189573674075191E-01
     118.259130   2.8931673480808461E-02   5.5981937109113025E-03   1.9735774362665148E-01   7.2348831132322733E-01
     118.459230   3.0622860264027746E-02   6.8750069538889144E-03   1.8259841730816742E-01   7.2434139223829452E-01
     118.659330   3.2656487953360125E-02   8.5332284514654626E-03   1.6663271253100281E-01   7.2451452056468801E-01
     118.859430   3.4958295814331325E-02   1.0590184103592673E-02   1.4974960710024471E-01   7.2412784322398915E-01
     119.059530   3.7434444637845753E-02   1.3051065254996141E-02   1.3228521700144061E-01   7.2331917465386841E-01
     119.259630   3.9975939884604829E-02   1.5904462452760827E-02   1.1463701980215898E-01   7.2220706962230530E-01
     119.459730   4.2465159978151736E-02   1.9118877935027097E-02   9.7264711998289774E-02   7.2086979875901480E-01
     119.659830   4.4783908590160598E-02   2.2641070779632542E-02   8.0676554642121021E-02   7.1934110160828968E-01
     119.859930   4.6822194174311021E-02   2.6396223327691169E-02   6.5404280281199476E-02   7.1762018041576625E-01
     120.060030   4.8486766052872582E-02   3.0289774228455309E-02   5.1969518266780076E-02   7.1569178679992507E-01
     120.260130   4.9708298637111376E-02   3.4211036712124054E-02   4.0846669818560132E-02   7.1354744950723081E-01
     120.460230   5.0446192970323926E-02   3.8038332223783007E-02   3.2430212850035063E-02   7.1119761718312102E-01
     120.660330   5.0690199185823667E-02   4.1644673293596980E-02   2.7011791635079541E-02   7.0867354955020700E-01
     120.860430   5.0458344767003886E-02   4.4903345295540749E-02   2.4766059736166992E-02   7.0602736586833592E-01
     121.060530   4.9791291295118237E-02   4.7693841964390006E-02   2.5742841650185769E-02   7.0333499334942173E-01
     121.260630   4.8744387676651783E-02   4.9908845150282946E-02   2.9866825624723498E-02   7.0069561172141748E-01
     121.460730   4.7379572474296278E-02   5.1461868075716941E-02   3.6946442713976187E-02   6.9821978156516007E-01
     121.660830   4.5759041917818911E-02   5.2294171656694997E-02   4.6689311558107641E-02   6.9600847099612428E-01
     121.860930   4.3941527054795572E-02   5.2379630458642142E-02   5.8719453596094283E-02   6.9413252030731254E-01
     122.061031   4.1981020408894933E-02   5.1726927860443528E-02   7.2593930323262584E-02   6.9262012910843107E-01
     122.261131   3.9927170815856415E-02   5.0378999867072512E-02   8.7819217817704673E-02   6.9145568478563235E-01
     122.461231   3.7826218691716526E-02   4.8409808073935363E-02   1.0386833607759852E-01   6.9059127794333308E-01
     122.661331   3.5721448596015927E-02   4.5918517729268714E-02   1.2020044796494254E-01   6.8996893551568539E-01
     122.861431   3.3652781121937779E-02   4.3021306191793965E-02   1.3628506021014269E-01   6.8954591153228562E-01
     123.061531   3.1655831852376741E-02   3.9841499183865633E-02   1.5163053706704313E-01   6.8931288586428918E-01
     123.261631   2.9761014108687103E-02   3.6499309634161474E-02   1.6581219035764963E-01   6.8929898446887539E-01
     123.461731   2.7993085582282601E-02   3.3102726463800428E-02   1.7849269805270485E-01   6.8956467116123354E-01
     123.661831   2.6371274210544558E-02   2.9740880630516858E-02   1.8942912232381542E-01   6.9018858871988520E-01
     123.861931   2.4909961579299700E-02   2.6480607799062313E-02   1.9846527262437497E-01   6.9125506658501901E-01
     124.062031   2.3619845794508130E-02   2.3366189307352684E-02   2.0551321296609229E-01   6.9284590338824825E-01
     124.262131   2.2509472795919236E-02   2.0421707508303771E-02   2.1053075199341739E-01   6.9503571641288309E-01
     124.462231   2.1586962020592574E-02   1.7655288344290511E-02   2.1350141609488707E-01   6.9788742814671767E-01
     124.662331   2.0861672992079489E-02   1.5064591909208057E-02   2.1442106055577484E-01   7.0144421454693140E-01
     124.862431   2.0345510597449656E-02   1.2642972840078110E-02   2.1329318438834510E-01   7.0571575501254991E-01
     125.062531   2.0053553863368920E-02   1.0385695611813614E-02   2.1013320857341561E-01   7.1065964411391536E-01
     125.262631   2.0003693597580492E-02   8.2956080570701172E-03   2.0497928613342892E-01   7.1616302905076668E-01
     125.462731   2.0215012968454075E-02   6.3878198139370734E-03   1.9790469734513891E-01   7.2203249990438023E-01
     125.662831   2.0704824179604547E-02   4.6930518539940787E-03   1.8902708067829813E-01   7.2799900239722171E-01
     125.862931   2.1484586628131432E-02   3.2592867169514831E-03   1.7851246893230022E-01   7.3373947219789615E-01
     126.063032   2.2555238413724508E-02   2.1512879956571704E-03   1.6657426416146662E-01   7.3891148530209705E-01
     126.263132   2.3902609197859744E-02   1.4477287022960402E-03   1.5346775109976965E-01   7.4319344642260166E-01
     126.463232   2.5493535112750858E-02   1.2360678353449145E-03   1.3948182297337511E-01   7.4632012232899814E-01
     126.663332   2.7273235982910891E-02   1.6055976143277235E-03   1.2493199002667334E-01   7.4810279621741227E-01
     126.863432   2.9164591256258057E-02   2.6390258748936924E-03   1.1015884480295977E-01   7.4842835794940277E-01
     127.063532   3.1070042935041793E-02   4.4028608652286298E-03   9.5531761103841845E-02   7.4724141103994668E-01
     127.263632   3.2876665302127218E-02   6.9371512691903097E-03   8.1452799247592994E-02   7.4452076616183782E-01
     127.463732   3.4464422485549526E-02   1.0245626297161628E-02   6.8355249772259430E-02   7.4026176663364673E-01
     127.663832   3.5717038545980954E-02   1.4287511750749002E-02   5.6693099331605552E-02   7.3447230095245797E-01
     127.863932   3.6534292803453043E-02   1.8972456847174506E-02   4.6918459689811162E-02   7.2718645968524742E-01
     128.064032   3.6843805212803886E-02   2.4160451260509377E-02   3.9446521410916417E-02   7.1849198164735883E-01
     128.264132   3.6609933619005094E-02   2.9668434618933388E-02   3.4615038563114632E-02   7.0855616938793231E-01
     128.464232   3.5838005562884488E-02   3.5283307161109612E-02   3.2651151052419995E-02   6.9763234215787595E-01
     128.664332   3.4573373128576709E-02   4.0778475373317524E-02   3.3654332812536825E-02   6.8604260143802021E-01
     128.864432   3.2895533378411536E-02   4.5930603750768809E-02   3.7595314978186543E-02   6.7414821815685544E-01
     129.064532   3.0907893852153624E-02   5.0534851467403143E-02   4.4327448088780516E-02   6.6231898922025711E-01
     129.264632   2.8724688016031816E-02   5.4417893920999036E-02   5.3607685611551555E-02   6.5090414344095759E-01
     129.464732   2.6457538150274323E-02   5.7447771480989999E-02   6.5121728016096614E-02   6.4020664198683164E-01
     129.664832   2.4203894243671871E-02   5.9539839039196643E-02   7.8505172910091889E-02   6.3046714732656661E-01
     129.864932   2.2038651519574484E-02   6.0659078936229689E-02   9.3357072695627472E-02   6.2185978467985181E-01
     130.065033   2.0010044709003017E-02   6.0819329469890049E-02   1.0924917189224354E-01   6.1449292290063762E-01
     130.265133   1.8140695324153862E-02   6.0079607342263648E-02   1.2573416076227198E-01   6.0840941467738541E-01
     130.465233   1.6433158725850164E-02   5.8537820672915956E-02   1.4235293228951476E-01   6.0359023315491456E-01
     130.665333   1.4877597667795372E-02   5.6322534395944875E-02   1.5864251304840224E-01   5.9996768083890872E-01
     130.865433   1.3459140974795253E-02   5.3583279806980709E-02   1.7414995837018987E-01   5.9744636083727876E-01
     131.065533   1.2163656067397728E-02   5.0479687124861908E-02   1.8845445422382898E-01   5.9592416205201693E-01
     131.265633   1.0981524217073749E-02   4.7170065929803426E-02   2.0119240144616615E-01   5.9530781054837556E-01
     131.465733   9.9093017776715198E-03   4.3800449381232294E-02   2.1207782017608465E-01   5.9552169335388705E-01
     131.665833   8.9494805481513950E-03   4.0495091307504144E-02   2.2091419235479146E-01   5.9650983793436108E-01
     131.865933   8.1089701091226329E-03   3.7349293325668761E-02   2.2759703638589465E-01   5.9823198936433886E-01
     132.066033   7.3970884769201080E-03   3.4425412273247587E-02   2.3210656814780017E-01   6.0065742461492599E-01
     132.266133   6.8237444659439983E-03   3.1752602520518244E-02   2.3449057387097627E-01   6.0376105388262569E-01
     132.466233   6.3982898679607421E-03   2.9330186021676734E-02   2.3484097677054933E-01   6.0752321286973865E-01
     132.666333   6.1292608854438815E-03   2.7133919047477167E-02   2.3327059333121850E-01   6.1193001979728634E-01
     132.866433   6.0249152024265847E-03   2.5124169701466616E-02   2.2989629072437415E-01   6.1696923156844041E-01
     133.066533   6.0941697259614255E-03   2.3255079762879549E-02   2.2483145865172358E-01   6.2261848534463138E-01
     133.266633   6.3473464535186742E-03   2.1483941675538396E-02   2.1818692587120686E-01   6.2882692414136188E-01
     133.466733   6.7960952063009193E-03   1.9780133745896062E-02   2.1007769993508188E-01   6.3549453631946906E-01
     133.666833   7.4520012498679724E-03   1.8132961678144471E-02   2.0063348043700455E-01   6.4245460679008493E-01
     133.866933   8.3236976459408821E-03   1.6557634841321354E-02   1.9001130773358219E-01   6.4946465216150706E-01
     134.067034   9.4127225323585202E-03   1.5098452392200073E-02   1.7840706516947527E-01   6.5621112304915730E-01
     134.267134   1.0708731497904557E-02   1.3828328233583554E-02   1.6606131008307659E-01   6.6233076002832980E-01
     134.467234   1.2184833222401296E-02   1.2844239790835932E-02   1.5325800305442547E-01   6.6744450899829322E-01
     134.667334   1.3793810589910787E-02   1.2258880880147172E-02   1.4032030872275592E-01   6.7119248426960532E-01
     134.867434   1.5466076428713397E-02   1.2189286469437854E-02   1.2760858647913095E-01   6.7325880738962229E-01
     135.067534   1.7110444181924391E-02   1.2743318833750610E-02   1.1551985591933300E-01   6.7338401149943783E-01
     135.267634   1.8618763851413280E-02   1.4005031496388447E-02   1.0448291318262375E-01   6.7137050743695170E-01
     135.467734   1.9874859810317714E-02   1.6020302704507054E-02   9.4945053438058452E-02   6.6708687840985936E-01
     135.667834   2.0767303631071293E-02   1.8784442113423883E-02   8.7350145878158383E-02   6.6047506672691436E-01
     135.867934   2.1204651109260175E-02   2.2233664768679481E-02   8.2107272565812198E-02   6.5156570001420011E-01
     136.068034   2.1130566313994889E-02   2.6242886803301137E-02   7.9549589770556178E-02   6.4050274499424031E-01
     136.268134   2.0535042909864947E-02   3.0632602784380906E-02   7.9891847122433551E-02   6.2756380976782777E-01
     136.468234   1.9458362652273856E-02   3.5185614913456759E-02   8.3203485786284018E-02   6.1315305904468032E-01
     136.668334   1.7987041961905703E-02   3.9670212422470270E-02   8.9407643014356677E-02   5.9775879059067849E-01
     136.868434   1.6243433274897762E-02   4.3863885758991424E-02   9.8299981160158617E-02   5.8189437708032576E-01
     137.068534   1.4370944310312694E-02   4.7573193997706327E-02   1.0957501546046271E-01   5.6604808833037334E-01
     137.268634   1.2516538715412428E-02   5.0648205681266420E-02   1.2285433470660662E-01   5.5065124175936808E-01
     137.468734   1.0812830047972051E-02   5.2991027395061459E-02   1.3771489403867165E-01   5.3606180561941907E-01
     137.668834   9.3623137324693514E-03   5.4558475698929146E-02   1.5371272055862711E-01   5.2256210559699223E-01
     137.868934   8.2254748393106921E-03   5.5360069047730068E-02   1.7039998322216274E-01   5.1036784821751247E-01
     138.069035   7.4145798890159062E-03   5.5452512771302434E-02   1.8734079776984980E-01   4.9963656777032667E-01
     138.269135   6.8956973903375749E-03   5.4930684451107485E-02   2.0412884593984446E-01   4.9046485700434611E-01
     138.469235   6.5997840561807450E-03   5.3915546961998233E-02   2.2039912203323989E-01   4.8288000437418760E-01
     138.669335   6.4395870806727533E-03   5.2541423454980106E-02   2.3582520091924181E-01   4.7684185678534957E-01
     138.869435   6.3268619014735994E-03   5.0945365304747088E-02   2.5010631487534862E-01   4.7226170269593520E-01
     139.069535   6.1858998322999398E-03   4.9259195126646053E-02   2.6295783576227216E-01   4.6903033781278530E-01
     139.269635   5.9620350151874703E-03   4.7603001474402253E-02   2.7411377524495389E-01   4.6704366034079048E-01
     139.469735   5.6252763089092196E-03   4.6078951869165365E-02   2.8334024752343373E-01   4.6621887778292098E-01
     139.669835   5.1697387461016944E-03   4.4765237498442842E-02   2.9045547002570266E-01   4.6649816729635102E-01
     139.869935   4.6098961379967343E-03   4.3710803162651093E-02   2.9535190475576489E-01   4.6783934353392431E-01
     140.070035   3.9748457097741885E-03   4.2932131669063463E-02   2.9801318944993982E-01   4.7019895692839087E-01
     140.270135   3.3018009877796217E-03   4.2413358313030697E-02   2.9851590523482929E-01   4.7351881958719733E-01
     140.470235   2.6301071114068608E-03   4.2110055845863796E-02   2.9701111094714155E-01   4.7772480256587285E-01
     140.670335   1.9970053616095479E-03   4.1955794586950992E-02   2.9369140283627948E-01   4.8273712708024991E-01
     140.870435   1.4358208064383930E-03   4.1870051208897210E-02   2.8875685514862243E-01   4.8848276238089189E-01
     141.070535   9.7633928761284858E-04   4.1766406798429224E-02   2.8239185666227284E-01   4.9489961974059710E-01
     141.270635   6.4637401617046158E-04   4.1560630979006391E-02   2.7475751897506406E-01   5.0192783479596981E-01
     141.470735   4.7321731400550390E-04   4.1178622940284335E-02   2.6599762863417725E-01   5.0949001301742258E-01
     141.670835   4.8378444717529632E-04   4.0564171885834721E-02   2.5625352627113057E-01   5.1746618579502246E-01
     141.870935   7.0262856617529540E-04   3.9686250482270834E-02   2.4568325285345544E-01   5.2567081704108631E-01
     142.071036   1.1476252702588105E-03   3.8545133890875841E-02   2.3447966845942436E-01   5.3384026296485765E-01
     142.271136   1.8240085004507512E-03   3.7176108423616287E-02   2.2288130443896548E-01   5.4163841773994914E-01
     142.471236   2.7182757926033003E-03   3.5649261835110600E-02   2.1117235657092723E-01   5.4868229205938979E-01
     142.671336   3.7936851003791314E-03   3.4064365742751998E-02   1.9967527337874774E-01   5.5457897363618747E-01
     142.871436   4.9885082167107657E-03   3.2541129034054622E-02   1.8874405880201917E-01   5.5895967168582084E-01
     143.071536   6.2175887883195871E-03   3.1206232020881155E-02   1.7876198691679257E-01   5.6150233529578319E-01
     143.271636   7.3776748125304326E-03   3.0178843950550507E-02   1.7013835156778329E-01   5.6194543657920126E-01
     143.471736   8.3570014266451578E-03   2.9556183855577303E-02   1.6329614051143473E-01   5.6009958611528188E-01
     143.671836   9.0489532040166545E-03   2.9400769325118956E-02   1.5864765145054577E-01   5.5586003501307646E-01
     143.871936   9.3684736984219075E-03   2.9731150861257535E-02   1.5655923887202058E-01   5.4922137232526980E-01
     144.072036   9.2686486315134570E-03   3.0517866110714366E-02   1.5730748861529389E-01   5.4029578956291213E-01
     144.272136   8.7536624191588506E-03   3.1686234681794885E-02   1.6103494946457561E-01   5.2932809197631381E-01
     144.472236   7.8839886991665768E-03   3.3126852730869738E-02   1.6772241289773260E-01   5.1668884792615954E-01
     144.672336   6.7716572397585606E-03   3.4712184407845695E-02   1.7719126218589759E-01   5.0283306820432117E-01
     144.872436   5.5668527417612823E-03   3.6314811293434057E-02   1.8913084092459348E-01   4.8823809620706216E-01
     145.072536   4.4388992762572433E-03   3.7822778667521061E-02   2.0313292640843908E-01   4.7335141152907906E-01
     145.272636   3.5542129594833796E-03   3.9150123753108002E-02   2.1872227951669712E-01   4.5856642037402229E-01
     145.472736   3.0534830138278612E-03   4.0242873601321900E-02   2.3538477076218173E-01   4.4422103204332114E-01
     145.672836   3.0310346228978173E-03   4.1081229541559953E-02   2.5259610448077008E-01   4.3060601359243189E-01
     145.872936   3.5196613935128082E-03   4.1678605996049424E-02   2.6985061854343534E-01   4.1797389402249185E-01
     146.073037   4.4841115280267359E-03   4.2077869943384388E-02   2.8669066437368113E-01   4.0653983617471473E-01
     146.273137   5.8261801565334956E-03   4.2344318051171802E-02   3.0273541664224368E-01   3.9646850212576012E-01
     146.473237   7.4020783647544136E-03   4.2555420984713190E-02   3.1769838121116550E-01   3.8785442174128276E-01
     146.673337   9.0478291090677846E-03   4.2789781291818797E-02   3.3137957967413700E-01   3.8071496415737927E-01
     146.873437   1.0604918044631826E-02   4.3118954766151060E-02   3.4363265112174396E-01   3.7500771575062591E-01
     147.073537   1.1939857068900458E-02   4.3603568575618937E-02   3.5432532844842662E-01   3.7066505639081343E-01
     147.273637   1.2955627499907287E-02   4.4291978931757063E-02   3.6331421205690562E-01   3.6762860859960450E-01
     147.473737   1.3595991734572078E-02   4.5218758910768542E-02   3.7044262835747521E-01   3.6587046562610825E-01
     147.673837   1.3844378412236315E-02   4.6401553738336765E-02   3.7555889906115314E-01   3.6539611620276469E-01
     147.873937   1.3718816492551135E-02   4.7836632833616680E-02   3.7854762680083720E-01   3.6622937132050937E-01
     148.074037   1.3264106099857630E-02   4.9494894990857401E-02   3.7936313306978942E-01   3.6838557962442509E-01
     148.274137   1.2542336875808068E-02   5.1320518509621903E-02   3.7805062154162028E-01   3.7184620825755960E-01
     148.474237   1.1623215526841674E-02   5.3233344001221664E-02   3.7474387847807239E-01   3.7654808810908841E-01
     148.674337   1.0576082072537556E-02   5.5134155690916918E-02   3.6964053806171465E-01   3.8239088157664963E-01
     148.874437   9.4651587939141666E-03   5.6910998868665852E-02   3.6296792547044365E-01   3.8925451348409695E-01
     149.074537   8.3483578748855102E-03   5.8445253918989144E-02   3.5495456214941951E-01   3.9701422137463127E-01
     149.274637   7.2786476807447783E-03   5.9617455322062689E-02   3.4581566776383127E-01   4.0554510045073650E-01
     149.474737   6.3062096301571601E-03   6.0313633888615173E-02   3.3575329595954173E-01   4.1471442146266718E-01
     149.674837   5.4794569104952059E-03   6.0432978408405044E-02   3.2496733330450617E-01   4.2436489952902107E-01
     149.874937   4.8433562223192794E-03   5.9897078743131424E-02   3.1367131868879872E-01   4.3429584622561168E-01
     150.075038   4.4344919182392299E-03   5.8660076984439313E-02   3.0210588665610177E-01   4.4425137727731645E-01
     150.275138   4.2738028789118098E-03   5.6717946920504407E-02   2.9054399594387392E-01   4.5392315017962581E-01
     150.475238   4.3592280000079812E-03   5.4114441585183436E-02   2.7928679077738094E-01   4.6296861136970968E-01
     150.675338   4.6608009329365619E-03   5.0941642235645276E-02   2.6865467501190987E-01   4.7103772895682861E-01
     150.875438   5.1198485758470556E-03   4.7334515340531604E-02   2.5898065420520910E-01   4.7779738010221429E-01
     151.075538   5.6526166447499150E-03   4.3460552711886265E-02   2.5060951539636156E-01   4.8294632623936401E-01
     151.275638   6.1578976447749139E-03   3.9506379416078499E-02   2.4389922787639320E-01   4.8622211225785689E-01
     151.475738   6.5282802003223334E-03   3.5663007338588570E-02   2.3921616577971336E-01   4.8740699956622480E-01
     151.675838   6.6646870850153020E-03   3.2110954258555015E-02   2.3691710580762854E-01   4.8633930520177282E-01
     151.875938   6.4931954343868453E-03   2.9006339663479694E-02   2.3731625336590717E-01   4.8293222291326665E-01
     152.076038   5.9818234949544219E-03   2.6469249655837062E-02   2.4064149957066031E-01   4.7719750929918953E-01
     152.276138   5.1536270262798447E-03   2.4575945664164645E-02   2.4699057025953389E-01   4.6926511766544049E-01
     152.476238   4.0919779746328442E-03   2.3356531427694810E-02   2.5630254163403965E-01   4.5938417786512087E-01
     152.676338   2.9353005487208778E-03   2.2798678299306659E-02   2.6835610966744827E-01   4.4789564945906091E-01
     152.876438   1.8615762916294792E-03   2.2855920097295444E-02   2.8279178958190682E-01   4.3518528911071341E-01
     153.076538   1.0655320322515806E-03   2.3457659619677555E-02   2.9914376010306221E-01   4.2164074070333191E-01
     153.276638   7.3208954143801639E-04   2.4518812311859872E-02   3.1687028485324414E-01   4.0763112885388192E-01
     153.476738   1.0093771876918403E-03   2.5948748568762146E-02   3.3538302396582137E-01   3.9350804954728458E-01
     153.676838   1.9848367508347254E-03   2.7659875341087072E-02   3.5408043564076830E-01   3.7961408196268270E-01
     153.876938   3.6684516967498133E-03   2.9575617875333037E-02   3.7238699166907918E-01   3.6628553903917699E-01
     154.077039   5.9870461338546377E-03   3.1636637042487509E-02   3.8979563729311945E-01   3.5384161967741545E-01
     154.277139   8.7924545030208297E-03   3.3803624544607613E-02   4.0590678552769432E-01   3.4255896501818645E-01
     154.477239   1.1883307898016466E-02   3.6055818893834322E-02   4.2045117356378997E-01   3.3264134503712378E-01
     154.677339   1.5035478350136239E-02   3.8386478361025218E-02   4.3328327928386057E-01   3.2420240087883584E-01
     154.877439   1.8032948128555142E-02   4.0797955366099745E-02   4.4434430204379938E-01   3.1727400124948874E-01
     155.077539   2.0691960411821777E-02   4.3298049696073440E-02   4.5361097918994880E-01   3.1183657980536500E-01
     155.277639   2.2875525894569905E-02   4.5897153751992673E-02   4.6105261308486928E-01   3.0785609190752078E-01
     155.477739   2.4499004057417045E-02   4.8604630248812154E-02   4.6661014011413249E-01   3.0531301435540509E-01
     155.677839   2.5528858863654687E-02   5.1423333820710272E-02   4.7019907298124558E-01   3.0421581299870087E-01
     155.877939   2.5976669914002111E-02   5.4342321985096899E-02   4.7173154545691992E-01   3.0459677991714451E-01
     156.078039   2.5890085723003688E-02   5.7329122027076539E-02   4.7114913878654152E-01   3.0649279591634798E-01
     156.278139   2.5342056880970274E-02   6.0323965438789866E-02   4.6845378862906539E-01   3.0991998136598048E-01
     156.478239   2.4419759203500955E-02   6.3238113757412964E-02   4.6372313339330079E-01   3.1485494568299327E-01
     156.678339   2.3215013817133302E-02   6.5956564078615110E-02   4.5710498283390832E-01   3.2123020178245143E-01
     156.878439   2.1817811689129968E-02   6.8343689127296284E-02   4.4879846838559195E-01   3.2894050752288662E-01
     157.078539   2.0313270720023171E-02   7.0250397902295952E-02   4.3903491747759299E-01   3.3785108959092242E-01
     157.278639   1.8780927678903079E-02   7.1522689263875922E-02   4.2806588716695265E-01   3.4780195691107085E-01
     157.478739   1.7294778005077019E-02   7.2012223338869086E-02   4.1615808799560211E-01   3.5860781279680154E-01
     157.678839   1.5922643513954938E-02   7.1589120261375039E-02   4.0359312747068865E-01   3.7005429882685553E-01
     157.878939   1.4723529431589596E-02   7.0156361251480059E-02   3.9067084838394023E-01   3.8189172659415288E-01
     158.079040   1.3742105149451711E-02   6.7664368923399998E-02   3.7771257314454409E-01   3.9383119033972858E-01
     158.279140   1.3001163485205098E-02   6.4123455659990919E-02   3.6505801023667472E-01   4.0555006887288741E-01
     158.479240   1.2494917824265614E-02   5.9611387760083102E-02   3.5305404167315874E-01   4.1670777772111151E-01
     158.679340   1.2186122510622340E-02   5.4274265770996706E-02   3.4204236029489343E-01   4.2696312730133990E-01
     158.879440   1.2008028396550182E-02   4.8320804931956424E-02   3.3235495048366759E-01   4.3598381404686559E-01
