#        t [ns]                  pop[00]                  pop[01]                  pop[10]                  pop[11]
      93.846923   1.5964973848025410E-01   2.1708262861598875E-02   4.3825870114658078E-01   2.7187924418099457E-01
      94.047024   1.5130096958723341E-01   2.4028371166393933E-02   4.5198041296546199E-01   2.6185694073403021E-01
      94.247124   1.4200021978324365E-01   2.5921794818414601E-02   4.6908797046924927E-01   2.5055733043409745E-01
      94.447224   1.3192823717505284E-01   2.7317310532885976E-02   4.8925859683749068E-01   2.3829793796527657E-01
      94.647324   1.2129337198619199E-01   2.8179807933935652E-02   5.1205889916701341E-01   2.2541541898539233E-01
      94.847424   1.1032701084370926E-01   2.8513295587352310E-02   5.3695085767233253E-01   2.1225416277876197E-01
      95.047524   9.9277717791492082E-02   2.8360159791021362E-02   5.6330607928057153E-01   1.9915470802923682E-01
      95.247624   8.8405121967214784E-02   2.7796180946835398E-02   5.9042812685808477E-01   1.8644115336597528E-01
      95.447724   7.7974385237049054E-02   2.6921602023939745E-02   6.1757890410462946E-01   1.7441028344258397E-01
      95.647824   6.8250867602555457E-02   2.5849572587892479E-02   6.4400565360558992E-01   1.6332540371604351E-01
      95.847924   5.9493951367679265E-02   2.4693625317157228E-02   6.6896886676329903E-01   1.5341380306625213E-01
      96.048024   5.1949605586929799E-02   2.3555591816925667E-02   6.9177116911265490E-01   1.4486504254025837E-01
      96.248124   4.5842081179360353E-02   2.2515291610927194E-02   7.1178336882738791E-01   1.3783007730970093E-01
      96.448224   4.1365195858292639E-02   2.1623321229037897E-02   7.2846417446162259E-01   1.3242241956569659E-01
      96.648324   3.8673417328506640E-02   2.0897784322257602E-02   7.4137503068704413E-01   1.2871992009345182E-01
      96.848424   3.7873040929743841E-02   2.0325068342249755E-02   7.5019284212621962E-01   1.2676507590645583E-01
      97.048524   3.9014120745488670E-02   1.9864293814140746E-02   7.5471976774970551E-01   1.2656478610653829E-01
      97.248624   4.2084098334936780E-02   1.9454766240852812E-02   7.5488863628267000E-01   1.2809111178992097E-01
      97.448724   4.7004216117438317E-02   1.9025418488014211E-02   7.5076604063852193E-01   1.3128139906012928E-01
      97.648824   5.3629879332071959E-02   1.8504921804113297E-02   7.4255470235184295E-01   1.3603575595637910E-01
      97.848924   6.1755937685933376E-02   1.7831035168280954E-02   7.3059100033302826E-01   1.4221415325520903E-01
      98.049025   7.1127077290142407E-02   1.6957982634777210E-02   7.1533170234432475E-01   1.4963734057558409E-01
      98.249125   8.1452399903694434E-02   1.5861190803892054E-02   6.9732927401645473E-01   1.5809228317475940E-01
      98.449225   9.2422539063821918E-02   1.4539282566453928E-02   6.7720006048287007E-01   1.6733978346376455E-01
      98.649325   1.0372745613697029E-01   1.3013560625843145E-02   6.5558947761732489E-01   1.7712294700014922E-01
      98.849425   1.1507286445959511E-01   1.1325471617328515E-02   6.3313750173998939E-01   1.8717632593017927E-01
      99.049525   1.2619310218474813E-01   9.5328044796411070E-03   6.1044905898037316E-01   1.9723441288688037E-01
      99.249625   1.3685891343408590E-01   7.7053701664137808E-03   5.8807369175441204E-01   2.0703773662759514E-01
      99.449725   1.4687994276314045E-01   5.9205797474574783E-03   5.6649536354889141E-01   2.1633668790157490E-01
      99.649825   1.5610275675297713E-01   4.2590916653634445E-03   5.4613054938641814E-01   2.2489429131588101E-01
      99.849925   1.6440536372783865E-01   2.8007205671671002E-03   5.2733336609930648E-01   2.3248790237526040E-01
     100.050025   1.7168916565635764E-01   1.6207606185982448E-03   5.1040727811192232E-01   2.3890915224355902E-01
     100.250125   1.7786968768796185E-01   7.8658116965654864E-04   4.9562096906777731E-01   2.4396335794154442E-01
     100.450225   1.8286797158929530E-01   3.5411232836112536E-04   4.8322330577315864E-01   2.4747172289411687E-01
     100.650325   1.8660450810268872E-01   3.6397312266300597E-04   4.7345221030956119E-01   2.4927921246604753E-01
     100.850425   1.8899690116484227E-01   8.3742310649712742E-04   4.6653472541478047E-01   2.4926844277304833E-01
     101.050525   1.8996153743057506E-01   1.7727867285842231E-03   4.6267870117391202E-01   2.4737696297094192E-01
     101.250625   1.8941882477544603E-01   3.1433231466010624E-03   4.6205934338815469E-01   2.4361255761402703E-01
     101.450725   1.8730125071093243E-01   4.8974528842477567E-03   4.6480548387018933E-01   2.3805983544675197E-01
     101.650825   1.8356348910133044E-01   6.9616220592209586E-03   4.7098914420805377E-01   2.3087397420061137E-01
     101.850925   1.7819370103304161E-01   9.2452167478091554E-03   4.8061790939458199E-01   2.2226395081002373E-01
     102.051026   1.7122480306703786E-01   1.1646553533883195E-02   4.9362654584926813E-01   2.1247277913277210E-01
     102.251126   1.6274408621881500E-01   1.4059285087285002E-02   5.0986531934135493E-01   2.0176171093955558E-01
     102.451226   1.5289955388253229E-01   1.6379036146874769E-02   5.2908599106276166E-01   1.9040098558017463E-01
     102.651326   1.4190155971924573E-01   1.8510283342579866E-02   5.5092933349603401E-01   1.7866607225842046E-01
     102.851426   1.3001855689892342E-01   2.0373437572467071E-02   5.7491973489910952E-01   1.6683610055263476E-01
     103.051526   1.1756659476245331E-01   2.1911702123409132E-02   6.0047257396947018E-01   1.5518966810827647E-01
     103.251626   1.0489401308854315E-01   2.3096518783842862E-02   6.2691595591955129E-01   1.4399498203979633E-01
     103.451726   9.2364276878371884E-02   2.3930014666801495E-02   6.5352139340709914E-01   1.3349694610728069E-01
     103.651826   8.0339440264941858E-02   2.4443578194751032E-02   6.7953528632363025E-01   1.2390734201096405E-01
     103.851926   6.9165082077900147E-02   2.4692902648198609E-02   7.0420723026768994E-01   1.1540141780145062E-01
     104.052026   5.9156854686933727E-02   2.4750411299279362E-02   7.2681535366130645E-01   1.0811984212801720E-01
     104.252126   5.0589217001018282E-02   2.4696006415281104E-02   7.4668883932203967E-01   1.0217413693412944E-01
     104.452226   4.3686935201998033E-02   2.4607201770252624E-02   7.6322878232769120E-01   9.7653201581942961E-02
     104.652326   3.8619240401511448E-02   2.4549749374473406E-02   7.7593216298596812E-01   9.4626041631206942E-02
     104.852426   3.5496231773127801E-02   2.4569647676890728E-02   7.8442155897973076E-01   9.3137016668337569E-02
     105.052526   3.4367427132276772E-02   2.4687357405484469E-02   7.8847345092069743E-01   9.3197055147645883E-02
     105.252626   3.5222493887556938E-02   2.4895187106005912E-02   7.8803334599142294E-01   9.4778352361725049E-02
     105.452726   3.7993953163027276E-02   2.5158517100588178E-02   7.8321377892040145E-01   9.7815083717920345E-02
     105.652826   4.2561593366870050E-02   2.5420701266820955E-02   7.7428039071501065E-01   1.0220658135510158E-01
     105.852926   4.8758613509857919E-02   2.5610663828044968E-02   7.6163091870466404E-01   1.0782043654486667E-01
     106.053027   5.6379618517232548E-02   2.5651774389796732E-02   7.4576830079417955E-01   1.1449627888933585E-01
     106.253127   6.5190179140654059E-02   2.5470671936489778E-02   7.2727099165374254E-01   1.2204965052779317E-01
     106.453227   7.4937259724198194E-02   2.5005202987124314E-02   7.0676593005933253E-01   1.3027346381488408E-01
     106.653327   8.5360017245375952E-02   2.4210979897881006E-02   6.8490503296260175E-01   1.3893790364303332E-01
     106.853427   9.6200802596066948E-02   2.3065964098226154E-02   6.6234039302801428E-01   1.4779384358589764E-01
     107.053527   1.0721567906089449E-01   2.1572523774764582E-02   6.3969570232937389E-01   1.5658277120037745E-01
     107.253627   1.1818274862666585E-01   1.9757045656761476E-02   6.1753861767430429E-01   1.6505049675821679E-01
     107.453727   1.2890648086676981E-01   1.7667817201516788E-02   5.9636106213282758E-01   1.7295998388556730E-01
     107.653827   1.3921743784591023E-01   1.5371928872919032E-02   5.7657055333568774E-01   1.8010098565788796E-01
     107.853927   1.4896804375671144E-01   1.2951687973159345E-02   5.5849208353067425E-01   1.8629576394477268E-01
     108.054027   1.5802541228123745E-01   1.0500973529564282E-02   5.4237968330039055E-01   1.9139971833507727E-01
     108.254127   1.6626221908733174E-01   8.1218883356695797E-03   5.2843622444267113E-01   1.9529658674278025E-01
     108.454227   1.7354704773475305E-01   5.9215779101512668E-03   5.1683699684434303E-01   1.9789127133412790E-01
     108.654327   1.7973643384784577E-01   4.0084221678684659E-03   5.0774973646544064E-01   1.9910602487603385E-01
     108.854427   1.8467112374732056E-01   2.4866514979828905E-03   5.0134463699349818E-01   1.9888428266267269E-01
     109.054527   1.8817831242386365E-01   1.4491188841935503E-03   4.9779243140894097E-01   1.9720140227260965E-01
     109.254627   1.9008013575106542E-01   9.6907065771204102E-04   4.9725356999361059E-01   1.9407677080859781E-01
     109.454727   1.9020724339937420E-01   1.0925491571318513E-03   4.9986363298630848E-01   1.8958054953752548E-01
     109.654827   1.8841547422400520E-01   1.8330616703246690E-03   5.0571883798672379E-01   1.8383110744800946E-01
     109.854927   1.8460358540304100E-01   3.1694720154237621E-03   5.1486272249727427E-01   1.7698356464621365E-01
     110.055028   1.7873036623243718E-01   5.0471643047009926E-03   5.2727292541597848E-01   1.6921325552821334E-01
     110.255128   1.7082990947156629E-01   7.3817669027237062E-03   5.4284616203916602E-01   1.6069963393613976E-01
     110.455228   1.6102386805583085E-01   1.0064363648371185E-02   5.6138009303486147E-01   1.5161642658177482E-01
     110.655328   1.4952879796995469E-01   1.2967477004160033E-02   5.8255379493930581E-01   1.4213162720756184E-01
     110.855428   1.3665557357579222E-01   1.5952171525570956E-02   6.0591389543205720E-01   1.3241512471667538E-01
     111.055528   1.2279802599188780E-01   1.8877366759999202E-02   6.3087656784284796E-01   1.2264576693703731E-01
     111.255628   1.0841074025459474E-01   2.1611576828788392E-02   6.5675049556657428E-01   1.1301028126461872E-01
     111.455728   9.3979827258408324E-02   2.4045300523595162E-02   6.8277480308678307E-01   1.0369454542989688E-01
     111.655828   7.9991997168120929E-02   2.6101371355717586E-02   7.0815992120640803E-01   9.4874312224529148E-02
     111.855928   6.6905563521402159E-02   2.7741599347557839E-02   7.3212400992302962E-01   8.6710526552849387E-02
     112.056028   5.5125125077781841E-02   2.8969311947847867E-02   7.5392457782826094E-01   7.9348760311955854E-02
     112.256128   4.4981675125262348E-02   2.9827642972206123E-02   7.7288593125084826E-01   7.2920798124078340E-02
     112.456228   3.6720051321287736E-02   3.0393461238590339E-02   7.8842274955498459E-01   6.7546885597368600E-02
     112.656328   3.0494337644368475E-02   3.0767330394562687E-02   8.0006407874911600E-01   6.3334690718995917E-02
     112.856428   2.6370461596682142E-02   3.1060211691020322E-02   8.0748266637261235E-01   6.0370323598363147E-02
     113.056528   2.4335042295484548E-02   3.1377852891897588E-02   8.1052433615589115E-01   5.8703747503777541E-02
     113.256628   2.4309298535208135E-02   3.1804808842042565E-02   8.0922186689431508E-01   5.8338590654546052E-02
     113.456728   2.6165614459796063E-02   3.2391184177478785E-02   8.0378297470163185E-01   5.9233670325440781E-02
     113.656828   2.9743523937456797E-02   3.3144930294680200E-02   7.9455765801340328E-01   6.1313500498690943E-02
     113.856928   3.4862675610014146E-02   3.4030853612370959E-02   7.8199846034288489E-01   6.4480066879515130E-02
     114.057029   4.1332098743171064E-02   3.4975658466698603E-02   7.6662354583250580E-01   6.8621106876749993E-02
     114.257129   4.8956332927496349E-02   3.5877259000834799E-02   7.4898732597298812E-01   7.3613450817159101E-02
     114.457229   5.7539126365795744E-02   3.6616609368818588E-02   7.2966172994947665E-01   7.9320515654524706E-02
     114.657329   6.6885146321652086E-02   3.7071081268481736E-02   7.0922753810359429E-01   8.5585210703610706E-02
     114.857429   7.6800481886250480E-02   3.7128678317434244E-02   6.8826824105687179E-01   9.2224157152910116E-02
     115.057529   8.7093427084442315E-02   3.6701452123299283E-02   6.6735669738436509E-01   9.9030242527687579E-02
     115.257629   9.7576769784716286E-02   3.5735657713064903E-02   6.4703192715553937E-01   1.0578511427273324E-01
     115.457729   1.0807119537484473E-01   3.4216948789115138E-02   6.2777292227122272E-01   1.1227649474582782E-01
     115.657829   1.1840789042267973E-01   3.2170769847719882E-02   6.0997939769850151E-01   1.1831340303459947E-01
     115.857929   1.2842845421031615E-01   2.9659396567988820E-02   5.9396521205317188E-01   1.2373530860012909E-01
     116.058029   1.3798152376001246E-01   2.6777166249135616E-02   5.7996446492884768E-01   1.2841456746604010E-01
     116.258129   1.4691676709832582E-01   2.3644966515506752E-02   5.6814713370701475E-01   1.3225298502093519E-01
     116.458229   1.5507744414449401E-01   2.0404589467038634E-02   5.5863998893658517E-01   1.3517437660152892E-01
     116.658329   1.6229304980271200E-01   1.7212968869355017E-02   5.5154752582521738E-01   1.3711691231445672E-01
     116.858429   1.6837419163003817E-01   1.4235471933290946E-02   5.4696712915425838E-01   1.3803024791620272E-01
     117.058529   1.7311238862120623E-01   1.1636971748138434E-02   5.4499464386577312E-01   1.3788009186738578E-01
     117.258629   1.7628686749416117E-01   9.5702601952424356E-03   5.4572094405936744E-01   1.3665727397750299E-01
     117.458729   1.7767847955670127E-01   8.1631846066860594E-03   5.4922356088631974E-01   1.3438438521190213E-01
     117.658829   1.7708878766699224E-01   7.5071100531828106E-03   5.5555683100108733E-01   1.3111491282593507E-01
     117.858929   1.7436150296743252E-01   7.6488345608957389E-03   5.6474083582297252E-01   1.2692551935629848E-01
     118.059030   1.6940376997389744E-01   8.5866920751667547E-03   5.7674779713363933E-01   1.2190568322954391E-01
     118.259130   1.6220544910557053E-01   1.0270625835510775E-02   5.9148549229768943E-01   1.1614832012119559E-01
     118.459230   1.5285508706736955E-01   1.2605551227951262E-02   6.0877785694607511E-01   1.0974407478916320E-01
     118.659330   1.4155139550198165E-01   1.5456850919477216E-02   6.2834305855363681E-01   1.0278263939851739E-01
     118.859430   1.2860806803272676E-01   1.8657071042356792E-02   6.4977269147929817E-01   9.5362636321391664E-02
     119.059530   1.1444812447014940E-01   2.2014500241147549E-02   6.7252176484858606E-01   8.7605286532356774E-02
     119.259630   9.9584347226361863E-02   2.5325620449037401E-02   6.9591967904360219E-01   7.9662859848116233E-02
     119.459730   8.4586284992276217E-02   2.8392197964430953E-02   7.1920335607383290E-01   7.1717044339506625E-02
     119.659830   7.0038806401586648E-02   3.1041069992948901E-02   7.4156392716408515E-01   6.3969922892963674E-02
     119.859930   5.6498454040398369E-02   3.3143397846973566E-02   7.6219769931015258E-01   5.6632165530022059E-02
     120.060030   4.4452632986139079E-02   3.4630610876918780E-02   7.8035668845426154E-01   4.9910165584610248E-02
     120.260130   3.4286106172442821E-02   3.5504650716200709E-02   7.9539476629049155E-01   4.3993074558259113E-02
     120.460230   2.6259152117701558E-02   3.5840332617176417E-02   8.0680432110349498E-01   3.9041719751909607E-02
     120.660330   2.0499916014224039E-02   3.5778662313421958E-02   8.1424188780239704E-01   3.5179549286143884E-02
     120.860430   1.7010711419968315E-02   3.5511203321794887E-02   8.1754525841728409E-01   3.2483695185688138E-02
     121.060530   1.5686418480645420E-02   3.5256393185941884E-02   8.1674110191883587E-01   3.0977461863914476E-02
     121.260630   1.6342125842999662E-02   3.5230081861553339E-02   8.1203601780656487E-01   3.0630167299501136E-02
     121.460730   1.8745389235073188E-02   3.5614825703862853E-02   8.0378661538061569E-01   3.1368206160498478E-02
     121.660830   2.2647042019551193E-02   3.6533711002189925E-02   7.9245462464549365E-01   3.3093842919401428E-02
     121.860930   2.7805281703764971E-02   3.8033307696289653E-02   7.7855979190238112E-01   3.5703888357077412E-02
     122.061031   3.4000491189283791E-02   4.0077665979787694E-02   7.6264163970670795E-01   3.9101838476633899E-02
     122.261131   4.1041097800372454E-02   4.2552777640430736E-02   7.4523584073467231E-01   4.3200569043884085E-02
     122.461231   4.8762381625246272E-02   4.5279728644471391E-02   7.2686569586252492E-01   4.7915960422101243E-02
     122.661331   5.7020482998542857E-02   4.8034845661235739E-02   7.0804383313344021E-01   5.3155182935831324E-02
     122.861431   6.5683813574004463E-02   5.0575214208908342E-02   6.8927520825679767E-01   5.8805741843380166E-02
     123.061531   7.4624280256235187E-02   5.2666889497957288E-02   6.7105305592970754E-01   6.4730741770813088E-02
     123.261631   8.3710815082376350E-02   5.4111573878359756E-02   6.5384465759126487E-01   7.0772456349107171E-02
     123.461731   9.2806963920335939E-02   5.4767147721621293E-02   6.3806999714637469E-01   7.6762471471707727E-02
     123.661831   1.0177262825270783E-01   5.4558969948669114E-02   6.2408019887672994E-01   8.2534264455454587E-02
     123.861931   1.1046813060978732E-01   5.3481629433360107E-02   6.1214288001405737E-01   8.7933860766752747E-02
     124.062031   1.1875768999457632E-01   5.1593343608046918E-02   6.0243861530962306E-01   9.2826056651963612E-02
     124.262131   1.2650993932867302E-01   4.9006197558273422E-02   5.9506843643011631E-01   9.7096233694223086E-02
     124.462231   1.3359483911432812E-01   4.5874835713035030E-02   5.9006909073831426E-01   1.0064932410147363E-01
     124.662331   1.3987797185167702E-01   4.2385013727663144E-02   5.8743162583996611E-01   1.0340786145383625E-01
     124.862431   1.4521415840026636E-01   3.8742312024438758E-02   5.8711904796648262E-01   1.0531111562183190E-01
     125.062531   1.4944291311517363E-01   3.5160462811439162E-02   5.8907985002684993E-01   1.0631677953076407E-01
     125.262631   1.5238839351595043E-01   3.1848501458690941E-02   5.9325618545838454E-01   1.0640471522972311E-01
     125.462731   1.5386562537653098E-01   2.8996747118764817E-02   5.9958742287161393E-01   1.0558001974190123E-01
     125.662831   1.5369302791205075E-01   2.6762926887538695E-02   6.0801014035468903E-01   1.0387264073289180E-01
     125.862931   1.5170972559156676E-01   2.5260365577074898E-02   6.1845445729743320E-01   1.0133318001176851E-01
     126.063032   1.4779554013175208E-01   2.4549712305980752E-02   6.3083586586827956E-01   9.8026719614607863E-02
     126.263132   1.4189160154031571E-01   2.4634942137340177E-02   6.4504202739273642E-01   9.4026934084566555E-02
     126.463232   1.3401976832629250E-01   2.5463775037127177E-02   6.6091401922909276E-01   8.9412882996220466E-02
     126.663332   1.2429936560453492E-01   2.6931842637260797E-02   6.7822155860510558E-01   8.4271500056887716E-02
     126.863432   1.1295954800232513E-01   2.8889279442301758E-02   6.9663465786053969E-01   7.8707414866731440E-02
     127.063532   1.0034430189990108E-01   3.1149136383428810E-02   7.1569997750142544E-01   7.2857007509276636E-02
     127.263632   8.6905897490944212E-02   3.3498849729198685E-02   7.3483317218624833E-01   6.6899507543470335E-02
     127.463732   7.3183584746069577E-02   3.5716785079918191E-02   7.5333481773608779E-01   6.1058767250129924E-02
     127.663832   5.9767349723765864E-02   3.7594582276383619E-02   7.7043118311727987E-01   5.5592963832633284E-02
     127.863932   4.7249587462870536E-02   3.8963858596714106E-02   7.8533684743627674E-01   5.0772122314782508E-02
     128.064032   3.6170394581488310E-02   3.9723610833026411E-02   7.9733078715864181E-01   4.6846892394093939E-02
     128.264132   2.6965619750799585E-02   3.9862465152364752E-02   8.0582911022150594E-01   4.4017961288630773E-02
     128.464232   1.9928388949365664E-02   3.9469478814714583E-02   8.1043557068785221E-01   4.2416897924173531E-02
     128.664332   1.5191290174798120E-02   3.8730119889309557E-02   8.1096257746043765E-01   4.2101115766839253E-02
     128.864432   1.2729949959605353E-02   3.7908110492355353E-02   8.0742923564816549E-01   4.3057130641681429E-02
     129.064532   1.2384515347383036E-02   3.7315767923616551E-02   8.0004449725589077E-01   4.5207622712282694E-02
     129.264632   1.3894276748649370E-02   3.7275918484767863E-02   7.8917805608080749E-01   4.8423273243415728E-02
     129.464732   1.6939673383878785E-02   3.8079506441487339E-02   7.7532228054655150E-01   5.2539787570050241E-02
     129.664832   2.1184891334740878E-02   3.9944409965863181E-02   7.5905226996617825E-01   5.7377184227006939E-02
     129.864932   2.6314549400685137E-02   4.2981703211264863E-02   7.4098839311353359E-01   6.2759250872424954E-02
     130.065033   3.2059590399701021E-02   4.7175288529253942E-02   7.2176097404791018E-01   6.8531972436582669E-02
     130.265133   3.8209990792859805E-02   5.2378551816371431E-02   7.0197923217145541E-01   7.4576159540052422E-02
     130.465233   4.4614879939227269E-02   5.8327834444277360E-02   6.8221087862663854E-01   8.0808058341419686E-02
     130.665333   5.1172971065200551E-02   6.4669816283817599E-02   6.6297490413819460E-01   8.7167890220390412E-02
     130.865433   5.7817255003997585E-02   7.0999206352601915E-02   6.4474178648643676E-01   9.3603114423649450E-02
     131.065533   6.4498261951285357E-02   7.6902153893860362E-02   6.2793327970136603E-01   1.0005302691758755E-01
     131.265633   7.1169673845394382E-02   8.1999186941130425E-02   6.1291863108011635E-01   1.0643747225095958E-01
     131.465733   7.7778242772788969E-02   8.5981590877121025E-02   6.0000782517335616E-01   1.1265140828217882E-01
     131.665833   8.4258238804599830E-02   8.8637122344376651E-02   5.8944266319047012E-01   1.1856764488037153E-01
     131.865933   9.0530375249882195E-02   8.9862777961851936E-02   5.8138696912565602E-01   1.2404773399338306E-01
     132.066033   9.6505104149882101E-02   8.9663829334962808E-02   5.7591952537649393E-01   1.2895661830692431E-01
     132.266133   1.0208874527193991E-01   8.8140742735846683E-02   5.7303438789467109E-01   1.3317505656930526E-01
     132.466233   1.0718911321179260E-01   8.5468325881002380E-02   5.7265083386269433E-01   1.3660658258329414E-01
     132.666333   1.1171727170605031E-01   8.1872477970498875E-02   5.7463113539713284E-01   1.3917979152918400E-01
     132.866433   1.1558416544037103E-01   7.7608599369134279E-02   5.7880167788246517E-01   1.4084876505169347E-01
     133.066533   1.1869370156095436E-01   7.2943300338281211E-02   5.8497287125990949E-01   1.4159371170037721E-01
     133.266633   1.2093569526862981E-01   6.8139204646656293E-02   5.9295486159196997E-01   1.4142190843498698E-01
     133.466733   1.2218222905077125E-01   6.3442068233242124E-02   6.0256746474675760E-01   1.4036794820126161E-01
     133.666833   1.2228990148572247E-01   5.9069565043598372E-02   6.1364339861691608E-01   1.3849290198278655E-01
     133.866933   1.2110912618188203E-01   5.5201149330000643E-02   6.2602494134444553E-01   1.3588266198744048E-01
     134.067034   1.1850034103529952E-01   5.1968644257890599E-02   6.3955610544338015E-01   1.3264485566092826E-01
     134.267134   1.1435538763318347E-01   4.9448362824345414E-02   6.5407287324550190E-01   1.2890303492907126E-01
     134.467234   1.0862091255764970E-01   4.7656909044798870E-02   6.6939070588404559E-01   1.2478937668495634E-01
     134.667334   1.0132058362873145E-01   4.6552379180869546E-02   6.8528478484658351E-01   1.2044124625200368E-01
     134.867434   9.2573866785624098E-02   4.6040404124443303E-02   7.0146111534544364E-01   1.1600655272536825E-01
     135.067534   8.2609068069219249E-02   4.5983123693360953E-02   7.1752582846691781E-01   1.1165611449936445E-01
     135.267634   7.1766917919860035E-02   4.6210543775317511E-02   7.3296634321287835E-01   1.0759515972167741E-01
     135.467734   6.0490561711945862E-02   4.6535743330779908E-02   7.4715513036500669E-01   1.0406658861642268E-01
     135.667834   4.9299672199394434E-02   4.6775475495326763E-02   7.5938089508272744E-01   1.0134174995594890E-01
     135.867934   3.8748697015810005E-02   4.6776276779689117E-02   7.6890976509110609E-01   9.9695109018961711E-02
     136.068034   2.9371635120177313E-02   4.6444175565296279E-02   7.7507307947786341E-01   9.9363106367977710E-02
     136.268134   2.1620768501068310E-02   4.5772664006644377E-02   7.7736106984116971E-01   1.0050034427092755E-01
     136.468234   1.5812986739767859E-02   4.4860274379208524E-02   7.7548861463034624E-01   1.0315512593994257E-01
     136.668334   1.2097509536815118E-02   4.3910554028370075E-02   7.6941259037135434E-01   1.0727453074242771E-01
     136.868434   1.0450677266802969E-02   4.3213658565222010E-02   7.5931041563418189E-01   1.1272695350719446E-01
     137.068534   1.0694577892891459E-02   4.3113924979430979E-02   7.4554305612287119E-01   1.1932407073533896E-01
     137.268634   1.2532927448925063E-02   4.3968234988304010E-02   7.2861575546353297E-01   1.2683655551461209E-01
     137.468734   1.5597647097401451E-02   4.6098947031464742E-02   7.0913992232359602E-01   1.3500681860401867E-01
     137.668834   1.9499415218556127E-02   4.9745612685899790E-02   6.8779960979988886E-01   1.4356146295373751E-01
     137.868934   2.3875221858156211E-02   5.5021501706048442E-02   6.6532167558454558E-01   1.5222803113500871E-01
     138.069035   2.8426052818479347E-02   6.1883428562662567E-02   6.4243992913395598E-01   1.6076260497460093E-01
     138.269135   3.2938728677159135E-02   7.0123657154157137E-02   6.1984883512780653E-01   1.6898383286973159E-01
     138.469235   3.7289474187160783E-02   7.9387075231947463E-02   5.9816015210901696E-01   1.7679404774999860E-01
     138.669335   4.1432298879558294E-02   8.9208305990999839E-02   5.7788120659007336E-01   1.8417185909814301E-01
     138.869435   4.5378594823540071E-02   9.9059558842625225E-02   5.5941824042322552E-01   1.9114084164416306E-01
     139.069535   4.9173999905034592E-02   1.0840185426166118E-01   5.4309258115865966E-01   1.9773163603135441E-01
     139.269635   5.2876827026672367E-02   1.1673434227119371E-01   5.2915669443022850E-01   2.0395079243560088E-01
     139.469735   5.6540422067537566E-02   1.2363687865991783E-01   5.1780429148444285E-01   2.0976208918521541E-01
     139.669835   6.0199762366823749E-02   1.2880206669184105E-01   5.0917245406571543E-01   2.1508404223963423E-01
     139.869935   6.3862092524987521E-02   1.3205444184765544E-01   5.0333536306407545E-01   2.1980507251173634E-01
     140.070035   6.7502964924767594E-02   1.3335480320357559E-01   5.0029377854009693E-01   2.2381006525056357E-01
     140.270135   7.1069588574075207E-02   1.3278847821518827E-01   4.9996926506355860E-01   2.2700512205998605E-01
     140.470235   7.4490404024094806E-02   1.3053980822475469E-01   5.0221088320944629E-01   2.2932959461670807E-01
     140.670335   7.7685737910619321E-02   1.2685957894577901E-01   5.0681457295213428E-01   2.3075444251972196E-01
     140.870435   8.0573609397147791E-02   1.2203356353478213E-01   5.1354827078603094E-01   2.3127434736438859E-01
     141.070535   8.3068141063809900E-02   1.1635775284474209E-01   5.2217417744528616E-01   2.3090182015731436E-01
     141.270635   8.5072611165609949E-02   1.1012172941449752E-01   5.3246280540009294E-01   2.2966677172739228E-01
     141.470735   8.6471888410239395E-02   1.0359872741479652E-01   5.4419745654926610E-01   2.2762032485794331E-01
     141.670835   8.7129107395304925E-02   9.7039809937565946E-02   5.5717013882531352E-01   2.2484015306231039E-01
     141.870935   8.6890055417019968E-02   9.0669389607018855E-02   5.7117139685336249E-01   2.2143508462495190E-01
     142.071036   8.5596817215721210E-02   8.4679568609972541E-02   5.8597855709528923E-01   2.1754644429569708E-01
     142.271136   8.3109759222676854E-02   7.9222195004088294E-02   6.0134787363811237E-01   2.1334295412364621E-01
     142.471236   7.9334086595100800E-02   7.4400341510562060E-02   6.1701225127251247E-01   2.0900852494913283E-01
     142.671336   7.4245530381311750E-02   7.0263052188100070E-02   6.3267848187606934E-01   2.0472860464970574E-01
     142.871436   6.7910666062719588E-02   6.6806143175015514E-02   6.4801478920598976E-01   2.0068450483794606E-01
     143.071536   6.0499595060991493E-02   6.3978520465895528E-02   6.6262757412431272E-01   1.9705987561204100E-01
     143.271636   5.2289380979151139E-02   6.1691817584374524E-02   6.7603895356204480E-01   1.9405331307057358E-01
     143.471736   4.3655670954881709E-02   5.9832661725392228E-02   6.8768072742703923E-01   1.9188661500280677E-01
     143.671836   3.5050049950216301E-02   5.8278773833710870E-02   6.9691436050173861E-01   1.9080141514608423E-01
     143.871936   2.6962633037645949E-02   5.6920009505433945E-02   7.0308085152334843E-01   1.9104005558811707E-01
     144.072036   1.9871756224895499E-02   5.5683831255173295E-02   7.0558019455078891E-01   1.9280888837932256E-01
     144.272136   1.4186068734758613E-02   5.4561898485485455E-02   7.0396645969274241E-01   1.9623246232502517E-01
     144.472236   1.0189873212534527E-02   5.3630681268806248E-02   6.9802530086952896E-01   2.0132112459851101E-01
     144.672336   8.0057206349906651E-03   5.3057766772524786E-02   6.8780208574234369E-01   2.0797121795843160E-01
     144.872436   7.5834904150983836E-03   5.3090046515158092E-02   6.7357949231859127E-01   2.1599195121932077E-01
     145.072536   8.7157019474199335E-03   5.4026489224181226E-02   6.5583167166721068E-01   2.2513447119742236E-01
     145.272636   1.1072926300697089E-02   5.6180523875264975E-02   6.3517902598294962E-01   2.3510779220199260E-01
