#        t [ns]                  pop[00]                  pop[01]                  pop[10]                  pop[11]
      98.649325   6.2209734042971576E-01   2.8220656319818538E-01   1.4397654109375243E-02   7.0716574069547358E-02
      98.849425   6.1089859660466872E-01   2.8853035266629712E-01   1.6384043588453124E-02   7.5090513375689047E-02
      99.049525   5.9790753883394610E-01   2.9507646981432517E-01   1.8315164502016163E-02   8.0338434944784862E-02
      99.249625   5.8353844757218210E-01   3.0163267233957231E-01   2.0165816965084269E-02   8.6317783819295182E-02
      99.449725   5.6818658942440248E-01   3.0800413137641630E-01   2.1927546361964416E-02   9.2882591400201817E-02
      99.649825   5.5222248561916765E-01   3.1401227559804717E-01   2.3603300800155359E-02   9.9889092945996835E-02
      99.849925   5.3599031840545808E-01   3.1949331908009221E-01   2.5201552497000297E-02   1.0719940764591324E-01
     100.050025   5.1981082967082692E-01   3.2429637705794806E-01   2.6731030357907942E-02   1.1468239718177217E-01
     100.250125   5.0398871067205009E-01   3.2828100536632959E-01   2.8196746210775312E-02   1.2221161880277309E-01
     100.450225   4.8882183546018892E-01   3.3131591752116785E-01   2.9597464715768459E-02   1.2966123585295702E-01
     100.650325   4.7460812102566119E-01   3.3328160502777870E-01   3.0924411153060931E-02   1.3690126214857173E-01
     100.850425   4.6164671794175655E-01   3.3407842773009233E-01   3.2160845933027413E-02   1.4379355927175455E-01
     101.050525   4.5023241726361168E-01   3.3363947709860875E-01   3.3282158762783946E-02   1.5018980008729910E-01
     101.250625   4.4064480947693241E-01   3.3194476367833126E-01   3.4256467422211070E-02   1.5593213218742547E-01
     101.450725   4.3313660661298276E-01   3.2903060355128544E-01   3.5046175549350446E-02   1.6085652301198333E-01
     101.650825   4.2792660279142414E-01   3.2498800724527593E-01   3.5610911766194513E-02   1.6479824508129243E-01
     101.850925   4.2519968384986373E-01   3.1994852546598956E-01   3.5911444745138674E-02   1.6759916822731405E-01
     102.051026   4.2511087844039763E-01   3.1406258317713220E-01   3.5913324021779394E-02   1.6911707618092314E-01
     102.251126   4.2778756131184548E-01   3.0747826191113536E-01   3.5589130195134322E-02   1.6923717801737267E-01
     102.451226   4.3332533044570787E-01   3.0032660949755374E-01   3.4919161708642711E-02   1.6788509884903971E-01
     102.651326   4.4177613691003442E-01   2.9271648155245522E-01   3.3891193878968960E-02   1.6503949931876175E-01
     102.851426   4.5313031383565966E-01   2.8473903049366261E-01   3.2500327870133253E-02   1.6074160591485009E-01
     103.051526   4.6729769274124777E-01   2.7647771861973075E-01   3.0750086871936963E-02   1.5509877227623522E-01
     103.251626   4.8409465169754967E-01   2.6801669556107388E-01   2.8655427432344619E-02   1.4828043312540362E-01
     103.451726   5.0324018040732188E-01   2.5944375078312942E-01   2.6247020829586947E-02   1.4050721919090059E-01
     103.651826   5.2435813046423618E-01   2.5085111706591551E-01   2.3575124614978529E-02   1.3203574245458255E-01
     103.851926   5.4698192348638897E-01   2.4233910213483095E-01   2.0711604819889980E-02   1.2314155705714458E-01
     104.052026   5.7056129535437650E-01   2.3402311606543724E-01   1.7749537037319785E-02   1.1410230514040207E-01
     104.252126   5.9447154734095453E-01   2.2604220465328617E-01   1.4800333308609815E-02   1.0518307265395550E-01
     104.452226   6.1802563804855126E-01   2.1856761224914947E-01   1.1988555932253368E-02   9.6625442528417274E-02
     104.652326   6.4049413607032690E-01   2.1180654666809084E-01   9.4445895613733035E-03   8.8640219593192099E-02
     104.852426   6.6114163544543814E-01   2.0599226893815217E-01   7.2950309664223077E-03   8.1403046129734077E-02
     105.052526   6.7927979335232691E-01   2.0135760448205708E-01   5.6508244503292995E-03   7.5052837241778469E-02
     105.252626   6.9432324756405750E-01   1.9810151399878628E-01   4.5946148504498550E-03   6.9693313429964043E-02
     105.452726   7.0583282920617829E-01   1.9636169950633386E-01   4.1703663293209629E-03   6.5396807644210797E-02
     105.652826   7.1354068708343454E-01   1.9619836644986072E-01   4.3782333773720568E-03   6.2208395820703033E-02
     105.852926   7.1735819931714062E-01   1.9758878991290399E-01   5.1760980896244490E-03   6.0148623189796267E-02
     106.053027   7.1736634589168402E-01   2.0043315813198720E-01   6.4874335399923355E-03   5.9214267964437711E-02
     106.253127   7.1379054500929362E-01   2.0456998627309742E-01   8.2137846902839325E-03   5.9377757787027467E-02
     106.453227   7.0696868904394550E-01   2.0979352585530830E-01   1.0249193980836350E-02   6.0586616715187898E-02
     106.653327   6.9732101238683264E-01   2.1586628824780058E-01   1.2493636673186748E-02   6.2764456470290220E-02
     106.853427   6.8532242131934751E-01   2.2252786719590378E-01   1.4863119282595210E-02   6.5814394968465348E-02
     107.053527   6.7147383062181920E-01   2.2950542868449211E-01   1.7295148517552528E-02   6.9624701149281182E-02
     107.253627   6.5627337497970040E-01   2.3652709222750831E-01   1.9749339520347329E-02   7.4075622549779563E-02
     107.453727   6.4019258600201534E-01   2.4333488764744252E-01   2.2203814624250220E-02   7.9046160696370341E-02
     107.653827   6.2366076767134537E-01   2.4969489343842879E-01   2.4648725747416788E-02   8.4419735879723456E-02
     107.853927   6.0705723247103938E-01   2.5540478999970728E-01   2.7078681056067453E-02   9.0087743313338658E-02
     108.054027   5.9071086090888503E-01   2.6029878727776562E-01   2.9485917694176467E-02   9.5950031420870704E-02
     108.254127   5.7490764077365475E-01   2.6424849023077790E-01   3.1855559867148803E-02   1.0191187100418919E-01
     108.454227   5.5990522483865257E-01   2.6715951452053732E-01   3.4163346069712386E-02   1.0787816064262887E-01
     108.654327   5.4594960444011775E-01   2.6896699730001805E-01   3.6375304866969431E-02   1.1374677970901177E-01
     108.854427   5.3328696419485722E-01   2.6963464957667233E-01   3.8448524384088301E-02   1.1940334345877041E-01
     109.054527   5.2216619173148904E-01   2.6915949404239187E-01   4.0332467007239872E-02   1.2471893154507115E-01
     109.254627   5.1283269508886653E-01   2.6757973321803558E-01   4.1970815474014732E-02   1.2955117005525171E-01
     109.454727   5.0551832827273224E-01   2.6497997209329410E-01   4.3304093916168934E-02   1.3374810220005609E-01
     109.654827   5.0043285997790277E-01   2.6148843713876740E-01   4.4273117603801343E-02   1.3715401627484031E-01
     109.854927   4.9776001664280412E-01   2.5726404896282301E-01   4.4822952728399069E-02   1.3961669722872344E-01
     110.055028   4.9765792839522055E-01   2.5247483223935863E-01   4.4906869179780186E-02   1.4099600814975047E-01
     110.255128   5.0026129539223430E-01   2.4727195851020539E-01   4.4489765133500545E-02   1.4117397875053991E-01
     110.455228   5.0568074876201685E-01   2.4176618147689355E-01   4.3550521750904625E-02   1.4006652704076017E-01
     110.655328   5.1399425807305299E-01   2.3601491374755709E-01   4.2082869797923049E-02   1.3763625228499798E-01
     110.855428   5.2522835742564355E-01   2.3002544484623008E-01   4.0095126070703285E-02   1.3390417051301134E-01
     111.055528   5.3933378041429092E-01   2.2377155902754495E-01   3.7610309021489770E-02   1.2895669697896936E-01
     111.255628   5.5616520892970489E-01   2.1721334144266993E-01   3.4668225120771966E-02   1.2294452999418491E-01
     111.455728   5.7547179039500929E-01   2.1031182680843508E-01   3.1329410471118813E-02   1.1607288994762015E-01
     111.655828   5.9689670656813787E-01   2.0303956107978266E-01   2.7678884964273509E-02   1.0858550874783207E-01
     111.855928   6.1998051318428649E-01   1.9539317450981117E-01   2.3827498576650886E-02   1.0074554362889167E-01
     112.056028   6.4416672503432115E-01   1.8740963966473334E-01   1.9909934852843349E-02   9.2816047883495456E-02
     112.256128   6.6881085771223914E-01   1.7918287076658418E-01   1.6079583788580504E-02   8.5042615736335841E-02
     112.456228   6.9319285907982298E-01   1.7087788172460455E-01   1.2500970041681981E-02   7.7640650020006835E-02
     112.656328   7.1653570403375377E-01   1.6273870301215615E-01   9.3404059452798175E-03   7.0788067392487261E-02
     112.856428   7.3804044803706137E-01   1.5508001397978449E-01   6.7549509475840546E-03   6.4622570619571537E-02
     113.056528   7.5694555262639351E-01   1.4825317808323599E-01   4.8793300976675471E-03   5.9242740127691970E-02
     113.256628   7.7260035725084653E-01   1.4259273021214031E-01   3.8116159674076635E-03   5.4712866414313784E-02
     113.456728   7.8452803915785685E-01   1.3836422903037796E-01   3.6007232158682925E-03   5.1070564737690574E-02
     113.656828   7.9245932349484816E-01   1.3573157649190121E-01   4.2396403053945675E-03   4.8334613754650792E-02
     113.856928   7.9633478804908298E-01   1.3474789737113629E-01   5.6668074042361596E-03   4.6510314212563790E-02
     114.057029   7.9628258228579496E-01   1.3536547313707231E-01   7.7755967816162570E-03   4.5591127951032984E-02
     114.257129   7.9257981154693202E-01   1.3745829011022714E-01   1.0429869215518433E-02   4.5557055721073519E-02
     114.457229   7.8560862153574451E-01   1.4084792502365853E-01   1.3482297717387045E-02   4.6371362755182527E-02
     114.657329   7.7581922424472016E-01   1.4532229392320911E-01   1.6791727477123406E-02   4.7977805334962487E-02
     114.857429   7.6370453280101047E-01   1.5064381933235907E-01   2.0236527420569247E-02   5.0300324785311608E-02
     115.057529   7.4978040283851732E-01   1.5655366670844981E-01   2.3722287595859520E-02   5.3246156539314117E-02
     115.257629   7.3456361007670701E-01   1.6278070694874838E-01   2.7183582162037059E-02   5.6711833509114552E-02
     115.457729   7.1854716352636672E-01   1.6905692778723755E-01   3.0580522804304181E-02   6.0590410138835558E-02
     115.657829   7.0217920038627812E-01   1.7513435755738230E-01   3.3891537306188629E-02   6.4777947964808347E-02
     115.857929   6.8585117630331616E-01   1.8079819261251331E-01   3.7104274413345371E-02   6.9177786839980299E-02
     116.058029   6.6989650522241295E-01   1.8587414934552227E-01   4.0206694824291615E-02   7.3701849082564108E-02
     116.258129   6.5459778122055223E-01   1.9023029552931892E-01   4.3180143167857489E-02   7.8268844973801557E-02
     116.458229   6.4020022560605949E-01   1.9377402932892887E-01   4.5995414795862929E-02   8.2799880202901271E-02
     116.658329   6.2692837496033149E-01   1.9644580709435686E-01   4.8611683712091257E-02   8.7212788551699352E-02
     116.858429   6.1500104681410495E-01   1.9821332035542710E-01   5.0977234956362923E-02   9.1417228452410182E-02
     117.058529   6.0463882212583897E-01   1.9907030182652652E-01   5.3030959873680568E-02   9.5312484068561951E-02
     117.258629   5.9606158957035227E-01   1.9904048081936296E-01   5.4704526701930163E-02   9.8788715225304760E-02
     117.458729   5.8947956841703675E-01   1.9818172840684953E-01   5.5925970589798736E-02   1.0173089027874922E-01
     117.658829   5.8508428943622826E-01   1.9658379353148284E-01   5.6625055490492716E-02   1.0402404398943461E-01
     117.858929   5.8304351257808784E-01   1.9435717524684962E-01   5.6739473795169838E-02   1.0555909298090205E-01
     118.059030   5.8349953568768698E-01   1.9161578972198864E-01   5.6220328047050960E-02   1.0623920775526731E-01
     118.259130   5.8656859169003006E-01   1.8845715621910758E-01   5.5036117923291446E-02   1.0598684250359501E-01
     118.459230   5.9233945556090062E-01   1.8494278064911937E-01   5.3175470996276106E-02   1.0475134035230167E-01
     118.659330   6.0086840651981488E-01   1.8108320123758784E-01   5.0648857493279596E-02   1.0251704273686983E-01
     118.859430   6.1216641991952037E-01   1.7683505711074340E-01   4.7489187727382122E-02   9.9311351066911288E-02
     119.059530   6.2617781967732522E-01   1.7211441603157429E-01   4.3751807063482945E-02   9.5210689815327335E-02
     119.259630   6.4275672601035505E-01   1.6682133926353832E-01   3.9515314820504736E-02   9.0341278928783131E-02
     119.459730   6.6165029579336088E-01   1.6086536158008630E-01   3.4884014908953348E-02   8.4872862842086685E-02
     119.659830   6.8249252492458623E-01   1.5418627246498653E-01   2.9990796801560735E-02   7.9006163165469268E-02
     119.859930   7.0480678446666989E-01   1.4677152121262063E-01   2.4997959744596739E-02   7.2956359189789877E-02
     120.060030   7.2801584203314218E-01   1.3867136087136581E-01   2.0093968769362966E-02   6.6935089556737354E-02
     120.260130   7.5146019133407937E-01   1.3000901360401820E-01   1.5485486703287274E-02   6.1133810825806545E-02
     120.460230   7.7442338805320654E-01   1.2098374219584411E-01   1.1385331891504633E-02   5.5711621355335576E-02
     120.660330   7.9616173349220409E-01   1.1186700459729214E-01   7.9978813905969871E-03   5.0789425497091034E-02
     120.860430   8.1594035263803022E-01   1.0298908161178938E-01   5.5034798560897533E-03   4.6450205859722433E-02
     121.060530   8.3308082333328248E-01   9.4710561653520806E-02   4.0429317935354375E-03   4.2744088452841049E-02
     121.260630   8.4701788972282144E-01   8.7379245918425927E-02   3.7033175988759348E-03   3.9696751727744894E-02
     121.460730   8.5735125068099050E-01   8.1284251111859440E-02   4.5073478480772127E-03   3.7319193102706698E-02
     121.660830   8.6387674789286428E-01   7.6622417908684584E-02   6.4088867442147661E-03   3.5616125210274706E-02
     121.860930   8.6659014774139875E-01   7.3485156360303075E-02   9.2963159791283317E-03   3.4590596239249587E-02
     122.061031   8.6566614832009126E-01   7.1865114903680055E-02   1.3003752938338317E-02   3.4243899227625794E-02
     122.261131   8.6142062751946535E-01   7.1676582553335186E-02   1.7328589165174251E-02   3.4571456349077406E-02
     122.461231   8.5426703060494869E-01   7.2780504230684759E-02   2.2052613152391678E-02   3.5556487905203438E-02
     122.661331   8.4467721905479987E-01   7.5005278054887548E-02   2.6963354056094967E-02   3.7163810507506737E-02
     122.861431   8.3315152813514481E-01   7.8159519694597931E-02   3.1872434585294165E-02   3.9336010287594834E-02
     123.061531   8.2019609730371879E-01   8.2039251225026436E-02   3.6628465120574986E-02   4.1993485068766989E-02
     123.261631   8.0630314432465722E-01   8.6434417972940769E-02   4.1123068914846794E-02   4.5038645687660792E-02
     123.461731   7.9193210168488259E-01   9.1137650218057475E-02   4.5289924561218102E-02   4.8363279238241172E-02
     123.661831   7.7749307335049744E-01   9.5954723346188445E-02   4.9098070060033298E-02   5.1857106638956416E-02
     123.861931   7.6333614916456072E-01   1.0071383806389465E-01   5.2541674075676802E-02   5.5415290955619874E-02
     124.062031   7.4974954613850664E-01   1.0527081175129786E-01   5.5628696610730673E-02   5.8943237305180897E-02
     124.262131   7.3696673452546635E-01   1.0950922702608228E-01   5.8370457098697093E-02   6.2358146213179477E-02
     124.462231   7.2517981141951426E-01   1.1333673300202454E-01   6.0773459334926574E-02   6.5587804206418132E-02
     124.662331   7.1455526429308014E-01   1.1667960889461641E-01   6.2834053491413508E-02   6.8567682549687203E-02
     124.862431   7.0524845814048753E-01   1.1947781170736844E-01   6.4535728716716201E-02   7.1237673749799738E-02
     125.062531   6.9741355430754903E-01   1.2168266799380031E-01   6.5848390471614532E-02   7.3539762830556077E-02
     125.262631   6.9120666005271825E-01   1.2325827583299970E-01   6.6729240070460161E-02   7.5417424484712559E-02
     125.462731   6.8678257446118329E-01   1.2418510503359018E-01   6.7125480499768700E-02   7.6816693200358360E-02
     125.662831   6.8428804078929173E-01   1.2446225667503662E-01   6.6979130877996160E-02   7.7688279821340925E-02
     125.862931   6.8385467011844414E-01   1.2410560258338862E-01   6.6233487482524861E-02   7.7990161793954335E-02
     126.063032   6.8559299353984793E-01   1.2314151835254558E-01   6.4840067057681527E-02   7.7690389565833767E-02
     126.263132   6.8958772353081776E-01   1.2159729662111017E-01   6.2765005957548303E-02   7.6769978702575389E-02
     126.463232   6.9589376831076999E-01   1.1948949121987183E-01   5.9994488085697351E-02   7.5225847729153444E-02
     126.663332   7.0453131832578986E-01   1.1681289753663560E-01   5.6538977397614147E-02   7.3074035460689662E-02
     126.863432   7.1547678215265509E-01   1.1353541990236424E-01   5.2435950736117079E-02   7.0353389766606003E-02
     127.063532   7.2864743328814963E-01   1.0960364752414928E-01   4.7751273391625527E-02   6.7129038538556104E-02
     127.263632   7.4388178804210503E-01   1.0495907793133850E-01   4.2580185168012638E-02   6.3493914834165596E-02
     127.463732   7.6092091378383309E-01   9.9560299131474295E-02   3.7048857981352538E-02   5.9566601037289300E-02
     127.663832   7.7939563691005265E-01   9.3406075911604214E-02   3.1316195331799648E-02   5.5484712981573564E-02
     127.863932   7.9882404745360491E-01   8.6555132903252854E-02   2.5573998219285080E-02   5.1394076650761615E-02
     128.064032   8.1862450339381476E-01   7.9136905717039296E-02   2.0042994470259017E-02   4.7435160507378060E-02
     128.264132   8.3814672088141096E-01   7.1347795487624710E-02   1.4962923770480094E-02   4.3729941165472672E-02
     128.464232   8.5671529439776806E-01   6.3434091021510444E-02   1.0576740214101130E-02   4.0373148017544082E-02
     128.664332   8.7367453082616320E-01   5.5669542358787030E-02   7.1111471955666583E-03   3.7430066894476338E-02
     128.864432   8.8842802758835138E-01   4.8333814340583217E-02   4.7567060013271635E-03   3.4940109642791276E-02
     129.064532   9.0047372159476080E-01   4.1691750116787121E-02   3.6503441530122611E-03   3.2923787034510016E-02
     129.264632   9.0943483795198721E-01   3.5972678084675129E-02   3.8622847300552308E-03   3.1390760102547259E-02
     129.464732   9.1508301661151115E-01   3.1352642066040950E-02   5.3887378081417438E-03   3.0346869557144864E-02
     129.664832   9.1735082561651571E-01   2.7942255504809502E-02   8.1508284429487078E-03   2.9798329880964577E-02
     129.864932   9.1633385724399508E-01   2.5780203106154833E-02   1.1999599570857474E-02   2.9752250374023022E-02
     130.065033   9.1228076319956763E-01   2.4833595957294372E-02   1.6727065884096327E-02   3.0213820540456491E-02
     130.265133   9.0556782970710059E-01   2.5008219950187129E-02   2.2083254658567017E-02   3.1181089387620226E-02
     130.465233   8.9666033927807620E-01   2.6167573461237242E-02   2.7797916082799919E-02   3.2638563593458465E-02
     130.665333   8.8607010716443335E-01   2.8153651173395265E-02   3.3604030260469174E-02   3.4551346996082151E-02
     130.865433   8.7431765349316604E-01   3.0803033967141881E-02   3.9259812916593542E-02   3.6861803822675274E-02
     131.065533   8.6190149432601626E-01   3.3957132170727870E-02   4.4566438647578546E-02   3.9490064460401320E-02
     131.265633   8.4927473640587892E-01   3.7467969663294763E-02   4.9379248249643841E-02   4.2338384802649016E-02
     131.465733   8.3683028698806472E-01   4.1200211857176282E-02   5.3610889911270339E-02   4.5298376574324742E-02
     131.665833   8.2489491790477354E-01   4.5030527275300374E-02   5.7226310573957773E-02   4.8259796658621588E-02
     131.865933   8.1372946257952428E-01   4.8846792048909397E-02   6.0231534138941376E-02   5.1119422906600397E-02
     132.066033   8.0353210638756634E-01   5.2548914286105967E-02   6.2659592715137491E-02   5.3788303399141757E-02
     132.266133   7.9444437534955425E-01   5.6050377850866681E-02   6.4556947052510222E-02   5.6195838228113672E-02
     132.466233   7.8656119699340288E-01   5.9278195303302042E-02   6.5972466611034730E-02   5.8290102427612400E-02
     132.666333   7.7994527049004414E-01   6.2170176999799251E-02   6.6949495794021888E-02   6.0035105194533471E-02
     132.866433   7.7464349500656904E-01   6.4670651678600116E-02   6.7520540924731060E-02   6.1406536431855889E-02
     133.066533   7.7070174072712738E-01   6.6726897833417190E-02   6.7703953020919527E-02   6.2387609025193205E-02
     133.266633   7.6817477455399841E-01   6.8287850085116356E-02   6.7502401413583518E-02   6.2966056096764728E-02
     133.466733   7.6712993439401400E-01   6.9305114322779082E-02   6.6903309348268297E-02   6.3132688245836580E-02
     133.666833   7.6764465403756732E-01   6.9735605494556457E-02   6.5881256448734701E-02   6.2881531882656452E-02
     133.866933   7.6979858960214254E-01   6.9545470810379872E-02   6.4401884070276180E-02   6.2211346814016126E-02
     134.067034   7.7366187352005156E-01   6.8714695510494056E-02   6.2426815320005685E-02   6.1127928286989104E-02
     134.267134   7.7928240115957437E-01   6.7240086011928532E-02   5.9919651817642902E-02   5.9646206990001997E-02
     134.467234   7.8667520425896487E-01   6.5133649759181192E-02   5.6853330783733926E-02   5.7791427100251730E-02
     134.667334   7.9581422147418690E-01   6.2416505779154412E-02   5.3218334404198396E-02   5.5599646081144670E-02
     134.867434   8.0662345220462828E-01   5.9113222544785050E-02   4.9030221970282055E-02   5.3118377772422613E-02
     135.067534   8.1896488111959198E-01   5.5252236953086543E-02   4.4335094497491699E-02   5.0407549377863216E-02
     135.267634   8.3262457430284864E-01   5.0873435377062376E-02   3.9212914300682696E-02   4.7539853465588006E-02
     135.467734   8.4730099839106776E-01   4.6039538581386777E-02   3.3779556538102717E-02   4.4599416299374930E-02
     135.667834   8.6259889285905655E-01   4.0847731709732139E-02   2.8187937553039492E-02   4.1678357089374007E-02
     135.867934   8.7803211677123816E-01   3.5438621687238818E-02   2.2627049273564133E-02   3.8871199911745785E-02
     136.068034   8.9304144662557527E-01   2.9997363421263398E-02   1.7316572364183602E-02   3.6267437179265324E-02
     136.268134   9.0703159100698172E-01   2.4741322306013863E-02   1.2495036847464742E-02   3.3943840223173365E-02
     136.468234   9.1942151392642935E-01   1.9895717549813684E-02   8.4015687793411939E-03   3.1959437496843768E-02
     136.668334   9.2969305363639121E-01   1.5667500827272890E-02   5.2540224762287731E-03   3.0355211309106508E-02
     136.868434   9.3742642050478031E-01   1.2227161105140476E-02   3.2276909303898590E-03   2.9157775300510988E-02
     137.068534   9.4232245950190430E-01   9.6995671264579943E-03   2.4380933526306045E-03   2.8384415991569909E-02
     137.268634   9.4421632822243118E-01   8.1600282855216026E-03   2.9299391231159969E-03   2.8047177007955996E-02
     137.468734   9.4308423061181590E-01   7.6334497575727923E-03   4.6732519198557296E-03   2.8154718758621477E-02
     137.668834   9.3904364273504326E-01   8.0956100469803567E-03   7.5663688445660685E-03   2.8711436667460337E-02
     137.868934   9.3234843253152078E-01   9.4749908950300821E-03   1.1444413229082167E-02   2.9714212039847480E-02
     138.069035   9.2337650389567361E-01   1.1656460367138485E-02   1.6092064662014547E-02   3.1148215299796424E-02
     138.269135   9.1260316431440913E-01   1.4491787768448509E-02   2.1260402196705473E-02   3.2983397932704404E-02
     138.469235   9.0055879318667920E-01   1.7818463399117530E-02   2.6687230982628960E-02   3.5172461607976581E-02
     138.669335   8.8778093757875254E-01   2.1480153002726290E-02   3.2118575083284535E-02   3.7650327044337580E-02
     138.869435   8.7477439069859220E-01   2.5340031460968800E-02   3.7328083820936511E-02   4.0335281069443590E-02
     139.069535   8.6198534921458114E-01   2.9284089822382654E-02   4.2131955065981448E-02   4.3132340941374678E-02
     139.269635   8.4978824161458555E-01   3.3217128650319831E-02   4.6398284636061063E-02   4.5938924497989926E-02
     139.469735   8.3848242241695747E-01   3.7055271496912470E-02   5.0050168035796511E-02   4.8652029263982231E-02
     139.669835   8.2829616032925835E-01   4.0718713832411761E-02   5.3061927668483541E-02   5.1175843478245185E-02
     139.869935   8.1939382537653771E-01   4.4128756016365712E-02   5.5448866840861359E-02   5.3428937859107739E-02
     140.070035   8.1188222097551066E-01   4.7211170854106199E-02   5.7253020121472112E-02   5.5350010131965000E-02
     140.270135   8.0581589759336603E-01   4.9903156845035934E-02   5.8528845282224892E-02   5.6900656897070447E-02
     140.470235   8.0120517433865279E-01   5.2158001483319158E-02   5.9332186946620409E-02   5.8063951676944024E-02
     140.670335   7.9802994261703719E-01   5.3943572932379093E-02   5.9713531514759187E-02   5.8839116049846145E-02
     140.870435   7.9625793172379811E-01   5.5235751545486586E-02   5.9714417671522024E-02   5.9234246542154083E-02
     141.070535   7.9586240823121257E-01   5.6011219239526663E-02   5.9365264615640789E-02   5.9259656601713263E-02
     141.270635   7.9683400189466924E-01   5.6243601064297238E-02   5.8683688814445086E-02   5.8923722209597171E-02
     141.470735   7.9918366903332672E-01   5.5904431036605168E-02   5.7673481954322786E-02   5.8231929403633254E-02
     141.670835   8.0293646667453522E-01   5.4968375291177041E-02   5.6324891473673325E-02   5.7188856926143047E-02
     141.870935   8.0811775029509769E-01   5.3421418510032889E-02   5.4616601028329152E-02   5.5802231601757679E-02
     142.071036   8.1473513304320233E-01   5.1270108264854848E-02   5.2519455655544549E-02   5.4087709595915322E-02
     142.271136   8.2276118353472194E-01   4.8548570235393849E-02   5.0002004845411153E-02   5.2072674980674645E-02
     142.471236   8.3212158176992623E-01   4.5319549422435462E-02   4.7038035400592718E-02   4.9797646991648230E-02
     142.671336   8.4268969519244952E-01   4.1668713858202359E-02   4.3615725958697678E-02   4.7315135525366300E-02
     142.871436   8.5428375659593825E-01   3.7696543304504025E-02   3.9746948786931295E-02   4.4687136748418087E-02
     143.071536   8.6666225196731983E-01   3.3513978356978343E-02   3.5474657670960461E-02   4.1982630629179035E-02
     143.271636   8.7951772884854462E-01   2.9244097842191990E-02   3.0877008040134182E-02   3.9275426796864965E-02
     143.471736   8.9247348293984308E-01   2.5026834138450832E-02   2.6068226338418439E-02   3.6641888619707630E-02
     143.671836   9.0508731556111455E-01   2.1022288576327101E-02   2.1196931935020900E-02   3.4158245719062647E-02
     143.871936   9.1686493730408758E-01   1.7409327833525053E-02   1.6442018203278300E-02   3.1897652936475750E-02
     144.072036   9.2728606925019763E-01   1.4376367458023958E-02   1.2005011952836821E-02   2.9927194624396344E-02
     144.272136   9.3584455717196713E-01   1.2102768955208639E-02   8.0974815560195396E-03   2.8305152706274508E-02
     144.472236   9.4209553440266625E-01   1.0735509269401488E-02   4.9235172864931301E-03   2.7079323606528476E-02
     144.672336   9.4569529056232038E-01   1.0371458449888489E-02   2.6597873114909934E-03   2.6287070913180315E-02
     144.872436   9.4642400570904706E-01   1.1052078540328534E-02   1.4370516608336935E-03   2.5956660470569232E-02
     145.072536   9.4419394639008825E-01   1.2767488590399948E-02   1.3263199575370961E-03   2.6108379569626885E-02
     145.272636   9.3905127090030838E-01   1.5462444763779382E-02   2.3313993931865116E-03   2.6754117910149644E-02
     145.472736   9.3117481089687315E-01   1.9040766950770126E-02   4.3886746548772370E-03   2.7895056235103671E-02
     145.672836   9.2087037379310499E-01   2.3368972598131081E-02   7.3740328815438318E-03   2.9517914558945483E-02
     145.872936   9.0855863105540313E-01   2.8280840031280712E-02   1.1115401115327867E-02   3.1590789804085140E-02
     146.073037   8.9475314888332358E-01   3.3586169433004458E-02   1.5408474933701923E-02   3.4060242506566134E-02
     146.273137   8.8002364642455655E-01   3.9087742433788875E-02   2.0033621318010394E-02   3.6851428542485860E-02
     146.473237   8.6494611702607849E-01   4.4604680802826965E-02   2.4772639311349372E-02   3.9871894082002590E-02
     146.673337   8.5005304028930506E-01   4.9991993749753875E-02   2.9424066936512595E-02   4.3017751531122431E-02
     146.873437   8.3579955522949734E-01   5.5146166691239562E-02   3.3815533124360572E-02   4.6180178040385614E-02
     147.073537   8.2255116451858779E-01   5.9996143799304846E-02   3.7812145011762617E-02   4.9251182787591663E-02
     147.273637   8.1058714149703814E-01   6.4487253693177204E-02   4.1320835411537665E-02   5.2128859571085914E-02
     147.473737   8.0011110281645204E-01   6.8566157553278675E-02   4.4290953328944407E-02   5.4722470595805900E-02
     147.673837   7.9126301150847178E-01   7.2171984776574230E-02   4.6710889730154991E-02   5.6957168784172001E-02
     147.873937   7.8412895266670946E-01   7.5236771757742349E-02   4.8600323325740484E-02   5.8777898540904747E-02
     148.074037   7.7874689916060758E-01   7.7695159622510723E-02   4.9998900116238594E-02   6.0151847011948825E-02
     148.274137   7.7511067374177267E-01   7.9497759521656608E-02   5.0954115474496749E-02   6.1068422790377441E-02
     148.474237   7.7317741232828274E-01   8.0619475544486688E-02   5.1511726446041649E-02   6.1535810797880904E-02
     148.674337   7.7288166228213395E-01   8.1057856328658279E-02   5.1710295474914937E-02   6.1574367699523930E-02
     148.874437   7.7415337887533964E-01   8.0824037004032054E-02   5.1579040334312008E-02   6.1208761385522038E-02
     149.074537   7.7693327976614623E-01   7.9933002357244223E-02   5.1137148497644003E-02   6.0461437250022225E-02
     149.274637   7.8117989881768701E-01   7.8398511298953685E-02   5.0393380485547215E-02   5.9349327648798758E-02
     149.474737   7.8686602258785943E-01   7.6234492102477125E-02   4.9345844176398389E-02   5.7884460526504776E-02
     149.674837   7.9396542770074807E-01   7.3462128352335634E-02   4.7982343517858198E-02   5.6077984308141010E-02
     149.874937   8.0243358192085035E-01   7.0120073545740208E-02   4.6281853338379510E-02   5.3946232511992834E-02
     150.075038   8.1218810497012561E-01   6.6273635303768619E-02   4.4217793318144738E-02   5.1516831251299681E-02
