#     iter                       g1                       g2                       g3                   bare J                   deltaU                   full J                   deltaJ                       c1                       c2                       c3                 max_conc
       831   1.0975929635826993E-01   1.0469149293539386E-03   3.2766894611140696E-01  -7.3793420148178523E-02   6.5718074429010898E-06  -7.3142811211331310E-04   4.7272938193121394E-07   3.1143509071784586E-01   2.9779753543481485E-01   7.5337152955865655E-04   1.0000000000000000E+00
       832   1.0976457700765668E-01   1.0448327685869411E-03   3.2769839591871897E-01  -7.3793743031763795E-02   6.5521635544962820E-06  -7.3145078839868664E-04   4.7138128336787766E-07   3.1142931626612202E-01   2.9779823647099618E-01   7.5186215631088855E-04   1.0000000000000000E+00
       833   1.0976983522441240E-01   1.0427527283736642E-03   3.2772771330478984E-01  -7.3794065050795943E-02   6.5326696425671571E-06  -7.3147330756181798E-04   4.7004330495925561E-07   3.1142355593342713E-01   2.9779894593738221E-01   7.5035439057177973E-04   1.0000000000000000E+00
       834   1.0977507114163566E-01   1.0406749307657317E-03   3.2775689910705597E-01  -7.3794386206447030E-02   6.5133243856152490E-06  -7.3149567092271113E-04   4.6871536028836314E-07   3.1141780969123184E-01   2.9779966372115535E-01   7.4884831969601953E-04   1.0000000000000000E+00
       835   1.0978028488844545E-01   1.0385994945821138E-03   3.2778595413870121E-01  -7.3794706499854867E-02   6.4941266884055437E-06  -7.3151787957702720E-04   4.6739737907808276E-07   3.1141207751248651E-01   2.9780038971212247E-01   7.4734402874556110E-04   1.0000000000000000E+00
       836   1.0978547659152904E-01   1.0365265348014426E-03   3.2781487919740659E-01  -7.3795025931727432E-02   6.4750690301762504E-06  -7.3153994097739986E-04   4.6608882833809595E-07   3.1140635937090605E-01   2.9780112380195090E-01   7.4584160000419186E-04   1.0000000000000000E+00
       837   1.0979064637376668E-01   1.0344561632515807E-03   3.2784367505732098E-01  -7.3795344503211735E-02   6.4561501491589013E-06  -7.3156185638445005E-04   4.6478962537066515E-07   3.1140065524157406E-01   2.9780186588491903E-01   7.4434111349563816E-04   1.0000000000000000E+00
       838   1.0979579435554951E-01   1.0323884881292954E-03   3.2787234247699898E-01  -7.3795662216263741E-02   6.4373799387729136E-06  -7.3158361602325222E-04   4.6350049046073316E-07   3.1139496510026160E-01   2.9780261585725498E-01   7.4284264663476707E-04   1.0000000000000000E+00
       839   1.0980092065349192E-01   1.0303236148613525E-03   3.2790088219150620E-01  -7.3795979070900061E-02   6.4187412792682252E-06  -7.3160523684252506E-04   4.6222019886577037E-07   3.1138928892404538E-01   2.9780337361784853E-01   7.4134627483078263E-04   1.0000000000000000E+00
       840   1.0980602538175156E-01   1.0282616452260028E-03   3.2792929492048672E-01  -7.3796295068659395E-02   6.4002380408823001E-06  -7.3162671502612054E-04   4.6094903700943934E-07   3.1138362669064668E-01   2.9780413906755404E-01   7.3985207091215640E-04   1.0000000000000000E+00
       841   1.0981110865074808E-01   1.0262026783940600E-03   3.2795758136041248E-01  -7.3796610211163780E-02   6.3818752680244728E-06  -7.3164804559629356E-04   4.5968737574786367E-07   3.1137797837902220E-01   2.9780491210990051E-01   7.3836010578709910E-04   1.0000000000000000E+00
       842   1.0981617056860357E-01   1.0241468101669883E-03   3.2798574219293186E-01  -7.3796924498717137E-02   6.3636389620036482E-06  -7.3166924241478779E-04   4.5843421429825337E-07   3.1137234396865732E-01   2.9780569265039220E-01   7.3687044796763666E-04   1.0000000000000000E+00
       843   1.0982121123962459E-01   1.0220941338597190E-03   3.2801377807647786E-01  -7.3797237933781776E-02   6.3455457368633006E-06  -7.3169028905832319E-04   4.5719075682237875E-07   3.1136672344025101E-01   2.9780648059723780E-01   7.3538316418482984E-04   1.0000000000000000E+00
       844   1.0982623076590985E-01   1.0200447396991304E-03   3.2804168965502523E-01  -7.3797550516171026E-02   6.3275743971136222E-06  -7.3171120650856786E-04   4.5595548353594140E-07   3.1136111677493572E-01   2.9780727586064931E-01   7.3389831894349247E-04   1.0000000000000000E+00
       845   1.0983122924596243E-01   1.0179987154230723E-03   3.2806947755040444E-01  -7.3797862247308346E-02   6.3097262985589708E-06  -7.3173199343751010E-04   4.5472849903582802E-07   3.1135552395494243E-01   2.9780807835347645E-01   7.3241597495416703E-04   1.0000000000000000E+00
       846   1.0983620677579894E-01   1.0159561458379200E-03   3.2809714236863657E-01  -7.3798173129916461E-02   6.2920203006688880E-06  -7.3175263120150243E-04   4.5351116946534820E-07   3.1134994496304197E-01   2.9780888799069466E-01   7.3093619282669445E-04   1.0000000000000000E+00
       847   1.0984116344851270E-01   1.0139171134126675E-03   3.2812468469744238E-01  -7.3798483163060341E-02   6.2744242785850446E-06  -7.3177315159480432E-04   4.5230118629613347E-07   3.1134437978270607E-01   2.9780970468965995E-01   7.2945903150346998E-04   1.0000000000000000E+00
       848   1.0984609935400694E-01   1.0118816982268150E-03   3.2815210510447723E-01  -7.3798792349163173E-02   6.2569522492061935E-06  -7.3179354076491766E-04   4.5109956640920768E-07   3.1133882839829180E-01   2.9781052837022631E-01   7.2798454818767070E-04   1.0000000000000000E+00
       849   1.0985101457976680E-01   1.0098499776339833E-03   3.2817940414240365E-01  -7.3799100689952490E-02   6.2396086284444152E-06  -7.3181379435736493E-04   4.4990663479460569E-07   3.1133329079456545E-01   2.9781135895436173E-01   7.2651279814779125E-04   1.0000000000000000E+00
       850   1.0985590921059551E-01   1.0078220268169981E-03   3.2820658234661065E-01  -7.3799408186512150E-02   6.2223879516709601E-06  -7.3183391779296726E-04   4.4872200404000306E-07   3.1132776695688064E-01   2.9781219636635392E-01   7.2504383509060504E-04   1.0000000000000000E+00
       851   1.0986078332803603E-01   1.0057979188702456E-03   3.2823364023209917E-01  -7.3799714839262592E-02   6.2052752395347355E-06  -7.3185392590548659E-04   4.4754460019891251E-07   3.1132225687147008E-01   2.9781304053304708E-01   7.2357771120097527E-04   1.0000000000000000E+00
       852   1.0986563701180992E-01   1.0037777241833318E-03   3.2826057830246974E-01  -7.3800020651059089E-02   6.1882892060660666E-06  -7.3187380019658550E-04   4.4637577907569170E-07   3.1131676052462964E-01   2.9781389138313552E-01   7.2211447675483639E-04   1.0000000000000000E+00
       853   1.0987047033799581E-01   1.0017615116673327E-03   3.2828739703841103E-01  -7.3800325622867813E-02   6.1714217702846241E-06  -7.3189354867609637E-04   4.4521496407601280E-07   3.1131127790370389E-01   2.9781474884812226E-01   7.2065418094091616E-04   1.0000000000000000E+00
       854   1.0987528338121708E-01   9.9974934753020109E-04   3.2831409691108782E-01  -7.3800629755317843E-02   6.1546595386818836E-06  -7.3191318460988331E-04   4.4406119496798180E-07   3.1130580899596683E-01   2.9781561286117986E-01   7.1919687102184240E-04   1.0000000000000000E+00
       855   1.0988007621251480E-01   9.9774129654115222E-04   3.2834067836929520E-01  -7.3800933051168666E-02   6.1380182865278243E-06  -7.3193269240802417E-04   4.4291561573928107E-07   3.1130035378963911E-01   2.9781648335829725E-01   7.1774259321526809E-04   1.0000000000000000E+00
       856   1.0988484890136212E-01   9.9573742100467905E-04   3.2836714185167704E-01  -7.3801235510793234E-02   6.1214801512221584E-06  -7.3195208975822235E-04   4.4177694326352768E-07   3.1129491227292827E-01   2.9781736027717981E-01   7.1629139197796916E-04   1.0000000000000000E+00
       857   1.0988960151425683E-01   9.9373778176392136E-04   3.2839348777829025E-01  -7.3801537136607975E-02   6.1050553126218432E-06  -7.3197136660658416E-04   4.4064591782355667E-07   3.1128948443467508E-01   2.9781824355802250E-01   7.1484331071878029E-04   1.0000000000000000E+00
       858   1.0989433411537676E-01   9.9174243765629911E-04   3.2841971655434965E-01  -7.3801837930280140E-02   6.0887428624534223E-06  -7.3199052386897258E-04   4.3952247948120249E-07   3.1128407026405575E-01   2.9781913314317993E-01   7.1339839140175700E-04   1.0000000000000000E+00
       859   1.0989904676714726E-01   9.8975144551818146E-04   3.2844582857379884E-01  -7.3802137893591913E-02   6.0725429226193839E-06  -7.3200956144252598E-04   4.3840664265548668E-07   3.1127866975029173E-01   2.9782002897684984E-01   7.1195667456686474E-04   1.0000000000000000E+00
       860   1.0990373952879444E-01   9.8776486104772826E-04   3.2847182421053667E-01  -7.3802437027125578E-02   6.0564385651051822E-06  -7.3202849609180166E-04   4.3729719061136318E-07   3.1127328288336781E-01   2.9782093100583634E-01   7.1051819990649960E-04   1.0000000000000000E+00
       861   1.0990841245837839E-01   9.8578273756177288E-04   3.2849770383075688E-01  -7.3802735333635169E-02   6.0404423218862746E-06  -7.3204731543768432E-04   4.3619503332925635E-07   3.1126790965298340E-01   2.9782183917851474E-01   7.0908300543990731E-04   1.0000000000000000E+00
       862   1.0991306561084084E-01   9.8380512746079553E-04   3.2852346778100922E-01  -7.3803032815024761E-02   6.0245543636039400E-06  -7.3206601933027975E-04   4.3510018850334564E-07   3.1126255004958209E-01   2.9782275344581849E-01   7.0765112851056255E-04   1.0000000000000000E+00
       863   1.0991769903982605E-01   9.8183208100980040E-04   3.2854911639940715E-01  -7.3803329472841572E-02   6.0087694011556891E-06  -7.3208461302127158E-04   4.3401227926842534E-07   3.1125720406340018E-01   2.9782367376029745E-01   7.0622260493030317E-04   1.0000000000000000E+00
       864   1.0992231279652928E-01   9.7986364730326446E-04   3.2857465000848379E-01  -7.3803625308247134E-02   5.9930761528992349E-06  -7.3210310769110116E-04   4.3293049581394349E-07   3.1125187168504281E-01   2.9782460007674699E-01   7.0479746967391007E-04   1.0000000000000000E+00
       865   1.0992690693003841E-01   9.7789987390332249E-04   3.2860006891747501E-01  -7.3803920324196526E-02   5.9774877881890731E-06  -7.3212149033165805E-04   4.3185579423621334E-07   3.1124655290534120E-01   2.9782553235196574E-01   7.0337575661157808E-04   1.0000000000000000E+00
       866   1.0993148148815161E-01   9.7594080677796563E-04   3.2862537342708337E-01  -7.3804214522955491E-02   5.9620071883870196E-06  -7.3213975811305175E-04   4.3078838769805561E-07   3.1124124771490652E-01   2.9782647054439737E-01   7.0195749847128206E-04   1.0000000000000000E+00
       867   1.0993603651590653E-01   9.7398649094501937E-04   3.2865056382053059E-01  -7.3804507905029904E-02   5.9466122095397367E-06  -7.3215793296285475E-04   4.2972668111429524E-07   3.1123595610490407E-01   2.9782741461486462E-01   7.0054272731057392E-04   1.0000000000000000E+00
       868   1.0994057205761243E-01   9.7203696947529411E-04   3.2867564037614555E-01  -7.3804800473902199E-02   5.9313214573197826E-06  -7.3217599649627542E-04   4.2867202348917388E-07   3.1123067806601384E-01   2.9782836452548739E-01   6.9913147376190077E-04   1.0000000000000000E+00
       869   1.0994508815481581E-01   9.7009228478170265E-04   3.2870060335469881E-01  -7.3805092230397162E-02   5.9161159886578218E-06  -7.3219396747520045E-04   4.2762305046961657E-07   3.1122541358946804E-01   2.9782932024077891E-01   6.9772376801342101E-04   1.0000000000000000E+00
       870   1.0994958484810692E-01   9.6815247743701485E-04   3.2872545301078698E-01  -7.3805383178377787E-02   5.9010186092001149E-06  -7.3221182336066987E-04   4.2658141495566237E-07   3.1122016266613028E-01   2.9783028172664877E-01   6.9631963892026992E-04   1.0000000000000000E+00
       871   1.0995406217604284E-01   9.6621758723591832E-04   3.2875018958568558E-01  -7.3805673318196291E-02   5.8860024320095405E-06  -7.3222959077427351E-04   4.2554517792892099E-07   3.1121492528707806E-01   2.9783124895102303E-01   6.9491911478364310E-04   1.0000000000000000E+00
       872   1.0995852017578998E-01   9.6428765261448760E-04   3.2877481331201258E-01  -7.3805962653510998E-02   5.8710862801403252E-06  -7.3224725111777111E-04   4.2451570456125687E-07   3.1120970144321797E-01   2.9783222188344338E-01   6.9352222291555344E-04   1.0000000000000000E+00
       873   1.0996295888298757E-01   9.6236271093782513E-04   3.2879932441220383E-01  -7.3806251185668553E-02   5.8562559303032558E-06  -7.3226481848568531E-04   4.2349197083846324E-07   3.1120449112543608E-01   2.9783320049517392E-01   6.9212898988017107E-04   1.0000000000000000E+00
       874   1.0996737833171080E-01   9.6044279838533955E-04   3.2882372309876273E-01  -7.3806538918034043E-02   5.8415247151666350E-06  -7.3228227971232547E-04   4.2247494509706218E-07   3.1119929432456461E-01   2.9783418475919271E-01   6.9073944138214709E-04   1.0000000000000000E+00
       875   1.0997177855496974E-01   9.5852795003543122E-04   3.2884800957700844E-01  -7.3806825851437940E-02   5.8268701035313342E-06  -7.3229965711188341E-04   4.2146300215095689E-07   3.1119411103116762E-01   2.9783517464994197E-01   6.8935360232148368E-04   1.0000000000000000E+00
       876   1.0997615958397035E-01   9.5661820016396939E-04   3.2887218404090518E-01  -7.3807111989909691E-02   5.8123135054932717E-06  -7.3231692952865858E-04   4.2045769461929172E-07   3.1118894123590679E-01   2.9783617014366504E-01   6.8797149703915539E-04   1.0000000000000000E+00
       877   1.0998052144906151E-01   9.5471358178613657E-04   3.2889624667839756E-01  -7.3807397334632485E-02   5.7978359891963649E-06  -7.3233411571702045E-04   4.1945765716366878E-07   3.1118378492906906E-01   2.9783717121797937E-01   6.8659314898033338E-04   1.0000000000000000E+00
       878   1.0998486417915786E-01   9.5281412704256903E-04   3.2892019766831482E-01  -7.3807681888784699E-02   5.7834458745409378E-06  -7.3235120747205148E-04   4.1846349559115925E-07   3.1117864210087398E-01   2.9783817785209182E-01   6.8521858092922792E-04   1.0000000000000000E+00
       879   1.0998918780209825E-01   9.5091986709394877E-04   3.2894403718242993E-01  -7.3807965654993285E-02   5.7691433206219500E-06  -7.3236820466251714E-04   4.1747522545876325E-07   3.1117351274129496E-01   2.9783919002662962E-01   6.8384781498604004E-04   1.0000000000000000E+00
       880   1.0999349234466443E-01   9.4903083224729551E-04   3.2896776538521733E-01  -7.3808248635464382E-02   5.7549215962682254E-06  -7.3238511397433832E-04   4.1649236354190933E-07   3.1116839684007125E-01   2.9784020772366854E-01   6.8248087265149367E-04   1.0000000000000000E+00
       881   1.0999777783239970E-01   9.4714705193611065E-04   3.2899138243346626E-01  -7.3808530833340380E-02   5.7407869199499473E-06  -7.3240192928265336E-04   4.1551536372752551E-07   3.1116329438676715E-01   2.9784123092674014E-01   6.8111777477355973E-04   1.0000000000000000E+00
       882   1.1000204429015442E-01   9.4526855454732926E-04   3.2901488847891064E-01  -7.3808812250894973E-02   5.7267324460319458E-06  -7.3241865738737813E-04   4.1454373438110093E-07   3.1115820537056871E-01   2.9784225962059108E-01   6.7975854146238267E-04   1.0000000000000000E+00
       883   1.1000629174177863E-01   9.4339536782616436E-04   3.2903828366677090E-01  -7.3809092890968764E-02   5.7127587504979260E-06  -7.3243529774669463E-04   4.1357752086912392E-07   3.1115312978038262E-01   2.9784329379132868E-01   6.7840319236338580E-04   1.0000000000000000E+00
       884   1.1001052020989914E-01   9.4152751872278245E-04   3.2906156813439891E-01  -7.3809372756576161E-02   5.6988683916348037E-06  -7.3245184785804317E-04   4.1261691212379770E-07   3.1114806760501046E-01   2.9784433342647915E-01   6.7705174655681086E-04   1.0000000000000000E+00
       885   1.1001472971705611E-01   9.3966503310751934E-04   3.2908474201783394E-01  -7.3809651849520541E-02   5.6850461997992596E-06  -7.3246832275740425E-04   4.1166081338195326E-07   3.1114301883254541E-01   2.9784537851448051E-01   6.7570422233935706E-04   1.0000000000000000E+00
       886   1.1001892028405288E-01   9.3780793651543641E-04   3.2910780544237928E-01  -7.3809930173802066E-02   5.6713073428582561E-06  -7.3248470746859102E-04   4.1071032641504246E-07   3.1113798345124211E-01   2.9784642904540631E-01   6.7436063776712876E-04   1.0000000000000000E+00
       887   1.1002309193190769E-01   9.3595625329103707E-04   3.2913075853388207E-01  -7.3810207732547789E-02   5.6576539408936810E-06  -7.3250099992399308E-04   4.0976560845840115E-07   3.1113296144853747E-01   2.9784748501003966E-01   6.7302101004005754E-04   1.0000000000000000E+00
       888   1.1002724468053857E-01   9.3411000747988849E-04   3.2915360141094741E-01  -7.3810484527407294E-02   5.6440671181157143E-06  -7.3251721882713840E-04   4.0882529586672156E-07   3.1112795281169081E-01   2.9784854640054603E-01   6.7168535616048304E-04   1.0000000000000000E+00
       889   1.1003137854906740E-01   9.3226922225873605E-04   3.2917633418717379E-01  -7.3810760562465300E-02   5.6305615774299156E-06  -7.3253334966299740E-04   4.0789045700762028E-07   3.1112295752769376E-01   2.9784961321019021E-01   6.7035369247943431E-04   1.0000000000000000E+00
       890   1.1003549355687435E-01   9.3043391983659279E-04   3.2919895697674656E-01  -7.3811035840173372E-02   5.6171281541672613E-06  -7.3254940152910823E-04   4.0696043139554217E-07   3.1111797558271759E-01   2.9785068543294091E-01   6.6902603466725222E-04   1.0000000000000000E+00
       891   1.1003958972173972E-01   9.2860412227042228E-04   3.2922146988409901E-01  -7.3811310364083199E-02   5.6037730845615030E-06  -7.3256536828711610E-04   4.0603567422192732E-07   3.1111300696305688E-01   2.9785176306427508E-01   6.6770239828964264E-04   1.0000000000000000E+00
       892   1.1004366706209899E-01   9.2677985051412243E-04   3.2924387301685282E-01  -7.3811584136281180E-02   5.5904813309748391E-06  -7.3258126484514673E-04   4.0511509917517952E-07   3.1110805165402616E-01   2.9785284610009599E-01   6.6638279810962448E-04   1.0000000000000000E+00
       893   1.1004772559496681E-01   9.2496112535853678E-04   3.2926616647372392E-01  -7.3811857161260194E-02   5.5772709032231305E-06  -7.3259707341841109E-04   4.0420001448659981E-07   3.1110310964098620E-01   2.9785393453774833E-01   6.6506724877100475E-04   1.0000000000000000E+00
       894   1.1005176533799162E-01   9.2314796647327958E-04   3.2928835035655618E-01  -7.3812129440767704E-02   5.5641209777412826E-06  -7.3261281463971322E-04   4.0328891433294434E-07   3.1109818090836466E-01   2.9785502837496791E-01   6.6375576412183203E-04   1.0000000000000000E+00
       895   1.1005578630774324E-01   9.2134039337330885E-04   3.2931042476053685E-01  -7.3812400979331338E-02   5.5510491737686962E-06  -7.3262847111128240E-04   4.0238307885687163E-07   3.1109326544047344E-01   2.9785612761071473E-01   6.6244835788913017E-04   1.0000000000000000E+00
       896   1.1005978852101483E-01   9.1953842468575663E-04   3.2933238978153195E-01  -7.3812671780133843E-02   5.5380536921889600E-06  -7.3264404464607131E-04   4.0148238086845645E-07   3.1108836322090871E-01   2.9785723224453553E-01   6.6114504317149863E-04   1.0000000000000000E+00
       897   1.1006377199428270E-01   9.1774207869320108E-04   3.2935424551292675E-01  -7.3812941845793234E-02   5.5251243062937050E-06  -7.3265954539470160E-04   4.0058608223592085E-07   3.1108347423282040E-01   2.9785834227682789E-01   6.5984583281165129E-04   1.0000000000000000E+00
       898   1.1006773674374079E-01   9.1595137304456521E-04   3.2937599204626583E-01  -7.3813211179728139E-02   5.5122618366487686E-06  -7.3267497257899911E-04   3.9969424542318777E-07   3.1107859845890673E-01   2.9785945770873851E-01   6.5855073919321872E-04   1.0000000000000000E+00
       899   1.1007168278571389E-01   9.1416632485077714E-04   3.2939762947309681E-01  -7.3813479785434538E-02   5.4994671523367344E-06  -7.3269032537353208E-04   3.9880693647464938E-07   3.1107373588121556E-01   2.9786057854204911E-01   6.5725977432516767E-04   1.0000000000000000E+00
       900   1.1007561013638759E-01   9.1238695073089814E-04   3.2941915788398246E-01  -7.3813747666366253E-02   5.4867405198111285E-06  -7.3270560354904955E-04   3.9792417780293299E-07   3.1106888648126607E-01   2.9786170477922286E-01   6.5597294985438037E-04   1.0000000000000000E+00
       901   1.1007951881158999E-01   9.1061326684363573E-04   3.2944057736691856E-01  -7.3814014825347052E-02   5.4740731193492209E-06  -7.3272081586531483E-04   3.9704533259798946E-07   3.1106405024024336E-01   2.9786283642347933E-01   6.5469027709171099E-04   1.0000000000000000E+00
       902   1.1008340882800316E-01   9.0884528855281481E-04   3.2946188801447579E-01  -7.3814281266979392E-02   5.4614798781216223E-06  -7.3273594759045357E-04   3.9617148647752565E-07   3.1105922713830630E-01   2.9786397347827637E-01   6.5341176678548104E-04   1.0000000000000000E+00
       903   1.1008728020125119E-01   9.0708303140707056E-04   3.2948308991243197E-01  -7.3814546993869801E-02   5.4489478883423814E-06  -7.3275101152923906E-04   3.9530170620194482E-07   3.1105441715565613E-01   2.9786511594816528E-01   6.5213742981495935E-04   1.0000000000000000E+00
       904   1.1009113294811797E-01   9.0532650970587508E-04   3.2950418315326657E-01  -7.3814812009863076E-02   5.4364809234375144E-06  -7.3276600398442763E-04   3.9443626827229128E-07   3.1104962027136490E-01   2.9786626383768283E-01   6.5086727615245709E-04   1.0000000000000000E+00
       905   1.1009496708489400E-01   9.0357573786361710E-04   3.2952516782611863E-01  -7.3815076318589468E-02   5.4240794988835717E-06  -7.3278092448200000E-04   3.9357521301741638E-07   3.1104483646422487E-01   2.9786741715219606E-01   6.4960131586096898E-04   1.0000000000000000E+00
       906   1.1009878262830761E-01   9.0183072962994723E-04   3.2954604402238613E-01  -7.3815339922932321E-02   5.4117333989633920E-06  -7.3279578316434951E-04   3.9271780200023088E-07   3.1104006571231696E-01   2.9786857589739169E-01   6.4833955852480491E-04   1.0000000000000000E+00
       907   1.1010257959518331E-01   9.0009149833911422E-04   3.2956681183359104E-01  -7.3815602827178875E-02   5.3994512463351185E-06  -7.3281057153791701E-04   3.9186466362084449E-07   3.1103530799320417E-01   2.9786974007944161E-01   6.4708201342282817E-04   1.0000000000000000E+00
       908   1.1010635800283713E-01   8.9835805680442415E-04   3.2958747135413741E-01  -7.3815865035386896E-02   5.3872385163966641E-06  -7.3282528422263630E-04   3.9101619808690202E-07   3.1103056328368434E-01   2.9787090970478564E-01   6.4582868946463402E-04   1.0000000000000000E+00
       909   1.1011011786851618E-01   8.9663041773687443E-04   3.2960802267721040E-01  -7.3816126550425271E-02   5.3750832931243053E-06  -7.3283993304405965E-04   3.9017154337961379E-07   3.1102583156017533E-01   2.9787208478043664E-01   6.4457959547540612E-04   1.0000000000000000E+00
       910   1.1011385921025889E-01   8.9490859304995477E-04   3.2962846590091782E-01  -7.3816387376206549E-02   5.3629883763894881E-06  -7.3285451526943998E-04   3.8933090547310645E-07   3.1102111279819050E-01   2.9787326531347308E-01   6.4333473972777357E-04   1.0000000000000000E+00
       911   1.1011758204594155E-01   8.9319259464948320E-04   3.2964880112185724E-01  -7.3816647516492417E-02   5.3509539009732876E-06  -7.3286903080296058E-04   3.8849429676024450E-07   3.1101640697291383E-01   2.9787445131154477E-01   6.4209413045742021E-04   1.0000000000000000E+00
       912   1.1012128639448343E-01   8.9148243364644674E-04   3.2966902844244916E-01  -7.3816906975094992E-02   5.3389800740433202E-06  -7.3288347947764708E-04   3.8766173501847412E-07   3.1101171405857736E-01   2.9787564278226253E-01   6.4085777536418420E-04   1.0000000000000000E+00
       913   1.1012497227463169E-01   8.8977812121979779E-04   3.2968914796388948E-01  -7.3817165755534681E-02   5.3270630271384789E-06  -7.3289786515847973E-04   3.8683294206753871E-07   3.1100703402907476E-01   2.9787683973377166E-01   6.3962568216097051E-04   1.0000000000000000E+00
       914   1.1012863970597853E-01   8.8807966777471297E-04   3.2970915979244125E-01  -7.3817423861694417E-02   5.3152039487525116E-06  -7.3291218670767922E-04   3.8600800679466918E-07   3.1100236685744564E-01   2.9787804217420727E-01   6.3839785803106695E-04   1.0000000000000000E+00
       915   1.1013228870852629E-01   8.8638708361418381E-04   3.2972906403605406E-01  -7.3817681296985502E-02   5.3033965103921332E-06  -7.3292645042456685E-04   3.8518647216267965E-07   3.1099771251616615E-01   2.9787925011197408E-01   6.3717431005955692E-04   1.0000000000000000E+00
       916   1.1013591930242855E-01   8.8470037865181106E-04   3.2974886080373333E-01  -7.3817938065934119E-02   5.2916501335209531E-06  -7.3294064702715545E-04   3.8436902502492210E-07   3.1099307097724321E-01   2.9788046355575953E-01   6.3595504506931862E-04   1.0000000000000000E+00
       917   1.1013953150925697E-01   8.8301956223214959E-04   3.2976855021248180E-01  -7.3818194171763635E-02   5.2799555320115488E-06  -7.3295478574094493E-04   3.8355499347442201E-07   3.1098844221157879E-01   2.9788168251399610E-01   6.3474006946894011E-04   1.0000000000000000E+00
       918   1.1014312534992848E-01   8.8134464389342561E-04   3.2978813237537391E-01  -7.3818449619241125E-02   5.2683249738283422E-06  -7.3296885446832126E-04   3.8274527122683644E-07   3.1098382619005877E-01   2.9788290699578923E-01   6.3352938980145226E-04   1.0000000000000000E+00
       919   1.1014670084717348E-01   8.7967563214632195E-04   3.2980760741596171E-01  -7.3818704411773628E-02   5.2567513320056491E-06  -7.3298286029905072E-04   3.8193934320807088E-07   3.1097922288231766E-01   2.9788413700971800E-01   6.3232301186675038E-04   1.0000000000000000E+00
       920   1.1015025802370980E-01   8.7801253570509905E-04   3.2982697545743073E-01  -7.3818958552395481E-02   5.2452221340759664E-06  -7.3299681561121959E-04   3.8113630564107215E-07   3.1097463225762656E-01   2.9788537256477909E-01   6.3112094162465389E-04   1.0000000000000000E+00
       921   1.1015379690284843E-01   8.7635536285200918E-04   3.2984623662637025E-01  -7.3819212046047189E-02   5.2337510270117349E-06  -7.3301070694373031E-04   3.8033715259178091E-07   3.1097005428468538E-01   2.9788661366996000E-01   6.2992318470806580E-04   1.0000000000000000E+00
       922   1.1015731750882755E-01   8.7470412134351718E-04   3.2986539105483909E-01  -7.3819464896875978E-02   5.2223406735718569E-06  -7.3302453170192368E-04   3.7954208013946111E-07   3.1096548893136650E-01   2.9788786033414466E-01   6.2872974638496747E-04   1.0000000000000000E+00
       923   1.1016081986661942E-01   8.7305881879077998E-04   3.2988443887902652E-01  -7.3819717107410310E-02   5.2109711647929657E-06  -7.3303830962095809E-04   3.7874964385620213E-07   3.1096093616489251E-01   2.9788911256616313E-01   6.2754063179672193E-04   1.0000000000000000E+00
       924   1.1016430400138676E-01   8.7141946267177103E-04   3.2990338023600713E-01  -7.3819968683193876E-02   5.1996638762430436E-06  -7.3305201959445820E-04   3.7796139973345078E-07   3.1095639595209745E-01   2.9789037037507843E-01   6.2635584601357375E-04   1.0000000000000000E+00
       925   1.1016776993977630E-01   8.6978605977154578E-04   3.2992221527170684E-01  -7.3820219626820047E-02   5.1883995157986362E-06  -7.3306568074755975E-04   3.7717594796038423E-07   3.1095186825877918E-01   2.9789163376948952E-01   6.2517539359855778E-04   1.0000000000000000E+00
       926   1.1017121770848434E-01   8.6815861700429006E-04   3.2994094413197517E-01  -7.3820469943460448E-02   5.1771939115763388E-06  -7.3307927746214395E-04   3.7639444150361356E-07   3.1094735305045179E-01   2.9789290275828623E-01   6.2399927919524600E-04   1.0000000000000000E+00
       927   1.1017464733552564E-01   8.6653714064175130E-04   3.2995956697070783E-01  -7.3820719636083845E-02   5.1660328246327936E-06  -7.3309282386445200E-04   3.7561584764755906E-07   3.1094285029169733E-01   2.9789417734992801E-01   6.2282750699245003E-04   1.0000000000000000E+00
       928   1.1017805884933218E-01   8.6492163694892703E-04   3.2997808394378358E-01  -7.3820968709953652E-02   5.1549329572742053E-06  -7.3310630347183509E-04   3.7484138312726678E-07   3.1093835994665731E-01   2.9789545755297336E-01   6.2166008118541127E-04   1.0000000000000000E+00
       929   1.1018145227918839E-01   8.6331211177905983E-04   3.2999649521241459E-01  -7.3821217167859707E-02   5.1438774217871241E-06  -7.3311973303102776E-04   3.7406982252019549E-07   3.1093388197877947E-01   2.9789674337577060E-01   6.2049700564323958E-04   1.0000000000000000E+00
       930   1.1018482765554972E-01   8.6170857062871896E-04   3.3001480094440461E-01  -7.3821465013679741E-02   5.1328637025171986E-06  -7.3313311507130542E-04   3.7330098505428122E-07   3.1092941635071186E-01   2.9789803482635030E-01   6.1933828401172699E-04   1.0000000000000000E+00
       931   1.1018818500885932E-01   8.6011101905516965E-04   3.3003300130760327E-01  -7.3821712253270499E-02   5.1219168992755471E-06  -7.3314642480242225E-04   3.7253669854520055E-07   3.1092496302489508E-01   2.9789933191293910E-01   6.1818391994950938E-04   1.0000000000000000E+00
