#     iter                       g1                       g2                       g3                   bare J                   deltaU                   full J                   deltaJ                       c1                       c2                       c3                 max_conc
       747   1.5260725457481703E-01   6.8697544728801574E-02   5.7532377795555067E-01  -5.6374713257867623E-02   2.6928859466668342E-04  -2.9715142385865960E-04   5.1853759510306352E-05   2.8286065819846890E-01   2.7850291812778721E-01   4.6032885308404201E-02   1.0000000000000000E+00
       748   1.5263998523917408E-01   6.8697802420619916E-02   5.7548500196644203E-01  -5.6363048378451006E-02   2.6824878618492143E-04  -2.9806418546143783E-04   5.1677274068712142E-05   2.8285341925170704E-01   2.7848438849290635E-01   4.6031690062068108E-02   1.0000000000000000E+00
       749   1.5267228208369549E-01   6.8697976808222788E-02   5.7564407593843003E-01  -5.6351547438613703E-02   2.6721497996917698E-04  -2.9897264421665181E-04   5.1501442266427278E-05   2.8284639442489978E-01   2.7846600451785075E-01   4.6030458770743077E-02   1.0000000000000000E+00
       750   1.5270414655905870E-01   6.8698069179786450E-02   5.7580100772915210E-01  -5.6340209921058704E-02   2.6618716749149396E-04  -2.9987680339400809E-04   5.1326268785123474E-05   2.8283958153448452E-01   2.7844776686168693E-01   4.6029192213711725E-02   1.0000000000000000E+00
       751   1.5273558014207508E-01   6.8698080753708674E-02   5.7595580528897294E-01  -5.6329035311003972E-02   2.6516532358300537E-04  -3.0077668276286442E-04   5.1151755045386604E-05   2.8283297841412619E-01   2.7842967616565534E-01   4.6027891121886336E-02   1.0000000000000000E+00
       752   1.5276658434003365E-01   6.8698012680496440E-02   5.7610847668356691E-01  -5.6318023098356679E-02   2.6414942871610947E-04  -3.0167229655461849E-04   5.0977903503085509E-05   2.8282658291417639E-01   2.7841173304972516E-01   4.6026556178939873E-02   1.0000000000000000E+00
       753   1.5279716069283406E-01   6.8697866044800493E-02   5.7625903010521951E-01  -5.6307172776046660E-02   2.6313946720413206E-04  -3.0256365522837589E-04   5.0804717306091041E-05   2.8282039290192529E-01   2.7839393811014806E-01   4.6025188022556784E-02   1.0000000000000000E+00
       754   1.5282731077644834E-01   6.8697641867578568E-02   5.7640747389103941E-01  -5.6296483836382527E-02   2.6213541806785479E-04  -3.0345077447664908E-04   5.0632198535016659E-05   2.8281440626121629E-01   2.7837629191649971E-01   4.6023787245792300E-02   1.0000000000000000E+00
       755   1.5285703620583047E-01   6.8697341108146848E-02   5.7655381653819471E-01  -5.6285955770591672E-02   2.6113726107301893E-04  -3.0433366924362796E-04   5.0460349370062829E-05   2.8280862089224124E-01   2.7835879500905236E-01   4.6022354398328399E-02   1.0000000000000000E+00
       756   1.5288633863774609E-01   6.8696964666434407E-02   5.7669806671889223E-01  -5.6275588067131108E-02   2.6014497663573444E-04  -3.0521235380193400E-04   5.0289172075279609E-05   2.8280303471123514E-01   2.7834144789624105E-01   4.6020889987883791E-02   1.0000000000000000E+00
       757   1.5291521977150405E-01   6.8696513385574351E-02   5.7684023328508027E-01  -5.6265380210768601E-02   2.5915854638258740E-04  -3.0608684118892452E-04   5.0118669108201175E-05   2.8279764565091425E-01   2.7832425105297209E-01   4.6019394481926962E-02   1.0000000000000000E+00
       758   1.5294368135357164E-01   6.8695988053894250E-02   5.7698032529216781E-01  -5.6255331679603615E-02   2.5817794928317817E-04  -3.0695714700568980E-04   4.9948842375802105E-05   2.8279245165939726E-01   2.7830720491750494E-01   4.6017868308882215E-02   1.0000000000000000E+00
       759   1.5297172517688298E-01   6.8695389407667701E-02   5.7711835199681505E-01  -5.6245441944446278E-02   2.5720316147648248E-04  -3.0782328958274514E-04   4.9779693199886177E-05   2.8278745070096289E-01   2.7829030989051684E-01   4.6016311859985864E-02   1.0000000000000000E+00
       760   1.5299935308434526E-01   6.8694718133435598E-02   5.7725432287520517E-01  -5.6235710469045089E-02   2.5623416740838678E-04  -3.0868527895614806E-04   4.9611224474388482E-05   2.8278264075525317E-01   2.7827356633250921E-01   4.6014725490762715E-02   1.0000000000000000E+00
       761   1.5302656696930794E-01   6.8693974870570038E-02   5.7738824762640384E-01  -5.6226136704741553E-02   2.5527093699384551E-04  -3.0954313942350851E-04   4.9443436247242900E-05   2.8277801981746753E-01   2.7825697456258192E-01   4.6013109522714632E-02   1.0000000000000000E+00
       762   1.5305336877692266E-01   6.8693160213833357E-02   5.7752013618040321E-01  -5.6216720095261755E-02   2.5431345703008645E-04  -3.1039687849283192E-04   4.9276331801156870E-05   2.8277358589817575E-01   2.7824053485681327E-01   4.6011464245046790E-02   1.0000000000000000E+00
       763   1.5307976050565722E-01   6.8692274715899712E-02   5.7764999870630773E-01  -5.6207460070012524E-02   2.5336170292167282E-04  -3.1124651480766914E-04   4.9109912181849458E-05   2.8276933702303209E-01   2.7822424744675345E-01   4.6009789916283947E-02   1.0000000000000000E+00
       764   1.5310574420696590E-01   6.8691318890021308E-02   5.7777784561219181E-01  -5.6198356044940612E-02   2.5241564695233087E-04  -3.1209206996659857E-04   4.8944177797799471E-05   2.8276527123303113E-01   2.7820811251864641E-01   4.6008086766141626E-02   1.0000000000000000E+00
       765   1.5313132198753962E-01   6.8690293212473066E-02   5.7790368755696719E-01  -5.6189407423627269E-02   2.5147527156887950E-04  -3.1293355538308197E-04   4.8779130996740028E-05   2.8276138658382971E-01   2.7819213021173450E-01   4.6006354997083124E-02   1.0000000000000000E+00
       766   1.5315649600766001E-01   6.8689198125320552E-02   5.7802753544371210E-01  -5.6180613593949311E-02   2.5054055364548411E-04  -3.1377098783046386E-04   4.8614773016292245E-05   2.8275768114634492E-01   2.7817630061817122E-01   4.6004594786282077E-02   1.0000000000000000E+00
       767   1.5318126848316183E-01   6.8688034038878604E-02   5.7814940043009899E-01  -5.6171973926218005E-02   2.4961146199586892E-04  -3.1460439188626981E-04   4.8451103500268822E-05   2.8275415300607076E-01   2.7816062378155176E-01   4.6002806287214169E-02   1.0000000000000000E+00
       768   1.5320564168412087E-01   6.8686801334354730E-02   5.7826929392327497E-01  -5.6163487776734938E-02   2.4868797754962202E-04  -3.1543377999322355E-04   4.8288124412709799E-05   2.8275080026342969E-01   2.7814509969684825E-01   4.6000989631529481E-02   1.0000000000000000E+00
       769   1.5322961793572668E-01   6.8685500366306149E-02   5.7838722758509664E-01  -5.6155154483715095E-02   2.4777007757437186E-04  -3.1625916803852282E-04   4.8125836978579750E-05   2.8274762103332951E-01   2.7812972830952748E-01   4.5999144930692085E-02   1.0000000000000000E+00
       770   1.5325319961701084E-01   6.8684131465258702E-02   5.7850321332701982E-01  -5.6146973365548317E-02   2.4685772843169307E-04  -3.1708058250810698E-04   4.7964240274950276E-05   2.8274461344541091E-01   2.7811450951559452E-01   4.5997272277822784E-02   1.0000000000000000E+00
       771   1.5327638916073455E-01   6.8682694940193315E-02   5.7861726331057006E-01  -5.6138943724801660E-02   2.4595090971801792E-04  -3.1789803662717883E-04   4.7803335918528145E-05   2.8274177564385689E-01   2.7809944316121699E-01   4.5995371749390265E-02   1.0000000000000000E+00
       772   1.5329918905242157E-01   6.8681191080987095E-02   5.7872938994363354E-01  -5.6131064843960882E-02   2.4504959425497574E-04  -3.1871155012718285E-04   4.7643124180568597E-05   2.8273910578742040E-01   2.7808452904278941E-01   4.5993443406954729E-02   1.0000000000000000E+00
       773   1.5332160182963908E-01   6.8679620160852134E-02   5.7883960587798300E-01  -5.6123335987008249E-02   2.4415375858555244E-04  -3.1952113887038559E-04   4.7483606024883995E-05   2.8273660204932771E-01   2.7806976690694651E-01   4.5991487298831873E-02   1.0000000000000000E+00
       774   1.5334363008092322E-01   6.8677982438657734E-02   5.7894792400484407E-01  -5.6115756396887262E-02   2.4326337131141962E-04  -3.2032682637056725E-04   4.7324780840823921E-05   2.8273426261727741E-01   2.7805515645080026E-01   4.5989503461751541E-02   1.0000000000000000E+00
       775   1.5336527644453257E-01   6.8676278161302229E-02   5.7905435745000844E-01  -5.6108325297574313E-02   2.4237840520713316E-04  -3.2112863182068123E-04   4.7166648796670430E-05   2.8273208569339742E-01   2.7804069732228975E-01   4.5987491922516194E-02   1.0000000000000000E+00
       776   1.5338654360735859E-01   6.8674507565914117E-02   5.7915891956911725E-01  -5.6101041893108008E-02   2.4149883321511467E-04  -3.2192657404811654E-04   4.7009210061704776E-05   2.8273006949420232E-01   2.7802638912053423E-01   4.5985452699559462E-02   1.0000000000000000E+00
       777   1.5340743430254986E-01   6.8672670882214751E-02   5.7926162393722636E-01  -5.6093905367502223E-02   2.4062462735485735E-04  -3.2272067259371344E-04   4.6852464592322951E-05   2.8272821225087519E-01   2.7801223139674042E-01   4.5983385804667667E-02   1.0000000000000000E+00
       778   1.5342795130910192E-01   6.8670768334520182E-02   5.7936248434743409E-01  -5.6086914884123984E-02   2.3975575748036437E-04  -3.2351094893567911E-04   4.6696411890367884E-05   2.8272651220886585E-01   2.7799822365442567E-01   4.5981291244349139E-02   1.0000000000000000E+00
       779   1.5344809744932100E-01   6.8668800143808134E-02   5.7946151479946340E-01  -5.6080069586364772E-02   2.3889219323336430E-04  -3.2429742456261703E-04   4.6541051381160381E-05   2.8272496762818344E-01   2.7798436535052246E-01   4.5979169021384617E-02   1.0000000000000000E+00
       780   1.5346787558789463E-01   6.8666766529712514E-02   5.7955872949585230E-01  -5.6073368598362539E-02   2.3803390881427244E-04  -3.2508011625749565E-04   4.6386383343061111E-05   2.8272357678307758E-01   2.7797065589591108E-01   4.5977019136207373E-02   1.0000000000000000E+00
       781   1.5348728862799810E-01   6.8664667712693972E-02   5.7965414282372341E-01  -5.6066811023353730E-02   2.3718087051627368E-04  -3.2585904842242640E-04   4.6232406477553223E-05   2.8272233796279084E-01   2.7795709465713825E-01   4.5974841588556178E-02   1.0000000000000000E+00
       782   1.5350633951190168E-01   6.8662503915553064E-02   5.7974776935850481E-01  -5.6060395945687361E-02   2.3633305029480134E-04  -3.2663423966502038E-04   4.6079120552433572E-05   2.8272124947063859E-01   2.7794368095643540E-01   4.5972636378488585E-02   1.0000000000000000E+00
       783   1.5352503121709901E-01   6.8660275365302961E-02   5.7983962384559051E-01  -5.6054122428844083E-02   2.3549041105441759E-04  -3.2740571734456739E-04   4.5926523533051933E-05   2.8272030962463718E-01   2.7793041407363606E-01   4.5970403507838174E-02   1.0000000000000000E+00
       784   1.5354336675394864E-01   6.8657982295108361E-02   5.7992972118968111E-01  -5.6047989520203220E-02   2.3465292958402273E-04  -3.2817349491384967E-04   4.5774616051735828E-05   2.8271951675764184E-01   2.7791729324735548E-01   4.5968142981615639E-02   1.0000000000000000E+00
       785   1.5356134916502681E-01   6.8655624945511751E-02   5.8001807645212777E-01  -5.6041996246828693E-02   2.3382057530163536E-04  -3.2893759291966797E-04   4.5623397265132093E-05   2.8271886921677725E-01   2.7790431767572682E-01   4.5965854808895965E-02   1.0000000000000000E+00
       786   1.5357898152130467E-01   6.8653203566166249E-02   5.8010470483269450E-01  -5.6036141616332372E-02   2.3299330989678957E-04  -3.2969803936550208E-04   4.5472864780099487E-05   2.8271836536403583E-01   2.7789148651836848E-01   4.5963539004145973E-02   1.0000000000000000E+00
       787   1.5359626691981490E-01   6.8650718417346906E-02   5.8018962165919330E-01  -5.6030424620995334E-02   2.3217110656004181E-04  -3.3045485071551191E-04   4.5323018404985760E-05   2.8271800357627841E-01   2.7787879889772282E-01   4.5961195588386385E-02   1.0000000000000000E+00
       788   1.5361320848233312E-01   6.8648169771108658E-02   5.8027284238102661E-01  -5.6024844233795557E-02   2.3135392821160838E-04  -3.3120805340846330E-04   4.5173855900637605E-05   2.8271778224492017E-01   2.7786625390017522E-01   4.5958824589998636E-02   1.0000000000000000E+00
       789   1.5362980935199777E-01   6.8645557912601365E-02   5.8035438255348737E-01  -5.6019399412871942E-02   2.3054174614434153E-04  -3.3195766544582130E-04   4.5025376617990887E-05   2.8271769977627159E-01   2.7785385057794187E-01   4.5956426045797832E-02   1.0000000000000000E+00
       790   1.5364607269084554E-01   6.8642883141321651E-02   5.8043425782611024E-01  -5.6014089099385767E-02   2.2973452603392008E-04  -3.3270371022027680E-04   4.4877578765450954E-05   2.8271775459158582E-01   2.7784158795062563E-01   4.5954000001994538E-02   1.0000000000000000E+00
       791   1.5366200167746882E-01   6.8640145772146957E-02   5.8051248393159782E-01  -5.6008912219610962E-02   2.2893223553288600E-04  -3.3344620901855251E-04   4.4730460891234669E-05   2.8271794512705523E-01   2.7782946500678157E-01   4.5951546514975704E-02   1.0000000000000000E+00
       792   1.5367759950485674E-01   6.8637346136241228E-02   5.8058907667572868E-01  -5.6003867685044645E-02   2.2813484196537726E-04  -3.3418518330472299E-04   4.4584021432175769E-05   2.8271826983370463E-01   2.7781748070544177E-01   4.5949065652035284E-02   1.0000000000000000E+00
       793   1.5369286937695148E-01   6.8634484582092384E-02   5.8066405192075332E-01  -5.5998954393460795E-02   2.2734231248311421E-04  -3.3492065457632489E-04   4.4438258742396375E-05   2.8271872717776270E-01   2.7780563397818520E-01   4.5946557492208731E-02   1.0000000000000000E+00
       794   1.5370781450708060E-01   6.8631561476176522E-02   5.8073742557820218E-01  -5.5994171228324702E-02   2.2655460896037205E-04  -3.3565264941247874E-04   4.4293170095521806E-05   2.8271931564036573E-01   2.7779392373043499E-01   4.5944022126829548E-02   1.0000000000000000E+00
       795   1.5372243811442340E-01   6.8628577203841704E-02   5.8080921359188020E-01  -5.5989517063285948E-02   2.2577170541171476E-04  -3.3638118227526190E-04   4.4148755086986791E-05   2.8272003371795129E-01   2.7778234884360792E-01   4.5941459660231165E-02   1.0000000000000000E+00
       796   1.5373674342210822E-01   6.8625532169842005E-02   5.8087943192863289E-01  -5.5984990757655895E-02   2.2499356161909123E-04  -3.3710628157365870E-04   4.4005010478798123E-05   2.8272087992207395E-01   2.7777090817664790E-01   4.5938870210236959E-02   1.0000000000000000E+00
       797   1.5375073365495748E-01   6.8622426798808200E-02   5.8094809656781066E-01  -5.5980591161108942E-02   2.2422014359257947E-04  -3.3782796945443580E-04   4.3861934198224928E-05   2.8272185277933731E-01   2.7775960056768317E-01   4.5936253908545041E-02   1.0000000000000000E+00
       798   1.5376441203586569E-01   6.8619261535886045E-02   5.8101522348359946E-01  -5.5976317115271429E-02   2.2345142544277774E-04  -3.3854625996436433E-04   4.3719525703200812E-05   2.8272295083185062E-01   2.7774842483625201E-01   4.5933610901335485E-02   1.0000000000000000E+00
       799   1.5377778178431792E-01   6.8616036847008455E-02   5.8108082863798893E-01  -5.5972167449565680E-02   2.2268736544817092E-04  -3.3926118270196759E-04   4.3577781301179508E-05   2.8272417263690891E-01   2.7773737978468366E-01   4.5930941349509591E-02   1.0000000000000000E+00
       800   1.5379084611395599E-01   6.8612753219135930E-02   5.8114492796887662E-01  -5.5968140986627807E-02   2.2192792913244830E-04  -3.3997276002515427E-04   4.3436698661775131E-05   2.8272551676702140E-01   2.7772646419992075E-01   4.5928245428939023E-02   1.0000000000000000E+00
       801   1.5380360822918984E-01   6.8609411160593908E-02   5.8120753737381925E-01  -5.5964236543241064E-02   2.2117308806857139E-04  -3.4068100824452498E-04   4.3296276582088788E-05   2.8272698181028116E-01   2.7771567685565685E-01   4.5925523330878716E-02   1.0000000000000000E+00
       802   1.5381607132395092E-01   6.8606011201134812E-02   5.8126867270379368E-01  -5.5960452927834428E-02   2.2042280426592953E-04  -3.4138595305507403E-04   4.3156511931818908E-05   2.8272856637002158E-01   2.7770501651366802E-01   4.5922775262019461E-02   1.0000000000000000E+00
       803   1.5382823857890141E-01   6.8602553891963222E-02   5.8132834974969116E-01  -5.5956788944709984E-02   2.1967704635583729E-04  -3.4208761355482092E-04   4.3017402819450767E-05   2.8273026906498339E-01   2.7769448192578611E-01   4.5920001444635816E-02   1.0000000000000000E+00
       804   1.5384011315898116E-01   6.8599039805786827E-02   5.8138658423034995E-01  -5.5953243392287549E-02   2.1893577574816359E-04  -3.4278601593219359E-04   4.2878945881563713E-05   2.8273208852941900E-01   2.7768407183568666E-01   4.5917202116723767E-02   1.0000000000000000E+00
       805   1.5385169821168992E-01   6.8595469536656933E-02   5.8144339178411875E-01  -5.5949815067554920E-02   2.1819896550545614E-04  -3.4348117482514771E-04   4.2741139978264009E-05   2.8273402341293230E-01   2.7767378498042128E-01   4.5914377531965256E-02   1.0000000000000000E+00
       806   1.5386299686462571E-01   6.8591843699828334E-02   5.8149878795664367E-01  -5.5946502761921424E-02   2.1746657387355928E-04  -3.4417311948439062E-04   4.2603981009109448E-05   2.8273607238060361E-01   2.7766362009226575E-01   4.5911527959719041E-02   1.0000000000000000E+00
       807   1.5387401222299860E-01   6.8588162931638164E-02   5.8155278818903877E-01  -5.5943305267398824E-02   2.1673857096216054E-04  -3.4486186742144930E-04   4.2467467137374815E-05   2.8273823411313431E-01   2.7765357590047751E-01   4.5908653685060488E-02   1.0000000000000000E+00
       808   1.5388474736922683E-01   6.8584427888942062E-02   5.8160540781516812E-01  -5.5940221374236043E-02   2.1601492409872858E-04  -3.4554743888461916E-04   4.2331595922179277E-05   2.8274050730630418E-01   2.7764365113238526E-01   4.5905755008382051E-02   1.0000000000000000E+00
       809   1.5389520535839341E-01   6.8580639249105693E-02   5.8165666204007116E-01  -5.5937249873061146E-02   2.1529560057464980E-04  -3.4622985416170814E-04   4.2196364854474311E-05   2.8274289067185621E-01   2.7763384451593587E-01   4.5902832245602446E-02   1.0000000000000000E+00
       810   1.5390538921926947E-01   6.8576797709271192E-02   5.8170656594419012E-01  -5.5934389553803837E-02   2.1458056193290886E-04  -3.4690913922445863E-04   4.2061770239104623E-05   2.8274538293650275E-01   2.7762415478015573E-01   4.5899885727613887E-02   1.0000000000000000E+00
       811   1.5391530195034286E-01   6.8572903986076156E-02   5.8175513446420113E-01  -5.5931639210507839E-02   2.1386978071746832E-04  -3.4758530919478471E-04   4.1927810475128613E-05   2.8274798284266262E-01   2.7761458065752848E-01   4.5896915800234257E-02   1.0000000000000000E+00
       812   1.5392494651902908E-01   6.8568958815097725E-02   5.8180238238880022E-01  -5.5928997637636965E-02   2.1316321871855948E-04  -3.4825838984499575E-04   4.1794481792950533E-05   2.8275068914813489E-01   2.7760512088509132E-01   4.5893922823883229E-02   1.0000000000000000E+00
       813   1.5393432586052450E-01   6.8564962950183897E-02   5.8184832435292588E-01  -5.5926463634742213E-02   2.1246084726622705E-04  -3.4892839755385732E-04   4.1661782231888767E-05   2.8275350062589555E-01   2.7759577420569564E-01   4.5890907173145867E-02   1.0000000000000000E+00
       814   1.5394344287493386E-01   6.8560917162951290E-02   5.8189297482358260E-01  -5.5924036004392969E-02   2.1176263027411490E-04  -3.4959535607255595E-04   4.1529708315474201E-05   2.8275641606455387E-01   2.7758653936989902E-01   4.5887869236575160E-02   1.0000000000000000E+00
       815   1.5395230042717795E-01   6.8556822242083648E-02   5.8193634809900308E-01  -5.5921713555156294E-02   2.1106853761354571E-04  -3.5025928331415264E-04   4.1398257673908034E-05   2.8275943426783479E-01   2.7757741513676160E-01   4.5884809416178091E-02   1.0000000000000000E+00
       816   1.5396090134517865E-01   6.8552678992501670E-02   5.8197845829971862E-01  -5.5919495100501732E-02   2.1037853472183343E-04  -3.5092020163040222E-04   4.1267427006913548E-05   2.8276255405470102E-01   2.7756840027530166E-01   4.5881728126951252E-02   1.0000000000000000E+00
       817   1.5396924841794127E-01   6.8548488234852933E-02   5.8201931935878548E-01  -5.5917379461377398E-02   2.0969259085479308E-04  -3.5157812966752884E-04   4.1137213700442876E-05   2.8276577425952942E-01   2.7755949356597909E-01   4.5878625796590210E-02   1.0000000000000000E+00
       818   1.5397734439568103E-01   6.8544250804508017E-02   5.8205894502223998E-01  -5.5915365466039979E-02   2.0901067663781081E-04  -3.5223308478896716E-04   4.1007615348837012E-05   2.8276909373161013E-01   2.7755069380132025E-01   4.5875502864795054E-02   1.0000000000000000E+00
       819   1.5398519198759286E-01   6.8539967550858352E-02   5.8209734883779574E-01  -5.5913451949272663E-02   2.0833275441378696E-04  -3.5288509262307760E-04   4.0878627859786132E-05   2.8277251133548476E-01   2.7754199978751548E-01   4.5872359782890407E-02   1.0000000000000000E+00
       820   1.5399279386137693E-01   6.8535639336471957E-02   5.8213454415242949E-01  -5.5911637757075264E-02   2.0765879975792600E-04  -3.5353416581040595E-04   4.0750249675813865E-05   2.8277602595070200E-01   2.7753341034521345E-01   4.5869197013263321E-02   1.0000000000000000E+00
       821   1.5400015264247469E-01   6.8531267036180121E-02   5.8217054410809210E-01  -5.5909921742279212E-02   2.0698877573921415E-04  -3.5418032944097011E-04   4.0622476725177270E-05   2.8277963647171400E-01   2.7752492431048992E-01   4.5866015028752316E-02   1.0000000000000000E+00
       822   1.5400727091274558E-01   6.8526851536286293E-02   5.8220536163518133E-01  -5.5908302769207358E-02   2.0632265285880358E-04  -3.5482360136185808E-04   4.0495306333487857E-05   2.8278334180796005E-01   2.7751654053595703E-01   4.5862814312172255E-02   1.0000000000000000E+00
       823   1.5401415121061690E-01   6.8522393733481790E-02   5.8223900945283469E-01  -5.5906779712934049E-02   2.0566040345837422E-04  -3.5546399770555005E-04   4.0368736127616156E-05   2.8278714088349882E-01   2.7750825789129796E-01   4.5859595355549676E-02   1.0000000000000000E+00
       824   1.5402079602914778E-01   6.8517894534159948E-02   5.8227150005915529E-01  -5.5905351458939434E-02   2.0500199496464866E-04  -3.5610153957439216E-04   4.0242762709780111E-05   2.8279103263738437E-01   2.7750007526457937E-01   4.5856358659751614E-02   1.0000000000000000E+00
       825   1.5402720781713661E-01   6.8513354853253147E-02   5.8230284573638624E-01  -5.5904016904830517E-02   2.0434739867425389E-04  -3.5673624436079383E-04   4.0117383382581862E-05   2.8279501602299328E-01   2.7749199156233323E-01   4.5853104733618096E-02   1.0000000000000000E+00
       826   1.5403338897728039E-01   6.8508775613411330E-02   5.8233305854142636E-01  -5.5902774959944779E-02   2.0369658261853996E-04  -3.5736813280709317E-04   3.9992594748544663E-05   2.8279909000842651E-01   2.7748400571082188E-01   4.5849834093488973E-02   1.0000000000000000E+00
       827   1.5403934186660356E-01   6.8504157744057770E-02   5.8236215030784166E-01  -5.5901624547419801E-02   2.0304952130922871E-04  -3.5799721937806160E-04   3.9868394623832071E-05   2.8280325357612285E-01   2.7747611665629823E-01   4.5846547262512763E-02   1.0000000000000000E+00
       828   1.5404506879599572E-01   6.8499502180328173E-02   5.8239013264312667E-01  -5.5900564601999714E-02   2.0240618168387847E-04  -3.5862352615295744E-04   3.9744779280120879E-05   2.8280750572283614E-01   2.7746832336565919E-01   4.5843244769979419E-02   1.0000000000000000E+00
       829   1.5405057202963648E-01   6.8494809862269454E-02   5.8241701692559311E-01  -5.5899594073835851E-02   2.0176653985981563E-04  -3.5924706627714104E-04   3.9621746733692342E-05   2.8281184545966853E-01   2.7746062482707967E-01   4.5839927150744482E-02   1.0000000000000000E+00
       830   1.5405585378611047E-01   6.8490081733672617E-02   5.8244281430949418E-01  -5.5898711924423652E-02   2.0113056044057664E-04  -3.5986786440806562E-04   3.9499292683931042E-05   2.8281627181150604E-01   2.7745302004998434E-01   4.5836594944400975E-02   1.0000000000000000E+00
       831   1.5406091623659704E-01   6.8485318741294363E-02   5.8246753571593401E-01  -5.5897917132511299E-02   2.0049822186429811E-04  -3.6048593167945788E-04   3.9377415490232659E-05   2.8282078381755771E-01   2.7744550806610430E-01   4.5833248694840081E-02   1.0000000000000000E+00
       832   1.5406576150633200E-01   6.8480521833902255E-02   5.8249119183960507E-01  -5.5897208689063310E-02   1.9986949158934397E-04  -3.6110129021718255E-04   3.9256111301122498E-05   2.8282538053073819E-01   2.7743808792922103E-01   4.5829888949483283E-02   1.0000000000000000E+00
       833   1.5407039167455380E-01   6.8475691961143795E-02   5.8251379314828544E-01  -5.5896585601690807E-02   1.9924434669271740E-04  -3.6171395279111786E-04   3.9135378099408591E-05   2.8283006101759756E-01   2.7743075871552680E-01   4.5826516258553995E-02   1.0000000000000000E+00
       834   1.5407480877406227E-01   6.8470830072814029E-02   5.8253534988039446E-01  -5.5896046891805384E-02   1.9862275715776256E-04  -3.6232393933186891E-04   3.9015212420889789E-05   2.8283482435843554E-01   2.7742351952404970E-01   4.5823131174573872E-02   1.0000000000000000E+00
       835   1.5407901479213695E-01   6.8465937117868206E-02   5.8255587204906478E-01  -5.5895591596881095E-02   1.9800469723008085E-04  -3.6293126571103091E-04   3.8895611585654244E-05   2.8283966964695678E-01   2.7741636947654574E-01   4.5819734251631078E-02   1.0000000000000000E+00
       836   1.5408301167087596E-01   6.8461014043464455E-02   5.8257536944364552E-01  -5.5895218769674460E-02   1.9739014050634829E-04  -3.6353594859545979E-04   3.8776572734350312E-05   2.8284459599012457E-01   2.7740930771758865E-01   4.5816326044728739E-02   1.0000000000000000E+00
       837   1.5408680130738536E-01   6.8456061794124945E-02   5.8259385163023769E-01  -5.5894927478431139E-02   1.9677905972648180E-04  -3.6413800565509441E-04   3.8658092788024234E-05   2.8284960250811858E-01   2.7740233341469567E-01   4.5812907109184897E-02   1.0000000000000000E+00
       838   1.5409038555424526E-01   6.8451081310899359E-02   5.8261132795383996E-01  -5.5894716807935313E-02   1.9617143159100792E-04  -3.6473745080425532E-04   3.8540169395057111E-05   2.8285468833420480E-01   2.7739544575827924E-01   4.5809478000045173E-02   1.0000000000000000E+00
       839   1.5409376622018078E-01   6.8446073530477561E-02   5.8262780754120758E-01  -5.5894585858084211E-02   1.9556722904856549E-04  -3.6533430182276224E-04   3.8422799417764386E-05   2.8285985261455993E-01   2.7738864396154084E-01   4.5806039271439780E-02   1.0000000000000000E+00
       840   1.5409694507096569E-01   6.8441039384330105E-02   5.8264329930513559E-01  -5.5894533744978103E-02   1.9496642710681300E-04  -3.6592857461403621E-04   3.8305980074121448E-05   2.8286509450800118E-01   2.7738192726022887E-01   4.5802591475950546E-02   1.0000000000000000E+00
       841   1.5409992382973228E-01   6.8435979797921417E-02   5.8265781194561828E-01  -5.5894559600417254E-02   1.9436899935754148E-04  -3.6652028664020653E-04   3.8189708256614052E-05   2.8287041318599093E-01   2.7737529491260121E-01   4.5799135164071761E-02   1.0000000000000000E+00
       842   1.5410270417773100E-01   6.8430895689981203E-02   5.8267135395341429E-01  -5.5894662572679665E-02   1.9377492209859959E-04  -3.6710945284918313E-04   3.8073981342479080E-05   2.8287580783246341E-01   2.7736874619917784E-01   4.5795670883652301E-02   1.0000000000000000E+00
       843   1.5410528775546614E-01   6.8425787971676783E-02   5.8268393361541737E-01  -5.5894841825970404E-02   1.9318417223557205E-04  -3.6769608774648774E-04   3.7958796782672222E-05   2.8288127764354692E-01   2.7736228042232242E-01   4.5792199179299886E-02   1.0000000000000000E+00
       844   1.5410767616289778E-01   6.8420657545963784E-02   5.8269555901523962E-01  -5.5895096540214004E-02   1.9259672526661387E-04  -3.6828020738819236E-04   3.7844151707155937E-05   2.8288682182763675E-01   2.7735589690620577E-01   4.5788720591911559E-02   1.0000000000000000E+00
       845   1.5410987096120554E-01   6.8415505306828120E-02   5.8270623804187183E-01  -5.5895425911234975E-02   1.9201255833700692E-04  -3.6886182635871296E-04   3.7730043525807666E-05   2.8289243960491778E-01   2.7734959499605411E-01   4.5785235658069579E-02   1.0000000000000000E+00
       846   1.5411187367293505E-01   6.8410332138606617E-02   5.8271597839002065E-01  -5.5895829150497206E-02   1.9143164785673239E-04  -3.6944096012680701E-04   3.7616469461154711E-05   2.8289813020748089E-01   2.7734337405810450E-01   4.5781744909603191E-02   1.0000000000000000E+00
       847   1.5411368578349924E-01   6.8405138915412639E-02   5.8272478756733137E-01  -5.5896305485057932E-02   1.9085397102713841E-04  -3.7001762353371234E-04   3.7503426849744281E-05   2.8290389287897316E-01   2.7733723347892725E-01   4.5778248873085479E-02   1.0000000000000000E+00
